time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2025.02.05 11:00:00,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,85.00,1.57,2.90,0,,153.045,153.356,152.579,0.24,0.311,1.50,all_score_passing_candidate,,,true,,true,,35.00,false,1.44,1,0.43,candle_reversal,,6,1,0.43,61.43,82.00,85.00,0.1678,0.2000,true,false,18.0,0.107,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 11:00:00,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,85.00,1.57,2.90,10009,order_sent,153.045,153.356,152.579,0.24,0.311,1.50,all_score_passing_candidate,,,true,,true,,35.00,false,1.44,1,0.43,candle_reversal,,6,1,0.43,61.43,82.00,85.00,0.1678,0.2000,true,false,18.0,0.107,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 16:05:00,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.646 range_atr=8.44 vol=normal,LL_LH,-0.227,0.6456,normal,true,,70.00,5.90,2.06,0,,153.180,153.403,152.846,0.34,0.223,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,3.31,candle_reversal,,1,1,2.14,20.41,18.00,70.00,0.1481,0.2000,true,false,16.0,0.108,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 16:05:00,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.646 range_atr=8.44 vol=normal,LL_LH,-0.227,0.6456,normal,true,,70.00,5.90,2.06,10009,order_sent,153.180,153.403,152.846,0.34,0.223,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,3.31,candle_reversal,,1,1,2.14,20.41,18.00,70.00,0.1481,0.2000,true,false,16.0,0.108,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.06 05:19:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.639 range_atr=9.19 vol=normal,HH_HL,5.21,0.6389,normal,true,,70.00,6.35,3.03,0,,2868.03,2863.48,2874.86,0.11,4.55,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,2.94,candle_reversal,,24,1,2.70,19.61,18.00,70.00,0.1199,0.2000,true,false,18.0,1.50,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.06 05:19:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.639 range_atr=9.19 vol=normal,HH_HL,5.21,0.6389,normal,true,,70.00,6.35,3.03,10009,order_sent,2868.03,2863.48,2874.86,0.11,4.55,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,2.94,candle_reversal,,24,1,2.70,19.61,18.00,70.00,0.1199,0.2000,true,false,18.0,1.50,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:39:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.50,3.07,0,,151.582,151.867,151.155,0.27,0.285,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.96,1,0.63,candle_reversal,,16,1,0.60,18.82,64.00,95.00,0.1940,0.2000,true,false,18.0,0.093,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:39:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.50,3.07,10009,order_sent,151.582,151.867,151.155,0.27,0.285,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.96,1,0.63,candle_reversal,,16,1,0.60,18.82,64.00,95.00,0.1940,0.2000,true,false,18.0,0.093,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.10 05:59:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.021 range_atr=5.29 vol=normal,HH_HL,0.21,0.0211,normal,true,,75.00,4.89,2.78,0,,2875.74,2871.13,2882.66,0.10,4.61,1.50,all_score_passing_candidate,,,true,,true,,20.00,false,1.10,2,0.19,micro_break,,24,1,0.78,13.90,82.00,75.00,0.1086,0.2000,true,false,18.0,1.66,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.10 05:59:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.021 range_atr=5.29 vol=normal,HH_HL,0.21,0.0211,normal,true,,75.00,4.89,2.78,10009,order_sent,2875.74,2871.13,2882.66,0.10,4.61,1.50,all_score_passing_candidate,,,true,,true,,20.00,false,1.10,2,0.19,micro_break,,24,1,0.78,13.90,82.00,75.00,0.1086,0.2000,true,false,18.0,1.66,DowFractal_ThirdWave_V4_EarlyReversal
