time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.08.01 01:04:59,XAUUSD,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.343 range_atr=7.69 vol=normal,LL_LH,-2.94,0.3426,normal,true,,85.00,2.08,2.39,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,0.1231,0.2000,true,false,18.0,1.46,3291.52,3295.01,3287.33,3.49,1.20,3294.83,3289.67,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,XAUUSD,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.372 range_atr=8.07 vol=normal,LL_LH,-3.04,0.3715,normal,true,,65.00,2.08,2.05,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,0.1314,0.2000,true,false,19.0,1.45,3292.32,3295.29,3288.76,2.97,1.20,3294.83,3289.07,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,USDJPY,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.020 range_atr=13.77 vol=normal,HH_HL,0.229,1.0199,normal,true,,70.00,1.97,2.30,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,0.1652,0.2000,true,false,15.0,0.091,150.780,150.571,151.031,0.209,1.20,150.885,150.586,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,XAUUSD,SHORT,down,valid_lower_high,micro_break,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,90.00,1.23,2.60,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,20.00,false,1.01,1,0.24,micro_break,,11,1,0.27,26.45,64.00,90.00,0.0844,0.2000,true,false,19.0,2.25,3288.16,3294.02,3281.13,5.86,1.20,3293.83,3286.46,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,USDJPY,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.034 range_atr=13.90 vol=normal,HH_HL,0.232,1.0345,normal,true,,70.00,1.47,2.42,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.02,candle_reversal,,19,1,0.97,19.20,18.00,70.00,0.1713,0.2000,true,false,15.0,0.088,150.822,150.610,151.076,0.212,1.20,150.885,150.625,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,XAUUSD,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.472 range_atr=8.61 vol=normal,LL_LH,-3.61,0.4717,normal,true,,70.00,0.97,1.65,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,2.96,candle_reversal,,20,1,2.30,81.22,18.00,70.00,0.0680,0.2000,true,false,18.0,2.65,3289.42,3293.79,3284.18,4.37,1.20,3293.83,3286.46,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 20:04:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.157 range_atr=7.68 vol=normal,HH_HL,1.78,0.1573,normal,true,,60.00,2.06,2.78,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.70,2,0.31,micro_break,,6,1,0.94,9.50,82.00,60.00,0.0646,0.2000,true,false,18.0,2.79,3347.94,3340.19,3357.24,7.75,1.20,3355.08,3341.30,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 20:24:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.157 range_atr=7.68 vol=normal,HH_HL,1.78,0.1573,normal,true,,70.00,2.39,3.44,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,20.00,false,0.00,1,0.15,candle_reversal,,10,1,0.15,12.17,18.00,70.00,0.0703,0.2000,true,false,18.0,2.56,3349.02,3340.21,3359.59,8.81,1.20,3355.08,3340.52,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 22:29:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.287 range_atr=7.81 vol=normal,HH_HL,3.20,0.2872,normal,true,,75.00,2.53,3.64,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,20.00,false,1.15,1,0.05,micro_break,,16,1,0.92,36.81,46.00,75.00,0.1245,0.2000,true,false,19.0,1.53,3351.23,3345.68,3357.89,5.55,1.20,3355.08,3345.87,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.04 11:19:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.865 range_atr=11.20 vol=normal,HH_HL,6.75,0.8646,normal,true,,95.00,4.34,2.74,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.23,1,0.46,candle_reversal,,9,1,0.81,26.90,18.00,95.00,0.0782,0.2000,true,false,19.0,2.43,3358.18,3351.53,3366.16,6.65,1.20,3369.04,3351.73,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
