time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2025.08.01 01:04:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.343 range_atr=7.69 vol=normal,LL_LH,-2.94,0.3426,normal,true,,85.00,2.08,2.39,0,,3291.52,3295.01,3286.98,0.14,3.49,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,0.1231,0.2000,true,false,18.0,1.46,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:04:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.343 range_atr=7.69 vol=normal,LL_LH,-2.94,0.3426,normal,true,,85.00,2.08,2.39,10009,order_sent,3291.52,3295.01,3286.98,0.14,3.49,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,0.1231,0.2000,true,false,18.0,1.46,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.372 range_atr=8.07 vol=normal,LL_LH,-3.04,0.3715,normal,true,,65.00,2.08,2.05,0,,3292.32,3295.29,3288.46,0.16,2.97,1.30,all_score_passing_candidate,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,0.1314,0.2000,true,false,19.0,1.45,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.372 range_atr=8.07 vol=normal,LL_LH,-3.04,0.3715,normal,true,,65.00,2.08,2.05,10009,order_sent,3292.32,3295.29,3288.46,0.16,2.97,1.30,all_score_passing_candidate,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,0.1314,0.2000,true,false,19.0,1.45,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,USDJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.020 range_atr=13.77 vol=normal,HH_HL,0.229,1.0199,normal,true,,70.00,1.97,2.30,0,,150.780,150.571,151.052,0.36,0.209,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,0.1652,0.2000,true,false,15.0,0.091,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,USDJPY,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.020 range_atr=13.77 vol=normal,HH_HL,0.229,1.0199,normal,true,,70.00,1.97,2.30,10009,order_sent,150.780,150.571,151.052,0.36,0.209,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,0.1652,0.2000,true,false,15.0,0.091,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,90.00,1.23,2.60,0,,3288.16,3294.02,3280.54,0.08,5.86,1.30,all_score_passing_candidate,,,true,,true,,20.00,false,1.01,1,0.24,micro_break,,11,1,0.27,26.45,64.00,90.00,0.0844,0.2000,true,false,19.0,2.25,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,90.00,1.23,2.60,10009,order_sent,3288.16,3294.02,3280.54,0.08,5.86,1.30,all_score_passing_candidate,,,true,,true,,20.00,false,1.01,1,0.24,micro_break,,11,1,0.27,26.45,64.00,90.00,0.0844,0.2000,true,false,19.0,2.25,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,USDJPY,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.034 range_atr=13.90 vol=normal,HH_HL,0.232,1.0345,normal,true,,70.00,1.47,2.42,0,existing_position,150.822,150.610,151.098,0.35,0.212,1.30,existing_position,,existing_position,true,,true,,0.00,false,0.00,1,1.02,candle_reversal,,19,1,0.97,19.20,18.00,70.00,0.1713,0.2000,true,false,15.0,0.088,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.472 range_atr=8.61 vol=normal,LL_LH,-3.61,0.4717,normal,true,,70.00,0.97,1.65,0,existing_position,3289.42,3293.79,3283.74,0.11,4.37,1.30,existing_position,,existing_position,true,,true,,0.00,false,0.00,1,2.96,candle_reversal,,20,1,2.30,81.22,18.00,70.00,0.0680,0.2000,true,false,18.0,2.65,DowFractal_ThirdWave_V4_EarlyReversal
