time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.02.05 02:24:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.369 range_atr=8.81 vol=low,LL_LH,-0.078,0.3692,low,true,,95.00,3.03,1.43,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.63,early_lower_high,,11,1,2.61,8.98,18.00,95.00,0.1821,0.2000,true,false,16.0,0.088,154.345,154.471,154.156,0.126,1.50,154.455,154.165,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 11:00:00,USDJPY,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,85.00,1.57,2.90,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.44,1,0.43,candle_reversal,,6,1,0.43,61.43,82.00,85.00,0.1678,0.2000,true,false,18.0,0.107,153.045,153.356,152.579,0.311,1.50,153.338,153.066,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 16:05:00,USDJPY,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.646 range_atr=8.44 vol=normal,LL_LH,-0.227,0.6456,normal,true,,70.00,5.90,2.06,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.31,candle_reversal,,1,1,2.14,20.41,18.00,70.00,0.1481,0.2000,true,false,16.0,0.108,153.180,153.403,152.846,0.223,1.50,153.387,152.545,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.05 19:19:59,XAUUSD,LONG,up,valid_higher_low,momentum_turn,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.838 range_atr=8.84 vol=normal,HH_HL,7.10,0.8383,normal,true,,65.00,2.53,3.51,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.08,1,0.81,momentum_turn,,11,1,0.81,58.97,18.00,65.00,0.0567,0.2000,true,false,18.0,3.18,2874.01,2862.86,2890.74,11.15,1.50,2882.22,2863.13,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.06 05:19:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.639 range_atr=9.19 vol=normal,HH_HL,5.21,0.6389,normal,true,,70.00,6.35,3.03,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,2.94,candle_reversal,,24,1,2.70,19.61,18.00,70.00,0.1199,0.2000,true,false,18.0,1.50,2868.03,2863.48,2874.86,4.55,1.50,2882.22,2863.66,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.06 05:39:59,XAUUSD,LONG,up,valid_higher_low,early_higher_low,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.639 range_atr=9.19 vol=normal,HH_HL,5.21,0.6389,normal,true,,75.00,5.98,1.58,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.64,early_higher_low,,2,1,2.28,10.86,18.00,75.00,0.1090,0.2000,true,false,18.0,1.65,2866.08,2863.48,2869.98,2.60,1.50,2882.22,2863.66,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 18:19:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.330 range_atr=6.11 vol=normal,LL_LH,-0.105,0.3300,normal,true,,95.00,2.75,2.46,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.09,1,0.47,early_lower_high,,23,1,0.47,28.68,18.00,95.00,0.1096,0.2000,true,false,19.0,0.173,151.348,151.774,150.709,0.426,1.50,151.755,150.948,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:14:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.30,1.90,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.12,1,0.87,early_lower_high,,11,1,0.06,18.18,18.00,95.00,0.1238,0.2000,true,false,18.0,0.145,151.591,151.867,151.177,0.276,1.50,151.849,150.921,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:39:59,USDJPY,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.50,3.07,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.96,1,0.63,candle_reversal,,16,1,0.60,18.82,64.00,95.00,0.1940,0.2000,true,false,18.0,0.093,151.582,151.867,151.155,0.285,1.50,151.849,150.921,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.10 05:54:59,XAUUSD,LONG,up,valid_higher_low,early_higher_low,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.021 range_atr=5.29 vol=normal,HH_HL,0.21,0.0211,normal,true,,95.00,4.89,2.69,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.14,1,0.57,early_higher_low,,24,1,0.57,13.34,18.00,95.00,0.1094,0.2000,true,false,18.0,1.65,2875.56,2871.13,2882.21,4.43,1.50,2886.78,2871.31,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
