time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos
2025.02.06 22:49:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2854.64,2850.22,2863.48,0.11,4.42,2.00,442.0,1.93,884.0,3.85,2853.65,2855.63,2850.40,5,0.43,1.85,0.0784,18.0,68.78,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.86,198.0,0.77,0.55,0.71,0.20,0.80,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.11 18:04:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2904.63,2890.47,2932.95,0.03,14.16,2.00,1416.0,2.03,2832.0,4.06,2904.35,2904.75,2890.82,4,0.04,1.98,0.0258,18.0,108.80,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.06,40.0,0.32,0.12,0.39,0.66,0.34,12,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.11 18:04:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2904.63,2890.47,2932.95,0.03,14.16,2.00,1416.0,2.03,2832.0,4.06,2904.35,2904.75,2890.82,4,0.04,1.98,0.0258,18.0,108.80,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.06,40.0,0.32,0.12,0.39,0.66,0.34,12,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.12 01:49:59,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_initial,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2900.55,2896.77,2908.11,0.13,3.78,2.00,378.0,1.69,756.0,3.38,2899.69,2900.42,2896.95,3,0.38,1.61,0.0805,18.0,105.34,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.33,73.0,0.49,0.34,0.69,0.12,0.88,6,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.13 20:19:59,order_attempt,GBPJPY,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,191.835,191.637,192.231,0.38,0.198,2.00,198.0,0.78,396.0,1.56,191.902,191.916,191.675,7,0.26,0.63,0.1492,38.0,121.99,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.05,14.0,0.66,0.54,0.82,0.10,0.90,9,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.13 20:19:59,order_sent,GBPJPY,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,191.835,191.637,192.231,0.38,0.198,2.00,198.0,0.78,396.0,1.56,191.902,191.916,191.675,7,0.26,0.63,0.1492,38.0,121.99,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.05,14.0,0.66,0.54,0.82,0.10,0.90,9,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.13 20:34:59,order_blocked,GBPJPY,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,191.963,191.637,192.615,0.23,0.326,2.00,326.0,1.33,652.0,2.67,191.902,191.935,191.675,8,0.25,1.18,0.1554,38.0,70.15,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,33.0,0.08,0.08,0.92,0.06,0.94,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.14 11:49:59,order_attempt,GBPJPY,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,192.058,191.641,192.892,0.18,0.417,2.00,417.0,1.92,834.0,3.84,191.971,192.059,191.679,8,0.40,1.74,0.1748,38.0,63.35,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.40,88.0,0.91,0.64,0.70,0.00,0.09,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.14 11:49:59,order_sent,GBPJPY,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,192.058,191.641,192.892,0.18,0.417,2.00,417.0,1.92,834.0,3.84,191.971,192.059,191.679,8,0.40,1.74,0.1748,38.0,63.35,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.40,88.0,0.91,0.64,0.70,0.00,0.09,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 06:04:59,order_attempt,EURJPY,SHORT,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.827,158.112,157.257,0.25,0.285,2.00,285.0,1.33,570.0,2.65,157.876,157.866,158.082,3,0.23,1.19,0.1397,30.0,76.11,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.05,10.0,0.20,0.13,0.65,0.52,0.28,3,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 06:04:59,order_sent,EURJPY,SHORT,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.827,158.112,157.257,0.25,0.285,2.00,285.0,1.33,570.0,2.65,157.876,157.866,158.082,3,0.23,1.19,0.1397,30.0,76.11,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.05,10.0,0.20,0.13,0.65,0.52,0.28,3,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 06:19:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.770,158.112,157.086,0.21,0.342,2.00,342.0,1.61,684.0,3.21,157.876,157.716,158.082,4,0.50,1.47,0.1409,30.0,72.87,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.75,160.0,0.90,0.70,0.78,0.04,0.96,4,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 06:34:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.760,158.117,157.046,0.20,0.357,2.00,357.0,1.67,714.0,3.34,157.876,157.800,158.082,5,0.54,1.51,0.1637,35.0,72.34,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.36,76.0,0.52,0.39,0.75,0.19,0.29,5,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 06:49:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.835,158.112,157.281,0.26,0.277,2.00,277.0,1.33,554.0,2.65,157.876,157.817,158.082,6,0.20,1.18,0.1437,30.0,74.49,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.28,59.0,0.11,0.08,0.72,0.76,0.13,6,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 07:04:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.822,158.114,157.238,0.25,0.292,2.00,292.0,1.45,584.0,2.90,157.876,157.826,158.082,7,0.27,1.29,0.1590,32.0,71.63,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.25,50.0,0.13,0.04,0.34,0.46,0.41,6,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 07:19:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.805,158.113,157.189,0.24,0.308,2.00,308.0,1.74,616.0,3.48,157.876,157.792,158.082,8,0.40,1.56,0.1750,31.0,68.04,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.47,84.0,0.45,0.19,0.42,0.04,0.96,6,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 07:34:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.885,158.112,157.431,0.32,0.227,2.00,227.0,1.33,454.0,2.67,157.876,157.844,158.082,9,0.05,1.16,0.1762,30.0,70.21,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.19,32.0,0.47,0.31,0.65,0.08,0.45,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 07:49:59,order_blocked,EURJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,157.771,158.112,157.089,0.21,0.341,2.00,341.0,2.04,682.0,4.08,157.876,157.849,158.082,10,0.63,1.86,0.1793,30.0,61.32,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.16,27.0,0.05,0.03,0.56,0.37,0.58,8,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 10:34:59,order_attempt,EURJPY,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,157.819,158.183,157.091,0.20,0.364,2.00,364.0,2.20,728.0,4.39,157.761,157.566,158.153,3,0.35,2.02,0.1811,30.0,104.58,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.18,195.0,0.77,2.43,3.18,0.23,0.77,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.21 10:34:59,order_sent,EURJPY,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,157.819,158.183,157.091,0.20,0.364,2.00,364.0,2.20,728.0,4.39,157.761,157.566,158.153,3,0.35,2.02,0.1811,30.0,104.58,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.18,195.0,0.77,2.43,3.18,0.23,0.77,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.24 01:04:59,order_attempt,XAUUSD,SHORT,server_00_07,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,2939.54,2943.01,2932.60,0.14,3.47,2.00,347.0,1.16,694.0,2.33,2937.76,2935.95,2942.83,13,0.60,1.10,0.0604,18.0,51.88,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.61,181.0,0.63,0.56,0.89,0.22,0.78,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.24 01:04:59,order_sent,XAUUSD,SHORT,server_00_07,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,2939.54,2943.01,2932.60,0.14,3.47,2.00,347.0,1.16,694.0,2.33,2937.76,2935.95,2942.83,13,0.60,1.10,0.0604,18.0,51.88,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.61,181.0,0.63,0.56,0.89,0.22,0.78,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.02.24 18:19:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,149.533,149.882,148.835,0.21,0.349,2.00,349.0,2.11,698.0,4.23,149.600,149.465,149.866,10,0.41,2.02,0.0969,16.0,64.42,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.82,135.0,0.89,1.04,1.17,0.00,0.11,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.24 18:19:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,149.533,149.882,148.835,0.21,0.349,2.00,349.0,2.11,698.0,4.23,149.600,149.465,149.866,10,0.41,2.02,0.0969,16.0,64.42,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.82,135.0,0.89,1.04,1.17,0.00,0.11,7,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.24 18:34:59,order_attempt,AUDJPY,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,95.173,95.466,94.587,0.25,0.293,2.00,293.0,1.80,586.0,3.60,95.276,95.144,95.438,11,0.63,1.63,0.1721,28.0,54.16,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.81,132.0,0.68,0.80,1.18,0.05,0.27,11,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.24 18:34:59,order_sent,AUDJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,95.173,95.466,94.587,0.25,0.293,2.00,293.0,1.80,586.0,3.60,95.276,95.144,95.438,11,0.63,1.63,0.1721,28.0,54.16,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.81,132.0,0.68,0.80,1.18,0.05,0.27,11,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
2025.02.24 18:49:59,order_blocked,AUDJPY,SHORT,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,95.137,95.466,94.479,0.22,0.329,2.00,329.0,2.00,658.0,3.99,95.276,95.215,95.438,12,0.84,1.83,0.1699,28.0,49.64,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.37,61.0,0.70,0.44,0.63,0.22,0.08,10,false,not_evaluated,,0.00,false,false,false,false,not_evaluated,not_evaluated,0.000,0.000,0.000,0.000,0.00,0
