time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.10.01 17:34:59,USDJPY,SHORT,down,valid_lower_high,micro_break,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.662 range_atr=9.14 vol=normal,LL_LH,-0.164,0.6616,normal,true,,60.00,1.29,3.39,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.03,3,2.02,micro_break,,3,1,1.03,84.07,82.00,60.00,0.1584,0.2000,true,false,15.0,0.095,146.805,147.126,146.324,0.321,1.50,147.111,146.614,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 21:44:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.025 range_atr=6.72 vol=normal,HH_HL,0.28,0.0246,normal,true,,75.00,2.68,4.00,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.26,2,0.26,micro_break,,10,1,0.33,31.33,64.00,75.00,0.0611,0.2000,true,false,18.0,2.95,3888.45,3876.65,3906.15,11.80,1.50,3891.62,3876.92,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 23:49:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.106 range_atr=7.02 vol=normal,HH_HL,1.17,0.1060,normal,true,,75.00,2.09,1.68,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.26,2,0.56,micro_break,,3,1,0.96,7.15,36.00,75.00,0.1130,0.2000,true,false,19.0,1.68,3886.12,3883.30,3890.35,2.82,1.50,3891.62,3883.49,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 23:54:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.106 range_atr=7.02 vol=normal,HH_HL,1.17,0.1060,normal,true,,60.00,2.09,2.10,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,55.00,false,1.08,3,0.09,micro_break,,4,1,1.12,9.18,82.00,60.00,0.1118,0.2000,true,false,19.0,1.70,3886.87,3883.30,3892.23,3.57,1.50,3891.62,3883.49,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 13:44:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.571 range_atr=10.22 vol=normal,HH_HL,7.27,0.5709,normal,true,,75.00,1.39,3.45,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,2,0.43,micro_break,,7,1,1.37,50.02,64.00,75.00,0.0562,0.2000,true,false,19.0,3.38,3946.73,3935.05,3964.25,11.68,1.50,3949.51,3935.40,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 02:49:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.868 range_atr=10.57 vol=normal,HH_HL,11.35,0.8684,normal,true,,60.00,1.88,2.45,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.58,4,0.74,micro_break,,24,1,0.38,23.88,90.00,60.00,0.0435,0.2000,true,false,19.0,4.36,3969.31,3958.61,3985.36,10.70,1.50,3976.19,3958.91,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 06:24:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.867 range_atr=10.88 vol=normal,HH_HL,11.11,0.8672,normal,true,,75.00,4.00,3.55,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,2,2.41,micro_break,,21,1,1.55,16.00,64.00,75.00,0.0802,0.2000,true,false,19.0,2.37,3964.07,3955.66,3976.69,8.41,1.50,3977.39,3955.93,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 22:39:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.723 range_atr=7.84 vol=normal,HH_HL,10.52,0.7229,normal,true,,60.00,2.48,2.06,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.89,2,1.33,micro_break,,19,1,0.88,18.79,36.00,60.00,0.0672,0.2000,true,false,19.0,2.83,3979.58,3973.75,3988.33,5.83,1.50,3991.01,3974.09,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 11:04:59,USDJPY,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.983 range_atr=12.06 vol=normal,HH_HL,0.236,0.9831,normal,true,,75.00,3.08,2.90,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.35,2,0.91,micro_break,,23,1,0.02,24.50,82.00,75.00,0.1837,0.2000,true,false,15.0,0.082,152.469,152.232,152.825,0.237,1.50,152.638,152.247,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 11:44:59,USDJPY,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.983 range_atr=12.06 vol=normal,HH_HL,0.236,0.9831,normal,true,,60.00,2.27,3.04,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,55.00,false,1.51,2,0.08,micro_break,,20,1,1.08,24.50,82.00,60.00,0.1921,0.2000,true,false,15.0,0.078,152.566,152.329,152.922,0.237,1.50,152.638,152.344,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 16:09:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.860 range_atr=10.35 vol=normal,HH_HL,10.22,0.8598,normal,true,,60.00,2.48,3.17,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.37,2,0.46,micro_break,,5,1,1.20,21.55,82.00,60.00,0.0397,0.2000,true,false,18.0,4.54,4046.06,4031.69,4067.62,14.37,1.50,4049.55,4032.04,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.13 03:29:59,USDJPY,SHORT,down,valid_lower_high,micro_break,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.271 range_atr=5.71 vol=normal,LL_LH,-0.100,0.2706,normal,true,,60.00,4.84,3.46,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.90,3,0.67,micro_break,,24,1,0.36,19.97,82.00,60.00,0.1596,0.2000,true,false,15.0,0.094,151.965,152.290,151.478,0.325,1.50,152.275,151.149,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.13 03:59:59,USDJPY,SHORT,down,valid_lower_high,micro_break,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.271 range_atr=5.71 vol=normal,LL_LH,-0.100,0.2706,normal,true,,90.00,5.75,2.95,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,1.48,1,0.53,micro_break,,12,1,0.09,15.46,64.00,90.00,0.1737,0.2000,true,false,15.0,0.086,151.841,152.096,151.459,0.255,1.50,152.081,151.149,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.13 07:15:00,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.051 range_atr=4.75 vol=normal,HH_HL,1.25,0.0515,normal,true,,60.00,1.82,3.67,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.70,3,1.02,micro_break,,16,1,0.03,13.40,54.00,60.00,0.0557,0.2000,true,false,18.0,3.23,4053.03,4041.16,4070.84,11.87,1.50,4059.94,4041.66,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.14 23:29:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.707 range_atr=8.91 vol=normal,HH_HL,15.50,0.7071,normal,true,,75.00,2.71,2.43,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.84,3,0.47,micro_break,,10,1,0.30,16.85,72.00,75.00,0.0435,0.2000,true,false,18.0,4.14,4144.11,4134.05,4159.20,10.06,1.50,4155.20,4134.43,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
