run,scenario,prefix,elapsed_seconds
A,Nested_ConditionFactorial_Candidates_BOTH_all_H4_H1_M15_2R,ExpectedValue_MultiCurrency_ScoreScanner_fxcf2025_A_condition_factorial_candidates,407.6
