time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos
2025.10.02 06:15:00,order_attempt,XAUUSD,LONG,server_00_07,0,,Nested_NWave_BreakoutQualityRouter,strong_breakout,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,router_strong_instant,3869.16,3861.33,3884.82,0.06,7.83,2.00,783.0,1.63,1566.0,3.26,3865.17,3868.97,3861.57,5,0.83,1.58,0.0374,18.0,63.05,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,strong_breakout,instant_entry_quality,true,true,false,false,0.79,380.0,0.73,0.60,0.82,0.01,0.99,13,false,clean_context,h4_edge_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_neutral|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,5.00,true,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.10.02 06:15:00,order_sent,XAUUSD,LONG,server_00_07,10009,order_sent,Nested_NWave_BreakoutQualityRouter,strong_breakout,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,router_strong_instant,3869.16,3861.33,3884.82,0.06,7.83,2.00,783.0,1.63,1566.0,3.26,3865.17,3868.97,3861.57,5,0.83,1.58,0.0374,18.0,63.05,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,strong_breakout,instant_entry_quality,true,true,false,false,0.79,380.0,0.73,0.60,0.82,0.01,0.99,13,false,clean_context,h4_edge_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_neutral|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,5.00,true,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
2025.10.02 07:00:00,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_BreakoutQualityRouter,strong_breakout,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,router_strong_instant,3866.73,3861.35,3877.49,0.09,5.38,2.00,538.0,1.24,1076.0,2.47,3865.17,3866.52,3861.57,8,0.36,1.19,0.0414,18.0,92.71,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,strong_breakout,instant_entry_quality,true,true,false,false,0.31,135.0,0.67,0.43,0.65,0.22,0.78,13,false,clean_context,h4_edge_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,6.00,true,false,false,false,not_evaluated,not_evaluated,0.00,0.00,0.00,0.00,0.00,0
