period,run,scenario,trade_index,open_time,close_time,symbol,fx_vs_xauusd,direction,net_profit,result_R,label,breakout_quality_label,context_quality_label,context_quality_score,sl_atr,breakout_body_atr
2025,F,context_router_v3_all_r12,6,2025-01-23 17:50:00,2025-01-23 19:43:39,XAUUSD,XAUUSD,LONG,49.9,1.202,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.62,1.16
2025,F,context_router_v3_all_r12,7,2025-01-27 14:05:00,2025-01-27 14:17:01,XAUUSD,XAUUSD,LONG,-48.93,-1.001,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.87,0.38
2025,F,context_router_v3_all_r12,8,2025-02-06 22:50:00,2025-02-07 02:21:56,XAUUSD,XAUUSD,LONG,50.08,1.208,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.93,0.55
2025,F,context_router_v3_all_r12,9,2025-02-12 01:50:00,2025-02-12 02:04:30,XAUUSD,XAUUSD,LONG,-49.14,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.69,0.34
2025,F,context_router_v3_all_r12,10,2025-02-21 06:20:00,2025-02-21 09:31:12,EURJPY,FX,SHORT,-47.83,-1.003,strong_breakout_clean_context,strong_breakout,clean_context,7.0,1.61,0.7
2025,F,context_router_v3_all_r12,11,2025-02-24 01:05:00,2025-02-24 02:19:54,XAUUSD,XAUUSD,SHORT,58.94,1.213,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.16,0.56
2025,F,context_router_v3_all_r12,12,2025-02-24 19:05:00,2025-02-25 01:10:07,USDJPY,FX,SHORT,-52.56,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.43,1.07
2025,F,context_router_v3_all_r12,13,2025-02-24 19:05:00,2025-02-25 09:33:33,AUDJPY,FX,SHORT,56.27,1.206,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.93,0.71
2025,F,context_router_v3_all_r12,14,2025-02-28 07:20:00,2025-02-28 08:49:25,USDJPY,FX,LONG,58.41,1.199,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.68,0.85
2025,F,context_router_v3_all_r12,15,2025-03-03 04:35:00,2025-03-03 10:24:05,AUDJPY,FX,SHORT,59.55,1.208,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.92,0.37
2025,F,context_router_v3_all_r12,16,2025-03-11 20:20:00,2025-03-11 21:09:57,AUDJPY,FX,SHORT,-49.7,-1.003,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.37,0.54
2025,F,context_router_v3_all_r12,17,2025-03-21 13:50:00,2025-03-21 15:21:57,GBPJPY,FX,SHORT,56.72,1.201,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.68,0.78
2025,F,context_router_v3_all_r12,18,2025-03-21 13:50:00,2025-03-21 15:40:03,EURJPY,FX,SHORT,58.85,1.223,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.57,0.42
2025,F,context_router_v3_all_r12,19,2025-03-24 19:50:00,2025-03-24 21:40:32,EURUSD,FX,SHORT,-49.4,-1.011,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.46,0.68
2025,F,context_router_v3_all_r12,20,2025-03-28 16:20:00,2025-03-28 16:25:09,USDJPY,FX,LONG,-50.25,-1.017,weak_breakout_clean_context,weak_breakout,clean_context,8.0,1.02,0.87
2025,F,context_router_v3_all_r12,21,2025-04-08 12:35:00,2025-04-08 13:31:04,XAUUSD,XAUUSD,SHORT,-48.36,-1.019,strong_breakout_clean_context,strong_breakout,clean_context,5.0,1.4,1.29
2025,F,context_router_v3_all_r12,22,2025-04-08 13:35:00,2025-04-08 14:37:56,GBPJPY,FX,SHORT,-48.35,-1.0,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.68,0.74
2025,F,context_router_v3_all_r12,23,2025-04-08 18:50:00,2025-04-08 19:42:13,XAUUSD,XAUUSD,SHORT,53.19,1.208,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.62,0.3
2025,F,context_router_v3_all_r12,24,2025-04-23 16:35:00,2025-04-23 16:37:51,EURUSD,FX,SHORT,58.41,1.204,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.14,0.5
2025,F,context_router_v3_all_r12,25,2025-05-22 16:20:00,2025-05-22 16:45:00,EURUSD,FX,LONG,-57.2,-1.161,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.17,0.98
2025,F,context_router_v3_all_r12,26,2025-06-23 05:05:00,2025-06-23 12:15:01,XAUUSD,XAUUSD,SHORT,-41.48,-1.012,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.59,0.43
2025,F,context_router_v3_all_r12,27,2025-07-14 20:35:00,2025-07-14 23:39:57,XAUUSD,XAUUSD,LONG,-45.9,-1.001,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.78,0.53
2025,F,context_router_v3_all_r12,28,2025-07-16 15:35:00,2025-07-16 16:34:48,XAUUSD,XAUUSD,SHORT,54.09,1.222,strong_breakout_clean_context,strong_breakout,clean_context,5.0,1.65,1.39
2025,F,context_router_v3_all_r12,29,2025-07-29 14:20:00,2025-07-29 17:05:14,XAUUSD,XAUUSD,SHORT,54.74,1.199,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.63,0.6
2025,F,context_router_v3_all_r12,30,2025-09-24 08:20:00,2025-09-24 13:19:55,XAUUSD,XAUUSD,LONG,-47.22,-1.001,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.97,0.61
2025,F,context_router_v3_all_r12,31,2025-10-02 06:00:00,2025-10-02 09:15:28,XAUUSD,XAUUSD,LONG,53.91,1.203,weak_breakout_clean_context,weak_breakout,clean_context,6.0,0.97,0.24
2025,F,context_router_v3_all_r12,32,2025-10-10 15:05:00,2025-10-10 17:03:22,XAUUSD,XAUUSD,SHORT,59.36,1.203,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.62,0.69
2025,F,context_router_v3_all_r12,33,2025-10-20 01:50:00,2025-10-20 02:49:23,XAUUSD,XAUUSD,LONG,-45.44,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.66,0.22
2025,F,context_router_v3_all_r12,34,2025-11-20 18:50:00,2025-11-21 10:55:47,GBPUSD,FX,SHORT,-49.4,-1.0,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.31,0.75
2025,F,context_router_v3_all_r12,35,2025-12-26 01:35:00,2025-12-26 02:51:41,XAUUSD,XAUUSD,LONG,55.89,1.202,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.69,0.92
2026YTD,A,instant_all_r12,1,2026-01-14 20:05:00,2026-01-15 09:12:39,USDJPY,FX,LONG,63.2,1.214,neckline_break_late,unclassified,not_evaluated,0.0,2.2,0.26
2026YTD,A,instant_all_r12,2,2026-01-16 15:35:00,2026-01-16 17:23:22,GBPUSD,FX,SHORT,62.4,1.24,neckline_break_late,unclassified,not_evaluated,0.0,1.67,1.24
2026YTD,A,instant_all_r12,3,2026-01-16 18:05:00,2026-01-19 00:08:48,GBPUSD,FX,SHORT,64.57,1.282,neckline_break_late,unclassified,not_evaluated,0.0,2.17,0.66
2026YTD,A,instant_all_r12,4,2026-01-21 16:05:00,2026-01-21 17:03:25,GBPUSD,FX,LONG,60.26,1.202,neckline_break_late,unclassified,not_evaluated,0.0,2.16,1.31
2026YTD,A,instant_all_r12,5,2026-01-21 17:20:00,2026-01-21 19:36:57,GBPUSD,FX,LONG,-49.92,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.64,0.02
2026YTD,A,instant_all_r12,6,2026-01-28 13:05:00,2026-01-28 13:08:17,GBPUSD,FX,LONG,-50.82,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,0.62,0.09
2026YTD,A,instant_all_r12,7,2026-01-28 20:05:00,2026-01-28 20:38:13,GBPUSD,FX,LONG,-49.92,-1.0,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.02,0.7
2026YTD,A,instant_all_r12,8,2026-01-29 01:05:00,2026-01-29 01:59:59,EURUSD,FX,LONG,58.86,1.204,neckline_break_late,unclassified,not_evaluated,0.0,1.79,0.02
2026YTD,A,instant_all_r12,9,2026-01-29 03:05:00,2026-01-29 04:30:02,USDJPY,FX,SHORT,62.04,1.199,neckline_break_late,unclassified,not_evaluated,0.0,1.23,0.99
2026YTD,A,instant_all_r12,10,2026-01-29 04:50:00,2026-01-29 09:41:03,USDJPY,FX,SHORT,-50.68,-1.003,neckline_break_late,unclassified,not_evaluated,0.0,1.55,0.3
2026YTD,A,instant_all_r12,11,2026-01-30 01:50:00,2026-01-30 03:07:19,XAUUSD,XAUUSD,LONG,-70.76,-1.007,neckline_break_initial,unclassified,not_evaluated,0.0,1.9,0.59
2026YTD,A,instant_all_r12,12,2026-02-03 13:50:00,2026-02-03 14:00:55,XAUUSD,XAUUSD,SHORT,-36.92,-1.013,neckline_break_late,unclassified,not_evaluated,0.0,0.92,0.42
2026YTD,A,instant_all_r12,13,2026-02-12 18:50:00,2026-02-13 03:05:06,USDJPY,FX,SHORT,-53.14,-1.011,neckline_break_late,unclassified,not_evaluated,0.0,1.45,1.25
2026YTD,A,instant_all_r12,14,2026-02-13 16:50:00,2026-02-13 17:10:40,GBPJPY,FX,SHORT,-50.27,-1.014,neckline_break_late,unclassified,not_evaluated,0.0,1.34,0.06
2026YTD,A,instant_all_r12,15,2026-02-13 16:50:00,2026-02-16 09:17:13,EURJPY,FX,SHORT,-50.97,-1.018,neckline_break_late,unclassified,not_evaluated,0.0,2.15,0.47
2026YTD,A,instant_all_r12,16,2026-02-12 19:20:00,2026-02-17 02:41:43,EURUSD,FX,SHORT,61.29,1.2,neckline_break_late,unclassified,not_evaluated,0.0,2.07,0.43
2026YTD,A,instant_all_r12,17,2026-02-18 12:50:00,2026-02-18 14:07:13,XAUUSD,XAUUSD,SHORT,-42.56,-1.01,neckline_break_initial,unclassified,not_evaluated,0.0,1.42,1.26
2026YTD,A,instant_all_r12,18,2026-02-23 17:35:00,2026-02-23 17:52:41,EURUSD,FX,LONG,-49.41,-1.0,neckline_break_late,unclassified,not_evaluated,0.0,1.11,0.33
2026YTD,A,instant_all_r12,19,2026-02-26 09:35:00,2026-02-26 16:46:26,USDJPY,FX,LONG,-49.07,-1.014,neckline_break_late,unclassified,not_evaluated,0.0,1.77,0.13
2026YTD,A,instant_all_r12,20,2026-02-27 12:35:00,2026-02-27 13:55:08,XAUUSD,XAUUSD,SHORT,-46.2,-1.011,neckline_break_initial,unclassified,not_evaluated,0.0,1.66,0.15
2026YTD,A,instant_all_r12,21,2026-03-02 21:20:00,2026-03-03 03:07:08,XAUUSD,XAUUSD,LONG,43.84,1.201,neckline_break_initial,unclassified,not_evaluated,0.0,1.62,0.65
2026YTD,A,instant_all_r12,22,2026-03-04 14:35:00,2026-03-05 07:53:19,GBPUSD,FX,SHORT,55.81,1.199,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,2.12,1.37
2026YTD,A,instant_all_r12,23,2026-03-11 17:35:00,2026-03-11 18:14:56,EURUSD,FX,LONG,-48.84,-1.008,neckline_break_late,unclassified,not_evaluated,0.0,1.11,0.36
2026YTD,A,instant_all_r12,24,2026-03-18 20:50:00,2026-03-18 21:39:53,GBPUSD,FX,LONG,-48.09,-1.004,neckline_break_initial,unclassified,not_evaluated,0.0,2.12,0.55
2026YTD,A,instant_all_r12,25,2026-03-20 09:05:00,2026-03-20 11:19:23,XAUUSD,XAUUSD,SHORT,-30.59,-1.043,neckline_break_late,unclassified,not_evaluated,0.0,2.14,1.53
2026YTD,A,instant_all_r12,26,2026-03-20 11:50:00,2026-03-20 12:58:19,XAUUSD,XAUUSD,SHORT,34.31,1.2,neckline_break_late,unclassified,not_evaluated,0.0,1.7,0.91
2026YTD,A,instant_all_r12,27,2026-03-24 11:20:00,2026-03-24 12:30:01,GBPUSD,FX,LONG,-50.32,-1.035,chasing_after_break,unclassified,not_evaluated,0.0,2.15,0.95
2026YTD,A,instant_all_r12,28,2026-03-24 12:50:00,2026-03-24 14:07:31,GBPUSD,FX,LONG,58.0,1.218,chasing_after_break,unclassified,not_evaluated,0.0,0.78,0.54
2026YTD,A,instant_all_r12,29,2026-03-26 14:05:00,2026-03-26 19:21:27,XAUUSD,XAUUSD,LONG,-34.93,-1.073,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.8,0.8
2026YTD,A,instant_all_r12,30,2026-04-02 18:50:00,2026-04-03 15:30:01,EURUSD,FX,LONG,-57.54,-1.159,neckline_break_late,unclassified,not_evaluated,0.0,1.8,0.09
2026YTD,A,instant_all_r12,31,2026-04-06 01:50:00,2026-04-06 09:52:46,AUDJPY,FX,LONG,57.54,1.2,neckline_break_late,unclassified,not_evaluated,0.0,2.06,0.11
2026YTD,A,instant_all_r12,32,2026-04-13 14:05:00,2026-04-13 14:41:13,XAUUSD,XAUUSD,SHORT,54.96,1.201,neckline_break_late,unclassified,not_evaluated,0.0,1.83,0.49
2026YTD,A,instant_all_r12,33,2026-04-22 11:20:00,2026-04-22 16:02:06,XAUUSD,XAUUSD,SHORT,50.7,1.217,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,2.13,0.39
2026YTD,A,instant_all_r12,34,2026-04-24 21:35:00,2026-04-24 23:14:01,XAUUSD,XAUUSD,SHORT,51.56,1.205,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.38,0.85
2026YTD,A,instant_all_r12,35,2026-06-02 04:20:00,2026-06-02 04:47:09,XAUUSD,XAUUSD,LONG,-51.15,-1.047,clean_nested_nwave_entry,unclassified,not_evaluated,0.0,1.31,1.13
2026YTD,A,instant_all_r12,36,2026-06-05 01:20:00,2026-06-05 01:51:55,XAUUSD,XAUUSD,SHORT,57.4,1.211,neckline_break_late,unclassified,not_evaluated,0.0,1.22,0.39
2026YTD,E,context_router_v2_all_r12,1,2026-01-21 16:20:00,2026-01-21 16:37:28,GBPUSD,FX,LONG,58.9,1.203,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.46,0.46
2026YTD,E,context_router_v2_all_r12,2,2026-01-29 03:50:00,2026-01-29 09:41:04,USDJPY,FX,SHORT,-49.9,-1.004,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.51,0.7
2026YTD,E,context_router_v2_all_r12,3,2026-02-03 13:50:00,2026-02-03 14:00:55,XAUUSD,XAUUSD,SHORT,-36.92,-1.013,weak_breakout_clean_context,weak_breakout,clean_context,7.0,0.92,0.42
2026YTD,E,context_router_v2_all_r12,4,2026-02-12 19:05:00,2026-02-13 03:05:06,USDJPY,FX,SHORT,-51.27,-1.011,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.5,0.36
2026YTD,E,context_router_v2_all_r12,5,2026-02-18 13:50:00,2026-02-18 14:10:33,XAUUSD,XAUUSD,SHORT,-45.16,-1.003,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.65,0.59
2026YTD,E,context_router_v2_all_r12,6,2026-02-26 10:35:00,2026-02-26 16:05:57,USDJPY,FX,LONG,57.46,1.197,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.18,0.28
2026YTD,E,context_router_v2_all_r12,7,2026-03-02 21:20:00,2026-03-03 03:07:08,XAUUSD,XAUUSD,LONG,43.84,1.201,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.62,0.65
2026YTD,E,context_router_v2_all_r12,8,2026-03-04 15:05:00,2026-03-05 06:01:40,GBPUSD,FX,SHORT,58.02,1.202,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.44,0.97
2026YTD,E,context_router_v2_all_r12,9,2026-03-20 11:50:00,2026-03-20 12:58:19,XAUUSD,XAUUSD,SHORT,34.31,1.2,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.7,0.91
2026YTD,E,context_router_v2_all_r12,10,2026-03-26 14:05:00,2026-03-26 19:21:27,XAUUSD,XAUUSD,LONG,-34.93,-1.073,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.8,0.8
2026YTD,E,context_router_v2_all_r12,11,2026-04-24 21:35:00,2026-04-24 23:14:01,XAUUSD,XAUUSD,SHORT,51.56,1.205,strong_breakout_clean_context,strong_breakout,clean_context,5.0,1.38,0.85
2026YTD,E,context_router_v2_all_r12,12,2026-06-02 04:20:00,2026-06-02 04:47:09,XAUUSD,XAUUSD,LONG,-51.15,-1.047,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.31,1.13
2026YTD,F,context_router_v3_all_r12,1,2026-01-21 16:20:00,2026-01-21 16:37:28,GBPUSD,FX,LONG,58.9,1.203,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.46,0.46
2026YTD,F,context_router_v3_all_r12,2,2026-01-29 03:50:00,2026-01-29 09:41:04,USDJPY,FX,SHORT,-49.9,-1.004,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.51,0.7
2026YTD,F,context_router_v3_all_r12,3,2026-02-03 13:50:00,2026-02-03 14:00:55,XAUUSD,XAUUSD,SHORT,-36.92,-1.013,weak_breakout_clean_context,weak_breakout,clean_context,7.0,0.92,0.42
2026YTD,F,context_router_v3_all_r12,4,2026-02-12 19:05:00,2026-02-13 03:05:06,USDJPY,FX,SHORT,-51.27,-1.011,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.5,0.36
2026YTD,F,context_router_v3_all_r12,5,2026-02-18 13:50:00,2026-02-18 14:10:33,XAUUSD,XAUUSD,SHORT,-45.16,-1.003,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.65,0.59
2026YTD,F,context_router_v3_all_r12,6,2026-02-26 10:35:00,2026-02-26 16:05:57,USDJPY,FX,LONG,57.46,1.197,weak_breakout_clean_context,weak_breakout,clean_context,6.0,1.18,0.28
2026YTD,F,context_router_v3_all_r12,7,2026-03-02 21:20:00,2026-03-03 03:07:08,XAUUSD,XAUUSD,LONG,43.84,1.201,strong_breakout_clean_context,strong_breakout,clean_context,8.0,1.62,0.65
2026YTD,F,context_router_v3_all_r12,8,2026-03-04 15:05:00,2026-03-05 06:01:40,GBPUSD,FX,SHORT,58.02,1.202,strong_breakout_clean_context,strong_breakout,clean_context,6.0,1.44,0.97
2026YTD,F,context_router_v3_all_r12,9,2026-03-20 11:50:00,2026-03-20 12:58:19,XAUUSD,XAUUSD,SHORT,34.31,1.2,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.7,0.91
2026YTD,F,context_router_v3_all_r12,10,2026-03-26 14:05:00,2026-03-26 19:21:27,XAUUSD,XAUUSD,LONG,-34.93,-1.073,weak_breakout_clean_context,weak_breakout,clean_context,5.0,1.8,0.8
2026YTD,F,context_router_v3_all_r12,11,2026-06-02 04:20:00,2026-06-02 04:47:09,XAUUSD,XAUUSD,LONG,-51.15,-1.047,weak_breakout_clean_context,weak_breakout,clean_context,7.0,1.31,1.13
