time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2025.01.09 20:29:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.342 range_atr=5.66 vol=normal,HH_HL,1.98,0.3422,normal,true,,100.00,4.24,4.44,0,,2670.18,2662.52,2681.67,0.06,7.66,1.50,,,,0.1044,0.2000,true,false,18.0,1.72,DowFractal_ThirdWave_Regime
2025.01.09 20:29:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.342 range_atr=5.66 vol=normal,HH_HL,1.98,0.3422,normal,true,,100.00,4.24,4.44,10009,order_sent,2670.18,2662.52,2681.67,0.06,7.66,1.50,,,,0.1044,0.2000,true,false,18.0,1.72,DowFractal_ThirdWave_Regime
2025.01.14 15:29:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.155 range_atr=8.24 vol=normal,LL_LH,-0.77,0.1548,normal,true,,100.00,5.69,2.39,0,,2667.20,2671.72,2660.42,0.11,4.52,1.50,,,,0.0953,0.2000,true,false,18.0,1.89,DowFractal_ThirdWave_Regime
2025.01.14 15:29:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.155 range_atr=8.24 vol=normal,LL_LH,-0.77,0.1548,normal,true,,100.00,5.69,2.39,10009,order_sent,2667.20,2671.72,2660.42,0.11,4.52,1.50,,,,0.0953,0.2000,true,false,18.0,1.89,DowFractal_ThirdWave_Regime
2025.01.15 18:29:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.045 range_atr=6.63 vol=normal,HH_HL,0.26,0.0446,normal,true,,75.00,2.16,2.59,0,,2683.18,2676.41,2693.34,0.07,6.77,1.50,,,,0.0690,0.2000,true,false,18.0,2.61,DowFractal_ThirdWave_Regime
2025.01.15 18:29:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.045 range_atr=6.63 vol=normal,HH_HL,0.26,0.0446,normal,true,,75.00,2.16,2.59,10009,order_sent,2683.18,2676.41,2693.34,0.07,6.77,1.50,,,,0.0690,0.2000,true,false,18.0,2.61,DowFractal_ThirdWave_Regime
2025.01.15 18:44:58,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.045 range_atr=6.63 vol=normal,HH_HL,0.26,0.0446,normal,true,,100.00,2.13,4.06,0,max_positions,2686.57,2676.40,2701.83,0.04,10.17,1.50,max_positions,,max_positions,0.0718,0.2000,true,false,18.0,2.51,DowFractal_ThirdWave_Regime
2025.01.15 18:59:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.045 range_atr=6.63 vol=normal,HH_HL,0.26,0.0446,normal,true,,75.00,2.03,5.36,0,max_positions,2689.49,2676.70,2708.68,0.03,12.79,1.50,max_positions,,max_positions,0.0755,0.2000,true,false,18.0,2.38,DowFractal_ThirdWave_Regime
2025.01.15 22:29:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.310 range_atr=6.15 vol=normal,HH_HL,1.97,0.3095,normal,true,,75.00,1.91,4.77,0,,2695.57,2690.86,2702.64,0.10,4.71,1.50,,,,0.1823,0.2000,true,false,18.0,0.99,DowFractal_ThirdWave_Regime
2025.01.15 22:29:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.310 range_atr=6.15 vol=normal,HH_HL,1.97,0.3095,normal,true,,75.00,1.91,4.77,10009,order_sent,2695.57,2690.86,2702.64,0.10,4.71,1.50,,,,0.1823,0.2000,true,false,18.0,0.99,DowFractal_ThirdWave_Regime
2025.01.22 10:44:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.993 range_atr=10.58 vol=normal,HH_HL,5.35,0.9933,normal,true,,100.00,3.72,3.24,0,,2752.28,2745.32,2762.72,0.07,6.96,1.50,,,,0.0838,0.2000,true,false,18.0,2.15,DowFractal_ThirdWave_Regime
2025.01.22 10:44:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.993 range_atr=10.58 vol=normal,HH_HL,5.35,0.9933,normal,true,,100.00,3.72,3.24,10009,order_sent,2752.28,2745.32,2762.72,0.07,6.96,1.50,,,,0.0838,0.2000,true,false,18.0,2.15,DowFractal_ThirdWave_Regime
2025.01.22 10:59:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.993 range_atr=10.58 vol=normal,HH_HL,5.35,0.9933,normal,true,,100.00,3.24,3.07,0,max_positions,2753.41,2746.72,2763.45,0.07,6.69,1.50,max_positions,,max_positions,0.0825,0.2000,true,false,18.0,2.18,DowFractal_ThirdWave_Regime
