time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.08.01 04:39:59,order_blocked,XAUUSD,SHORT,3288.16,3294.02,3279.37,3294.02,3293.35,2.60,2.31,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,12,-3.36,7.82,PERIOD_M15,3311.11,3289.67,3293.83,19.40,1.23,4,false,3293.83,2.52,26.45,PERIOD_M5,3289.60,3288.71,1,0.24,55.0,early,100.00,2.60,5.86,1.50,0.0844,,existing_position,true,,true,,20.00,false,1.01,1,0.24,unclear,,0,1,0.24,26.45,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 04:44:59,final_entry_candidate,XAUUSD,SHORT,3287.90,3294.01,3278.74,3294.01,3291.90,2.81,1.84,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,12,-3.36,7.82,PERIOD_M15,3311.11,3289.67,3293.83,19.40,1.23,4,false,3293.83,2.73,27.66,PERIOD_M5,3289.60,3288.16,1,0.12,26.0,early,100.00,2.81,6.11,1.50,0.0828,,,true,,true,,20.00,false,0.68,2,0.00,unclear,,0,1,0.12,27.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 04:44:59,order_blocked,XAUUSD,SHORT,3287.90,3294.01,3278.74,3294.01,3291.90,2.81,1.84,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,12,-3.36,7.82,PERIOD_M15,3311.11,3289.67,3293.83,19.40,1.23,4,false,3293.83,2.73,27.66,PERIOD_M5,3289.60,3288.16,1,0.12,26.0,early,100.00,2.81,6.11,1.50,0.0828,,existing_position,true,,true,,20.00,false,0.68,2,0.00,unclear,,0,1,0.12,27.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 04:50:00,final_entry_candidate,XAUUSD,SHORT,3286.37,3294.01,3274.91,3294.01,3291.90,3.45,2.50,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,12,-3.36,7.82,PERIOD_M15,3311.11,3289.67,3293.83,19.40,1.17,5,false,3293.83,3.37,34.79,PERIOD_M5,3289.60,3287.90,1,0.69,153.0,unclear,75.00,3.45,7.64,1.50,0.0813,,,true,,true,,55.00,false,1.11,3,0.14,unclear,,0,1,0.69,34.79,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 04:50:00,order_blocked,XAUUSD,SHORT,3286.37,3294.01,3274.91,3294.01,3291.90,3.45,2.50,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,12,-3.36,7.82,PERIOD_M15,3311.11,3289.67,3293.83,19.40,1.17,5,false,3293.83,3.37,34.79,PERIOD_M5,3289.60,3287.90,1,0.69,153.0,unclear,75.00,3.45,7.64,1.50,0.0813,,existing_position,true,,true,,55.00,false,1.11,3,0.14,unclear,,0,1,0.69,34.79,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 07:14:59,execution_block_candidate,GBPUSD,SHORT,1.31958,1.32059,1.31807,1.32059,1.32057,3.06,3.00,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.31925,1.32125,1.31983,1.32261,LL_LH,6,-0.00152,0.00189,PERIOD_M15,1.32125,1.31925,1.32039,57.00,1.63,4,false,1.32039,2.45,40.50,PERIOD_M5,1.31963,1.31957,1,0.03,1.0,early,100.00,3.06,0.00101,1.50,0.6061,,spread_guard,true,,true,,70.00,true,1.58,4,0.33,unclear,,0,1,0.03,40.50,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 07:24:59,execution_block_candidate,GBPUSD,SHORT,1.31953,1.32059,1.31794,1.32059,1.32026,3.36,2.31,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.31925,1.32125,1.31983,1.32261,LL_LH,6,-0.00152,0.00189,PERIOD_M15,1.32125,1.31925,1.32039,57.00,1.67,5,false,1.32039,2.72,43.00,PERIOD_M5,1.31963,1.31942,1,0.35,11.0,acceptable,100.00,3.36,0.00106,1.50,0.6335,,spread_guard,true,,true,,0.00,false,1.17,1,0.67,unclear,,0,1,0.35,43.00,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 15:04:59,execution_block_candidate,GBPUSD,SHORT,1.31558,1.31749,1.31272,1.31749,1.31669,4.09,2.38,valid,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.31404,1.32122,1.31890,1.32125,LL_LH,6,-0.00199,0.00164,PERIOD_M15,1.32122,1.31404,1.31729,45.26,3.10,3,false,1.31729,3.67,23.82,PERIOD_M5,1.31595,1.31574,1,0.34,16.0,acceptable,100.00,4.09,0.00191,1.50,0.4288,,spread_guard,true,,true,,20.00,false,0.90,1,0.15,unclear,,0,1,0.34,23.82,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.01 15:09:59,execution_block_candidate,GBPUSD,SHORT,1.31590,1.31749,1.31352,1.31749,1.31653,3.33,1.32,sl_too_tight,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.31404,1.32122,1.31890,1.32125,LL_LH,6,-0.00199,0.00164,PERIOD_M15,1.32122,1.31404,1.31729,45.26,3.10,3,false,1.31729,2.91,19.36,PERIOD_M5,1.31595,1.31558,1,0.67,32.0,unclear,75.00,3.33,0.00159,1.50,0.4192,,spread_guard,true,,true,,0.00,false,0.50,2,1.28,unclear,,0,1,0.67,19.36,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 07:39:59,execution_block_candidate,EURUSD,LONG,1.15813,1.15738,1.15926,1.15738,1.15789,2.31,0.74,sl_too_tight,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.15495,1.15963,1.15157,1.15875,HH_HL,8,0.00150,0.00247,PERIOD_M15,1.15495,1.15963,1.15756,44.23,2.89,3,false,1.15756,1.76,12.18,PERIOD_M5,1.15818,1.15834,1,0.65,21.0,unclear,75.00,2.31,0.00075,1.50,0.5551,,spread_guard,true,,true,,0.00,false,0.03,1,1.02,unclear,,0,1,0.65,12.18,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 11:24:59,final_entry_candidate,XAUUSD,LONG,3359.42,3351.53,3371.26,3351.53,3353.89,3.22,2.26,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 11:24:59,order_attempt,XAUUSD,LONG,3359.42,3351.53,3371.26,3351.53,3353.89,3.22,2.26,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 11:24:59,order_sent,XAUUSD,LONG,3359.42,3351.53,3371.26,3351.53,3353.89,3.22,2.26,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 11:29:59,final_entry_candidate,XAUUSD,LONG,3359.06,3351.53,3370.36,3351.53,3354.27,3.14,1.99,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.05,30.57,PERIOD_M5,3356.53,3359.23,1,0.07,17.0,early,100.00,3.14,7.53,1.50,0.0791,,,true,,true,,90.00,true,1.68,3,0.18,unclear,,0,1,0.07,30.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 11:29:59,order_blocked,XAUUSD,LONG,3359.06,3351.53,3370.36,3351.53,3354.27,3.14,1.99,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.05,30.57,PERIOD_M5,3356.53,3359.23,1,0.07,17.0,early,100.00,3.14,7.53,1.50,0.0791,,existing_position,true,,true,,90.00,true,1.68,3,0.18,unclear,,0,1,0.07,30.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 17:44:59,execution_block_candidate,GBPUSD,LONG,1.33238,1.32973,1.33636,1.32973,1.33066,3.47,2.25,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.32636,1.33130,1.32526,1.32904,HH_HL,7,0.00056,0.00207,PERIOD_M15,1.32636,1.33130,1.32993,27.73,1.04,3,false,1.32993,3.21,49.60,PERIOD_M5,1.33089,1.33271,1,0.43,33.0,acceptable,75.00,3.47,0.00265,1.50,0.2617,,spread_guard,true,,true,,35.00,false,0.58,4,0.80,unclear,,0,1,0.43,49.60,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 19:19:59,final_entry_candidate,XAUUSD,LONG,3376.86,3370.45,3386.48,3370.45,3373.41,2.84,1.53,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 19:19:59,order_attempt,XAUUSD,LONG,3376.86,3370.45,3386.48,3370.45,3373.41,2.84,1.53,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 19:19:59,order_sent,XAUUSD,LONG,3376.86,3370.45,3386.48,3370.45,3373.41,2.84,1.53,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:19:59,final_entry_candidate,XAUUSD,LONG,3375.63,3370.37,3383.52,3370.37,3372.97,3.93,1.99,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,3.80,15.65,PERIOD_M5,3374.31,3374.34,1,0.96,129.0,late,75.00,3.93,5.26,1.50,0.1346,,,true,,true,,0.00,false,0.26,2,0.31,unclear,,0,1,0.96,15.65,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:19:59,order_blocked,XAUUSD,LONG,3375.63,3370.37,3383.52,3370.37,3372.97,3.93,1.99,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,3.80,15.65,PERIOD_M5,3374.31,3374.34,1,0.96,129.0,late,75.00,3.93,5.26,1.50,0.1346,,existing_position,true,,true,,0.00,false,0.26,2,0.31,unclear,,0,1,0.96,15.65,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:24:59,final_entry_candidate,XAUUSD,LONG,3376.67,3370.36,3386.14,3370.36,3373.04,4.80,2.76,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.65,18.85,PERIOD_M5,3374.31,3375.45,1,0.93,122.0,late,100.00,4.80,6.31,1.50,0.1444,,,true,,true,,70.00,true,1.41,3,0.84,unclear,,0,1,0.93,18.85,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:24:59,order_blocked,XAUUSD,LONG,3376.67,3370.36,3386.14,3370.36,3373.04,4.80,2.76,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.65,18.85,PERIOD_M5,3374.31,3375.45,1,0.93,122.0,late,100.00,4.80,6.31,1.50,0.1444,,existing_position,true,,true,,70.00,true,1.41,3,0.84,unclear,,0,1,0.93,18.85,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:29:59,execution_block_candidate,GBPUSD,LONG,1.32810,1.32734,1.32924,1.32734,1.32761,1.86,1.20,sl_too_tight,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,1.32636,1.33299,1.32526,1.33130,HH_HL,11,0.00071,0.00213,PERIOD_M15,1.32636,1.33299,1.32754,82.20,4.69,3,false,1.32754,1.37,8.45,PERIOD_M5,1.32836,1.32845,1,0.86,35.0,unclear,100.00,1.86,0.00076,1.50,0.4895,,spread_guard,true,,true,,0.00,false,0.91,1,0.91,unclear,,0,1,0.86,8.45,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.04 21:29:59,final_entry_candidate,XAUUSD,LONG,3376.10,3370.36,3384.71,3370.36,3373.37,4.24,2.02,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.10,17.09,PERIOD_M5,3374.31,3376.48,1,0.28,38.0,acceptable,100.00,4.24,5.74,1.50,0.1404,,,true,,true,,70.00,true,1.75,4,0.55,unclear,,0,1,0.28,17.09,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
