time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2024.01.04 02:45:00,GBPJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.523 range_atr=9.48 vol=normal,HH_HL,0.167,0.5232,normal,true,,100.00,4.26,3.31,true,true,true,,,,true,true,true,true,true,0.1795,0.2000,true,false,14.0,0.078,181.429,181.171,181.816,0.258,1.50,181.751,181.185,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.05 12:30:00,GBPJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.694 range_atr=16.54 vol=normal,HH_HL,0.418,1.6935,normal,true,,100.00,2.82,3.69,true,true,true,,,,true,true,true,true,true,0.1893,0.2000,true,false,16.0,0.084,183.939,183.627,184.407,0.312,1.50,184.121,183.643,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.05 14:15:00,GBPJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.500 range_atr=14.51 vol=normal,HH_HL,0.389,1.4999,normal,true,,100.00,3.11,3.28,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.1478,0.2000,true,false,10.0,0.068,183.906,183.684,184.239,0.222,1.50,184.121,183.694,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.08 10:15:00,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.233 range_atr=9.30 vol=normal,LL_LH,-0.99,0.2330,normal,true,,100.00,2.43,2.70,true,true,true,,,,true,true,true,true,true,0.1099,0.2000,true,false,18.0,1.64,2029.06,2033.48,2022.43,4.42,1.50,2033.30,2027.22,mid_fractal_high,DowFractal_ThirdWave_Regime
2024.01.08 10:45:00,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.233 range_atr=9.30 vol=normal,LL_LH,-0.99,0.2330,normal,true,,100.00,2.29,3.46,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.1220,0.2000,true,false,18.0,1.48,2028.37,2033.48,2020.71,5.11,1.50,2033.30,2027.22,mid_fractal_high,DowFractal_ThirdWave_Regime
2024.01.08 12:45:00,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.328 range_atr=9.86 vol=normal,LL_LH,-1.31,0.3285,normal,true,,100.00,1.92,3.76,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.1425,0.2000,true,false,17.0,1.19,2027.39,2031.88,2020.66,4.49,1.50,2031.71,2026.59,mid_fractal_high,DowFractal_ThirdWave_Regime
2024.01.10 10:45:00,EURJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.159 range_atr=6.33 vol=normal,HH_HL,0.035,0.1589,normal,true,,100.00,0.80,3.42,true,true,true,,,,true,true,true,true,true,0.1385,0.2000,true,false,12.0,0.087,158.625,158.329,159.069,0.296,1.50,158.590,158.341,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.11 04:30:00,GBPJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.719 range_atr=12.55 vol=normal,HH_HL,0.176,0.7189,normal,true,,100.00,2.54,4.20,true,true,true,,,,true,true,true,true,true,0.1670,0.2000,true,false,12.0,0.072,185.728,185.426,186.181,0.302,1.50,185.822,185.438,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.11 11:00:00,GBPJPY,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.058 range_atr=13.68 vol=normal,HH_HL,0.240,1.0577,normal,true,,100.00,3.06,2.50,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.1956,0.2000,true,false,14.0,0.072,185.669,185.490,185.938,0.179,1.50,185.849,185.504,mid_fractal_low,DowFractal_ThirdWave_Regime
2024.01.12 20:15:00,GBPUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.131 range_atr=4.51 vol=normal,HH_HL,0.00028,0.1309,normal,true,,100.00,4.50,2.85,true,true,true,,,,true,true,true,true,true,0.1964,0.2000,true,false,10.0,0.00051,1.27451,1.27306,1.27669,0.00145,1.50,1.27849,1.27316,mid_fractal_low,DowFractal_ThirdWave_Regime
