period_id,variant,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_child_flip_signal_age,avg_parent_wave2_age
full2025_validation,f_base_first_child_flip_mode0,2025-11,3,0,0.0,-49.980000000000004,0,-49.980000000000004,0.0,-0.7818200000000001,49.980000000000004,0.4998000000000001,-1.0,0.156559,-0.967081,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,19.666666666666668,0.0,2.0
full2025_validation,f_base_first_child_flip_mode0,2025-12,3,0,0.0,-29.549999999999997,0,-29.549999999999997,0.0,-0.4230443333333333,29.549999999999997,0.2955,-1.0,0.535611,-0.7884816666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,21.666666666666668,0.0,1.6666666666666667
full2025_validation,g_base_first_child_flip_mode1,2025-01,16,4,0.25,-232.25000000000003,45.379999999999995,-277.63000000000005,0.16345495803767598,-0.6095710625000001,234.48000000000002,2.3448,-0.9904895939952235,0.281465875,-0.7406060625000003,0.25,0.0625,0.0625,0.0,0.0,0.625,0.375,17.25,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-02,8,4,0.5,-14.77,58.400000000000006,-73.17,0.7981413147464809,-0.070391375,29.419999999999998,0.29419999999999996,-0.5020394289598913,0.547639875,-0.647134,0.5,0.125,0.125,0.0,0.125,0.375,0.5,20.75,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-03,15,5,0.3333333333333333,-116.74000000000001,50.39999999999999,-167.14,0.3015436161301902,-0.3339095333333333,147.32,1.4731999999999998,-0.792424653814825,0.42256053333333327,-0.6656422000000001,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.4,0.5333333333333333,23.266666666666666,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-04,61,30,0.4918032786885246,-94.36,500.59,-594.95,0.8413984368434321,-0.05633531147540985,222.26999999999998,2.2226999999999997,-0.4245287263238404,0.5978711967213116,-0.7080345245901639,0.4918032786885246,0.3114754098360656,0.2786885245901639,0.0,0.19672131147540983,0.3442622950819672,0.45901639344262296,21.39344262295082,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-05,17,9,0.5294117647058824,-6.259999999999998,139.73000000000002,-145.99,0.9571203507089527,-0.011410176470588233,48.05,0.4804999999999999,-0.1302809573361082,0.5875799411764706,-0.608774294117647,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,22.0,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-06,10,5,0.5,-44.43000000000001,37.55,-81.98,0.458038545986826,-0.1929363,72.86,0.7286,-0.6097996157013451,0.5238213,-0.5754579000000001,0.4,0.3,0.1,0.0,0.0,0.3,0.7,22.1,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-07,7,4,0.5714285714285714,29.07,84.16,-55.09,1.5276819749500816,0.1868741428571428,46.59,0.4659,0.6239536381197681,0.7388914285714286,-0.5898888571428572,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,20.714285714285715,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-08,9,5,0.5555555555555556,26.17,102.2,-76.03,1.3442062343811654,0.1388823333333333,27.919999999999998,0.2792,0.9373209169054443,0.7296775555555555,-0.5165766666666667,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,21.22222222222222,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-09,5,3,0.6,5.419999999999998,51.58,-46.16,1.117417677642981,0.059814000000000034,46.16,0.46159999999999995,0.1174176776429809,0.6182589999999999,-0.616876,0.6,0.4,0.4,0.0,0.2,0.4,0.4,19.2,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-10,11,3,0.2727272727272727,9.410000000000005,80.19000000000001,-70.78,1.13294716021475,0.029679090909090922,64.5,0.645,0.14589147286821713,0.5554624545454546,-0.5337361818181818,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,24.363636363636363,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-11,3,0,0.0,-49.980000000000004,0,-49.980000000000004,0.0,-0.7818200000000001,49.980000000000004,0.4998000000000001,-1.0,0.156559,-0.967081,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,19.666666666666668,0.0,0.0
full2025_validation,g_base_first_child_flip_mode1,2025-12,3,0,0.0,-29.549999999999997,0,-29.549999999999997,0.0,-0.4230443333333333,29.549999999999997,0.2955,-1.0,0.535611,-0.7884816666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,21.666666666666668,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-01,18,5,0.2777777777777778,-241.49999999999997,59.87,-301.37,0.1986594551547931,-0.5667331666666667,243.72999999999996,2.4372999999999996,-0.9908505313256473,0.3075289444444444,-0.7157245000000002,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.0,0.6111111111111112,0.3888888888888889,17.0,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-02,8,4,0.5,9.060000000000002,60.690000000000005,-51.63,1.1754793724578734,0.049936375000000005,27.709999999999997,0.27709999999999996,0.3269577769758211,0.628586875,-0.530888375,0.625,0.125,0.125,0.0,0.125,0.25,0.625,22.5,0.0,0.375
full2025_validation,h_base_first_child_flip_mode2,2025-03,18,7,0.3888888888888889,-81.64,93.16,-174.8,0.5329519450800915,-0.19342438888888888,128.14,1.2813999999999999,-0.6371156547526144,0.4957635,-0.614904888888889,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,23.88888888888889,0.0,0.2222222222222222
full2025_validation,h_base_first_child_flip_mode2,2025-04,65,31,0.47692307692307695,-109.08999999999999,531.7500000000001,-640.8400000000001,0.8297703014793084,-0.06335107692307695,229.75,2.2975,-0.47482045701849834,0.5969432461538461,-0.7054442,0.47692307692307695,0.3076923076923077,0.27692307692307694,0.0,0.2,0.35384615384615387,0.4461538461538462,21.03076923076923,0.0,0.1076923076923077
full2025_validation,h_base_first_child_flip_mode2,2025-05,17,9,0.5294117647058824,-6.259999999999998,139.73000000000002,-145.99,0.9571203507089527,-0.011410176470588233,48.05,0.4804999999999999,-0.1302809573361082,0.5875799411764706,-0.608774294117647,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,22.0,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-06,10,5,0.5,-44.43000000000001,37.55,-81.98,0.458038545986826,-0.1929363,72.86,0.7286,-0.6097996157013451,0.5238213,-0.5754579000000001,0.4,0.3,0.1,0.0,0.0,0.3,0.7,22.1,0.0,0.2
full2025_validation,h_base_first_child_flip_mode2,2025-07,7,4,0.5714285714285714,29.07,84.16,-55.09,1.5276819749500816,0.1868741428571428,46.59,0.4659,0.6239536381197681,0.7388914285714286,-0.5898888571428572,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,20.714285714285715,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-08,7,3,0.42857142857142855,-33.4,41.269999999999996,-74.67,0.5526985402437391,-0.1918591428571428,50.68,0.5067999999999999,-0.6590370955011838,0.5714845714285713,-0.6315952857142858,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.5714285714285714,20.142857142857142,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-09,6,4,0.6666666666666666,20.64,66.8,-46.16,1.4471403812824957,0.1591878333333334,46.16,0.46159999999999995,0.4471403812824957,0.6302445,-0.5271845000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,21.0,0.0,0.16666666666666666
full2025_validation,h_base_first_child_flip_mode2,2025-10,11,3,0.2727272727272727,-9.70999999999999,80.19000000000001,-89.9,0.8919911012235818,-0.04454936363636361,83.62,0.8361999999999999,-0.11612054532408503,0.5918265454545455,-0.5716502727272728,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,22.454545454545453,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-11,3,0,0.0,-49.980000000000004,0,-49.980000000000004,0.0,-0.7818200000000001,49.980000000000004,0.4998000000000001,-1.0,0.156559,-0.967081,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,19.666666666666668,0.0,0.0
full2025_validation,h_base_first_child_flip_mode2,2025-12,3,0,0.0,-28.939999999999998,0,-28.939999999999998,0.0,-0.4230443333333333,28.939999999999998,0.2894,-1.0,0.535611,-0.7884816666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,21.666666666666668,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-01,18,5,0.2777777777777778,-241.49999999999997,59.87,-301.37,0.1986594551547931,-0.5667331666666667,243.72999999999996,2.4372999999999996,-0.9908505313256473,0.3075289444444444,-0.7157245000000002,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.0,0.6111111111111112,0.3888888888888889,17.0,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-02,8,4,0.5,9.060000000000002,60.690000000000005,-51.63,1.1754793724578734,0.049936375000000005,27.709999999999997,0.27709999999999996,0.3269577769758211,0.628586875,-0.530888375,0.625,0.125,0.125,0.0,0.125,0.25,0.625,22.5,0.0,0.375
full2025_validation,i_child_stop_extreme_mode2,2025-03,18,7,0.3888888888888889,-81.64,93.16,-174.8,0.5329519450800915,-0.19342438888888888,128.14,1.2813999999999999,-0.6371156547526144,0.4957635,-0.614904888888889,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,23.88888888888889,0.0,0.2222222222222222
full2025_validation,i_child_stop_extreme_mode2,2025-04,65,31,0.47692307692307695,-109.08999999999999,531.7500000000001,-640.8400000000001,0.8297703014793084,-0.06335107692307695,229.75,2.2975,-0.47482045701849834,0.5969432461538461,-0.7054442,0.47692307692307695,0.3076923076923077,0.27692307692307694,0.0,0.2,0.35384615384615387,0.4461538461538462,21.03076923076923,0.0,0.1076923076923077
full2025_validation,i_child_stop_extreme_mode2,2025-05,17,9,0.5294117647058824,-6.259999999999998,139.73000000000002,-145.99,0.9571203507089527,-0.011410176470588233,48.05,0.4804999999999999,-0.1302809573361082,0.5875799411764706,-0.608774294117647,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,22.0,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-06,10,5,0.5,-44.43000000000001,37.55,-81.98,0.458038545986826,-0.1929363,72.86,0.7286,-0.6097996157013451,0.5238213,-0.5754579000000001,0.4,0.3,0.1,0.0,0.0,0.3,0.7,22.1,0.0,0.2
full2025_validation,i_child_stop_extreme_mode2,2025-07,7,4,0.5714285714285714,29.07,84.16,-55.09,1.5276819749500816,0.1868741428571428,46.59,0.4659,0.6239536381197681,0.7388914285714286,-0.5898888571428572,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,20.714285714285715,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-08,7,3,0.42857142857142855,-33.4,41.269999999999996,-74.67,0.5526985402437391,-0.1918591428571428,50.68,0.5067999999999999,-0.6590370955011838,0.5714845714285713,-0.6315952857142858,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.5714285714285714,20.142857142857142,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-09,6,4,0.6666666666666666,20.64,66.8,-46.16,1.4471403812824957,0.1591878333333334,46.16,0.46159999999999995,0.4471403812824957,0.6302445,-0.5271845000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,21.0,0.0,0.16666666666666666
full2025_validation,i_child_stop_extreme_mode2,2025-10,11,3,0.2727272727272727,-9.70999999999999,80.19000000000001,-89.9,0.8919911012235818,-0.04454936363636361,83.62,0.8361999999999999,-0.11612054532408503,0.5918265454545455,-0.5716502727272728,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,22.454545454545453,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-11,3,0,0.0,-49.980000000000004,0,-49.980000000000004,0.0,-0.7818200000000001,49.980000000000004,0.4998000000000001,-1.0,0.156559,-0.967081,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,19.666666666666668,0.0,0.0
full2025_validation,i_child_stop_extreme_mode2,2025-12,3,0,0.0,-28.939999999999998,0,-28.939999999999998,0.0,-0.4230443333333333,28.939999999999998,0.2894,-1.0,0.535611,-0.7884816666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,21.666666666666668,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,2025-01,4,0,0.0,-91.25,0,-91.25,0.0,-0.9765082499999999,91.25,0.9125,-1.0,0.0988905,-0.96196375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,10.25,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,2025-02,2,2,1.0,59.260000000000005,59.260000000000005,0,inf,1.185515,0.0,0.0,inf,1.215819,-0.500574,1.0,1.0,1.0,0.0,0.5,0.0,0.5,15.0,0.0,1.0
full2025_validation,j_parent_stop_extreme_mode2,2025-03,5,2,0.4,17.130000000000006,64.55,-47.42,1.361239983129481,0.1436346,31.9,0.31899999999999995,0.5369905956112855,0.5794924,-0.5484036000000001,0.4,0.4,0.4,0.0,0.4,0.2,0.4,16.6,0.0,0.6
full2025_validation,j_parent_stop_extreme_mode2,2025-04,9,3,0.3333333333333333,-20.540000000000003,84.6,-105.14,0.8046414304736541,-0.08217155555555557,53.13,0.5313,-0.3865989083380388,0.7668514444444443,-0.6552752222222222,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,14.88888888888889,0.0,0.6666666666666666
full2025_validation,j_parent_stop_extreme_mode2,2025-05,1,1,1.0,31.0,31.0,0,inf,1.306656,0.0,0.0,inf,1.273989,-0.318497,1.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,2025-06,3,1,0.3333333333333333,-19.92,6.08,-26.0,0.23384615384615384,-0.27214466666666665,26.0,0.26,-0.7661538461538462,0.6516446666666666,-0.6399643333333332,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,22.666666666666668,0.0,0.6666666666666666
full2025_validation,j_parent_stop_extreme_mode2,2025-07,1,0,0.0,-8.5,0,-8.5,0.0,-0.376307,8.5,0.08499999999999999,-1.0,0.09339,-0.505405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,2025-08,1,1,1.0,8.6,8.6,0,inf,0.400712,0.0,0.0,inf,0.58709,-0.456626,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
full2025_validation,j_parent_stop_extreme_mode2,2025-09,3,2,0.6666666666666666,26.56,52.5,-25.94,2.023901310717039,0.3644513333333334,25.94,0.2594,1.0239013107170392,0.8111430000000001,-0.4378053333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.0,0.0,0.3333333333333333
full2025_validation,j_parent_stop_extreme_mode2,2025-10,2,0,0.0,-6.17,0,-6.17,0.0,-0.131227,6.17,0.061700000000000005,-1.0,0.224472,-0.621291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-01,18,5,0.2777777777777778,-241.49999999999997,59.87,-301.37,0.1986594551547931,-0.5667331666666667,243.72999999999996,2.4372999999999996,-0.9908505313256473,0.3075289444444444,-0.7157245000000002,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.0,0.6111111111111112,0.3888888888888889,17.0,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-02,8,4,0.5,9.060000000000002,60.690000000000005,-51.63,1.1754793724578734,0.049936375000000005,27.709999999999997,0.27709999999999996,0.3269577769758211,0.628586875,-0.530888375,0.625,0.125,0.125,0.0,0.125,0.25,0.625,22.5,0.0,0.375
full2025_validation,k_one_symbol_mode2,2025-03,18,7,0.3888888888888889,-81.64,93.16,-174.8,0.5329519450800915,-0.19342438888888888,128.14,1.2813999999999999,-0.6371156547526144,0.4957635,-0.614904888888889,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,23.88888888888889,0.0,0.2222222222222222
full2025_validation,k_one_symbol_mode2,2025-04,64,31,0.484375,-92.66000000000001,534.4000000000001,-627.0600000000002,0.852231046470832,-0.05383396875000001,213.32,2.1332,-0.4343708981811364,0.60071865625,-0.704325375,0.484375,0.3125,0.28125,0.0,0.203125,0.359375,0.4375,20.890625,0.0,0.109375
full2025_validation,k_one_symbol_mode2,2025-05,17,9,0.5294117647058824,-7.979999999999997,139.73000000000002,-147.71,0.9459752217182318,-0.011410176470588233,48.05,0.4804999999999999,-0.1660770031217481,0.5875799411764706,-0.608774294117647,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,22.0,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-06,10,5,0.5,-44.43000000000001,37.55,-81.98,0.458038545986826,-0.1929363,72.86,0.7286,-0.6097996157013451,0.5238213,-0.5754579000000001,0.4,0.3,0.1,0.0,0.0,0.3,0.7,22.1,0.0,0.2
full2025_validation,k_one_symbol_mode2,2025-07,7,4,0.5714285714285714,30.150000000000006,85.24000000000001,-55.09,1.547286258849156,0.1868741428571428,46.59,0.4659,0.647134578235673,0.7388914285714286,-0.5898888571428572,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,20.714285714285715,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-08,7,3,0.42857142857142855,-33.4,41.269999999999996,-74.67,0.5526985402437391,-0.1918591428571428,50.68,0.5067999999999999,-0.6590370955011838,0.5714845714285713,-0.6315952857142858,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.5714285714285714,20.142857142857142,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-09,6,4,0.6666666666666666,20.64,66.8,-46.16,1.4471403812824957,0.1591878333333334,46.16,0.46159999999999995,0.4471403812824957,0.6302445,-0.5271845000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,21.0,0.0,0.16666666666666666
full2025_validation,k_one_symbol_mode2,2025-10,11,3,0.2727272727272727,-9.70999999999999,80.19000000000001,-89.9,0.8919911012235818,-0.04454936363636361,83.62,0.8361999999999999,-0.11612054532408503,0.5918265454545455,-0.5716502727272728,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,22.454545454545453,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-11,3,0,0.0,-49.980000000000004,0,-49.980000000000004,0.0,-0.7818200000000001,49.980000000000004,0.4998000000000001,-1.0,0.156559,-0.967081,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,19.666666666666668,0.0,0.0
full2025_validation,k_one_symbol_mode2,2025-12,3,0,0.0,-29.549999999999997,0,-29.549999999999997,0.0,-0.4230443333333333,29.549999999999997,0.2955,-1.0,0.535611,-0.7884816666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,21.666666666666668,0.0,0.0
q1_quick,f_base_first_child_flip_mode0,2025-01,17,4,0.23529411764705882,-250.89999999999995,45.379999999999995,-296.28,0.1531659241258269,-0.6365819411764706,253.12999999999994,2.5312999999999994,-0.9911902974756055,0.2699591176470588,-0.7539313529411767,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.0,0.6470588235294118,0.35294117647058826,16.235294117647058,0.0,1.7058823529411764
q1_quick,f_base_first_child_flip_mode0,2025-02,8,4,0.5,9.370000000000005,60.690000000000005,-51.32,1.1825798908807483,0.049936375000000005,27.4,0.27399999999999997,0.3419708029197082,0.628586875,-0.530888375,0.625,0.125,0.125,0.0,0.125,0.25,0.625,22.5,0.0,1.625
q1_quick,f_base_first_child_flip_mode0,2025-03,18,8,0.4444444444444444,-49.19,113.97,-163.16,0.6985167933316989,-0.11453305555555554,107.33,1.0733,-0.45830615857635326,0.5640716111111111,-0.588912388888889,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,23.88888888888889,0.0,3.111111111111111
q1_quick,g_base_first_child_flip_mode1,2025-01,16,4,0.25,-232.25000000000003,45.379999999999995,-277.63000000000005,0.16345495803767598,-0.6095710625000001,234.48000000000002,2.3448,-0.9904895939952235,0.281465875,-0.7406060625000003,0.25,0.0625,0.0625,0.0,0.0,0.625,0.375,17.25,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,2025-02,8,4,0.5,-14.77,58.400000000000006,-73.17,0.7981413147464809,-0.070391375,29.419999999999998,0.29419999999999996,-0.5020394289598913,0.547639875,-0.647134,0.5,0.125,0.125,0.0,0.125,0.375,0.5,20.75,0.0,0.0
q1_quick,g_base_first_child_flip_mode1,2025-03,14,5,0.35714285714285715,-105.10000000000001,50.39999999999999,-155.5,0.3241157556270096,-0.3201144285714285,140.12,1.4012,-0.750071367399372,0.44789214285714285,-0.6619587857142858,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.42857142857142855,0.5,22.785714285714285,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,2025-01,18,5,0.2777777777777778,-241.49999999999997,59.87,-301.37,0.1986594551547931,-0.5667331666666667,243.72999999999996,2.4372999999999996,-0.9908505313256473,0.3075289444444444,-0.7157245000000002,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.0,0.6111111111111112,0.3888888888888889,17.0,0.0,0.0
q1_quick,h_base_first_child_flip_mode2,2025-02,8,4,0.5,9.060000000000002,60.690000000000005,-51.63,1.1754793724578734,0.049936375000000005,27.709999999999997,0.27709999999999996,0.3269577769758211,0.628586875,-0.530888375,0.625,0.125,0.125,0.0,0.125,0.25,0.625,22.5,0.0,0.375
q1_quick,h_base_first_child_flip_mode2,2025-03,17,7,0.4117647058823529,-70.0,93.16,-163.16,0.5709732777641578,-0.17379988235294117,128.14,1.2813999999999999,-0.5462775089745592,0.5209308823529412,-0.6088869411764707,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352941,0.35294117647058826,0.5294117647058824,23.529411764705884,0.0,0.17647058823529413
