run_id,period_id,variant,previous_state,strategy_state,reason,count
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,494
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,4453
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,7
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,4445
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,3963
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,EXPIRED,wave2_max_age_exceeded,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,486
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,3956
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,3137
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,173
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,3143
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,INVALIDATED,wave1_origin_broken,7
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,812
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,entry_or_stop_anchor_invalid,89
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,2723
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,299
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,31
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,494
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,4453
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,7
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,4445
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,3963
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,EXPIRED,wave2_max_age_exceeded,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,486
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,3956
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,3137
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,31
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,3143
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_COUNTER_TREND_CONFIRMED,INVALIDATED,wave1_origin_broken,7
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,812
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,406
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,2562
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,174
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,494
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,4453
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,7
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,4445
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,3963
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE2_PENDING,EXPIRED,wave2_max_age_exceeded,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,486
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE2_PENDING,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,3956
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,3137
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,portfolio_not_selected,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
full2025_k_one_symbol_mode2,full2025_validation,k_one_symbol_mode2,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,172
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,513
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,333
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,CHILD_TREND_FLIPPED,EXPIRED,child_flip_signal_expired,484
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,CHILD_TREND_FLIPPED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,29
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,479
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,19
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1093
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,first_opposite_close,1093
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,847
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_ACTIVE,INVALIDATED,wave1_origin_broken,8
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_ACTIVE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,90
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,11
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_PENDING,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,137
q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,first_opposite_close,945
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,779
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,171
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,CHILD_TREND_FLIPPED,EXPIRED,child_flip_signal_expired,739
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,2
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,CHILD_TREND_FLIPPED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,38
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,735
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,20
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1092
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,first_opposite_close,8
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,first_opposite_close,1083
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,950
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE2_ACTIVE,INVALIDATED,wave1_origin_broken,8
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE2_ACTIVE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,122
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,11
q1_b_wave2_start_first_close,q1_quick,b_wave2_start_first_close,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,first_opposite_close,1072
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,171
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,CHILD_TREND_FLIPPED,EXPIRED,child_flip_signal_expired,713
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,17
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,CHILD_TREND_FLIPPED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,38
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,724
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,40
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1076
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,confirmed_wave1_terminal_pivot,1075
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,939
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE2_ACTIVE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,97
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,39
q1_c_wave2_start_confirmed_pivot,q1_quick,c_wave2_start_confirmed_pivot,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,confirmed_wave1_terminal_pivot,1036
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,CHILD_TREND_FLIPPED,EXPIRED,child_flip_signal_expired,730
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,CHILD_TREND_FLIPPED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,37
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,725
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_d_wave2_start_child_countertrend,q1_quick,d_wave2_start_child_countertrend,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,190
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,CHILD_TREND_FLIPPED,EXPIRED,child_flip_signal_expired,730
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,1
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,CHILD_TREND_FLIPPED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,37
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,725
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,113
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1071
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,2
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,child_countertrend_confirmed,1068
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,958
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,112
q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,child_countertrend_confirmed,956
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,779
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,171
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,2
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,108
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,625
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,44
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,2
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,20
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1092
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_ACTIVE,first_opposite_close,8
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE1_CONFIRMED,PARENT_WAVE2_PENDING,first_opposite_close,1083
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE2_ACTIVE,CHILD_COUNTER_TREND_CONFIRMED,child_countertrend_confirmed_latest_anchor_active,950
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE2_ACTIVE,INVALIDATED,wave1_origin_broken,8
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE2_ACTIVE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,122
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE2_PENDING,INVALIDATED,wave1_origin_broken,11
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,PARENT_WAVE2_PENDING,PARENT_WAVE2_ACTIVE,first_opposite_close,1072
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SIGNAL_CONSUMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,771
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SIGNAL_RESERVED,SIGNAL_CONSUMED,symbol_position_cap,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,SIGNAL_RESERVED,SIGNAL_CONSUMED,traded,43
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_COUNTER_TREND_CONFIRMED,CHILD_TREND_FLIPPED,first_close_break_of_active_child_anchor,768
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_COUNTER_TREND_CONFIRMED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,171
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_TREND_FLIPPED,EXPIRED,stale_child_flip_not_reused,17
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,invalid_stop_distance,106
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_TREND_FLIPPED,SIGNAL_CONSUMED,spread_guard,606
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,CHILD_TREND_FLIPPED,SIGNAL_RESERVED,valid_signal_reserved_before_portfolio,39
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EXPIRED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,17
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,IDLE,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,6
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,INVALIDATED,PARENT_FLIP_DETECTED,first_parent_anchor_close_break,40
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_FLIP_DETECTED,PARENT_WAVE1_CONFIRMED,parent_wave1_confirmed,1076
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,PARENT_WAVE1_CONFIRMED,INVALIDATED,wave1_origin_broken,1
