period_id,child_anchor_update_bucket,child_anchor_is_latest_valid,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_child_flip_signal_age,avg_parent_wave2_age
full2025_validation,0,true,485,204,0.42061855670103093,-1192.1599999999999,3388.3400000000033,-4580.499999999996,0.7397314703634987,-0.10081529690721641,1621.7299999999973,16.217299999999973,-0.7351162030670961,0.537921622680412,-0.627837096907217,0.4742268041237113,0.27835051546391754,0.2,0.0,0.14845360824742268,0.32783505154639175,0.5237113402061856,21.31340206185567,0.0,0.5298969072164949
full2025_validation,1,true,185,93,0.5027027027027027,-380.6700000000004,1340.4300000000017,-1721.1000000000004,0.7788216838068684,-0.0858565135135135,616.9000000000003,6.169000000000003,-0.6170692170530073,0.5458203135135133,-0.6917204216216215,0.4,0.2864864864864865,0.2,0.0,0.13513513513513514,0.32972972972972975,0.5351351351351351,22.691891891891892,0.0,0.4648648648648649
full2025_validation,2_plus,true,221,89,0.40271493212669685,-1099.1200000000008,1557.6299999999992,-2656.7499999999995,0.5862915215959347,-0.21047771493212655,1228.520000000001,12.285200000000009,-0.8946700094422557,0.5878636606334846,-0.6826973936651577,0.4751131221719457,0.2669683257918552,0.2171945701357466,0.0,0.14027149321266968,0.4660633484162896,0.3936651583710407,19.131221719457013,0.0,0.6289592760180995
q1_quick,0,true,116,35,0.3017241379310345,-1054.7599999999984,435.17,-1489.9299999999996,0.2920741242877183,-0.39215241379310367,1077.0299999999986,10.770299999999985,-0.9793227672395382,0.38292574137931035,-0.6212546379310349,0.33620689655172414,0.12931034482758622,0.10344827586206896,0.0,0.06896551724137931,0.49137931034482757,0.4396551724137931,18.646551724137932,0.0,0.5948275862068966
q1_quick,1,true,54,29,0.5370370370370371,-50.450000000000074,432.69000000000017,-483.13999999999993,0.8955789212236623,-0.03052877777777768,258.64,2.5864,-0.1950587689452524,0.4939513703703704,-0.6805269259259265,0.25925925925925924,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2777777777777778,0.5555555555555556,22.944444444444443,0.0,0.2962962962962963
q1_quick,2_plus,true,50,17,0.34,-444.28999999999974,271.33000000000004,-715.6199999999999,0.379153740812163,-0.37178614000000015,584.1499999999997,5.841499999999997,-0.7605751947273816,0.5547178800000002,-0.6861648399999997,0.54,0.14,0.14,0.0,0.0,0.54,0.46,20.54,0.0,0.7
