comparison_type,run_id,period_id,variant,child_anchor_mode,parent_events_with_anchor_change,child_flip_events,latest_valid_anchor_flip_events,child_anchor_is_latest_valid,child_anchor_changed_after_initial_detection,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_child_flip_signal_age,avg_parent_wave2_age
diagnostic_structure,q1_a_diagnostic_current_code,q1_quick,a_diagnostic_current_code,0,178,513,335,,,,,,,,,,,,,,,,,,,,,,,,,
diagnostic_structure,q1_e_latest_child_anchor_diagnostic,q1_quick,e_latest_child_anchor_diagnostic,1,493,768,768,,,,,,,,,,,,,,,,,,,,,,,,,
diagnostic_structure,full2025_a_diagnostic_current_code,full2025_validation,a_diagnostic_current_code,0,796,2101,1306,,,,,,,,,,,,,,,,,,,,,,,,,
diagnostic_structure,full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,1,2063,3143,3143,,,,,,,,,,,,,,,,,,,,,,,,,
trade_performance,,full2025_validation,,1,,,,true,false,485,204,0.42061855670103093,-1192.1599999999999,3388.3400000000033,-4580.499999999996,0.7397314703634987,-0.10081529690721641,1621.7299999999973,16.217299999999973,-0.7351162030670961,0.537921622680412,-0.627837096907217,0.4742268041237113,0.27835051546391754,0.2,0.0,0.14845360824742268,0.32783505154639175,0.5237113402061856,21.31340206185567,0.0,0.5298969072164949
trade_performance,,full2025_validation,,1,,,,true,true,406,182,0.4482758620689655,-1479.789999999999,2898.0599999999968,-4377.8499999999985,0.6619824799844667,-0.15369219211822646,1609.1899999999991,16.091899999999992,-0.9195868728987875,0.5687059778325133,-0.6868088719211811,0.4408866995073892,0.27586206896551724,0.20935960591133004,0.0,0.13793103448275862,0.4039408866995074,0.458128078817734,20.753694581280786,0.0,0.5541871921182266
trade_performance,,q1_quick,,1,,,,true,false,116,35,0.3017241379310345,-1054.7599999999984,435.17,-1489.9299999999996,0.2920741242877183,-0.39215241379310367,1077.0299999999986,10.770299999999985,-0.9793227672395382,0.38292574137931035,-0.6212546379310349,0.33620689655172414,0.12931034482758622,0.10344827586206896,0.0,0.06896551724137931,0.49137931034482757,0.4396551724137931,18.646551724137932,0.0,0.5948275862068966
trade_performance,,q1_quick,,1,,,,true,true,104,46,0.4423076923076923,-494.74000000000046,704.0199999999999,-1198.7599999999989,0.5872901998732027,-0.1945948173076921,784.3799999999998,7.843799999999998,-0.6307402024528935,0.5231660384615385,-0.6832374615384615,0.3942307692307692,0.15384615384615385,0.15384615384615385,0.0,0.08653846153846154,0.40384615384615385,0.5096153846153846,21.78846153846154,0.0,0.49038461538461536
