symbol,server_hour,horizon_ms,events,valid,mean_continuation,median_continuation,mean_absolute,mean_spread
AUDUSD,22,1000,20,20,-3.99454026e-05,-2.3766898e-05,4.71104818e-05,0.00022300000000000003
AUDUSD,22,2000,20,20,-6.338864445e-05,-3.54883245e-05,6.816257265e-05,0.0002195
AUDUSD,22,3000,20,20,-7.170043805000001e-05,-4.34438805e-05,8.363802255000001e-05,0.000219
AUDUSD,22,5000,20,20,-6.53838667e-05,-4.35875055e-05,7.01547164e-05,0.00022200000000000003
AUDUSD,22,10000,20,20,-4.5532525750000004e-05,-5.13933495e-05,6.231196525e-05,0.000221
AUDUSD,22,15000,20,20,-3.525636585e-05,-3.95955195e-05,7.021077644999999e-05,0.000219
AUDUSD,22,30000,20,20,-5.660851520000001e-05,-4.3441483e-05,0.0001012297261,0.000219
AUDUSD,22,60000,20,20,-9.918353610000001e-05,-0.0001376503015,0.0001655664037,0.00022400000000000002
AUDUSD,22,120000,20,20,-6.73183555e-05,-6.33859895e-05,0.0002133309305,0.0002205
AUDUSD,23,250,42,42,1.044413014285714e-05,7.831835000000001e-06,4.7335940952380954e-05,0.00022380952380952383
AUDUSD,23,500,42,42,1.5573935238095238e-05,7.831835000000001e-06,5.6649882761904766e-05,0.00022404761904761905
AUDUSD,23,1000,42,42,1.3279498523809523e-05,3.915933e-06,7.908473828571428e-05,0.00022119047619047617
AUDUSD,23,2000,42,42,-2.8374262952380952e-05,-1.99252885e-05,0.00011467668447619047,0.00022142857142857145
AUDUSD,23,3000,42,42,-7.991418314285714e-05,-7.99016805e-05,0.00011332149152380952,0.00022119047619047617
AUDUSD,23,5000,42,42,-6.103915771428572e-05,-1.97461865e-05,0.00011504356938095238,0.00021952380952380954
AUDUSD,23,10000,42,42,-3.4058933499999995e-05,-3.977962e-06,0.00018810767959523807,0.00022142857142857145
AUDUSD,23,15000,42,42,-6.123506745238095e-05,-3.5529707e-05,0.00023504327178571426,0.00022023809523809523
AUDUSD,23,30000,42,42,-0.00012630834171428572,-0.00011970619300000001,0.0002560081229523809,0.00022285714285714286
AUDUSD,23,60000,42,42,-0.0001405453910952381,-9.89347e-05,0.00024208186666666666,0.00022071428571428573
AUDUSD,23,120000,42,42,-5.436605930952381e-05,-1.59590175e-05,0.00024617174426190476,0.00022071428571428573
EURUSD,8,250,2,2,-9.166969e-06,-9.166969e-06,9.166969e-06,0.00018
EURUSD,8,500,2,2,-9.166969e-06,-9.166969e-06,9.166969e-06,0.00018
EURUSD,8,1000,2,2,-9.166969e-06,-9.166969e-06,9.166969e-06,0.00018
EURUSD,8,2000,2,2,-9.166969e-06,-9.166969e-06,9.166969e-06,0.00018
EURUSD,8,3000,2,2,-2.2951769999999997e-05,-2.2951769999999997e-05,2.2951769999999997e-05,0.00018
EURUSD,8,5000,2,2,-2.2974668e-05,-2.2974668e-05,2.2974668e-05,0.00018
EURUSD,8,10000,2,2,-2.7546619e-05,-2.7546619e-05,2.7546619e-05,0.00018
EURUSD,8,15000,2,2,-7.120680799999999e-05,-7.120680799999999e-05,7.120680799999999e-05,0.000185
EURUSD,8,30000,2,2,-5.50922245e-05,-5.50922245e-05,5.50922245e-05,0.00018
EURUSD,8,60000,2,2,-6.41687755e-05,-6.41687755e-05,6.41687755e-05,0.00018
EURUSD,8,120000,2,2,-2.2745667999999997e-05,-2.2745667999999997e-05,6.8697116e-05,0.00018
EURUSD,9,250,82,82,-1.6261344878048779e-06,-2.297544e-06,2.828801e-05,0.0001826829268292683
EURUSD,9,500,82,82,1.7497823292682934e-06,0.0,3.537232969512195e-05,0.00018243902439024393
EURUSD,9,1000,82,82,7.70137574390244e-06,-4.598103e-06,4.4806619402439025e-05,0.00018243902439024393
EURUSD,9,2000,82,82,3.071806442682927e-05,9.242932500000001e-06,6.109903040243902e-05,0.00018243902439024393
EURUSD,9,3000,82,82,2.3206197158536585e-05,4.6022825000000004e-06,6.122209145121951e-05,0.0001821951219512195
EURUSD,9,5000,82,82,4.015096223170731e-05,3.6832922e-05,8.928559830487805e-05,0.00018207317073170733
EURUSD,9,10000,82,82,3.3017755e-05,4.1481828e-05,0.00014627055646341462,0.00018097560975609758
EURUSD,9,15000,82,82,4.993102565853659e-05,2.3074444500000002e-05,0.00019309062612195122,0.00018182926829268293
EURUSD,9,30000,82,82,0.0001018361938292683,2.3140670500000003e-05,0.00031133439114634147,0.00018158536585365854
EURUSD,9,60000,82,82,1.5945220243902438e-05,-2.3055834e-05,0.0004131581457317073,0.00018195121951219514
EURUSD,9,120000,82,82,-3.124272160975609e-05,-2.99256315e-05,0.00043382952068292684,0.00018121951219512197
EURUSD,10,250,170,170,3.405881923529412e-06,9.145156e-06,2.2638201370588236e-05,0.00018058823529411766
EURUSD,10,500,170,170,6.003783582352942e-06,4.5869259999999995e-06,2.7894872252941178e-05,0.00018058823529411766
EURUSD,10,1000,170,170,8.534160905882353e-06,4.6279585e-06,3.845517382352941e-05,0.00018058823529411766
EURUSD,10,2000,170,170,8.750813817647058e-06,9.184255500000001e-06,5.205869300588235e-05,0.00018070588235294117
EURUSD,10,3000,170,170,7.4559707176470585e-06,1.83351085e-05,6.736069956470589e-05,0.0001803529411764706
EURUSD,10,5000,170,170,4.261255376470588e-06,9.2347665e-06,9.183118576470589e-05,0.0001803529411764706
EURUSD,10,10000,170,170,2.95809641e-05,9.195614e-06,0.00013233656854705884,0.0001805294117647059
EURUSD,10,15000,170,170,8.983900994117647e-06,-1.3817205499999999e-05,0.00014016078272352942,0.00018023529411764706
EURUSD,10,30000,170,170,2.319269555882353e-05,9.1958705e-06,0.00018354562962941178,0.0001805294117647059
EURUSD,10,60000,170,170,-4.085150825882353e-05,-7.3616522e-05,0.00022182133704705883,0.00018076470588235296
EURUSD,10,120000,170,170,-6.805342102352942e-05,-6.006909e-05,0.0003200010194235294,0.00018064705882352941
EURUSD,11,250,222,222,-1.7723073468468472e-06,-9.1312525e-06,3.1340511085585584e-05,0.00018148648648648647
EURUSD,11,500,222,222,-3.2144106981981982e-06,-4.624438e-06,3.825801704054054e-05,0.0001813963963963964
EURUSD,11,1000,222,222,2.0547909684684686e-06,-2.2989085e-06,5.1951340770270276e-05,0.0001809009009009009
EURUSD,11,2000,222,222,1.1811304797297298e-05,0.0,7.833762895945946e-05,0.0001811711711711712
EURUSD,11,3000,222,222,-1.3717590540540543e-06,-9.182881000000001e-06,9.941554808108109e-05,0.00018108108108108107
EURUSD,11,5000,222,222,-5.963894454954954e-06,0.0,0.00011986685116666667,0.0001804954954954955
EURUSD,11,10000,222,222,1.1477431063063063e-05,9.167164499999999e-06,0.0001677929028108108,0.0001804954954954955
EURUSD,11,15000,222,222,1.5840173626126125e-05,9.169055e-06,0.00016426661464414414,0.00018054054054054055
EURUSD,11,30000,222,222,2.7331295409909913e-05,1.85334565e-05,0.00019240644341891893,0.00018054054054054055
EURUSD,11,60000,222,222,2.1740344265765765e-05,3.6899865999999996e-05,0.00022148469549099098,0.0001812612612612613
EURUSD,11,120000,222,222,2.495931743243246e-06,-2.7620126e-05,0.00028455572053603603,0.00018031531531531532
EURUSD,12,250,6,6,1.521974833333334e-06,-2.4150000000000438e-08,1.3839762499999998e-05,0.00018
EURUSD,12,500,6,6,3.057584833333334e-06,4.582086000000001e-06,1.53753725e-05,0.00018
EURUSD,12,1000,6,6,-1.5652881666666657e-06,-4.608019e-06,1.69270255e-05,0.00018
EURUSD,12,2000,6,6,7.662686e-06,4.6067875e-06,1.3837269333333334e-05,0.00018
EURUSD,12,3000,6,6,1.5191990000000002e-06,-4.606745e-06,1.0764945666666667e-05,0.00018
EURUSD,12,5000,6,6,-3.39666545e-05,-9.213448e-06,4.31797205e-05,0.00018
EURUSD,12,10000,6,6,-5.243315383333334e-05,-6.0217802499999995e-05,8.621943583333334e-05,0.00018
EURUSD,12,15000,6,6,-4.323553283333333e-05,-5.9888659499999994e-05,9.237726416666666e-05,0.00018
EURUSD,12,30000,6,6,-2.17344455e-05,-1.3815306999999999e-05,8.316278316666666e-05,0.00018
EURUSD,12,60000,6,6,-3.413893916666667e-05,-1.3810506499999999e-05,0.00012321754316666668,0.00018
EURUSD,12,120000,6,6,-8.4822667e-05,-0.000142843274,0.00014932046766666666,0.00018
EURUSD,13,250,17,17,-2.9784628823529412e-05,-2.3008764e-05,4.275188282352941e-05,0.00018411764705882354
EURUSD,13,500,17,17,-2.6285504999999998e-05,-3.6748493e-05,6.681130711764706e-05,0.0001823529411764706
EURUSD,13,1000,17,17,-3.196392382352941e-05,-9.22522e-06,8.223408170588236e-05,0.00018294117647058825
EURUSD,13,2000,17,17,1.5937557647058823e-05,-1.8381677e-05,0.00011390433929411764,0.0001823529411764706
EURUSD,13,3000,17,17,-1.0010601235294114e-05,-7.3528736e-05,0.00013816608594117646,0.0001811764705882353
EURUSD,13,5000,17,17,-2.8967120823529413e-05,-9.2264541e-05,0.00015874530152941175,0.0001811764705882353
EURUSD,13,10000,17,17,-9.875900964705882e-05,-9.6631028e-05,0.0002073675783529412,0.0001811764705882353
EURUSD,13,15000,17,17,-0.00017776835552941176,-0.000165651286,0.0002636675748235294,0.0001811764705882353
EURUSD,13,30000,17,17,-0.00024095749905882354,-0.000257667923,0.00035533975729411764,0.00018058823529411766
EURUSD,13,60000,17,17,-0.00019947807511764705,-0.000165880272,0.0003052287154705882,0.0001811764705882353
EURUSD,13,120000,17,17,-0.0001589827004117647,-0.000284917307,0.00033782867311764705,0.0001811764705882353
EURUSD,14,250,79,79,6.219071670886076e-06,4.618671e-06,6.397027111392405e-05,0.00018354430379746836
EURUSD,14,500,79,79,-9.358351556962026e-06,-9.268141e-06,9.295174684810126e-05,0.00018291139240506332
EURUSD,14,1000,79,79,-2.5456612924050633e-05,-1.3803988e-05,0.00013680442973417723,0.00018367088607594938
EURUSD,14,2000,79,79,1.9579232202531644e-05,4.605568e-06,0.00020201262351898734,0.00018240506329113924
EURUSD,14,3000,79,79,-2.653032865822785e-05,0.0,0.00018869834015189873,0.00018227848101265824
EURUSD,14,5000,79,79,-2.9472874898734174e-05,-5.0665211e-05,0.00021304473849367088,0.0001818987341772152
EURUSD,14,10000,79,79,2.5866947670886076e-05,-9.219436e-06,0.00029181826427848105,0.00018012658227848104
EURUSD,14,15000,79,79,8.227583384810127e-05,1.3882173e-05,0.000364089648835443,0.00018063291139240508
EURUSD,14,30000,79,79,0.00024344618920253165,0.000101340925,0.0007999406210253165,0.00018227848101265824
EURUSD,14,60000,79,79,0.0002637567220886076,3.6811397e-05,0.0009507692711265822,0.0001810126582278481
EURUSD,14,120000,79,79,0.0003862275424683544,0.000110586848,0.0011249986179113923,0.00018050632911392406
EURUSD,15,250,197,197,1.5948765685279176e-06,-0.0,6.472755449746194e-05,0.00023162436548223352
EURUSD,15,500,197,197,6.295847065989848e-06,-0.0,0.00010040082734010153,0.00023060913705583755
EURUSD,15,1000,197,197,3.894820857868019e-06,4.622621e-06,0.00014601032981218274,0.00023263959390862945
EURUSD,15,2000,197,197,-2.16894847106599e-05,9.246374e-06,0.00023243539527918782,0.00022507614213197969
EURUSD,15,3000,197,197,-8.19978403857868e-05,-4.622557e-06,0.00031301844391878176,0.00022137055837563452
EURUSD,15,5000,197,197,-5.002497374111675e-05,-2.760715e-05,0.0003560682187055837,0.00021248730964467007
EURUSD,15,10000,197,197,1.222531587309645e-05,1.8332142e-05,0.00044594516981218276,0.00021197969543147206
EURUSD,15,15000,197,197,5.4071915893401016e-05,4.1605703e-05,0.0005157011877614213,0.00020436548223350256
EURUSD,15,30000,197,197,3.8116966756345176e-05,3.683784e-05,0.0005672122397411167,0.0001921827411167513
EURUSD,15,60000,197,197,0.00014655816765989847,3.6679076e-05,0.0008299168245329949,0.00019319796954314722
EURUSD,15,120000,197,197,7.849241733502539e-05,0.000156998195,0.0012332542182385787,0.0001916751269035533
EURUSD,16,250,150,150,-7.177783846666667e-06,-4.6455775e-06,3.3188837753333334e-05,0.00018146666666666667
EURUSD,16,500,150,150,-1.301464518e-05,-4.6557165e-06,4.100314131333333e-05,0.0001812
EURUSD,16,1000,150,150,-2.9126892813333334e-05,-9.191937e-06,6.559114889333333e-05,0.00018153333333333335
EURUSD,16,2000,150,150,-4.1945749759999995e-05,-1.61618325e-05,8.747153745333333e-05,0.00018173333333333335
EURUSD,16,3000,150,150,-2.9084795566666667e-05,-9.237150500000002e-06,9.955407194e-05,0.00018253333333333334
EURUSD,16,5000,150,150,-3.911797746666667e-05,-1.3841526e-05,0.00012762302084,0.000182
EURUSD,16,10000,150,150,-1.949487402e-05,-9.300784e-06,0.00014965165989999998,0.0001812
EURUSD,16,15000,150,150,-1.2945036679999999e-05,-1.8525326e-05,0.00018436495017333334,0.00018153333333333335
EURUSD,16,30000,150,150,-2.6736219219999998e-05,-6.500622700000001e-05,0.00025464195026,0.00018086666666666668
EURUSD,16,60000,150,150,-4.577643356666666e-05,-6.5128775e-05,0.00029483855522000003,0.00018033333333333334
EURUSD,16,120000,150,150,-9.476633946666667e-05,-0.00010147434350000001,0.0004276590857733333,0.00018086666666666668
EURUSD,17,250,158,158,-1.5605340126582272e-06,4.5826585e-06,5.276090206329114e-05,0.00019360759493670888
EURUSD,17,500,158,158,-4.5794636329113915e-06,-0.0,8.110882681012657e-05,0.0001908227848101266
EURUSD,17,1000,158,158,-2.3626977797468353e-05,6.8878035e-06,0.0001146880449113924,0.00019145569620253165
EURUSD,17,2000,158,158,-3.744983748734178e-05,-9.19431e-06,0.00018810603342405064,0.00019436708860759495
EURUSD,17,3000,158,158,-6.21005575949367e-06,-1.3811769499999999e-05,0.00018342906827848102,0.00019056962025316456
EURUSD,17,5000,158,158,2.2791438962025314e-05,0.0,0.00023234562959493672,0.00019044303797468356
EURUSD,17,10000,158,158,9.686470353164556e-05,9.179833e-06,0.0004023340655822785,0.00018822784810126585
EURUSD,17,15000,158,158,0.00011498030288607595,2.31024015e-05,0.0005175549197215189,0.00018854430379746834
EURUSD,17,30000,158,158,0.000169893031721519,0.000110452999,0.0007109045459240507,0.0001929746835443038
EURUSD,17,60000,158,158,-1.9444970000000007e-06,4.6255393e-05,0.0006417307760759494,0.00018240506329113924
EURUSD,17,120000,158,158,-9.152878687341771e-05,-1.3841026e-05,0.0006191806838481013,0.00018107594936708863
EURUSD,18,250,93,93,5.957543870967742e-06,4.644002e-06,5.483953735483871e-05,0.00018709677419354842
EURUSD,18,500,93,93,1.0736247096774198e-06,0.0,8.378674901075269e-05,0.00018709677419354842
EURUSD,18,1000,93,93,-1.541866377419355e-05,-1.8456058e-05,0.00014371132132258064,0.00018655913978494625
EURUSD,18,2000,93,93,-2.621917580645162e-05,-6.0002816e-05,0.0002553871685591398,0.00019129032258064516
EURUSD,18,3000,93,93,-5.389948194623657e-05,-5.5726605e-05,0.00032623474927956993,0.0001909677419354839
EURUSD,18,5000,93,93,-0.0001602347982580645,-0.000101299861,0.000396978521311828,0.0001946236559139785
EURUSD,18,10000,93,93,-0.00021627186848387095,-0.000138473469,0.0004244128846344086,0.00018698924731182798
EURUSD,18,15000,93,93,-0.00016561595644086022,-0.000109983778,0.0003699444013655914,0.0001856989247311828
EURUSD,18,30000,93,93,-0.00024080129124731182,-0.000193851224,0.0003207020076129032,0.0001832258064516129
EURUSD,18,60000,93,93,-0.00019155848801075267,-0.000230184563,0.0004233814676236559,0.00018182795698924733
EURUSD,18,120000,93,93,-0.00021218189405376343,-0.000165722967,0.0004772131248064516,0.00018043010752688172
EURUSD,19,250,29,29,-1.247711975862069e-05,-9.221392e-06,3.374967596551724e-05,0.00018344827586206896
EURUSD,19,500,29,29,-5.493970034482758e-06,-9.166785e-06,4.361278141379311e-05,0.00018413793103448276
EURUSD,19,1000,29,29,-1.279874603448276e-05,-9.156042e-06,4.804467127586207e-05,0.00018344827586206896
EURUSD,19,2000,29,29,-1.953717279310345e-05,-9.211369e-06,5.094266106896551e-05,0.00019241379310344826
EURUSD,19,3000,29,29,-3.2685309241379306e-05,-1.8516633e-05,6.406731379310345e-05,0.00019896551724137932
EURUSD,19,5000,29,29,-2.5691646413793104e-05,-2.7500103e-05,5.452326634482759e-05,0.0001831034482758621
EURUSD,19,10000,29,29,-4.3767872689655176e-05,-4.5783144e-05,0.00011272510648275862,0.00018172413793103448
EURUSD,19,15000,29,29,-9.596492172413794e-06,-5.945915e-05,0.00013764018065517242,0.0001813793103448276
EURUSD,19,30000,29,29,-3.704817020689655e-05,-5.5003484e-05,0.00017666854103448276,0.00018068965517241382
EURUSD,19,60000,29,29,-3.1120520862068964e-05,-4.5836446e-05,0.00014765908624137932,0.0001813793103448276
EURUSD,19,120000,29,29,1.0410081724137935e-05,2.7500859e-05,0.0002125439708275862,0.00018068965517241382
EURUSD,20,250,45,45,-6.908499999999999e-06,-9.268227e-06,4.2015732755555556e-05,0.00018711111111111112
EURUSD,20,500,45,45,-1.974409211111111e-05,-9.281905e-06,5.835355917777778e-05,0.00018822222222222222
EURUSD,20,1000,45,45,-3.9136428533333337e-05,-3.1965587e-05,9.779624822222223e-05,0.00018822222222222222
EURUSD,20,2000,45,45,-4.163150173333333e-05,-5.5000963e-05,0.00011807233773333334,0.00018911111111111112
EURUSD,20,3000,45,45,-2.7466098577777778e-05,-1.846705e-05,0.00013014724657777778,0.00018466666666666666
EURUSD,20,5000,45,45,2.5301934577777777e-05,-1.8572344e-05,0.00020206181591111112,0.00018488888888888892
EURUSD,20,10000,45,45,2.0441236911111107e-05,-0.0,0.00022865207233333334,0.00018822222222222222
EURUSD,20,15000,45,45,3.1495177644444445e-05,2.7850111e-05,0.00023425989888888887,0.00018288888888888893
EURUSD,20,30000,45,45,-5.3791844866666665e-05,-9.133046e-06,0.0002542871766444444,0.00018066666666666668
EURUSD,20,60000,45,45,2.897051999999972e-07,-4.5676074e-05,0.0002557947402666667,0.00018000000000000004
EURUSD,20,120000,45,45,-9.419226155555555e-06,-1.8569757e-05,0.00023756753899999998,0.00018022222222222224
EURUSD,21,250,51,51,-6.5951128627450985e-06,-9.172334e-06,3.434881870588235e-05,0.0002566666666666667
EURUSD,21,500,51,51,1.790217843137246e-07,-0.0,5.300187205882353e-05,0.00025254901960784315
EURUSD,21,1000,51,51,2.950213333333333e-06,-0.0,7.689512815686275e-05,0.0002523529411764706
EURUSD,21,2000,51,51,-1.5048280901960784e-05,-9.231863e-06,0.00011745351976470589,0.00024568627450980395
EURUSD,21,3000,51,51,4.149108509803922e-06,-1.8277526e-05,0.00012062967415686274,0.0002435294117647059
EURUSD,21,5000,51,51,5.320116323529412e-05,4.593003e-06,0.00021563672856862747,0.00023098039215686274
EURUSD,21,10000,51,51,4.802811364705882e-05,-2.7561243e-05,0.0003656501241960784,0.0002096078431372549
EURUSD,21,15000,51,51,-3.5927693490196085e-05,-6.417632e-05,0.0004348923702352941,0.00020470588235294116
EURUSD,21,30000,51,51,-0.00013876576398039216,-9.270504e-05,0.0004564137142156863,0.00019196078431372548
EURUSD,21,60000,51,51,-5.8143670039215696e-05,-5.9703001e-05,0.00040764713047058824,0.0001892156862745098
EURUSD,21,120000,51,51,-7.413940080392156e-05,3.6754234e-05,0.00044514379284313723,0.000193921568627451
EURUSD,22,250,9,9,-4.148274444444444e-06,-9.169559e-06,2.2485601555555554e-05,0.00018111111111111114
EURUSD,22,500,9,9,3.548306888888888e-06,-9.169559e-06,3.1166874e-05,0.00018222222222222224
EURUSD,22,1000,9,9,-1.0152113333333343e-06,-9.169559e-06,3.778712466666667e-05,0.00018333333333333334
EURUSD,22,2000,9,9,-1.7404771333333334e-05,-1.8434029e-05,4.083771755555556e-05,0.00018333333333333334
EURUSD,22,3000,9,9,-2.2989340444444445e-05,-1.8434029e-05,5.355067244444445e-05,0.00018
EURUSD,22,5000,9,9,-4.045326444444444e-05,-2.7725792e-05,6.286281022222222e-05,0.00018
EURUSD,22,10000,9,9,-5.0297448555555556e-05,-3.6702635e-05,8.189717833333334e-05,0.00018111111111111114
EURUSD,22,15000,9,9,-2.941351811111111e-05,-2.743823e-05,9.2605743e-05,0.00018
EURUSD,22,30000,9,9,-7.913573511111111e-05,-2.310488e-05,0.00014027442155555556,0.00018333333333333334
EURUSD,22,60000,9,9,-7.489652e-05,-3.667874e-05,0.00017484861377777778,0.00018111111111111114
EURUSD,22,120000,9,9,-6.942660877777776e-05,-7.3406618e-05,0.00023654630233333333,0.00018
GBPUSD,0,250,9,9,-9.001224555555556e-06,-3.846605e-06,1.7556447e-05,0.0006622222222222222
GBPUSD,0,500,9,9,-1.1999725444444445e-05,-3.846605e-06,2.0554947888888888e-05,0.00067
GBPUSD,0,1000,9,9,-1.1143811777777778e-05,-0.0,1.969903422222222e-05,0.00067
GBPUSD,0,2000,9,9,-1.296827222222222e-06,3.856886e-06,2.011444277777778e-05,0.0006688888888888889
GBPUSD,0,3000,9,9,4.090554444444438e-07,3.856886e-06,2.1822788777777776e-05,0.0006777777777777778
GBPUSD,0,5000,9,9,-5.580576333333334e-06,3.856648e-06,2.182643588888889e-05,0.00068
GBPUSD,0,10000,9,9,1.6689355333333333e-05,7.713788e-06,4.6620714e-05,0.0007311111111111111
GBPUSD,0,15000,9,9,2.143099666666666e-06,7.693166e-06,3.2092320333333336e-05,0.0007533333333333333
GBPUSD,0,30000,9,9,5.1430799666666666e-05,7.6928995e-05,0.00011989048655555555,0.0006833333333333333
GBPUSD,0,60000,9,9,-0.0001201634648888889,-8.0776532e-05,0.00018873357377777777,0.0006133333333333334
GBPUSD,0,120000,9,9,-0.000170136098,-0.000261539469,0.00032397592266666665,0.0006488888888888888
GBPUSD,1,250,13,13,2.3657611538461536e-06,-7.689794e-06,2.7214061153846155e-05,0.0002330769230769231
GBPUSD,1,500,13,13,1.4788236000000002e-05,-7.689794e-06,2.839685046153846e-05,0.00022692307692307693
GBPUSD,1,1000,13,13,1.4196289076923078e-05,3.85013e-06,3.7270586769230766e-05,0.00023
GBPUSD,1,2000,13,13,1.271770053846154e-05,3.85013e-06,3.520019453846154e-05,0.00022461538461538463
GBPUSD,1,3000,13,13,-1.8634379846153844e-05,-7.713401e-06,3.638335e-05,0.0002492307692307693
GBPUSD,1,5000,13,13,-1.2128271615384616e-05,-7.686513e-06,4.939786823076924e-05,0.00024
GBPUSD,1,10000,13,13,-3.105745076923077e-05,-3.8431975e-05,7.838431446153846e-05,0.00032
GBPUSD,1,15000,13,13,-1.952101476923077e-05,-3.4608263e-05,7.276405076923076e-05,0.00031
GBPUSD,1,30000,13,13,-4.703302346153846e-05,-5.3835801e-05,0.00010678392376923077,0.0003323076923076923
GBPUSD,1,60000,13,13,-5.121383630769231e-05,-9.239867e-05,0.00012279597123076924,0.00022769230769230768
GBPUSD,1,120000,13,13,-6.807004907692308e-05,-0.000107797618,0.00015740177907692308,0.00023461538461538463
GBPUSD,3,250,5,5,1.5478786e-06,7.692041e-06,1.0775702200000001e-05,0.0002
GBPUSD,3,500,5,5,5.03180000000011e-09,7.687193e-06,9.232855400000001e-06,0.0002
GBPUSD,3,1000,5,5,7.6976444e-06,7.714234e-06,1.07736092e-05,0.0002
GBPUSD,3,2000,5,5,-1.22961988e-05,7.687193e-06,2.15429632e-05,0.0002
GBPUSD,3,3000,5,5,-7.6822532e-06,-0.0,1.6928493600000003e-05,0.0002
GBPUSD,3,5000,5,5,-1.8454296600000003e-05,-0.0,2.76919906e-05,0.0002
GBPUSD,3,10000,5,5,3.0679520000000026e-06,0.0,4.92270688e-05,0.0002
GBPUSD,3,15000,5,5,-1.54319682e-05,-7.714293e-06,0.000107721913,0.0002
GBPUSD,3,30000,5,5,-6.007600919999999e-05,-3.8572062e-05,7.545618799999998e-05,0.0002
GBPUSD,3,60000,5,5,1.68627154e-05,1.5428408e-05,8.46775626e-05,0.0002
GBPUSD,3,120000,5,5,-5.4642087600000004e-05,-7.687252e-06,0.0001116538976,0.000202
GBPUSD,4,250,3,3,-7.705092333333333e-06,-1.5456667e-05,1.8005477000000003e-05,0.0002
GBPUSD,4,500,3,3,-7.705092333333333e-06,-1.5456667e-05,1.8005477000000003e-05,0.0002
GBPUSD,4,1000,3,3,-5.137424666666667e-06,-1.5406184e-05,1.5437809333333334e-05,0.0002
GBPUSD,4,2000,3,3,-7.705092333333333e-06,-1.5456667e-05,1.8005477000000003e-05,0.0002
GBPUSD,4,3000,3,3,-1.5437889000000003e-05,-1.5450816e-05,1.5437889000000003e-05,0.0002
GBPUSD,4,5000,3,3,-1.8013055e-05,-1.5456667e-05,1.8013055e-05,0.0002
GBPUSD,4,10000,3,3,-1.0295055666666666e-05,-7.725378e-06,1.0295055666666666e-05,0.0002
GBPUSD,4,15000,3,3,-1.2884223333333334e-05,-7.728363e-06,1.8019677333333333e-05,0.0002
GBPUSD,4,30000,3,3,-3.347053333333333e-05,-7.703122e-06,3.347053333333333e-05,0.0002
GBPUSD,4,60000,3,3,1.0305883e-05,7.703181e-06,5.6659585e-05,0.0002
GBPUSD,4,120000,3,3,-2.4938446666666664e-06,-6.1623312e-05,0.00010039401533333332,0.0002
GBPUSD,5,250,5,5,9.2339914e-06,7.729678e-06,1.5384313e-05,0.0002
GBPUSD,5,500,5,5,4.6207184e-06,7.729678e-06,1.0771040000000002e-05,0.0002
GBPUSD,5,1000,5,5,1.6922449e-05,7.729678e-06,2.30727706e-05,0.0002
GBPUSD,5,2000,5,5,2.6147837e-05,7.729678e-06,2.6147837e-05,0.0002
GBPUSD,5,3000,5,5,2.15353914e-05,7.729678e-06,2.7685712999999994e-05,0.0002
GBPUSD,5,5000,5,5,4.15341362e-05,1.5459415e-05,4.15341362e-05,0.0002
GBPUSD,5,10000,5,5,6.4589085e-05,6.9188458e-05,6.4589085e-05,0.0002
GBPUSD,5,15000,5,5,6.92113282e-05,7.6875769e-05,6.92113282e-05,0.0002
GBPUSD,5,30000,5,5,0.000109196181,0.000107645937,0.000109196181,0.0002
GBPUSD,5,60000,5,5,5.5394375000000004e-05,4.6378963e-05,0.00012919795019999998,0.0002
GBPUSD,5,120000,5,5,9.228880000000001e-05,0.000169109791,0.0002091381728,0.0002
GBPUSD,6,250,2,2,-7.7076145e-06,-7.7076145e-06,7.7076145e-06,0.0002
GBPUSD,6,500,2,2,-3.858248e-06,-3.858248e-06,3.858248e-06,0.0002
GBPUSD,6,1000,2,2,-3.858248e-06,-3.858248e-06,3.858248e-06,0.0002
GBPUSD,6,2000,2,2,-7.7076145e-06,-7.7076145e-06,7.7076145e-06,0.0002
GBPUSD,6,3000,2,2,-1.5406259e-05,-1.5406259e-05,1.5406259e-05,0.0002
GBPUSD,6,5000,2,2,-1.9255536500000002e-05,-1.9255536500000002e-05,1.9255536500000002e-05,0.0002
GBPUSD,6,10000,2,2,-1.53972885e-05,-1.53972885e-05,1.53972885e-05,0.0002
GBPUSD,6,15000,2,2,-7.671971e-06,-7.671971e-06,3.0821102e-05,0.0002
GBPUSD,6,30000,2,2,3.902325999999999e-06,3.902325999999999e-06,4.2395398999999995e-05,0.0002
GBPUSD,6,60000,2,2,-3.8464888500000004e-05,-3.8464888500000004e-05,6.16140195e-05,0.0002
GBPUSD,6,120000,2,2,-3.4615877500000004e-05,-3.4615877500000004e-05,5.77650085e-05,0.0002
GBPUSD,7,250,4,4,9.688657499999998e-07,4.233499999999864e-09,8.69060725e-06,0.0002
GBPUSD,7,500,4,4,2.9003447499999995e-06,1.9377314999999996e-06,1.062208625e-05,0.0002
GBPUSD,7,1000,4,4,-9.604965e-07,0.0,1.06199695e-05,0.0002
GBPUSD,7,2000,4,4,-1.255028e-05,-1.1580465999999999e-05,1.44824345e-05,0.0002
GBPUSD,7,3000,4,4,9.704599999999992e-07,-5.785323999999999e-06,2.027708e-05,0.0002
GBPUSD,7,5000,4,4,-7.7207595e-06,-1.93047155e-05,3.4762508e-05,0.00020250000000000002
