run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"ts15p_symmetric_oco_micro_profit_rerun_202504","OVERALL","ALL","40217","142618","14085626","9372","426","-0.444668","33.398","34","26","7040656","0","15","1946.047","pipeline_validation=RESEARCH_PIPELINE_VALIDATED_FOR_MARCH_RESEARCH;execution_status=EXECUTION_MODEL_NOT_CAUSALLY_VALIDATED;cost_status=COST_MODEL_INCOMPLETE;formal_analysis_eligible=true;edge_status=EDGE_UNDETERMINED;production_eligible=false;research_only=true;execution_mode=REALIZABLE_EA;market_clusters=17142;strategy_eligible_events=26;commission_evidence_status=TESTER_OBSERVED_ZERO"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","statistical_shock_events","40217","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","40217"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","valid_bursts","26","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","26"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","valid_pullbacks","15","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","15"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","reacceleration_signals","6","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","6"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","detection_time_continuation_signals","26","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","26"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","post_burst_continuation_signals","26","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","26"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","pullback_continuation_signals","6","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","6"
"ts15p_symmetric_oco_micro_profit_rerun_202504","FUNNEL","failed_shock_reversal_signals","13","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","13"
"ts15p_symmetric_oco_micro_profit_rerun_202504","SYMBOL","EURUSD","6","19863","2189869","0","0","","33.398","34","26","7040656","0","15","1946.047","copy_duplicates=2189869;m1_minutes_seen=31621;last_quote_msc=1746057479350;read_through_msc=1746057479956;requested_from_msc=1746057479350;requested_to_msc=1746057479956;last_returned_count=1;copy_pages=2189871;last_copy_result=1;last_copy_error=0;history_synchronized=true;stale_episodes=1;max_stale_ms=606;quiet_ranges=1;read_failures=0;cursor_stalls=0;page_limits=0;final_drains=1;root_cause="
"ts15p_symmetric_oco_micro_profit_rerun_202504","DETECTOR","EURUSD:w250","2","8287","0","0","0","","33.398","34","26","7040656","0","15","1946.047","evaluable=0;grid_missing=7971975;noise_floor_uses=1766788;baseline_refreshes=2395541;noise_floor_rate=0.73753194;histogram_overflow=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:percentile","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:robust_z","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:efficiency","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:tick_intensity","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:move_spread","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w250:spread_ok","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","TICK_QUALITY","EURUSD:w250","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","generated_fallback_requires_tester_journal_parse;m1_minutes_seen=31621"
"ts15p_symmetric_oco_micro_profit_rerun_202504","DETECTOR","EURUSD:w500","0","6628","0","0","0","","33.398","34","26","7040656","0","15","1946.047","evaluable=0;grid_missing=4272596;noise_floor_uses=283793;baseline_refreshes=911162;noise_floor_rate=0.31146273;histogram_overflow=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w500:percentile","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
"ts15p_symmetric_oco_micro_profit_rerun_202504","GATE","EURUSD:w500:robust_z","0","0","0","0","0","","33.398","34","26","7040656","0","15","1946.047","true=0;cumulative=0;evaluable=0"
