session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
ny_open,1,2.0,0.7,0.7,12.0,23,0.0613174362202392,0.17739130434782616,0.6086956521739131,4,0.058832541749655284,0.455,0.75,0.3616577310969152
ny_open,1,0.0,0.7,0.65,12.0,26,0.0687603305785124,0.023461538461538527,0.5384615384615384,4,0.058832541749655284,0.455,0.75,0.32317528962534325
ny_open,1,1.0,0.7,0.65,12.0,26,0.0687603305785124,0.023461538461538527,0.5384615384615384,4,0.058832541749655284,0.455,0.75,0.32317528962534325
ny_open,1,2.0,0.7,0.65,12.0,26,0.0687603305785124,0.023461538461538527,0.5384615384615384,4,0.058832541749655284,0.455,0.75,0.32317528962534325
ny_open,1,3.0,0.7,0.6,12.0,28,0.07404958677685951,0.016785714285714372,0.5357142857142857,4,0.057898175604362466,0.455,0.75,0.3213942096439521
all,2,3.0,0.35,0.75,12.0,38,0.11212425465647603,0.3142105263157898,0.6842105263157895,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.2932297643599468
all,2,3.0,0.35,0.75,8.0,39,0.11507489293690962,0.27666666666666695,0.6666666666666666,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.28419787604131813
all,2,3.0,0.35,0.75,10.0,39,0.11507489293690962,0.27666666666666695,0.6666666666666666,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.28419787604131813
all,2,3.0,0.35,0.65,12.0,43,0.12687744605864393,0.3481395348837213,0.6976744186046512,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.2641692681570585
all,2,3.0,0.35,0.7,12.0,40,0.11802553121734319,0.3510000000000003,0.7,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.26382215465517217
ny,2,3.0,0.45,0.75,12.0,26,0.06936737473019167,0.1903846153846154,0.6153846153846154,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.26142023881377685
ny_open,2,3.0,0.55,0.7,12.0,39,0.1028948332722609,0.19,0.6153846153846154,6,0.08827586206896551,0.27,0.6666666666666666,0.2599264367816092
all,3,3.0,0.35,0.75,12.0,44,0.12969520807319918,0.16250000000000028,0.6136363636363636,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.2574106471910062
all,4,3.0,0.35,0.75,12.0,44,0.12969520807319918,0.16250000000000028,0.6136363636363636,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.2574106471910062
ny_open,2,3.0,0.55,0.7,8.0,41,0.10817149138878711,0.17731707317073175,0.6097560975609756,6,0.08827586206896551,0.27,0.6666666666666666,0.25675570507429213
ny_open,2,3.0,0.55,0.7,10.0,41,0.10817149138878711,0.17731707317073175,0.6097560975609756,6,0.08827586206896551,0.27,0.6666666666666666,0.25675570507429213
all,2,3.0,0.35,0.65,8.0,44,0.12982808433907753,0.3140909090909094,0.6818181818181818,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.2560111883025076
all,2,3.0,0.35,0.65,10.0,44,0.12982808433907753,0.3140909090909094,0.6818181818181818,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.2560111883025076
all,2,3.0,0.35,0.7,8.0,41,0.12097616949777677,0.31439024390243936,0.6829268292682927,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.25502379222443394
all,2,3.0,0.35,0.7,10.0,41,0.12097616949777677,0.31439024390243936,0.6829268292682927,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.25502379222443394
ny_open,2,3.0,0.55,0.65,12.0,43,0.1134481495053133,0.16744186046511633,0.6046511627906976,6,0.08827586206896551,0.27,0.6666666666666666,0.2542869018978883
ny_open,2,3.0,0.55,0.65,8.0,45,0.1187248076218395,0.1568888888888889,0.6,6,0.08827586206896551,0.27,0.6666666666666666,0.25164865900383143
ny_open,2,3.0,0.55,0.65,10.0,45,0.1187248076218395,0.1568888888888889,0.6,6,0.08827586206896551,0.27,0.6666666666666666,0.25164865900383143
all,3,3.0,0.35,0.75,8.0,45,0.13264282643849917,0.13333333333333364,0.6,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.25047269472817557
all,3,3.0,0.35,0.75,10.0,45,0.13264282643849917,0.13333333333333364,0.6,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.25047269472817557
all,4,3.0,0.35,0.75,8.0,45,0.13264282643849917,0.13333333333333364,0.6,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.25047269472817557
all,4,3.0,0.35,0.75,10.0,45,0.13264282643849917,0.13333333333333364,0.6,9,0.13478238261140865,0.2688888888888889,0.6666666666666666,0.25047269472817557
ny,2,3.0,0.55,0.75,12.0,52,0.1371931110296812,0.1063461538461539,0.5769230769230769,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.24717471178510025
ny_open,2,3.0,0.55,0.6,12.0,46,0.12136313668010261,0.12869565217391304,0.5869565217391305,6,0.08827586206896551,0.27,0.6666666666666666,0.2446003498250875
ny_open,2,3.0,0.55,0.6,8.0,48,0.1266397947966288,0.12041666666666669,0.5833333333333334,6,0.08827586206896551,0.27,0.6666666666666666,0.24253060344827587
ny_open,2,3.0,0.55,0.6,10.0,48,0.1266397947966288,0.12041666666666669,0.5833333333333334,6,0.08827586206896551,0.27,0.6666666666666666,0.24253060344827587
ny_open,2,0.0,0.55,0.7,12.0,48,0.12630655653826475,0.11854166666666673,0.5833333333333334,6,0.08827586206896551,0.27,0.6666666666666666,0.2420618534482759
ny_open,2,2.0,0.55,0.7,8.0,48,0.12630655653826475,0.11812500000000004,0.5833333333333334,6,0.08827586206896551,0.27,0.6666666666666666,0.24195768678160923
ny_open,2,2.0,0.55,0.7,10.0,48,0.12630655653826475,0.11812500000000004,0.5833333333333334,6,0.08827586206896551,0.27,0.6666666666666666,0.24195768678160923
all,3,3.0,0.35,0.65,12.0,51,0.15032853663029905,0.24078431372549047,0.6470588235294118,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.2401445937360994
all,4,3.0,0.35,0.65,12.0,51,0.15032853663029905,0.24078431372549047,0.6470588235294118,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.2401445937360994
ny_open,2,2.0,0.55,0.7,12.0,45,0.1184123967546232,0.10577777777777778,0.5777777777777777,6,0.08827586206896551,0.27,0.6666666666666666,0.23887088122605366
ny_open,2,0.0,0.55,0.65,12.0,52,0.13683210291645348,0.10538461538461542,0.5769230769230769,6,0.08827586206896551,0.27,0.6666666666666666,0.23877259062776307
ny_open,2,2.0,0.55,0.65,8.0,52,0.13683210291645348,0.10500000000000001,0.5769230769230769,6,0.08827586206896551,0.27,0.6666666666666666,0.2386764367816092
ny_open,2,2.0,0.55,0.65,10.0,52,0.13683210291645348,0.10500000000000001,0.5769230769230769,6,0.08827586206896551,0.27,0.6666666666666666,0.2386764367816092
ny_open,2,0.0,0.55,0.7,8.0,52,0.13683210291645348,0.10480769230769232,0.5769230769230769,6,0.08827586206896551,0.27,0.6666666666666666,0.2386283598585323
ny_open,2,0.0,0.55,0.7,10.0,52,0.13683210291645348,0.10480769230769232,0.5769230769230769,6,0.08827586206896551,0.27,0.6666666666666666,0.2386283598585323
ny_open,2,0.0,0.7,0.75,12.0,60,0.15383656645330152,0.08133333333333334,0.5666666666666667,9,0.13237321893672438,0.2688888888888889,0.6666666666666666,0.23744034182796248
ny_open,2,1.0,0.55,0.7,12.0,47,0.12367516994371756,0.09872340425531916,0.574468085106383,6,0.08827586206896551,0.27,0.6666666666666666,0.237107287845439
ny,4,3.0,0.45,0.75,12.0,30,0.08003927853483654,0.08400000000000006,0.5666666666666667,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.23610471342418038
ny_open,2,0.0,0.55,0.65,8.0,56,0.1473576492946422,0.09357142857142861,0.5714285714285714,6,0.08827586206896551,0.27,0.6666666666666666,0.23581929392446638
ny_open,2,0.0,0.55,0.65,10.0,56,0.1473576492946422,0.09357142857142861,0.5714285714285714,6,0.08827586206896551,0.27,0.6666666666666666,0.23581929392446638
ny,2,3.0,0.45,0.75,8.0,30,0.08003927853483654,0.08266666666666674,0.5666666666666667,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.23577138009084708
ny,2,3.0,0.45,0.75,10.0,30,0.08003927853483654,0.08266666666666674,0.5666666666666667,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.23577138009084708
ny_open,2,2.0,0.55,0.65,12.0,49,0.12893794313281193,0.0928571428571429,0.5714285714285714,6,0.08827586206896551,0.27,0.6666666666666666,0.2356407224958949
ny_open,2,2.0,0.7,0.75,12.0,55,0.14101685258219307,0.07381818181818184,0.5636363636363636,9,0.13237321893672438,0.2688888888888889,0.6666666666666666,0.2355615539491746
ny_open,2,1.0,0.55,0.65,12.0,51,0.1342007163219063,0.08686274509803928,0.5686274509803921,6,0.08827586206896551,0.27,0.6666666666666666,0.23414212305611903
ny_open,2,1.0,0.55,0.7,8.0,51,0.1342007163219063,0.08627450980392165,0.5686274509803921,6,0.08827586206896551,0.27,0.6666666666666666,0.23399506423258964
ny_open,2,1.0,0.55,0.7,10.0,51,0.1342007163219063,0.08627450980392165,0.5686274509803921,6,0.08827586206896551,0.27,0.6666666666666666,0.23399506423258964
all,3,3.0,0.35,0.65,8.0,52,0.15327615499559905,0.2140384615384618,0.6346153846153846,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23381184489317824
all,3,3.0,0.35,0.65,10.0,52,0.15327615499559905,0.2140384615384618,0.6346153846153846,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23381184489317824
all,4,3.0,0.35,0.65,8.0,52,0.15327615499559905,0.2140384615384618,0.6346153846153846,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23381184489317824
all,4,3.0,0.35,0.65,10.0,52,0.15327615499559905,0.2140384615384618,0.6346153846153846,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23381184489317824
all,3,3.0,0.35,0.7,12.0,47,0.13853806316909914,0.21914893617021308,0.6382978723404256,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23332089253193605
all,4,3.0,0.35,0.7,12.0,47,0.13853806316909914,0.21914893617021308,0.6382978723404256,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.23332089253193605
london_ny,2,3.0,0.35,0.75,12.0,27,0.07966723357170666,0.30370370370370375,0.6666666666666666,8,0.11980656232125214,0.17750000000000002,0.625,0.23311099395453078
ny_open,2,0.0,0.55,0.6,12.0,55,0.14472626270009503,0.07636363636363641,0.5636363636363636,6,0.08827586206896551,0.27,0.6666666666666666,0.23151734587251832
ny_open,2,1.0,0.55,0.65,8.0,55,0.14472626270009503,0.07618181818181821,0.5636363636363636,6,0.08827586206896551,0.27,0.6666666666666666,0.23147189132706375
ny_open,2,1.0,0.55,0.65,10.0,55,0.14472626270009503,0.07618181818181821,0.5636363636363636,6,0.08827586206896551,0.27,0.6666666666666666,0.23147189132706375
ny_open,3,0.0,0.7,0.75,12.0,78,0.19998753638929198,-0.1211538461538461,0.47435897435897434,10,0.14708135437413822,0.34199999999999997,0.7,0.23146130098643505
ny_open,2,2.0,0.55,0.6,8.0,55,0.14472626270009503,0.07600000000000003,0.5636363636363636,6,0.08827586206896551,0.27,0.6666666666666666,0.23142643678160923
ny_open,2,2.0,0.55,0.6,10.0,55,0.14472626270009503,0.07600000000000003,0.5636363636363636,6,0.08827586206896551,0.27,0.6666666666666666,0.23142643678160923
ny,2,3.0,0.55,0.75,10.0,57,0.1503847563209967,0.03350877192982461,0.543859649122807,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.23054836374097576
ny_open,2,1.0,0.7,0.75,12.0,56,0.14358079535641477,0.051964285714285734,0.5535714285714286,9,0.13237321893672438,0.2688888888888889,0.6666666666666666,0.23009807992320058
ny_open,2,0.0,0.55,0.6,8.0,59,0.15525180907828376,0.06711864406779662,0.559322033898305,6,0.08827586206896551,0.27,0.6666666666666666,0.22920609779855838
ny_open,2,0.0,0.55,0.6,10.0,59,0.15525180907828376,0.06711864406779662,0.559322033898305,6,0.08827586206896551,0.27,0.6666666666666666,0.22920609779855838
ny_open,2,2.0,0.55,0.6,12.0,52,0.13683210291645348,0.06288461538461541,0.5576923076923077,6,0.08827586206896551,0.27,0.6666666666666666,0.22814759062776307
ny,3,3.0,0.45,0.75,12.0,29,0.07737130258367532,0.05068965517241386,0.5517241379310345,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.22745697010314453
london_ny,3,3.0,0.35,0.75,12.0,29,0.08548093259369946,0.27793103448275863,0.6551724137931034,8,0.11980656232125214,0.17750000000000002,0.625,0.22736547053193362
london_ny,4,3.0,0.35,0.75,12.0,29,0.08548093259369946,0.27793103448275863,0.6551724137931034,8,0.11980656232125214,0.17750000000000002,0.625,0.22736547053193362
ny_open,2,1.0,0.55,0.6,12.0,54,0.14209487610554783,0.058333333333333376,0.5555555555555556,6,0.08827586206896551,0.27,0.6666666666666666,0.22700977011494256
all,3,3.0,0.35,0.7,8.0,48,0.1414856815343991,0.1906250000000003,0.625,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.22654362269321884
all,3,3.0,0.35,0.7,10.0,48,0.1414856815343991,0.1906250000000003,0.625,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.22654362269321884
all,4,3.0,0.35,0.7,8.0,48,0.1414856815343991,0.1906250000000003,0.625,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.22654362269321884
all,4,3.0,0.35,0.7,10.0,48,0.1414856815343991,0.1906250000000003,0.625,11,0.1647340231917217,0.20181818181818179,0.6363636363636364,0.22654362269321884
ny,2,3.0,0.55,0.75,8.0,58,0.1530230853792598,0.013103448275862118,0.5344827586206896,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.22576363231447671
ny_open,2,1.0,0.55,0.6,8.0,58,0.15262042248373658,0.050172413793103485,0.5517241379310345,6,0.08827586206896551,0.27,0.6666666666666666,0.22496954022988508
ny_open,2,1.0,0.55,0.6,10.0,58,0.15262042248373658,0.050172413793103485,0.5517241379310345,6,0.08827586206896551,0.27,0.6666666666666666,0.22496954022988508
ny_open,3,1.0,0.7,0.75,12.0,72,0.18460387974396184,-0.15680555555555553,0.4583333333333333,10,0.14708135437413822,0.34199999999999997,0.7,0.22254837363600768
ny_open,3,2.0,0.7,0.75,12.0,70,0.17947599419551843,-0.15985714285714284,0.45714285714285713,10,0.14708135437413822,0.34199999999999997,0.7,0.22178547681061087
ny,3,3.0,0.35,0.65,8.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
ny,3,3.0,0.35,0.65,10.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
ny,3,3.0,0.35,0.65,12.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
ny,4,3.0,0.35,0.65,8.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
ny,4,3.0,0.35,0.65,10.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
ny,4,3.0,0.35,0.65,12.0,20,0.059012765608671594,0.049000000000000064,0.55,6,0.0898549217409391,0.27,0.6666666666666666,0.22116486520637396
london_ny,2,3.0,0.35,0.75,8.0,28,0.08261787185214023,0.25178571428571433,0.6428571428571429,8,0.11980656232125214,0.17750000000000002,0.625,0.2204855731936854
london_ny,2,3.0,0.35,0.75,10.0,28,0.08261787185214023,0.25178571428571433,0.6428571428571429,8,0.11980656232125214,0.17750000000000002,0.625,0.2204855731936854
ny_open,1,0.0,0.7,0.6,8.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny_open,1,0.0,0.7,0.6,10.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny_open,1,1.0,0.7,0.6,8.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny_open,1,1.0,0.7,0.6,10.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny_open,1,2.0,0.7,0.6,8.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny_open,1,2.0,0.7,0.6,10.0,30,0.07933884297520662,0.011000000000000062,0.5333333333333333,6,0.08444509602697552,0.27666666666666667,0.6666666666666666,0.21777066115702481
ny,4,3.0,0.45,0.75,8.0,34,0.09071118233948142,0.0014705882352941777,0.5294117647058824,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.21675298893956135
ny,4,3.0,0.45,0.75,10.0,34,0.09071118233948142,0.0014705882352941777,0.5294117647058824,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.21675298893956135
london_ny,3,3.0,0.35,0.75,8.0,30,0.08842855095899944,0.2303333333333334,0.6333333333333333,8,0.11980656232125214,0.17750000000000002,0.625,0.2158197594484133
london_ny,3,3.0,0.35,0.75,10.0,30,0.08842855095899944,0.2303333333333334,0.6333333333333333,8,0.11980656232125214,0.17750000000000002,0.625,0.2158197594484133
london_ny,4,3.0,0.35,0.75,8.0,30,0.08842855095899944,0.2303333333333334,0.6333333333333333,8,0.11980656232125214,0.17750000000000002,0.625,0.2158197594484133
london_ny,4,3.0,0.35,0.75,10.0,30,0.08842855095899944,0.2303333333333334,0.6333333333333333,8,0.11980656232125214,0.17750000000000002,0.625,0.2158197594484133
ny,4,3.0,0.55,0.75,12.0,65,0.1670861671932737,-0.0455384615384615,0.5076923076923077,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.21279072467857746
ny,2,3.0,0.55,0.7,12.0,57,0.1503847563209967,0.07280701754385971,0.5614035087719298,14,0.2033898305084746,0.2207142857142857,0.6428571428571429,0.20906935371591312
ny,3,3.0,0.45,0.75,8.0,33,0.0880432063883202,-0.03030303030303022,0.5151515151515151,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.20848942719084085
ny,3,3.0,0.45,0.75,10.0,33,0.0880432063883202,-0.03030303030303022,0.5151515151515151,9,0.13075060532687652,0.27666666666666667,0.6666666666666666,0.20848942719084085
ny,2,3.0,0.35,0.7,8.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,2,3.0,0.35,0.7,10.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,2,3.0,0.35,0.7,12.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,3,3.0,0.35,0.7,8.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,3,3.0,0.35,0.7,10.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,3,3.0,0.35,0.7,12.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,4,3.0,0.35,0.7,8.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,4,3.0,0.35,0.7,10.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,4,3.0,0.35,0.7,12.0,17,0.050160850767370854,0.0023529411764706687,0.5294117647058824,6,0.0898549217409391,0.27,0.6666666666666666,0.20844087071953554
ny,3,3.0,0.55,0.75,12.0,64,0.16451561077491567,-0.06265624999999996,0.5,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.2082028107929899
ny,2,3.0,0.35,0.65,8.0,19,0.056062127328238016,-0.0036842105263157226,0.5263157894736842,6,0.0898549217409391,0.27,0.6666666666666666,0.207639735981143
ny,2,3.0,0.35,0.65,10.0,19,0.056062127328238016,-0.0036842105263157226,0.5263157894736842,6,0.0898549217409391,0.27,0.6666666666666666,0.207639735981143
ny,2,3.0,0.35,0.65,12.0,19,0.056062127328238016,-0.0036842105263157226,0.5263157894736842,6,0.0898549217409391,0.27,0.6666666666666666,0.207639735981143
ny_open,3,3.0,0.55,0.7,12.0,47,0.12081615166282869,-0.039574468085106354,0.5106382978723404,6,0.08827586206896551,0.27,0.6666666666666666,0.2025328197603326
ny_open,4,3.0,0.55,0.7,12.0,47,0.12081615166282869,-0.039574468085106354,0.5106382978723404,6,0.08827586206896551,0.27,0.6666666666666666,0.2025328197603326
ny_open,3,3.0,0.55,0.65,12.0,51,0.13109837733626092,-0.040588235294117585,0.5098039215686274,6,0.08827586206896551,0.27,0.6666666666666666,0.20227937795807982
ny_open,4,3.0,0.55,0.65,12.0,51,0.13109837733626092,-0.040588235294117585,0.5098039215686274,6,0.08827586206896551,0.27,0.6666666666666666,0.20227937795807982
ny_open,3,3.0,0.55,0.7,8.0,49,0.1259572644995448,-0.04081632653061222,0.5102040816326531,6,0.08827586206896551,0.27,0.6666666666666666,0.20222235514895615
ny_open,3,3.0,0.55,0.7,10.0,49,0.1259572644995448,-0.04081632653061222,0.5102040816326531,6,0.08827586206896551,0.27,0.6666666666666666,0.20222235514895615
ny_open,4,3.0,0.55,0.7,8.0,49,0.1259572644995448,-0.04081632653061222,0.5102040816326531,6,0.08827586206896551,0.27,0.6666666666666666,0.20222235514895615
ny_open,4,3.0,0.55,0.7,10.0,49,0.1259572644995448,-0.04081632653061222,0.5102040816326531,6,0.08827586206896551,0.27,0.6666666666666666,0.20222235514895615
ny_open,3,3.0,0.55,0.65,8.0,53,0.13623949017297704,-0.041698113207547155,0.5094339622641509,6,0.08827586206896551,0.27,0.6666666666666666,0.20200190847972244
ny_open,3,3.0,0.55,0.65,10.0,53,0.13623949017297704,-0.041698113207547155,0.5094339622641509,6,0.08827586206896551,0.27,0.6666666666666666,0.20200190847972244
ny_open,4,3.0,0.55,0.65,8.0,53,0.13623949017297704,-0.041698113207547155,0.5094339622641509,6,0.08827586206896551,0.27,0.6666666666666666,0.20200190847972244
ny_open,4,3.0,0.55,0.65,10.0,53,0.13623949017297704,-0.041698113207547155,0.5094339622641509,6,0.08827586206896551,0.27,0.6666666666666666,0.20200190847972244
ny,4,3.0,0.55,0.75,10.0,70,0.17993894928506401,-0.09399999999999994,0.4857142857142857,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.20154509685230027
ny,4,3.0,0.55,0.75,8.0,71,0.18250950570342206,-0.10887323943661967,0.4788732394366197,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.19782678699314538
ny,3,3.0,0.55,0.75,10.0,69,0.17736839286670594,-0.11057971014492748,0.4782608695652174,12,0.17433414043583537,0.27416666666666667,0.6666666666666666,0.1974001693160684
ny_open,3,3.0,0.55,0.6,12.0,54,0.13881004659133508,-0.06203703703703698,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19691717752234994
ny_open,4,3.0,0.55,0.6,12.0,54,0.13881004659133508,-0.06203703703703698,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19691717752234994
ny_open,3,3.0,0.55,0.6,8.0,56,0.1439511594280512,-0.062321428571428514,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19684607963875206
ny_open,3,3.0,0.55,0.6,10.0,56,0.1439511594280512,-0.062321428571428514,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19684607963875206
ny_open,4,3.0,0.55,0.6,8.0,56,0.1439511594280512,-0.062321428571428514,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19684607963875206
ny_open,4,3.0,0.55,0.6,10.0,56,0.1439511594280512,-0.062321428571428514,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19684607963875206
ny_open,3,0.0,0.55,0.65,8.0,68,0.1743496608087175,-0.06382352941176465,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19647055442866806
ny_open,3,0.0,0.55,0.65,10.0,68,0.1743496608087175,-0.06382352941176465,0.5,6,0.08827586206896551,0.27,0.6666666666666666,0.19647055442866806
