time,hour,close,stoch_d,slow_slope_pips,impulse_pips,pullback_pips,pullback_ratio,countertrend_bodies,transition_distance_pips,rejection_body_pips,rejection_close_location,outcome_r,bars_to_exit,date
2024-12-17 04:40:00,4,153.88,35.62559694364601,1.8056732560779665,30.89999999999975,15.999999999999659,0.5177993527508022,2,16.200000000000614,4.699999999999704,0.009803921568673891,-1.16,2,2024-12-17 04:40:00
2024-12-17 05:40:00,5,153.937,21.052631578949164,1.5466659090463963,17.099999999999227,7.500000000001705,0.4385964912281897,1,9.599999999997522,5.800000000002115,1.0,-1.16,2,2024-12-17 05:40:00
2024-12-17 11:25:00,11,153.849,20.40859040859205,1.89477032111256,15.600000000000591,10.300000000000864,0.6602564102564407,2,0.49999999999954525,1.2999999999976808,0.2575757575756858,1.04,2,2024-12-17 11:25:00
2024-12-17 11:55:00,11,153.785,41.98696440279459,2.4579988280521547,20.09999999999934,12.899999999999068,0.641791044776094,3,6.700000000000728,1.8000000000000682,0.23333333333349124,-1.19,24,2024-12-17 11:55:00
2024-12-17 17:40:00,17,153.516,22.368421052632318,3.1676067031668254,27.40000000000009,11.50000000000091,0.4197080291971121,1,0.39999999999906777,5.89999999999975,0.9024390243901171,-1.16,8,2024-12-17 17:40:00
2024-12-18 00:35:00,0,153.442,54.110298845909625,0.25629851466248965,16.59999999999968,9.600000000000364,0.5783132530120813,2,3.7999999999982492,0.20000000000095497,1.0,-1.77,8,2024-12-18 00:35:00
2024-12-18 01:00:00,1,153.431,53.01204819277417,0.3871896607961389,13.399999999998613,4.599999999999227,0.3432835820895301,2,1.6999999999995907,1.2000000000000455,0.6338028169016509,-1.17,3,2024-12-18 01:00:00
2024-12-20 05:05:00,5,157.067,23.62784471218369,3.8186725461429205,27.1000000000015,21.60000000000082,0.7970479704796909,1,5.500000000000682,12.90000000000191,0.8625000000000511,1.04,5,2024-12-20 05:05:00
2024-12-20 05:10:00,5,157.038,28.580990629185667,3.7113720996870825,27.1000000000015,19.900000000001228,0.7343173431734363,2,7.200000000000273,2.899999999999636,0.5584415584416543,-1.16,3,2024-12-20 05:10:00
2024-12-20 05:15:00,5,157.046,35.609103078983914,3.420057800681775,27.1000000000015,17.700000000002092,0.6531365313653547,2,2.199999999999136,0.7999999999981355,0.6249999999998097,-1.16,2,2024-12-20 05:15:00
2024-12-20 10:10:00,10,156.79,17.23744292237233,3.0866770467468996,29.20000000000016,16.99999999999875,0.5821917808218718,2,12.20000000000141,1.2000000000000455,0.028571428571364767,-1.16,4,2024-12-20 10:10:00
2024-12-20 11:30:00,11,156.725,28.658536585369614,3.138858372028608,29.400000000001114,15.500000000000114,0.5272108843537254,2,13.900000000001,0.49999999999954525,0.07936507936502207,-1.16,22,2024-12-20 11:30:00
2024-12-20 19:40:00,19,155.991,23.352762277995478,5.025227161107182,19.39999999999884,13.49999999999909,0.6958762886597886,2,48.500000000001364,9.099999999997976,0.009615384615431915,-1.2,4,2024-12-20 19:40:00
2024-12-20 21:20:00,21,156.068,16.055846422335687,3.4358610415381463,17.099999999999227,5.400000000000205,0.31578947368423677,2,4.800000000000182,3.2000000000010687,1.0,-1.16,18,2024-12-20 21:20:00
2024-12-20 21:25:00,21,156.069,22.862129144846463,3.308418248636258,11.599999999998545,6.299999999998818,0.5431034482758282,3,3.900000000001569,0.09999999999763531,0.7777777777775147,-1.16,17,2024-12-20 21:25:00
2024-12-20 21:30:00,21,156.041,23.734729493885798,3.2726079862868573,10.200000000000387,9.099999999997976,0.8921568627448658,3,1.1000000000024102,2.7999999999991587,0.16883116883124075,-1.16,15,2024-12-20 21:30:00
2024-12-20 21:45:00,21,155.977,5.734849518096688,3.314470874511244,10.799999999997567,4.399999999998272,0.40740740740733916,1,6.399999999999295,3.700000000000614,0.04477611940319401,-1.16,3,2024-12-20 21:45:00
2024-12-20 21:55:00,21,155.997,11.905393457121377,3.41720704255124,13.399999999998613,5.500000000000682,0.41044776119412324,1,7.899999999997931,0.30000000000143245,0.45283018867928576,-1.16,2,2024-12-20 21:55:00
2024-12-23 11:05:00,11,156.559,31.072285321234816,0.16676363725025567,15.299999999999159,12.79999999999859,0.8366013071894963,2,2.5000000000005684,0.7000000000005002,0.29411764705862686,-1.16,4,2024-12-23 11:05:00
2024-12-24 06:55:00,6,157.008,46.30738522954604,0.9548798681663584,11.299999999999955,5.699999999998795,0.5044247787609574,3,1.9000000000005457,0.30000000000143245,0.5357142857149745,1.04,11,2024-12-24 06:55:00
2024-12-24 11:20:00,11,157.014,24.197773267769083,0.33338648789253966,10.099999999999909,4.199999999997317,0.4158415841581539,2,4.000000000002046,0.0,0.07407407407446395,-1.16,25,2024-12-24 11:20:00
2024-12-30 09:30:00,9,157.808,7.5274988626724655,0.09743772830859143,15.999999999999659,7.399999999998386,0.462499999999909,2,8.600000000001273,0.9000000000014552,0.12162162162146073,-1.16,7,2024-12-30 09:30:00
2024-12-30 09:40:00,9,157.82,13.749999999994918,0.09024479709296429,7.899999999997931,5.89999999999975,0.7468354430381386,2,1.4999999999986358,1.500000000001478,0.02564102564113776,-1.16,7,2024-12-30 09:40:00
2024-12-30 09:45:00,9,157.822,16.66666666666373,0.07459638526938761,7.899999999997931,3.499999999999659,0.44303797468361716,2,3.8999999999987267,0.20000000000095497,0.5,-1.16,6,2024-12-30 09:45:00
2024-12-30 09:50:00,9,157.817,12.916666666663508,0.07311922912549562,7.399999999998386,3.8999999999987267,0.5270270270269699,2,3.499999999999659,0.49999999999954525,0.1600000000007276,-1.16,3,2024-12-30 09:50:00
2024-12-30 16:30:00,16,157.425,24.001291106554635,2.1238137259302903,13.900000000001,8.099999999998886,0.5827338129495182,2,2.7000000000015234,3.999999999999204,0.2136752136752801,1.02,2,2024-12-30 16:30:00
2024-12-30 16:35:00,16,157.415,14.754264187114664,2.155025335318328,14.400000000000546,7.900000000000773,0.548611111111144,1,6.499999999999773,1.099999999999568,0.22891566265059415,1.02,1,2024-12-30 16:35:00
2024-12-30 21:20:00,21,156.988,28.444444444446265,3.2253385534659174,13.599999999999568,9.100000000000819,0.669117647058905,1,13.399999999998613,0.30000000000143245,0.2999999999998579,-1.16,7,2024-12-30 21:20:00
2024-12-30 21:25:00,21,156.966,31.907058001401335,3.1317674930022577,12.399999999999523,8.29999999999984,0.6693548387096904,1,14.19999999999959,2.199999999999136,0.15151515151507322,-1.16,6,2024-12-30 21:25:00
2024-12-30 21:30:00,21,156.977,32.143118237460676,3.016286948584934,9.700000000000841,8.500000000000796,0.8762886597938204,1,0.6000000000000227,0.30000000000143245,0.20833333333313597,-1.16,5,2024-12-30 21:30:00
2024-12-30 21:35:00,21,156.989,35.02142511576903,2.8714099793063497,9.100000000000819,4.300000000000637,0.4725274725275,2,1.300000000000523,1.2000000000000455,1.0,-1.16,4,2024-12-30 21:35:00
2025-01-02 05:35:00,5,157.235,24.05708460754245,1.4084393855085864,17.499999999998295,9.899999999998954,0.5657142857142811,2,4.400000000001114,5.400000000000205,0.766233766234121,1.04,6,2025-01-02 05:35:00
2025-01-02 15:15:00,15,156.954,13.132433217190306,0.02729475272928994,22.400000000001796,8.70000000000175,0.38839285714290417,2,9.899999999998954,6.000000000000227,0.15929203539823678,1.03,1,2025-01-02 15:15:00
2025-01-03 19:35:00,19,157.047,26.999686244852224,2.5465714141915896,41.29999999999825,20.49999999999841,0.49636803874090263,2,20.79999999999984,4.200000000000159,0.6764705882353433,-1.16,3,2025-01-03 19:35:00
2025-01-07 08:30:00,8,157.741,23.213597362500376,2.000889148735041,19.39999999999884,11.400000000000432,0.5876288659794389,3,6.60000000000025,4.099999999999682,0.5118110236222146,1.04,9,2025-01-07 08:30:00
2025-01-07 08:35:00,8,157.768,25.789482747785524,1.9157230269797765,19.39999999999884,12.300000000001887,0.6340206185568362,2,1.2000000000000455,2.600000000001046,0.45614035087724547,1.04,7,2025-01-07 08:35:00
2025-01-07 10:50:00,10,157.498,38.9133627019105,2.889817019200791,20.300000000000296,9.099999999997976,0.4482758620688593,3,6.200000000001182,1.2000000000000455,0.5138888888887628,1.04,2,2025-01-07 10:50:00
2025-01-07 10:55:00,10,157.42,33.18649045521226,3.044474107929318,20.300000000000296,5.599999999998317,0.27586206896543036,3,9.700000000000841,7.800000000000296,0.2427184466017676,-1.17,3,2025-01-07 10:55:00
2025-01-07 11:05:00,11,157.47,22.542429401337746,3.221634225255343,22.700000000000387,11.899999999999977,0.5242290748898579,2,10.80000000000041,7.699999999999818,0.852173913043489,-1.16,2,2025-01-07 11:05:00
2025-01-07 19:15:00,19,157.713,38.47352024921701,0.21265077060945714,40.799999999998704,7.800000000000296,0.1911764705882486,2,5.400000000000205,12.600000000000477,0.14864864864859414,-1.17,1,2025-01-07 19:15:00
2025-01-07 19:20:00,19,157.771,38.47352024921701,0.3193309533685351,20.199999999999818,13.800000000000523,0.6831683168317152,2,6.399999999999295,5.699999999998795,0.5245901639343078,1.04,2,2025-01-07 19:20:00
2025-01-08 08:50:00,8,158.02,29.16666666667163,0.4503335878467851,15.399999999999636,8.799999999999386,0.5714285714285451,2,3.0000000000001137,4.200000000000159,0.1071428571428934,-1.16,13,2025-01-08 08:50:00
2025-01-08 09:15:00,9,158.024,20.533278777959513,0.7974783648563744,14.699999999999136,10.699999999999932,0.7278911564626231,1,3.499999999999659,8.600000000001273,0.8921568627451445,-1.18,8,2025-01-08 09:15:00
2025-01-08 09:20:00,9,157.937,18.73136553369325,0.9896075061476495,14.19999999999959,11.400000000000432,0.8028169014085043,1,2.7999999999991587,8.699999999998909,0.0,-1.16,2,2025-01-08 09:20:00
2025-01-08 09:30:00,9,158.002,19.607906120177308,1.0170515800155044,15.099999999998204,12.999999999999545,0.8609271523179531,1,2.0999999999986585,6.900000000001683,0.5982905982906875,-1.16,5,2025-01-08 09:30:00
2025-01-09 04:30:00,4,158.075,42.965269056637226,1.9654665081162648,14.799999999999613,10.80000000000041,0.7297297297297765,2,3.999999999999204,0.6000000000000227,0.4444444444442105,1.04,8,2025-01-09 04:30:00
2025-01-09 05:45:00,5,157.979,22.48168498168928,2.4309212825187387,17.900000000000205,7.400000000001228,0.4134078212291141,3,10.499999999998977,2.9000000000024784,0.9384615384616797,1.04,3,2025-01-09 05:45:00
2025-01-09 05:50:00,5,157.958,27.60004195060509,2.339219870987108,14.300000000000068,9.700000000000841,0.678321678321734,3,8.199999999999363,2.1000000000015007,0.05882352941150245,1.04,2,2025-01-09 05:50:00
2025-01-09 05:55:00,5,157.967,31.83027400905371,2.2136907646284953,9.700000000000841,6.100000000000705,0.6288659793814614,3,11.699999999999022,0.9000000000014552,0.833333333333728,1.04,1,2025-01-09 05:55:00
2025-01-09 06:00:00,6,157.82,20.17242568453261,2.395597878202693,9.700000000000841,5.299999999999727,0.546391752577244,3,3.499999999999659,14.700000000001978,0.013071895424713974,-1.16,9,2025-01-09 06:00:00
2025-01-09 12:35:00,12,158.023,31.0416666666557,0.93380386611841,15.999999999999659,8.799999999999386,0.5499999999999734,2,7.200000000000273,2.5000000000005684,0.641025641025529,1.04,12,2025-01-09 12:35:00
2025-01-09 13:30:00,13,157.925,13.529411764707937,1.3808318761391547,17.00000000000159,5.400000000000205,0.3176470588235117,1,4.800000000000182,1.8999999999977035,0.0,1.03,7,2025-01-09 13:30:00
2025-01-09 14:00:00,14,157.874,24.231371069866956,1.9775639567143344,15.500000000000114,11.000000000001364,0.7096774193549216,2,4.4999999999987494,2.7999999999991587,0.055555555555292395,1.04,2,2025-01-09 14:00:00
2025-01-10 03:10:00,3,158.014,31.405895691610542,0.45842966447082745,27.40000000000009,15.100000000001046,0.5510948905109853,1,11.899999999999977,3.7999999999982492,0.2528735632185673,-1.16,5,2025-01-10 03:10:00
2025-01-10 17:00:00,17,158.011,26.475573190633188,1.9313058007384143,81.89999999999884,39.699999999999136,0.4847374847374811,2,49.2999999999995,1.4000000000010004,0.1724137931034483,1.03,1,2025-01-10 17:00:00
2025-01-10 17:45:00,17,157.651,36.489790519514806,5.61087236356741,93.29999999999927,45.19999999999982,0.4844587352625956,3,48.099999999999454,13.500000000001933,0.8861386138614042,-1.16,1,2025-01-10 17:45:00
2025-01-10 17:50:00,17,157.629,40.40728831725549,4.982934296961616,78.89999999999873,45.300000000000296,0.5741444866920282,3,39.50000000000102,2.200000000001978,0.16560509554130556,-1.16,3,2025-01-10 17:50:00
2025-01-10 17:55:00,17,157.55,41.586280814576526,4.581292033654449,53.79999999999825,30.89999999999975,0.5743494423791962,2,45.50000000000125,7.999999999998408,0.013157894736906074,-1.16,1,2025-01-10 17:55:00
2025-01-13 05:05:00,5,157.534,55.86241791245794,1.9519732162507353,16.100000000000136,7.599999999999341,0.4720496894409488,2,8.500000000000796,2.400000000000091,0.5,-1.16,4,2025-01-13 05:05:00
2025-01-13 05:45:00,5,157.538,24.561403508768453,1.4492094822116997,16.29999999999825,7.899999999997931,0.48466257668704166,3,8.400000000000318,1.4000000000010004,0.6500000000003908,1.04,2,2025-01-13 05:45:00
2025-01-13 05:50:00,5,157.484,24.861574522534312,1.6680370172167613,16.29999999999825,6.499999999999773,0.3987730061349982,3,9.799999999998477,5.400000000000205,0.05263157894760461,1.04,20,2025-01-13 05:50:00
2025-01-13 15:15:00,15,157.02,30.288726815931724,2.958395001198255,46.60000000000082,21.100000000001273,0.4527896995708348,2,25.499999999999545,9.999999999999432,0.11811023622057994,-1.16,5,2025-01-13 15:15:00
2025-01-14 00:45:00,0,157.354,41.32547908561026,1.2023576353271892,21.299999999999386,19.700000000000273,0.9248826291080207,2,1.5999999999991132,7.299999999997908,0.012345679012406326,0.42999999999999994,1,2025-01-14 00:45:00
2025-01-14 09:30:00,9,157.434,28.534265064440007,1.4793912722126379,34.80000000000132,14.6000000000015,0.4195402298850847,2,20.199999999999818,8.599999999998431,0.9772727272726172,-1.16,3,2025-01-14 09:30:00
2025-01-14 09:35:00,9,157.44,33.716475095787274,1.3194033262294624,34.80000000000132,15.200000000001523,0.4367816091954295,2,19.599999999999795,0.6000000000000227,0.9565217391302467,-1.16,2,2025-01-14 09:35:00
2025-01-15 03:25:00,3,157.915,34.061930783240484,0.18619115983824486,18.300000000002115,8.800000000002228,0.4808743169399569,1,7.399999999998386,0.10000000000047748,0.2452830188679043,1.04,35,2025-01-15 03:25:00
2025-01-15 03:30:00,3,157.878,20.826382897128216,0.3785438101346017,18.300000000002115,8.00000000000125,0.437158469945373,1,8.199999999999363,3.700000000000614,0.20689655172384505,1.04,34,2025-01-15 03:30:00
2025-01-15 03:50:00,3,157.891,15.00439427645536,0.756801059824852,20.79999999999984,8.29999999999984,0.39903846153845696,2,12.5,3.7999999999982492,0.775862068965399,1.04,30,2025-01-15 03:50:00
2025-01-15 04:00:00,4,157.895,32.81967304893232,0.6980891272775125,13.599999999999568,9.200000000001296,0.676470588235411,3,11.599999999998545,0.0,0.43750000000016653,1.04,28,2025-01-15 04:00:00
2025-01-15 04:05:00,4,157.892,34.00864964729892,0.5793150851530982,13.599999999999568,8.600000000001273,0.6323529411765842,3,12.199999999998568,0.20000000000095497,0.5945945945942624,1.04,27,2025-01-15 04:05:00
2025-01-15 10:25:00,10,156.95,33.33333333333334,6.540337308217659,44.80000000000075,27.1000000000015,0.6049107142857376,1,29.09999999999968,8.699999999998909,0.7481481481480343,-1.16,1,2025-01-15 10:25:00
2025-01-15 11:55:00,11,156.86,23.51369405477861,5.201148386782961,22.400000000001796,18.700000000001182,0.8348214285714144,2,0.1999999999981128,4.400000000001114,0.6111111111112427,1.04,13,2025-01-15 11:55:00
2025-01-15 12:10:00,12,156.853,39.2446175809739,4.589283208062511,22.30000000000132,8.699999999998909,0.39013452914791,3,2.6999999999986812,0.20000000000095497,0.811320754717143,1.04,10,2025-01-15 12:10:00
