period_id,variant,sma75_reclaim,sma75_state,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,failure_exits,failure_exit_rate,avg_mfe_r,avg_mae_r
full2025_validation,req_fibroom,true,near_75sma|above_75sma_flat_or_falling,1,1,1.0,14.28,14.28,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2304,0.2147
full2025_validation,req_fibroom,true,near_75sma|above_75sma_rising,1,1,1.0,29.93,29.93,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4886
full2025_validation,req_fibroom,true,near_75sma|below_75sma_falling,2,1,0.5,24.14,29.44,-5.3,5.554716981132076,1.0724,0.5362,5.8003581020590875,5.300000000000001,0.053000000000000005,4.554716981132075,0,0.0,1,0.5,1,0.5,0,0.0,0.93515,0.3321
full2025_validation,req_m5inv,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
full2025_validation,req_m5inv,true,above_75sma_flat_or_falling|above_75sma_rising,2,1,0.5,-1.23,3.15,-4.38,0.7191780821917808,-0.0655,-0.03275,0.664274730907227,4.38,0.0438,-0.2808219178082192,0,0.0,0,0.0,2,1.0,0,0.0,0.7574000000000001,0.33325
full2025_validation,req_m5inv,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,2,0,0.0,-40.82,0,-40.82,0.0,-1.7610999999999999,-0.8805499999999999,0.0,40.82,0.40819999999999995,-1.0,1,0.5,0,0.0,1,0.5,0,0.0,0.30269999999999997,0.9195500000000001
full2025_validation,req_m5inv,true,above_75sma_rising|above_75sma_flat_or_falling,2,0,0.0,-14.239999999999998,0,-14.239999999999998,0.0,-0.6041000000000001,-0.30205000000000004,0.0,14.239999999999998,0.1424,-1.0,0,0.0,0,0.0,2,1.0,0,0.0,0.11075,0.46265
full2025_validation,req_m5inv,true,above_75sma_rising|above_75sma_rising,13,2,0.15384615384615385,-89.24000000000001,40.38,-129.62,0.31152599907421696,-3.7261999999999995,-0.2866307692307692,0.3176082776302536,103.14,1.0314,-0.8652317238704674,1,0.07692307692307693,1,0.07692307692307693,11,0.8461538461538461,0,0.0,0.4841307692307692,0.6180230769230769
full2025_validation,req_m5inv,true,above_75sma_rising|below_75sma_falling,7,4,0.5714285714285714,60.94,98.49,-37.55,2.622902796271638,2.7838,0.39768571428571425,2.76872736514391,29.3,0.293,2.079863481228669,1,0.14285714285714285,2,0.2857142857142857,4,0.5714285714285714,0,0.0,0.8568285714285714,0.6766142857142857
full2025_validation,req_m5inv,true,above_75sma_rising|below_75sma_flat_or_rising,12,2,0.16666666666666666,-70.97999999999999,61.129999999999995,-132.10999999999999,0.4627204602225418,-3.061399999999999,-0.2551166666666666,0.46006102400395077,132.10999999999999,1.3211,-0.5372795397774581,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0,0.0,0.6654166666666667,0.7206333333333333
full2025_validation,req_m5inv,true,below_75sma_falling|above_75sma_flat_or_falling,12,4,0.3333333333333333,-45.13,49.61,-94.74000000000001,0.5236436563225669,-1.9564,-0.16303333333333334,0.5205019484816549,49.02,0.4902,-0.9206446348429213,0,0.0,1,0.08333333333333333,11,0.9166666666666666,0,0.0,0.6177750000000001,0.5820666666666668
full2025_validation,req_m5inv,true,below_75sma_falling|above_75sma_rising,9,2,0.2222222222222222,-67.94999999999999,28.77,-96.72,0.29745657568238215,-2.8853999999999997,-0.3206,0.300169779286927,71.16999999999999,0.7116999999999998,-0.9547562175073767,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0,0.0,0.4529111111111111,0.6107333333333335
full2025_validation,req_m5inv,true,below_75sma_falling|below_75sma_falling,14,2,0.14285714285714285,-160.69999999999996,15.01,-175.70999999999998,0.0854248477605145,-6.8807,-0.49147857142857143,0.08704074727665953,162.61999999999995,1.6261999999999994,-0.9881933341532407,4,0.2857142857142857,0,0.0,10,0.7142857142857143,0,0.0,0.5095928571428571,0.6061714285714287
full2025_validation,req_m5inv,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,4,1,0.25,6.160000000000002,29.17,-23.009999999999998,1.267709691438505,0.33040000000000014,0.08260000000000003,1.3395334497996096,12.78,0.1278,0.482003129890454,0,0.0,1,0.25,3,0.75,0,0.0,0.677625,0.387625
full2025_validation,req_m5inv,true,below_75sma_flat_or_rising|above_75sma_rising,1,1,1.0,31.21,31.21,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4072
full2025_validation,req_m5inv,true,below_75sma_flat_or_rising|below_75sma_falling,6,1,0.16666666666666666,-69.41,1.95,-71.36,0.0273262331838565,-2.9576,-0.4929333333333333,0.026624979430640117,71.36,0.7136,-0.9726737668161435,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0,0.0,0.5413666666666667,0.60975
full2025_validation,req_m5inv,true,below_75sma_flat_or_rising|near_75sma,1,0,0.0,-8.82,0,-8.82,0.0,-0.3706,-0.3706,0.0,8.82,0.08820000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.4824,0.4706
full2025_validation,req_m5inv,true,near_75sma|above_75sma_flat_or_falling,1,0,0.0,-8.16,0,-8.16,0.0,-0.3723,-0.3723,0.0,8.16,0.0816,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.7226,0.4635
full2025_validation,req_m5inv,true,near_75sma|above_75sma_rising,1,1,1.0,29.93,29.93,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4886
full2025_validation,req_m5inv,true,near_75sma|below_75sma_falling,1,1,1.0,31.28,31.28,0,inf,1.2958,1.2958,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.2958,0.3451
full2025_validation,req_m5inv,true,near_75sma|below_75sma_flat_or_rising,1,0,0.0,-13.26,0,-13.26,0.0,-0.5635,-0.5635,0.0,13.26,0.1326,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.5691,0.7072
full2025_validation,score,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,3,1,0.3333333333333333,1.209999999999999,27.9,-26.689999999999998,1.0453353315848632,0.1815,0.0605,1.160477453580902,14.79,0.14789999999999998,0.08181203515889109,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0.5425666666666666,0.4848666666666667
full2025_validation,score,true,above_75sma_flat_or_falling|above_75sma_rising,23,5,0.21739130434782608,-32.48000000000001,125.81,-158.29,0.7948069998104745,-1.6592000000000007,-0.07213913043478264,0.7667730282115798,103.80000000000001,1.038,-0.31290944123314074,0,0.0,4,0.17391304347826086,19,0.8260869565217391,0,0.0,0.5197347826086957,0.48541739130434775
full2025_validation,score,true,above_75sma_flat_or_falling|below_75sma_falling,2,0,0.0,-20.92,0,-20.92,0.0,-0.9244999999999999,-0.46224999999999994,0.0,20.92,0.2092,-1.0,0,0.0,0,0.0,2,1.0,0,0.0,0.20105,0.5559499999999999
full2025_validation,score,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,3,1,0.3333333333333333,-10.240000000000002,30.21,-40.45,0.7468479604449938,-0.44899999999999995,-0.14966666666666664,0.7450457100675715,40.45,0.40449999999999997,-0.2531520395550062,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.6391666666666667,0.8199666666666667
full2025_validation,score,true,above_75sma_rising|above_75sma_flat_or_falling,4,1,0.25,-6.829999999999998,29.52,-36.35,0.8121045392022008,-0.35880000000000023,-0.08970000000000006,0.7843490804183194,36.349999999999994,0.36349999999999993,-0.18789546079779915,1,0.25,1,0.25,2,0.5,0,0.0,0.4432,0.689225
full2025_validation,score,true,above_75sma_rising|above_75sma_rising,50,13,0.26,-122.83999999999996,250.87,-373.71000000000004,0.6712959246474538,-5.4238000000000035,-0.10847600000000007,0.674871118570915,151.09999999999997,1.5109999999999997,-0.8129715420251489,1,0.02,8,0.16,41,0.82,0,0.0,0.5607440000000002,0.562074
full2025_validation,score,true,above_75sma_rising|below_75sma_falling,24,5,0.20833333333333334,-162.42000000000004,107.91,-270.33,0.39917878148929087,-6.931799999999999,-0.28882499999999994,0.4139053529605736,162.42000000000004,1.6242000000000003,-1.0,5,0.20833333333333334,3,0.125,16,0.6666666666666666,0,0.0,0.6371041666666666,0.6372916666666667
full2025_validation,score,true,above_75sma_rising|below_75sma_flat_or_rising,39,10,0.2564102564102564,-91.34,232.66,-324.00000000000006,0.7180864197530863,-3.9289999999999994,-0.10074358974358973,0.7254367575122291,137.78,1.3778000000000001,-0.662940920307737,4,0.10256410256410256,7,0.1794871794871795,28,0.717948717948718,0,0.0,0.6632589743589743,0.5699205128205128
full2025_validation,score,true,below_75sma_falling|above_75sma_flat_or_falling,36,7,0.19444444444444445,-173.35999999999999,113.84000000000002,-287.2,0.39637883008356556,-7.755600000000001,-0.21543333333333337,0.3975250332093001,197.85999999999996,1.9785999999999995,-0.8761750732841405,1,0.027777777777777776,3,0.08333333333333333,32,0.8888888888888888,0,0.0,0.46687500000000004,0.5208249999999999
full2025_validation,score,true,below_75sma_falling|above_75sma_rising,12,5,0.4166666666666667,-26.180000000000003,66.36999999999999,-92.55,0.7171258779038356,-1.0424,-0.08686666666666666,0.7455761392204242,40.03,0.40030000000000004,-0.6540094928803398,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0,0.0,0.5221083333333333,0.6295833333333335
full2025_validation,score,true,below_75sma_falling|below_75sma_falling,85,19,0.2235294117647059,-408.0299999999999,438.94000000000005,-846.9700000000001,0.5182473995537031,-17.820100000000004,-0.2096482352941177,0.522883779210487,432.29999999999995,4.3229999999999995,-0.9438584316446911,15,0.17647058823529413,13,0.15294117647058825,57,0.6705882352941176,0,0.0,0.6299423529411767,0.5822670588235291
full2025_validation,score,true,below_75sma_falling|below_75sma_flat_or_rising,8,0,0.0,-125.30999999999999,0,-125.30999999999999,0.0,-5.7239,-0.7154875,0.0,125.30999999999999,1.2530999999999999,-1.0,2,0.25,0,0.0,6,0.75,0,0.0,0.3719125,0.745775
full2025_validation,score,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,4,1,0.25,7.59,29.17,-21.58,1.3517145505097314,0.33040000000000014,0.08260000000000003,1.3395334497996096,11.84,0.11839999999999999,0.6410472972972973,0,0.0,1,0.25,3,0.75,0,0.0,0.677625,0.387625
full2025_validation,score,true,below_75sma_flat_or_rising|above_75sma_rising,3,1,0.3333333333333333,-21.52,1.82,-23.34,0.0779777206512425,-0.966,-0.322,0.07347017072702859,23.34,0.23340000000000002,-0.9220222793487575,0,0.0,0,0.0,3,1.0,0,0.0,0.5441,0.4916333333333333
full2025_validation,score,true,below_75sma_flat_or_rising|below_75sma_falling,17,5,0.29411764705882354,-11.489999999999995,119.95,-131.44,0.912583688374924,-0.49290000000000056,-0.028994117647058858,0.9147467828974679,88.27,0.8826999999999999,-0.130168800271893,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0,0.0,0.8331117647058823,0.5895529411764705
full2025_validation,score,true,below_75sma_flat_or_rising|near_75sma,1,0,0.0,-8.19,0,-8.19,0.0,-0.3706,-0.3706,0.0,8.19,0.0819,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.4824,0.4706
full2025_validation,score,true,near_75sma|above_75sma_flat_or_falling,1,1,1.0,13.09,13.09,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2304,0.2147
full2025_validation,score,true,near_75sma|above_75sma_rising,1,1,1.0,29.93,29.93,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4886
full2025_validation,score,true,near_75sma|below_75sma_falling,2,1,0.5,24.44,29.44,-5.0,5.888,1.0724,0.5362,5.8003581020590875,5.0,0.05,4.888,0,0.0,1,0.5,1,0.5,0,0.0,0.93515,0.3321
full2025_validation,score_fibroom,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,3,1,0.3333333333333333,1.209999999999999,27.9,-26.689999999999998,1.0453353315848632,0.1815,0.0605,1.160477453580902,14.79,0.14789999999999998,0.08181203515889109,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0.5425666666666666,0.4848666666666667
full2025_validation,score_fibroom,true,above_75sma_flat_or_falling|above_75sma_rising,23,5,0.21739130434782608,-32.48000000000001,125.81,-158.29,0.7948069998104745,-1.6592000000000007,-0.07213913043478264,0.7667730282115798,103.80000000000001,1.038,-0.31290944123314074,0,0.0,4,0.17391304347826086,19,0.8260869565217391,0,0.0,0.5197347826086957,0.48541739130434775
full2025_validation,score_fibroom,true,above_75sma_flat_or_falling|below_75sma_falling,2,0,0.0,-20.92,0,-20.92,0.0,-0.9244999999999999,-0.46224999999999994,0.0,20.92,0.2092,-1.0,0,0.0,0,0.0,2,1.0,0,0.0,0.20105,0.5559499999999999
full2025_validation,score_fibroom,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,3,1,0.3333333333333333,-10.240000000000002,30.21,-40.45,0.7468479604449938,-0.44899999999999995,-0.14966666666666664,0.7450457100675715,40.45,0.40449999999999997,-0.2531520395550062,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.6391666666666667,0.8199666666666667
full2025_validation,score_fibroom,true,above_75sma_rising|above_75sma_flat_or_falling,4,1,0.25,-6.829999999999998,29.52,-36.35,0.8121045392022008,-0.35880000000000023,-0.08970000000000006,0.7843490804183194,36.349999999999994,0.36349999999999993,-0.18789546079779915,1,0.25,1,0.25,2,0.5,0,0.0,0.4432,0.689225
full2025_validation,score_fibroom,true,above_75sma_rising|above_75sma_rising,50,13,0.26,-122.83999999999996,250.87,-373.71000000000004,0.6712959246474538,-5.4238000000000035,-0.10847600000000007,0.674871118570915,151.09999999999997,1.5109999999999997,-0.8129715420251489,1,0.02,8,0.16,41,0.82,0,0.0,0.5607440000000002,0.562074
full2025_validation,score_fibroom,true,above_75sma_rising|below_75sma_falling,24,5,0.20833333333333334,-162.42000000000004,107.91,-270.33,0.39917878148929087,-6.931799999999999,-0.28882499999999994,0.4139053529605736,162.42000000000004,1.6242000000000003,-1.0,5,0.20833333333333334,3,0.125,16,0.6666666666666666,0,0.0,0.6371041666666666,0.6372916666666667
full2025_validation,score_fibroom,true,above_75sma_rising|below_75sma_flat_or_rising,39,10,0.2564102564102564,-91.34,232.66,-324.00000000000006,0.7180864197530863,-3.9289999999999994,-0.10074358974358973,0.7254367575122291,137.78,1.3778000000000001,-0.662940920307737,4,0.10256410256410256,7,0.1794871794871795,28,0.717948717948718,0,0.0,0.6632589743589743,0.5699205128205128
full2025_validation,score_fibroom,true,below_75sma_falling|above_75sma_flat_or_falling,36,7,0.19444444444444445,-173.35999999999999,113.84000000000002,-287.2,0.39637883008356556,-7.755600000000001,-0.21543333333333337,0.3975250332093001,197.85999999999996,1.9785999999999995,-0.8761750732841405,1,0.027777777777777776,3,0.08333333333333333,32,0.8888888888888888,0,0.0,0.46687500000000004,0.5208249999999999
full2025_validation,score_fibroom,true,below_75sma_falling|above_75sma_rising,12,5,0.4166666666666667,-26.180000000000003,66.36999999999999,-92.55,0.7171258779038356,-1.0424,-0.08686666666666666,0.7455761392204242,40.03,0.40030000000000004,-0.6540094928803398,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0,0.0,0.5221083333333333,0.6295833333333335
full2025_validation,score_fibroom,true,below_75sma_falling|below_75sma_falling,85,19,0.2235294117647059,-408.0299999999999,438.94000000000005,-846.9700000000001,0.5182473995537031,-17.820100000000004,-0.2096482352941177,0.522883779210487,432.29999999999995,4.3229999999999995,-0.9438584316446911,15,0.17647058823529413,13,0.15294117647058825,57,0.6705882352941176,0,0.0,0.6299423529411767,0.5822670588235291
full2025_validation,score_fibroom,true,below_75sma_falling|below_75sma_flat_or_rising,8,0,0.0,-125.30999999999999,0,-125.30999999999999,0.0,-5.7239,-0.7154875,0.0,125.30999999999999,1.2530999999999999,-1.0,2,0.25,0,0.0,6,0.75,0,0.0,0.3719125,0.745775
full2025_validation,score_fibroom,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,4,1,0.25,7.59,29.17,-21.58,1.3517145505097314,0.33040000000000014,0.08260000000000003,1.3395334497996096,11.84,0.11839999999999999,0.6410472972972973,0,0.0,1,0.25,3,0.75,0,0.0,0.677625,0.387625
full2025_validation,score_fibroom,true,below_75sma_flat_or_rising|above_75sma_rising,3,1,0.3333333333333333,-21.52,1.82,-23.34,0.0779777206512425,-0.966,-0.322,0.07347017072702859,23.34,0.23340000000000002,-0.9220222793487575,0,0.0,0,0.0,3,1.0,0,0.0,0.5441,0.4916333333333333
full2025_validation,score_fibroom,true,below_75sma_flat_or_rising|below_75sma_falling,17,5,0.29411764705882354,-11.489999999999995,119.95,-131.44,0.912583688374924,-0.49290000000000056,-0.028994117647058858,0.9147467828974679,88.27,0.8826999999999999,-0.130168800271893,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0,0.0,0.8331117647058823,0.5895529411764705
full2025_validation,score_fibroom,true,below_75sma_flat_or_rising|near_75sma,1,0,0.0,-8.19,0,-8.19,0.0,-0.3706,-0.3706,0.0,8.19,0.0819,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.4824,0.4706
full2025_validation,score_fibroom,true,near_75sma|above_75sma_flat_or_falling,1,1,1.0,13.09,13.09,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.0,1.2304,0.2147
full2025_validation,score_fibroom,true,near_75sma|above_75sma_rising,1,1,1.0,29.93,29.93,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1.3196,0.4886
full2025_validation,score_fibroom,true,near_75sma|below_75sma_falling,2,1,0.5,24.44,29.44,-5.0,5.888,1.0724,0.5362,5.8003581020590875,5.0,0.05,4.888,0,0.0,1,0.5,1,0.5,0,0.0,0.93515,0.3321
q1_quick,base,false,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0,0.0,0.5673598130841122,0.574571028037383
q1_quick,diag,true,above_75sma_flat_or_falling|above_75sma_flat_or_falling,1,0,0.0,-11.9,0,-11.9,0.0,-0.5,-0.5,0.0,11.9,0.11900000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0924,0.5042
q1_quick,diag,true,above_75sma_flat_or_falling|above_75sma_rising,4,2,0.5,18.019999999999996,33.83,-15.81,2.139784946236559,0.7763,0.194075,2.1565852205005958,15.810000000000002,0.15810000000000002,1.1397849462365588,0,0.0,1,0.25,3,0.75,0,0.0,0.601825,0.4594250000000001
q1_quick,diag,true,above_75sma_flat_or_falling|below_75sma_falling,1,0,0.0,-14.26,0,-14.26,0.0,-0.6315,-0.6315,0.0,14.26,0.1426,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.3806,0.7167
q1_quick,diag,true,above_75sma_flat_or_falling|below_75sma_flat_or_rising,2,1,0.5,13.04,30.21,-17.17,1.7594641817122887,0.5589000000000001,0.27945000000000003,1.7420339883165163,17.17,0.17170000000000002,0.7594641817122888,0,0.0,1,0.5,1,0.5,0,0.0,0.7762,0.726
q1_quick,diag,true,above_75sma_rising|above_75sma_rising,20,5,0.25,-108.89,67.05,-175.94,0.3810958281232238,-4.701300000000002,-0.23506500000000008,0.3863093450990118,139.53,1.3953,-0.780405647530997,1,0.05,2,0.1,17,0.85,0,0.0,0.58895,0.570135
q1_quick,diag,true,above_75sma_rising|below_75sma_falling,6,0,0.0,-111.46000000000001,0,-111.46000000000001,0.0,-4.733600000000001,-0.7889333333333335,0.0,111.46000000000001,1.1146,-1.0,4,0.6666666666666666,0,0.0,2,0.3333333333333333,0,0.0,0.41420000000000007,0.8378666666666668
q1_quick,diag,true,above_75sma_rising|below_75sma_flat_or_rising,14,1,0.07142857142857142,-119.71,31.14,-150.85000000000002,0.20643022870401057,-5.0544,-0.3610285714285714,0.20589482945529386,119.71,1.1970999999999998,-1.0,3,0.21428571428571427,1,0.07142857142857142,10,0.7142857142857143,0,0.0,0.46172142857142856,0.6187000000000001
q1_quick,diag,true,below_75sma_falling|above_75sma_flat_or_falling,8,2,0.25,-41.98000000000001,15.57,-57.550000000000004,0.27054735013032144,-1.7979000000000003,-0.22473750000000003,0.2701254414809402,41.98000000000001,0.4198000000000001,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.389125,0.4755625
q1_quick,diag,true,below_75sma_falling|above_75sma_rising,6,3,0.5,-1.0100000000000016,33.239999999999995,-34.25,0.9705109489051094,0.08069999999999988,0.013449999999999981,1.0562290969899664,34.25,0.3425,-0.029489051094890556,0,0.0,0,0.0,6,1.0,0,0.0,0.4740166666666667,0.5065333333333334
q1_quick,diag,true,below_75sma_falling|below_75sma_falling,35,8,0.22857142857142856,-178.45000000000005,196.97,-375.42,0.5246657077406638,-7.468799999999999,-0.21339428571428568,0.5322733165083322,218.35000000000002,2.1835000000000004,-0.8172658575681246,8,0.22857142857142856,6,0.17142857142857143,21,0.6,0,0.0,0.66078,0.5677742857142857
q1_quick,diag,true,below_75sma_falling|below_75sma_flat_or_rising,3,0,0.0,-44.71,0,-44.71,0.0,-1.987,-0.6623333333333333,0.0,44.71,0.4471,-1.0,0,0.0,0,0.0,3,1.0,0,0.0,0.11326666666666667,0.7251333333333334
q1_quick,diag,true,below_75sma_flat_or_rising|above_75sma_flat_or_falling,1,0,0.0,-8.27,0,-8.27,0.0,-0.3527,-0.3527,0.0,8.27,0.0827,-1.0,0,0.0,0,0.0,1,1.0,0,0.0,0.1037,0.4398
