period_id,variant,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,failure_exits,failure_exit_rate,avg_mfe_r,avg_mae_r
full2025_validation,base,2025-11,10,2,0.2,-63.18999999999999,32.21,-95.4,0.3376310272536687,-2.9353,-0.29352999999999996,0.3205166786268201,65.19,0.6518999999999999,-0.9693204479214602,2,0.2,0,0.0,8,0.8,0,0.0,0.42861000000000005,0.4992
full2025_validation,base,2025-12,5,2,0.4,7.1300000000000034,35.07,-27.939999999999998,1.2551896921975663,0.3209000000000001,0.06418000000000001,1.2467322774104261,27.939999999999998,0.2794,0.2551896921975664,0,0.0,1,0.2,4,0.8,0,0.0,0.5548,0.42469999999999997
full2025_validation,req_fibroom,2025-01,15,3,0.2,-130.26,62.71,-192.97000000000003,0.3249727936985023,-5.2537,-0.3502466666666667,0.34001231109380303,163.78,1.6378,-0.7953352057638294,5,0.3333333333333333,2,0.13333333333333333,8,0.5333333333333333,0,0.0,0.4989733333333333,0.7280866666666665
full2025_validation,req_fibroom,2025-02,14,3,0.21428571428571427,-105.14,11.33,-116.47,0.09727826908216708,-4.4264,-0.3161714285714286,0.09707688227974623,105.14,1.0514000000000001,-1.0,0,0.0,0,0.0,14,1.0,0,0.0,0.3982857142857143,0.47325
full2025_validation,req_fibroom,2025-03,19,3,0.15789473684210525,-124.73999999999998,33.68,-158.42,0.2125994192652443,-5.4346999999999985,-0.2860368421052631,0.2120311435240899,124.89999999999999,1.2489999999999999,-0.9987189751801441,1,0.05263157894736842,0,0.0,18,0.9473684210526315,0,0.0,0.4491105263157895,0.5139263157894738
full2025_validation,req_fibroom,2025-04,67,20,0.29850746268656714,-70.96999999999998,483.48,-554.45,0.871999278564343,-3.2606,-0.048665671641791045,0.8649463612641344,280.27000000000004,2.8027,-0.2532201091804331,6,0.08955223880597014,15,0.22388059701492538,46,0.6865671641791045,0,0.0,0.7151343283582091,0.5756328358208954
full2025_validation,req_fibroom,2025-05,14,6,0.42857142857142855,0.3000000000000096,100.56,-100.25999999999999,1.0029922202274089,0.15419999999999962,0.011014285714285687,1.0355037760176826,89.67999999999999,0.8967999999999998,0.003345227475468439,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.0,0.6701642857142855,0.5990285714285715
full2025_validation,req_fibroom,2025-06,10,3,0.3,14.469999999999992,90.4,-75.93,1.190570262083498,0.6444999999999999,0.06444999999999998,1.1967278166112147,56.93000000000001,0.5693000000000001,0.2541717899174423,1,0.1,3,0.3,6,0.6,0,0.0,0.68404,0.5031000000000001
full2025_validation,req_fibroom,2025-07,9,2,0.2222222222222222,-30.480000000000004,36.56,-67.04,0.5453460620525059,-1.3130000000000004,-0.14588888888888893,0.5552318688391313,41.09,0.41090000000000004,-0.7417863227062546,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0,0.0,0.4271333333333333,0.5383666666666668
full2025_validation,req_fibroom,2025-08,6,1,0.16666666666666666,-27.389999999999997,14.95,-42.339999999999996,0.35309400094473314,-1.1791999999999998,-0.1965333333333333,0.34673979280926265,39.059999999999995,0.39059999999999995,-0.7012288786482335,0,0.0,0,0.0,6,1.0,0,0.0,0.5816166666666667,0.5535166666666667
full2025_validation,req_fibroom,2025-09,9,4,0.4444444444444444,39.44,84.54,-45.1,1.8745011086474501,1.6446,0.18273333333333333,1.8126297064927364,24.61,0.2461,1.6026005688744411,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0,0.0,0.7281,0.47798888888888896
full2025_validation,req_fibroom,2025-10,16,1,0.0625,-134.69,31.88,-166.57,0.1913910067839347,-5.935199999999999,-0.37094999999999995,0.18584362139917698,134.69,1.3469,-1.0,0,0.0,1,0.0625,15,0.9375,0,0.0,0.537,0.6106937499999999
full2025_validation,req_fibroom,2025-11,3,1,0.3333333333333333,-10.540000000000001,15.62,-26.16,0.5970948012232415,-0.5233,-0.17443333333333333,0.5695129976966108,26.16,0.2616,-0.40290519877675846,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,0.6619,0.47659999999999997
full2025_validation,req_fibroom,2025-12,3,0,0.0,-28.499999999999996,0,-28.499999999999996,0.0,-1.3006,-0.4335333333333333,0.0,28.499999999999996,0.285,-1.0,0,0.0,0,0.0,3,1.0,0,0.0,0.27896666666666664,0.5054
full2025_validation,req_m5inv,2025-01,13,3,0.23076923076923078,-123.30999999999997,36.28,-159.58999999999997,0.2273325396328091,-5.058199999999999,-0.3890923076923076,0.23260612313013931,123.30999999999997,1.2330999999999999,-1.0,3,0.23076923076923078,1,0.07692307692307693,9,0.6923076923076923,0,0.0,0.40333846153846153,0.627776923076923
full2025_validation,req_m5inv,2025-02,8,1,0.125,-74.0,3.7,-77.7,0.047619047619047616,-3.1197000000000004,-0.38996250000000005,0.04800122062862374,74.0,0.74,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.362575,0.5188875
full2025_validation,req_m5inv,2025-03,12,5,0.4166666666666667,-14.46,55.68000000000001,-70.14,0.793840889649273,-0.5572,-0.04643333333333333,0.8114892753230936,35.11,0.35109999999999997,-0.41184847621760184,0,0.0,0,0.0,12,1.0,0,0.0,0.6956333333333333,0.4933583333333333
full2025_validation,req_m5inv,2025-04,31,7,0.22580645161290322,-187.67999999999995,164.85999999999999,-352.53999999999996,0.46763487831168093,-8.1253,-0.2621064516129032,0.4661151703111859,187.67999999999995,1.8767999999999996,-1.0,8,0.25806451612903225,5,0.16129032258064516,18,0.5806451612903226,0,0.0,0.6228387096774195,0.6678483870967744
full2025_validation,req_m5inv,2025-05,7,1,0.14285714285714285,-62.06,21.34,-83.4,0.25587529976019185,-2.6927000000000003,-0.3846714285714286,0.26463118223775844,62.06,0.6206,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0,0.0,0.5111428571428572,0.6595000000000001
full2025_validation,req_m5inv,2025-06,2,1,0.5,19.75,29.93,-10.18,2.9400785854616895,0.8592000000000002,0.4296000000000001,2.8662033014769768,10.18,0.1018,1.9400785854616895,0,0.0,1,0.5,1,0.5,0,0.0,1.05605,0.5009
full2025_validation,req_m5inv,2025-07,3,1,0.3333333333333333,10.730000000000004,29.17,-18.439999999999998,1.5818872017353582,0.5076,0.16920000000000002,1.637768563889936,18.439999999999998,0.18439999999999998,0.5818872017353582,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0.5668000000000001,0.6431333333333333
full2025_validation,req_m5inv,2025-08,3,0,0.0,-15.090000000000002,0,-15.090000000000002,0.0,-0.6395,-0.21316666666666664,0.0,15.090000000000002,0.1509,-1.0,0,0.0,0,0.0,3,1.0,0,0.0,0.7212,0.47080000000000005
full2025_validation,req_m5inv,2025-09,6,2,0.3333333333333333,20.979999999999993,48.44,-27.459999999999997,1.7640203932993446,0.9138,0.1523,1.7772390916050014,14.940000000000001,0.1494,1.4042838018741628,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,0.7976833333333332,0.5241333333333332
full2025_validation,req_m5inv,2025-10,5,1,0.2,-17.18,30.68,-47.86,0.6410363560384454,-0.7436,-0.14872000000000002,0.6365236093459772,47.86,0.4786,-0.35896364396155456,0,0.0,1,0.2,4,0.8,0,0.0,0.57248,0.67432
full2025_validation,score,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
full2025_validation,score,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
full2025_validation,score,2025-03,48,13,0.2708333333333333,-136.87,263.25999999999993,-400.12999999999994,0.6579361707445079,-5.8870000000000005,-0.12264583333333334,0.66319198114287,199.91,1.9990999999999999,-0.6846580961432644,5,0.10416666666666667,7,0.14583333333333334,36,0.75,0,0.0,0.6343958333333336,0.5461458333333334
full2025_validation,score,2025-04,91,26,0.2857142857142857,-119.37000000000002,641.1199999999999,-760.4900000000002,0.8430354113795049,-5.465199999999999,-0.06005714285714285,0.8403920400450918,201.49,2.0149,-0.5924363491984714,9,0.0989010989010989,21,0.23076923076923078,61,0.6703296703296703,0,0.0,0.706868131868132,0.5850802197802196
full2025_validation,score,2025-05,21,5,0.23809523809523808,-103.34,70.6,-173.94000000000003,0.4058870875014372,-4.6653,-0.22215714285714286,0.4062842016849499,112.80000000000001,1.1280000000000001,-0.9161347517730496,1,0.047619047619047616,1,0.047619047619047616,19,0.9047619047619048,0,0.0,0.5613428571428571,0.5644476190476191
full2025_validation,score,2025-06,17,5,0.29411764705882354,-32.940000000000005,120.18,-153.12,0.7848746081504703,-1.6941999999999997,-0.09965882352941174,0.7586540927091939,85.82,0.8582,-0.38382661384292716,3,0.17647058823529413,4,0.23529411764705882,10,0.5882352941176471,0,0.0,0.6613941176470588,0.5637117647058824
full2025_validation,score,2025-07,21,5,0.23809523809523808,-25.66000000000001,123.27,-148.93,0.827704290606325,-1.1604000000000005,-0.05525714285714288,0.8270846992906956,75.1,0.7509999999999999,-0.3416777629826899,1,0.047619047619047616,4,0.19047619047619047,16,0.7619047619047619,0,0.0,0.5310857142857144,0.5597285714285716
full2025_validation,score,2025-08,15,3,0.2,-27.480000000000008,70.33,-97.81,0.719047132195072,-1.1161000000000003,-0.07440666666666669,0.7485468390934078,85.91,0.8591,-0.31986963100919574,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0,0.0,0.5707466666666666,0.4972933333333333
full2025_validation,score,2025-09,14,3,0.21428571428571427,-22.0,70.03999999999999,-92.04,0.7609734897870489,-0.9763999999999999,-0.06974285714285713,0.7670356938347015,50.56,0.5056,-0.435126582278481,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0,0.0,0.5290142857142857,0.4653785714285715
full2025_validation,score,2025-10,20,1,0.05,-199.76999999999995,29.6,-229.36999999999998,0.12904913458604003,-9.091199999999999,-0.45455999999999996,0.1296955772544515,199.76999999999995,1.9976999999999996,-1.0,1,0.05,1,0.05,18,0.9,0,0.0,0.4585499999999999,0.6677849999999999
full2025_validation,score,2025-11,6,1,0.16666666666666666,-50.019999999999996,15.17,-65.19,0.23270440251572327,-2.3458,-0.3909666666666667,0.22787268358513546,65.19,0.6518999999999999,-0.7672955974842767,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.0,0.44821666666666665,0.5564166666666667
full2025_validation,score,2025-12,5,2,0.4,7.1300000000000034,35.07,-27.939999999999998,1.2551896921975663,0.3209000000000001,0.06418000000000001,1.2467322774104261,27.939999999999998,0.2794,0.2551896921975664,0,0.0,1,0.2,4,0.8,0,0.0,0.5548,0.42469999999999997
full2025_validation,score_fibroom,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
full2025_validation,score_fibroom,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
full2025_validation,score_fibroom,2025-03,48,13,0.2708333333333333,-136.87,263.25999999999993,-400.12999999999994,0.6579361707445079,-5.8870000000000005,-0.12264583333333334,0.66319198114287,199.91,1.9990999999999999,-0.6846580961432644,5,0.10416666666666667,7,0.14583333333333334,36,0.75,0,0.0,0.6343958333333336,0.5461458333333334
full2025_validation,score_fibroom,2025-04,91,26,0.2857142857142857,-119.37000000000002,641.1199999999999,-760.4900000000002,0.8430354113795049,-5.465199999999999,-0.06005714285714285,0.8403920400450918,201.49,2.0149,-0.5924363491984714,9,0.0989010989010989,21,0.23076923076923078,61,0.6703296703296703,0,0.0,0.706868131868132,0.5850802197802196
full2025_validation,score_fibroom,2025-05,21,5,0.23809523809523808,-103.34,70.6,-173.94000000000003,0.4058870875014372,-4.6653,-0.22215714285714286,0.4062842016849499,112.80000000000001,1.1280000000000001,-0.9161347517730496,1,0.047619047619047616,1,0.047619047619047616,19,0.9047619047619048,0,0.0,0.5613428571428571,0.5644476190476191
full2025_validation,score_fibroom,2025-06,17,5,0.29411764705882354,-32.940000000000005,120.18,-153.12,0.7848746081504703,-1.6941999999999997,-0.09965882352941174,0.7586540927091939,85.82,0.8582,-0.38382661384292716,3,0.17647058823529413,4,0.23529411764705882,10,0.5882352941176471,0,0.0,0.6613941176470588,0.5637117647058824
full2025_validation,score_fibroom,2025-07,21,5,0.23809523809523808,-25.66000000000001,123.27,-148.93,0.827704290606325,-1.1604000000000005,-0.05525714285714288,0.8270846992906956,75.1,0.7509999999999999,-0.3416777629826899,1,0.047619047619047616,4,0.19047619047619047,16,0.7619047619047619,0,0.0,0.5310857142857144,0.5597285714285716
full2025_validation,score_fibroom,2025-08,15,3,0.2,-27.480000000000008,70.33,-97.81,0.719047132195072,-1.1161000000000003,-0.07440666666666669,0.7485468390934078,85.91,0.8591,-0.31986963100919574,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0,0.0,0.5707466666666666,0.4972933333333333
full2025_validation,score_fibroom,2025-09,14,3,0.21428571428571427,-22.0,70.03999999999999,-92.04,0.7609734897870489,-0.9763999999999999,-0.06974285714285713,0.7670356938347015,50.56,0.5056,-0.435126582278481,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0,0.0,0.5290142857142857,0.4653785714285715
full2025_validation,score_fibroom,2025-10,20,1,0.05,-199.76999999999995,29.6,-229.36999999999998,0.12904913458604003,-9.091199999999999,-0.45455999999999996,0.1296955772544515,199.76999999999995,1.9976999999999996,-1.0,1,0.05,1,0.05,18,0.9,0,0.0,0.4585499999999999,0.6677849999999999
full2025_validation,score_fibroom,2025-11,6,1,0.16666666666666666,-50.019999999999996,15.17,-65.19,0.23270440251572327,-2.3458,-0.3909666666666667,0.22787268358513546,65.19,0.6518999999999999,-0.7672955974842767,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.0,0.44821666666666665,0.5564166666666667
full2025_validation,score_fibroom,2025-12,5,2,0.4,7.1300000000000034,35.07,-27.939999999999998,1.2551896921975663,0.3209000000000001,0.06418000000000001,1.2467322774104261,27.939999999999998,0.2794,0.2551896921975664,0,0.0,1,0.2,4,0.8,0,0.0,0.5548,0.42469999999999997
q1_quick,base,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
q1_quick,base,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
q1_quick,base,2025-03,47,13,0.2765957446808511,-127.33000000000001,263.25999999999993,-390.5899999999999,0.6740059909367879,-5.482600000000001,-0.11665106382978725,0.6788994049571286,199.91,1.9990999999999999,-0.6369366214796659,5,0.10638297872340426,7,0.14893617021276595,35,0.7446808510638298,0,0.0,0.6467978723404257,0.546736170212766
q1_quick,diag,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
q1_quick,diag,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
q1_quick,diag,2025-03,47,13,0.2765957446808511,-127.33000000000001,263.25999999999993,-390.5899999999999,0.6740059909367879,-5.482600000000001,-0.11665106382978725,0.6788994049571286,199.91,1.9990999999999999,-0.6369366214796659,5,0.10638297872340426,7,0.14893617021276595,35,0.7446808510638298,0,0.0,0.6467978723404257,0.546736170212766
q1_quick,req_fibroom,2025-01,15,3,0.2,-130.26,62.71,-192.97000000000003,0.3249727936985023,-5.2537,-0.3502466666666667,0.34001231109380303,163.78,1.6378,-0.7953352057638294,5,0.3333333333333333,2,0.13333333333333333,8,0.5333333333333333,0,0.0,0.4989733333333333,0.7280866666666665
q1_quick,req_fibroom,2025-02,14,3,0.21428571428571427,-105.14,11.33,-116.47,0.09727826908216708,-4.4264,-0.3161714285714286,0.09707688227974623,105.14,1.0514000000000001,-1.0,0,0.0,0,0.0,14,1.0,0,0.0,0.3982857142857143,0.47325
q1_quick,req_fibroom,2025-03,18,3,0.16666666666666666,-115.19999999999999,33.68,-148.88,0.2262224610424503,-5.030299999999999,-0.27946111111111105,0.22523757450675377,124.89999999999999,1.2489999999999999,-0.9223378702962369,1,0.05555555555555555,0,0.0,17,0.9444444444444444,0,0.0,0.4712,0.5136777777777779
q1_quick,req_m5inv,2025-01,13,3,0.23076923076923078,-123.30999999999997,36.28,-159.58999999999997,0.2273325396328091,-5.058199999999999,-0.3890923076923076,0.23260612313013931,123.30999999999997,1.2330999999999999,-1.0,3,0.23076923076923078,1,0.07692307692307693,9,0.6923076923076923,0,0.0,0.40333846153846153,0.627776923076923
q1_quick,req_m5inv,2025-02,8,1,0.125,-74.0,3.7,-77.7,0.047619047619047616,-3.1197000000000004,-0.38996250000000005,0.04800122062862374,74.0,0.74,-1.0,0,0.0,0,0.0,8,1.0,0,0.0,0.362575,0.5188875
q1_quick,req_m5inv,2025-03,12,5,0.4166666666666667,-14.46,55.68000000000001,-70.14,0.793840889649273,-0.5572,-0.04643333333333333,0.8114892753230936,35.11,0.35109999999999997,-0.41184847621760184,0,0.0,0,0.0,12,1.0,0,0.0,0.6956333333333333,0.4933583333333333
q1_quick,score,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
q1_quick,score,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
q1_quick,score,2025-03,47,13,0.2765957446808511,-127.33000000000001,263.25999999999993,-390.5899999999999,0.6740059909367879,-5.482600000000001,-0.11665106382978725,0.6788994049571286,199.91,1.9990999999999999,-0.6369366214796659,5,0.10638297872340426,7,0.14893617021276595,35,0.7446808510638298,0,0.0,0.6467978723404257,0.546736170212766
q1_quick,score_fibroom,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0,0.0,0.6011387096774192,0.6186677419354837
q1_quick,score_fibroom,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0,0.0,0.40250689655172417,0.5725448275862071
q1_quick,score_fibroom,2025-03,47,13,0.2765957446808511,-127.33000000000001,263.25999999999993,-390.5899999999999,0.6740059909367879,-5.482600000000001,-0.11665106382978725,0.6788994049571286,199.91,1.9990999999999999,-0.6369366214796659,5,0.10638297872340426,7,0.14893617021276595,35,0.7446808510638298,0,0.0,0.6467978723404257,0.546736170212766
