Run,Candidate,Mode,Trades,WinRate,ExpectancyR,ProfitFactor,MaxDD_R
MaxPos2,A_all_trades,EXIT_FIXED_R_ONLY,2848,38.51825842696629,-0.03705587699985953,0.9397286478037687,141.03377628209998
MaxPos2,A_all_trades,EXIT_BE_AT_05R,2849,15.373815373815374,-0.13759533763941734,0.6263020810918017,400.4967748539
MaxPos2,A_all_trades,EXIT_BE_AT_08R,2848,25.596910112359552,-0.09041594702222612,0.8093970265586229,275.49545449749996
MaxPos2,A_all_trades,EXIT_BE_AT_10R,2848,29.950842696629213,-0.07778424645389749,0.8524120360421711,244.52826781079997
MaxPos2,A_all_trades,EXIT_PARTIAL_50_AT_05R_REST_15R,2848,38.51825842696629,-0.04477442726390449,0.8958615199284601,142.77118163260002
MaxPos2,A_all_trades,EXIT_PARTIAL_50_AT_10R_REST_15R,2848,38.51825842696629,-0.04556445535379217,0.9135459234859424,147.51855207800008
MaxPos2,A_all_trades,EXIT_TP_12R_FIXED,2848,43.32865168539326,-0.04676966292134871,0.9174721189591284,152.99999999999983
MaxPos2,A_all_trades,EXIT_TP_15R_FIXED,2848,38.51825842696629,-0.03705587699985953,0.9397286478037687,141.03377628209998
MaxPos2,B_countertrend_only,EXIT_FIXED_R_ONLY,1000,40.4,0.009901288842699996,1.0166129007427849,48.0093138885
MaxPos2,B_countertrend_only,EXIT_BE_AT_05R,1000,16.8,-0.10002306471889993,0.7158435661394885,109.51375872329996
MaxPos2,B_countertrend_only,EXIT_BE_AT_08R,1000,26.8,-0.04607993806110002,0.8971429953993304,67.51393250610002
MaxPos2,B_countertrend_only,EXIT_BE_AT_10R,1000,31.8,-0.0170792930027,0.9654265323831983,55.0187578756
MaxPos2,B_countertrend_only,EXIT_PARTIAL_50_AT_05R_REST_15R,1000,40.4,-0.00904935557820001,0.9780887274135595,40.77443683120001
MaxPos2,B_countertrend_only,EXIT_PARTIAL_50_AT_10R_REST_15R,1000,40.4,0.010950644421800002,1.0221672964004052,34.524436831200006
MaxPos2,B_countertrend_only,EXIT_TP_12R_FIXED,1000,45.9,0.009799999999999778,1.0181146025877967,31.800000000000146
MaxPos2,B_countertrend_only,EXIT_TP_15R_FIXED,1000,40.4,0.009901288842699996,1.0166129007427849,48.0093138885
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_FIXED_R_ONLY,402,45.024875621890544,0.12553322172338308,1.2283454983384612,16.9978165939
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_BE_AT_05R,402,20.398009950248756,-0.009974070150248758,0.9684285338551183,17.4895843745
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_BE_AT_08R,402,31.8407960199005,0.06956148591592042,1.1705104715743901,13.0
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_BE_AT_10R,402,35.82089552238806,0.07704017016666667,1.1674062076054053,12.4997402828
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_05R_REST_15R,402,45.024875621890544,0.07582631235572136,1.2025393858272422,10.003154572000001
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_10R_REST_15R,402,45.024875621890544,0.10256760588805974,1.2228766354972975,12.2498701413
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_TP_12R_FIXED,402,48.507462686567166,0.06716417910447738,1.1304347826086918,13.200000000000003
MaxPos2,C_countertrend_pattern_adx_middle,EXIT_TP_15R_FIXED,402,45.024875621890544,0.12553322172338308,1.2283454983384612,16.9978165939
MaxPos2,D_countertrend_break_high,EXIT_FIXED_R_ONLY,760,41.31578947368421,0.03275614689644737,1.0558176494199552,45.494001500100005
MaxPos2,D_countertrend_break_high,EXIT_BE_AT_05R,760,16.973684210526315,-0.07829602607986846,0.7648024513015809,68.00090691580003
MaxPos2,D_countertrend_break_high,EXIT_BE_AT_08R,760,28.026315789473685,-0.008638634932894759,0.9798608510766873,38.0077435785
MaxPos2,D_countertrend_break_high,EXIT_BE_AT_10R,760,33.026315789473685,0.012392225904736834,1.025662375170572,41.51527929720001
MaxPos2,D_countertrend_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,760,41.31578947368421,0.016707020817368426,1.0421488326014938,25.248531886400002
MaxPos2,D_countertrend_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,760,41.31578947368421,0.03348333660684211,1.0693387897035422,29.24700075
MaxPos2,D_countertrend_break_high,EXIT_TP_12R_FIXED,760,46.8421052631579,0.03052631578947361,1.0574257425742508,23.599999999999987
MaxPos2,D_countertrend_break_high,EXIT_TP_15R_FIXED,760,41.31578947368421,0.03275614689644737,1.0558176494199552,45.494001500100005
MaxPos2,E_pattern_adx_middle_break_high,EXIT_FIXED_R_ONLY,909,42.57425742574257,0.06428257874092407,1.1119403526350584,26.5149476276
MaxPos2,E_pattern_adx_middle_break_high,EXIT_BE_AT_05R,909,16.501650165016503,-0.08802965436446643,0.7376427678121311,88.51772035939999
MaxPos2,E_pattern_adx_middle_break_high,EXIT_BE_AT_08R,909,28.712871287128714,-0.01267807546413642,0.9714035469059551,40.9768494085
MaxPos2,E_pattern_adx_middle_break_high,EXIT_BE_AT_10R,909,33.223322332233224,0.004347987758305841,1.008802496374833,37.9930935016
MaxPos2,E_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,909,42.57425742574257,0.0304911243540154,1.0771508198686155,20.753800504400004
MaxPos2,E_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,909,42.57425742574257,0.03819189443102311,1.0773194477456571,31.253800504400008
MaxPos2,E_pattern_adx_middle_break_high,EXIT_TP_12R_FIXED,909,46.53465346534654,0.023762376237623537,1.0444444444444374,36.000000000000036
MaxPos2,E_pattern_adx_middle_break_high,EXIT_TP_15R_FIXED,909,42.57425742574257,0.06428257874092407,1.1119403526350584,26.5149476276
MaxPos2,F_entry_open_0_only,EXIT_FIXED_R_ONLY,1298,39.13713405238829,-0.021624727083898315,0.9644697522089877,81.0497357075
MaxPos2,F_entry_open_0_only,EXIT_BE_AT_05R,1299,16.397228637413395,-0.1281965269908391,0.6573512581047325,172.02058850819998
MaxPos2,F_entry_open_0_only,EXIT_BE_AT_08R,1298,26.656394453004623,-0.08247070143882891,0.8289984497322682,116.54334406189994
MaxPos2,F_entry_open_0_only,EXIT_BE_AT_10R,1298,30.970724191063173,-0.06630675622819722,0.8750853852188679,100.5646116993
MaxPos2,F_entry_open_0_only,EXIT_PARTIAL_50_AT_05R_REST_15R,1298,39.13713405238829,-0.04162900452758088,0.903853295592883,81.52486785309999
MaxPos2,F_entry_open_0_only,EXIT_PARTIAL_50_AT_10R_REST_15R,1298,39.13713405238829,-0.041629004527580865,0.9215755473486208,84.02486785309998
MaxPos2,F_entry_open_0_only,EXIT_TP_12R_FIXED,1298,43.29738058551618,-0.04745762711864389,0.9163043478260906,83.99999999999973
MaxPos2,F_entry_open_0_only,EXIT_TP_15R_FIXED,1298,39.13713405238829,-0.021624727083898315,0.9644697522089877,81.0497357075
MaxPos2,G_entry_open_0_countertrend,EXIT_FIXED_R_ONLY,466,41.84549356223176,0.045980667793776825,1.0790663881619924,24.0210085805
MaxPos2,G_entry_open_0_countertrend,EXIT_BE_AT_05R,466,18.88412017167382,-0.09449768033111591,0.749795914577841,49.042091390300016
MaxPos2,G_entry_open_0_countertrend,EXIT_BE_AT_08R,466,29.399141630901287,-0.024842586024034323,0.9466514051281104,37.5342385148
MaxPos2,G_entry_open_0_countertrend,EXIT_BE_AT_10R,466,33.69098712446352,0.0030400796650214626,1.0060541757431622,32.043797597600005
MaxPos2,G_entry_open_0_countertrend,EXIT_PARTIAL_50_AT_05R_REST_15R,466,41.84549356223176,-0.010271468677253216,0.9760375248881098,24.772723659300002
MaxPos2,G_entry_open_0_countertrend,EXIT_PARTIAL_50_AT_10R_REST_15R,466,41.84549356223176,0.020844411151072946,1.04151066494188,26.01050429010001
MaxPos2,G_entry_open_0_countertrend,EXIT_TP_12R_FIXED,466,46.351931330472105,0.01974248927038618,1.036799999999996,22.200000000000024
MaxPos2,G_entry_open_0_countertrend,EXIT_TP_15R_FIXED,466,41.84549356223176,0.045980667793776825,1.0790663881619924,24.0210085805
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_FIXED_R_ONLY,172,45.93023255813954,0.14803834841627914,1.2737913540602153,11.0053362501
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_05R,172,22.674418604651162,-0.03209545918604652,0.9137434534375,12.0082795706
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_08R,172,33.72093023255814,0.046243076811627905,1.1006811292607594,12.505748659
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_BE_AT_10R,172,37.7906976744186,0.07240781766744185,1.1465193486917646,11.005748659
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_05R_REST_15R,172,45.93023255813954,0.044949406768604656,1.108509445111579,9.5049063433
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_PARTIAL_50_AT_10R_REST_15R,172,45.93023255813954,0.07983312769883723,1.1615446819317647,10.5026681249
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_TP_12R_FIXED,172,48.25581395348837,0.061627906976744154,1.1191011235955073,8.599999999999998
MaxPos2,H_entry_open_0_countertrend_pattern_adx_middle,EXIT_TP_15R_FIXED,172,45.93023255813954,0.14803834841627914,1.2737913540602153,11.0053362501
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_FIXED_R_ONLY,351,43.3048433048433,0.08248770038803419,1.145493381086432,28.507259239699998
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_05R,351,18.51851851851852,-0.07268607300940169,0.7925787672658537,38.5109974067
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_08R,351,30.76923076923077,0.016950990487749253,1.038139728597436,29.52223287990001
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_BE_AT_10R,351,35.32763532763533,0.04258491201709398,1.0874111351929825,29.026778952700006
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,351,43.3048433048433,0.028423337374358974,1.0702576860450708,17.999295060399998
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,351,43.3048433048433,0.05406436301538462,1.1109742188210525,24.7536296199
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_TP_12R_FIXED,351,47.863247863247864,0.052991452991452914,1.1016393442622925,18.599999999999998
MaxPos2,I_entry_open_0_countertrend_break_high,EXIT_TP_15R_FIXED,351,43.3048433048433,0.08248770038803419,1.145493381086432,28.507259239699998
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_FIXED_R_ONLY,128,46.875,0.17162345000781254,1.3230559058970588,12.499759192199999
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_05R,128,22.65625,-0.011811415991406237,0.9664030834022223,13.507739613799998
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_08R,128,35.9375,0.07783099175546873,1.1688536770288134,13.5133994161
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_BE_AT_10R,128,39.84375,0.10519221494218747,1.213723865279365,12.0033563145
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_05R_REST_15R,128,46.875,0.07213985000546874,1.1819487842502463,9.249879596
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_PARTIAL_50_AT_10R_REST_15R,128,46.875,0.09362422500546874,1.1902206476301587,12.2544114862
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_TP_12R_FIXED,128,48.4375,0.06562499999999998,1.1272727272727288,10.8
MaxPos2,J_entry_open_0_countertrend_pattern_adx_middle_break_high,EXIT_TP_15R_FIXED,128,46.875,0.17162345000781254,1.3230559058970588,12.499759192199999
MaxPos1,A_all_trades,EXIT_FIXED_R_ONLY,1739,37.26279470960322,-0.06846595414956866,0.8908686578679196,141.5542562806999
MaxPos1,A_all_trades,EXIT_BE_AT_05R,1740,15.344827586206897,-0.14284053150522982,0.6170377121431432,257.0304783227999
MaxPos1,A_all_trades,EXIT_BE_AT_08R,1739,25.301897642323173,-0.10065025601719375,0.7903822811809581,192.53290274109995
MaxPos1,A_all_trades,EXIT_BE_AT_10R,1739,29.212190914318573,-0.0954834559728579,0.8210714117060347,188.0492380241999
MaxPos1,A_all_trades,EXIT_PARTIAL_50_AT_05R_REST_15R,1739,37.26279470960322,-0.06413521974289821,0.8531518800093478,123.02855671159998
MaxPos1,A_all_trades,EXIT_PARTIAL_50_AT_10R_REST_15R,1739,37.26279470960322,-0.06787300007642325,0.8728112638654094,135.0271281402
