Run,Tag,Bucket,Mode,Trades,WinRate,ExpectancyR,ProfitFactor,MaxDD_R
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_FIXED_R_ONLY,1000,40.4,0.009901288842699996,1.0166129007427849,48.0093138885
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_FIXED_R_ONLY,895,38.770949720670394,-0.030729416514525154,0.9498123580647809,73.00909820090001
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_FIXED_R_ONLY,953,36.306400839454355,-0.09227030299874081,0.8551341041881385,101.95533700009999
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_05R,1000,16.8,-0.10002306471889993,0.7158435661394885,109.51375872329996
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_05R,895,12.513966480446927,-0.16759543617620112,0.5283084422084907,154.9967901657
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_05R,954,16.561844863731658,-0.14883452498752617,0.6253611165221639,150.48117554899997
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_08R,1000,26.8,-0.04607993806110002,0.8971429953993304,67.51393250610002
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_08R,895,24.692737430167597,-0.09888615750614527,0.7892783072190477,106.51618282100003
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_08R,953,25.183630640083944,-0.12898380702014683,0.7455039998132506,132.41787477499992
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_BE_AT_10R,1000,31.8,-0.0170792930027,0.9654265323831983,55.0187578756
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_BE_AT_10R,895,28.491620111731844,-0.10112973585497209,0.8086445801475682,111.02672351430003
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_BE_AT_10R,953,29.38090241343127,-0.11955837073221402,0.7866308477382022,125.93441909389995
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_PARTIAL_50_AT_05R_REST_15R,1000,40.4,-0.00904935557820001,0.9780887274135595,40.77443683120001
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_PARTIAL_50_AT_05R_REST_15R,895,38.770949720670394,-0.03184515518480447,0.9240974330482026,59.50725677540001
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_PARTIAL_50_AT_05R_REST_15R,953,36.306400839454355,-0.09440377689296957,0.793654129864679,99.71444527199999
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_PARTIAL_50_AT_10R_REST_15R,1000,40.4,0.010950644421800002,1.0221672964004052,34.524436831200006
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_PARTIAL_50_AT_10R_REST_15R,895,38.770949720670394,-0.043856328369162006,0.9170160382866808,75.5045491008
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_PARTIAL_50_AT_10R_REST_15R,953,36.306400839454355,-0.10647093324134312,0.8099872670805243,112.46444527199999
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_TP_12R_FIXED,1000,45.9,0.009799999999999778,1.0181146025877967,31.800000000000146
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_TP_12R_FIXED,895,43.35195530726257,-0.04625698324022342,0.9183431952662663,80.20000000000003
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_TP_12R_FIXED,953,40.60860440713536,-0.10661070304302171,0.8204946996466378,112.9999999999997
MaxPos2,TrendAlignmentTag,CounterTrend,EXIT_TP_15R_FIXED,1000,40.4,0.009901288842699996,1.0166129007427849,48.0093138885
MaxPos2,TrendAlignmentTag,MixedTrend,EXIT_TP_15R_FIXED,895,38.770949720670394,-0.030729416514525154,0.9498123580647809,73.00909820090001
MaxPos2,TrendAlignmentTag,TrendFollow,EXIT_TP_15R_FIXED,953,36.306400839454355,-0.09227030299874081,0.8551341041881385,101.95533700009999
MaxPos2,PatternADXBucket,high,EXIT_FIXED_R_ONLY,1071,36.69467787114846,-0.08263644228720819,0.8694636730241885,99.50864922049999
MaxPos2,PatternADXBucket,low,EXIT_FIXED_R_ONLY,601,36.605657237936775,-0.08485250154276205,0.8661513033406821,66.4901865072
MaxPos2,PatternADXBucket,middle,EXIT_FIXED_R_ONLY,1176,41.156462585034014,0.028881671276530622,1.0490821465624287,24.0015471208
MaxPos2,PatternADXBucket,high,EXIT_BE_AT_05R,1071,14.659197012138188,-0.16666817266461248,0.5688366837589373,181.99937429519997
MaxPos2,PatternADXBucket,low,EXIT_BE_AT_05R,602,14.451827242524917,-0.148655349183887,0.5932249081422728,96.98235071549998
MaxPos2,PatternADXBucket,middle,EXIT_BE_AT_05R,1176,16.496598639455783,-0.10545661887942176,0.7011638944525302,130.5152858901
MaxPos2,PatternADXBucket,high,EXIT_BE_AT_08R,1071,23.62278244631186,-0.14240227946918763,0.7133217268580828,160.51646028219994
MaxPos2,PatternADXBucket,low,EXIT_BE_AT_08R,601,24.625623960066555,-0.10479049741414306,0.7790207405407017,72.47091945269997
MaxPos2,PatternADXBucket,middle,EXIT_BE_AT_08R,1176,27.891156462585034,-0.03572507386215986,0.9213245564383895,55.0102856354
MaxPos2,PatternADXBucket,high,EXIT_BE_AT_10R,1071,28.197945845004668,-0.11766419953043879,0.7823517138219346,137.02337722799996
MaxPos2,PatternADXBucket,low,EXIT_BE_AT_10R,601,28.785357737104825,-0.107283346077371,0.8009960154552467,76.47621979929997
MaxPos2,PatternADXBucket,middle,EXIT_BE_AT_10R,1176,32.142857142857146,-0.02638935817270408,0.9481038708844487,46.04040112859999
MaxPos2,PatternADXBucket,high,EXIT_PARTIAL_50_AT_05R_REST_15R,1071,36.69467787114846,-0.08123418753015874,0.8187462190733328,93.0043246102
MaxPos2,PatternADXBucket,low,EXIT_PARTIAL_50_AT_05R_REST_15R,601,36.605657237936775,-0.06696868005623954,0.8453480241544669,50.24568427039997
MaxPos2,PatternADXBucket,middle,EXIT_PARTIAL_50_AT_05R_REST_15R,1176,41.156462585034014,-0.00022753170833333532,0.9994474397749097,24.7711566877
MaxPos2,PatternADXBucket,high,EXIT_PARTIAL_50_AT_10R_REST_15R,1071,36.69467787114846,-0.08193446764220358,0.8484424614079445,96.25432461020003
MaxPos2,PatternADXBucket,low,EXIT_PARTIAL_50_AT_10R_REST_15R,601,36.605657237936775,-0.0815277482758735,0.8487710595253087,60.74509325389998
MaxPos2,PatternADXBucket,middle,EXIT_PARTIAL_50_AT_10R_REST_15R,1176,41.156462585034014,0.005937434278061232,1.0116762921588625,29.519726006500008
MaxPos2,PatternADXBucket,high,EXIT_TP_12R_FIXED,1071,41.9234360410831,-0.07768440709617146,0.8662379421221826,91.19999999999965
MaxPos2,PatternADXBucket,low,EXIT_TP_12R_FIXED,601,42.09650582362729,-0.07387687188019931,0.8724137931034441,57.79999999999988
MaxPos2,PatternADXBucket,middle,EXIT_TP_12R_FIXED,1176,45.23809523809524,-0.004761904761904907,0.991304347826089,45.8000000000001
MaxPos2,PatternADXBucket,high,EXIT_TP_15R_FIXED,1071,36.69467787114846,-0.08263644228720819,0.8694636730241885,99.50864922049999
MaxPos2,PatternADXBucket,low,EXIT_TP_15R_FIXED,601,36.605657237936775,-0.08485250154276205,0.8661513033406821,66.4901865072
MaxPos2,PatternADXBucket,middle,EXIT_TP_15R_FIXED,1176,41.156462585034014,0.028881671276530622,1.0490821465624287,24.0015471208
MaxPos2,BreakCandleStrengthBucket,high,EXIT_FIXED_R_ONLY,2188,39.6709323583181,-0.008254895190722117,0.9863168858505295,76.5282783193
MaxPos2,BreakCandleStrengthBucket,low,EXIT_FIXED_R_ONLY,117,35.8974358974359,-0.1027381769854701,0.8397284439026667,18.514314030999998
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_FIXED_R_ONLY,543,34.43830570902394,-0.13895591217495384,0.7880532013735958,90.95452884109994
MaxPos2,BreakCandleStrengthBucket,high,EXIT_BE_AT_05R,2189,15.532206486980357,-0.12196941882850612,0.6563821649734879,273.97827581169986
MaxPos2,BreakCandleStrengthBucket,low,EXIT_BE_AT_05R,117,16.23931623931624,-0.14972165863760684,0.6191862160739131,20.022081599699998
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_BE_AT_05R,543,14.548802946593002,-0.19797536843186003,0.5243335174402656,110.496657246
MaxPos2,BreakCandleStrengthBucket,high,EXIT_BE_AT_08R,2188,26.279707495429616,-0.06696139568171842,0.8547953084721509,160.0084135369999
MaxPos2,BreakCandleStrengthBucket,low,EXIT_BE_AT_08R,117,22.22222222222222,-0.17112969079401705,0.6606411216457627,24.020866031899995
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_BE_AT_08R,543,23.572744014732965,-0.1675339033974217,0.678548022809894,101.97403008839999
MaxPos2,BreakCandleStrengthBucket,high,EXIT_BE_AT_10R,2188,30.575868372943326,-0.055092163910009116,0.8927565350221531,140.52551275669992
MaxPos2,BreakCandleStrengthBucket,low,EXIT_BE_AT_10R,117,28.205128205128204,-0.1326564617435897,0.7612183688615383,22.014753347699997
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_BE_AT_10R,543,27.808471454880294,-0.1573979249384898,0.7260670729435897,99.97578814849997
MaxPos2,BreakCandleStrengthBucket,high,EXIT_PARTIAL_50_AT_05R_REST_15R,2188,39.6709323583181,-0.020466570081581346,0.950938531538208,77.7563190316
MaxPos2,BreakCandleStrengthBucket,low,EXIT_PARTIAL_50_AT_05R_REST_15R,117,35.8974358974359,-0.09624088336324783,0.7885411576807514,16.507157015399997
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_PARTIAL_50_AT_05R_REST_15R,543,34.43830570902394,-0.13163265222025783,0.7234950477539652,81.97491513860001
MaxPos2,BreakCandleStrengthBucket,high,EXIT_PARTIAL_50_AT_10R_REST_15R,2188,39.6709323583181,-0.017838599332038404,0.9652750397344302,85.0057280151
MaxPos2,BreakCandleStrengthBucket,low,EXIT_PARTIAL_50_AT_10R_REST_15R,117,35.8974358974359,-0.10692464404700852,0.8075356407153849,17.257157015399997
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_PARTIAL_50_AT_10R_REST_15R,543,34.43830570902394,-0.14406359144677716,0.749273941808974,91.4761228681
MaxPos2,BreakCandleStrengthBucket,high,EXIT_TP_12R_FIXED,2188,44.60694698354662,-0.018647166361974422,0.966336633663384,84.00000000000009
MaxPos2,BreakCandleStrengthBucket,low,EXIT_TP_12R_FIXED,117,41.88034188034188,-0.07863247863247874,0.864705882352942,14.800000000000002
MaxPos2,BreakCandleStrengthBucket,middle,EXIT_TP_12R_FIXED,543,38.48987108655617,-0.15322283609576393,0.7508982035928116,95.79999999999987
