entry_time,exit_time,strategy,symbol,direction,entry_type,range_position,regime_type,failure_type,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,zscore,rsi,range_low,range_high,range_mid,distance_to_range_mid_r,distance_to_opposite_boundary_r,room_to_mean,room_to_range_mid,room_to_opposite_boundary,h1_adx_low,h4_adx_low,h1_ma_slope_small,h4_ma_slope_small,range_width_ok,price_middle,strong_trend_break,target_too_far,exit_reason,position_id
2025.01.10 17:45:00,2025.01.10 23:45:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,157.53300000,157.71100000,157.39400000,158.21900000,0.13900000,1.2806,31.60,0.00,0.00,31.60,0.280,4.935,24,0.30864286,17.00,7.665,-1.6649,41.77,157.56700000,158.87100000,158.21900000,4.9392,9.6336,0.47375000,0.68600000,1.33800000,true,true,true,false,true,false,false,true,DEAL_REASON_EXPERT,22
2025.01.14 01:15:00,2025.01.14 03:30:48,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,157.33100000,157.91100000,156.95000000,157.88800000,0.38100000,1.5223,36.73,0.00,0.00,36.73,0.100,1.462,9,0.11900000,20.00,7.465,-1.4647,24.37,156.90400000,158.87100000,157.88750000,1.4614,4.0441,0.17775000,0.55650000,1.54000000,true,false,true,true,true,false,false,false,DEAL_REASON_TP,24
2025.01.14 17:45:00,2025.01.14 23:45:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,no_mean_reversion,158.00900000,158.03300000,158.21200000,157.53000000,0.20300000,-0.1182,-2.89,0.00,0.00,-2.89,0.190,2.360,24,0.19107143,16.00,7.215,1.2151,46.25,156.90400000,158.15500000,157.52950000,2.3583,5.4347,0.18768750,0.47950000,1.10500000,false,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,26
2025.01.16 05:15:01,2025.01.16 11:15:00,new_range_boundary_reversion_to_mid_with_trend_filter,AUDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,96.82400000,96.89000000,96.53000000,97.26200000,0.29400000,0.2245,5.43,0.00,0.00,5.43,0.130,1.490,24,0.15678571,28.00,6.811,-1.8114,14.56,96.57700000,97.94600000,97.26150000,1.4879,3.8159,0.43300000,0.43750000,1.12200000,false,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,28
2025.01.17 16:30:00,2025.01.17 17:01:00,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,other,1.02805000,1.03024000,1.02556000,1.03017000,0.00249000,0.8795,21.90,0.00,0.00,21.90,0.100,0.851,2,0.00095357,18.00,7.755,-1.7549,33.69,1.02585000,1.03449000,1.03017000,0.8528,2.5904,0.00131156,0.00212000,0.00644000,false,true,true,true,true,false,false,false,DEAL_REASON_TP,30
2025.01.20 13:30:00,2025.01.20 13:54:43,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,target_too_far,190.73000000,190.92000000,190.91900000,190.09000000,0.18900000,-1.0053,-24.05,0.00,0.00,-24.05,0.200,3.386,1,0.19578571,38.00,7.275,1.2754,56.59,189.31900000,190.86000000,190.08950000,3.3936,7.4761,0.27693750,0.64050000,1.41100000,false,true,true,true,true,false,false,true,DEAL_REASON_SL,32
2025.01.21 06:45:03,2025.01.21 10:07:16,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,1.22973000,1.22520000,1.23412000,1.22520000,0.00439000,1.0319,22.65,0.00,0.00,22.65,0.050,1.032,13,0.00137143,20.00,6.493,-0.4928,60.52,1.21598000,1.23441000,1.22519500,1.0334,3.1331,0.00000000,0.00453500,0.01375000,true,true,false,true,true,false,false,false,DEAL_REASON_TP,34
2025.01.21 18:00:00,2025.01.21 23:09:16,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,stop_outside_range_hit,1.22986000,1.23430000,1.23430000,1.22520000,0.00444000,-1.0000,-22.20,0.00,0.00,-22.20,0.050,1.050,20,0.00138643,20.00,7.819,1.8195,75.78,1.21598000,1.23441000,1.22519500,1.0515,3.1285,0.00388125,0.00466500,0.01388000,true,true,false,true,true,false,false,false,DEAL_REASON_SL,36
2025.01.24 06:45:00,2025.01.24 06:53:36,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,162.18000000,161.98100000,161.98200000,162.64600000,0.19800000,-1.0051,-23.94,0.00,0.00,-23.94,0.190,2.354,0,0.21014286,35.00,6.933,-1.9333,29.00,162.04500000,163.24600000,162.64550000,2.3505,5.3827,0.41018750,0.46550000,1.06600000,true,false,true,false,true,false,false,false,DEAL_REASON_SL,38
2025.01.24 15:30:00,2025.01.24 17:35:07,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,156.32700000,155.78700000,156.79500000,155.79000000,0.46800000,1.1538,27.73,0.00,0.00,27.73,0.080,1.147,8,0.17178571,19.00,8.588,1.5876,76.06,154.83600000,156.74300000,155.78950000,1.1496,3.1891,0.65587500,0.53750000,1.49100000,true,true,true,true,true,false,false,false,DEAL_REASON_TP,40
2025.01.28 18:30:00,2025.01.29 00:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.59400000,155.57500000,156.20100000,154.97300000,0.60700000,0.0313,0.73,0.00,-0.68,0.05,0.060,1.023,24,0.18964286,16.00,8.013,1.0130,62.32,153.70600000,156.23900000,154.97250000,1.0241,3.1111,0.14728125,0.62150000,1.88800000,true,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,42
2025.01.29 04:15:00,2025.01.29 10:15:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.64100000,155.14500000,155.96100000,154.97300000,0.32000000,1.5500,38.36,0.00,0.00,38.36,0.120,2.087,24,0.10014286,17.00,5.964,0.9642,60.28,153.70600000,156.23900000,154.97250000,2.0861,6.0382,0.06671875,0.66850000,1.93500000,false,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,44
2025.01.29 13:15:00,2025.01.29 19:15:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.35300000,155.18900000,155.77600000,154.83800000,0.42300000,0.3877,9.51,0.00,0.00,9.51,0.090,1.217,24,0.13207143,17.00,6.813,0.8134,55.09,153.70600000,155.97000000,154.83800000,1.2186,3.8970,0.08512500,0.51500000,1.64700000,false,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,46
2025.01.30 16:30:00,2025.01.30 17:19:10,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,target_too_far,1.24643000,1.24739000,1.24738000,1.24313000,0.00095000,-1.0105,-24.96,0.00,0.00,-24.96,0.260,3.474,3,0.00112429,20.00,7.982,1.9823,70.87,1.23922000,1.24704000,1.24313000,3.4836,7.6112,0.00224031,0.00330000,0.00721000,true,true,true,false,true,false,false,true,DEAL_REASON_SL,48
2025.01.30 17:45:00,2025.01.30 22:38:23,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,1.24666000,1.24329000,1.24793000,1.24338000,0.00127000,2.6535,64.03,0.00,0.00,64.03,0.190,2.583,19,0.00131643,20.00,7.494,1.4936,75.73,1.23922000,1.24754000,1.24338000,2.5727,5.8356,0.00207719,0.00328000,0.00744000,true,true,true,false,true,false,false,false,DEAL_REASON_TP,50
2025.01.31 01:30:00,2025.01.31 07:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,no_mean_reversion,1.03923000,1.03864000,1.03734000,1.04219000,0.00189000,-0.3122,-7.67,0.00,0.00,-7.67,0.130,1.566,24,0.00113071,18.00,8.204,-1.2037,29.90,1.03768000,1.04669000,1.04218500,1.5641,3.9487,0.00187344,0.00295500,0.00746000,true,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,52
2025.01.31 11:45:00,2025.01.31 12:15:34,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,target_too_far,1.03786000,1.03733000,1.03735000,1.04216000,0.00051000,-1.0392,-25.97,0.00,0.00,-25.97,0.490,8.431,2,0.00093643,18.00,6.445,-1.4449,42.78,1.03763000,1.04669000,1.04216000,8.4160,17.2823,0.00102344,0.00430000,0.00883000,false,true,false,true,true,false,false,true,DEAL_REASON_SL,54
2025.01.31 13:15:00,2025.01.31 17:04:38,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,1.03794000,1.03613000,1.03615000,1.04158000,0.00179000,-1.0112,-25.34,0.00,0.00,-25.34,0.140,2.034,15,0.00103714,18.00,6.989,-0.9885,29.66,1.03646000,1.04669000,1.04157500,2.0294,4.8851,0.00073750,0.00363500,0.00875000,true,true,false,true,true,false,false,false,DEAL_REASON_SL,56
2025.01.31 17:15:00,2025.01.31 19:09:03,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,other,1.03717000,1.04169000,1.03618000,1.04158000,0.00099000,4.5657,113.00,0.00,0.00,113.00,0.250,4.455,7,0.00091857,18.00,7.073,-1.0727,44.15,1.03646000,1.04669000,1.04157500,4.4695,9.6594,0.00096875,0.00440500,0.00952000,true,true,false,true,true,false,false,true,DEAL_REASON_TP,58
2025.01.31 20:00:00,2025.01.31 20:19:59,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,1.24530000,1.24299000,1.24806000,1.24312000,0.00276000,0.8370,20.79,0.00,0.00,20.79,0.090,0.790,1,0.00167143,20.00,7.610,1.6098,71.62,1.23867000,1.24756000,1.24311500,0.7913,2.4009,0.00320000,0.00218500,0.00663000,false,true,true,true,true,false,false,false,DEAL_REASON_TP,61
2025.01.31 20:00:00,2025.01.31 20:35:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,192.72600000,192.25600000,193.42200000,192.26000000,0.69600000,0.6753,15.14,0.00,0.00,15.14,0.050,0.670,2,0.26564286,38.00,7.312,1.3118,66.64,191.17800000,193.34200000,192.26000000,0.6698,2.2251,0.46596875,0.46600000,1.54800000,false,true,true,true,true,false,false,false,DEAL_REASON_TP,60
2025.01.31 21:15:00,2025.01.31 23:11:23,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,1.03707000,1.03539000,1.03541000,1.04132000,0.00166000,-1.0120,-25.20,0.00,0.00,-25.20,0.150,2.560,7,0.00181000,18.00,5.983,-0.9826,47.00,1.03595000,1.04669000,1.04132000,2.5556,5.7847,0.00165688,0.00425000,0.00962000,true,false,true,false,true,false,false,false,DEAL_REASON_SL,65
2025.01.31 23:30:00,2025.02.03 00:01:00,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,target_too_far,1.03678000,1.02364000,1.03547000,1.04132000,0.00131000,-10.0305,-249.66,0.00,-1.13,-250.79,0.190,3.466,2,0.00160429,18.00,5.906,-0.9058,24.69,1.03595000,1.04669000,1.04132000,3.4623,7.5575,0.00164813,0.00454000,0.00991000,true,false,true,false,true,false,false,true,DEAL_REASON_SL,67
2025.01.31 21:15:00,2025.02.03 00:01:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,1.23980000,1.22922000,1.23804000,1.24312000,0.00176000,-6.0114,-148.12,0.00,-0.16,-148.28,0.140,1.886,11,0.00208857,20.00,8.102,-1.1024,46.42,1.23867000,1.24756000,1.24311500,1.8872,4.4177,0.00222719,0.00331500,0.00776000,true,true,true,true,true,false,false,false,DEAL_REASON_SL,64
2025.02.03 04:30:00,2025.02.03 10:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.76100000,155.48600000,155.94100000,154.82900000,0.18000000,1.5278,35.37,0.00,0.00,35.37,0.200,5.178,24,0.21964286,20.00,6.545,1.5454,79.52,153.78200000,155.87500000,154.82850000,5.1836,11.0010,0.46143750,0.93250000,1.97900000,false,true,false,true,true,false,false,true,DEAL_REASON_EXPERT,70
2025.02.04 01:30:00,2025.02.04 07:05:48,new_range_boundary_reversion_to_mid_with_trend_filter,AUDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,96.50900000,95.76500000,96.96700000,95.76600000,0.45800000,1.6245,38.38,0.00,0.00,38.38,0.080,1.622,22,0.14571429,28.00,8.078,2.0780,77.69,94.60800000,96.92300000,95.76550000,1.6244,4.1532,0.65325000,0.74350000,1.90100000,false,true,true,true,true,false,false,false,DEAL_REASON_TP,72
2025.02.04 02:45:00,2025.02.04 07:07:02,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.30300000,154.88100000,155.81200000,154.89100000,0.50900000,0.8291,19.07,0.00,0.00,19.07,0.070,0.809,17,0.15900000,22.00,7.986,1.9857,75.09,153.90600000,155.87500000,154.89050000,0.8107,2.7457,0.44706250,0.41250000,1.39700000,false,true,true,true,true,false,false,false,DEAL_REASON_TP,73
2025.02.04 10:30:00,2025.02.04 16:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,AUDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,no_mean_reversion,96.41100000,96.51200000,96.92700000,95.76600000,0.51600000,-0.1957,-4.56,0.00,0.00,-4.56,0.070,1.250,24,0.16114286,28.00,7.023,1.0234,59.09,94.60800000,96.92300000,95.76550000,1.2518,3.4965,0.16409375,0.64550000,1.80300000,true,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,78
2025.02.04 10:30:00,2025.02.04 16:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,193.00800000,193.00200000,193.22900000,191.58100000,0.22100000,0.0271,0.66,0.00,0.00,0.66,0.170,6.457,24,0.27007143,38.00,6.500,1.4997,57.43,190.01300000,193.14800000,191.58050000,6.4586,13.5507,0.33565625,1.42750000,2.99500000,false,true,false,true,true,false,false,true,DEAL_REASON_EXPERT,77
2025.02.04 10:30:00,2025.02.04 16:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,155.34200000,155.10900000,155.88500000,154.93900000,0.54300000,0.4291,10.52,0.00,0.00,10.52,0.070,0.742,24,0.16971429,19.00,8.224,1.2244,52.17,154.00200000,155.87500000,154.93850000,0.7430,2.4674,0.11793750,0.40350000,1.34000000,true,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,76
2025.02.04 11:30:00,2025.02.04 17:03:30,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,stop_outside_range_hit,1.24334000,1.24670000,1.24669000,1.23597000,0.00335000,-1.0030,-23.52,0.00,0.00,-23.52,0.070,2.200,22,0.00104714,20.00,7.748,1.7477,75.49,1.22486000,1.24708000,1.23597000,2.1994,5.5150,0.00205906,0.00737000,0.01848000,true,true,false,true,true,false,false,false,DEAL_REASON_SL,79
2025.02.04 12:30:00,2025.02.04 18:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,EURJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,160.44900000,160.42800000,161.02400000,159.72200000,0.57500000,0.0365,0.81,0.00,0.00,0.81,0.060,1.264,24,0.17964286,30.00,6.055,1.0552,69.27,157.95600000,161.48800000,159.72200000,1.2647,4.3367,0.32846875,0.72700000,2.49300000,false,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,80
2025.02.04 18:00:00,2025.02.04 18:37:44,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,target_too_far,1.24754000,1.24887000,1.24887000,1.23668000,0.00133000,-1.0000,-23.94,0.00,0.00,-23.94,0.180,8.165,2,0.00125214,20.00,7.408,2.4081,93.32,1.22486000,1.24849000,1.23667500,8.1960,17.1087,0.00469062,0.01086500,0.02268000,false,true,false,true,true,false,false,true,DEAL_REASON_SL,86
2025.02.04 18:00:00,2025.02.05 00:01:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,192.96700000,192.71300000,193.21500000,191.58500000,0.24800000,1.0242,24.56,0.00,-2.14,22.42,0.150,5.573,24,0.19350000,38.00,6.708,0.7081,62.28,190.01300000,193.15700000,191.58500000,5.5715,11.9089,0.09465625,1.38200000,2.95400000,true,true,false,true,true,false,false,true,DEAL_REASON_EXPERT,85
2025.02.04 19:00:00,2025.02.05 01:00:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,1.24826000,1.24820000,1.24961000,1.23704000,0.00135000,0.0444,1.08,0.00,-0.18,0.90,0.180,8.311,24,0.00131000,20.00,6.786,1.7858,91.92,1.22486000,1.24922000,1.23704000,8.2927,17.2949,0.00463844,0.01122000,0.02340000,false,true,false,true,true,false,false,true,DEAL_REASON_EXPERT,89
2025.02.04 20:30:00,2025.02.05 02:30:00,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,SHORT,upper_boundary_reversion,upper_boundary,range,other,1.03791000,1.03764000,1.04125000,1.03155000,0.00334000,0.0808,1.89,0.00,0.19,2.08,0.070,1.904,24,0.00104286,18.00,6.196,1.1962,69.55,1.02100000,1.04210000,1.03155000,1.9058,5.0672,0.00273188,0.00636000,0.01691000,false,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,90
2025.02.05 20:15:01,2025.02.06 02:15:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,190.62600000,190.80300000,190.21300000,191.71900000,0.41300000,0.4286,10.27,0.00,0.95,11.22,0.090,2.646,24,0.22535714,38.00,6.039,-1.0392,22.82,190.28100000,193.15700000,191.71900000,2.6490,6.1342,0.47728125,1.09300000,2.53100000,false,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,94
2025.02.07 16:15:00,2025.02.07 17:54:14,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,1.03746000,1.03448000,1.03450000,1.03951000,0.00296000,-1.0068,-23.84,0.00,0.00,-23.84,0.080,0.693,6,0.00107500,18.00,7.969,-0.9687,38.79,1.03482000,1.04419000,1.03950500,0.6903,2.2717,0.00071062,0.00204500,0.00673000,true,true,true,true,true,false,false,false,DEAL_REASON_SL,96
2025.02.07 18:30:00,2025.02.07 19:18:03,new_range_boundary_reversion_to_mid_with_trend_filter,EURUSD,LONG,lower_boundary_reversion,lower_boundary,range,stop_outside_range_hit,1.03371000,1.03191000,1.03206000,1.03753000,0.00165000,-1.0909,-25.20,0.00,0.00,-25.20,0.140,2.315,3,0.00201071,18.00,9.810,-2.8099,31.94,1.03266000,1.04240000,1.03753000,2.3107,5.2564,0.00398781,0.00382000,0.00869000,true,true,true,true,true,false,false,false,DEAL_REASON_SL,98
2025.02.07 19:00:00,2025.02.10 01:00:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,LONG,lower_boundary_reversion,lower_boundary,range,no_mean_reversion,1.23939000,1.23766000,1.23524000,1.24386000,0.00415000,-0.4169,-8.65,0.00,-0.06,-8.71,0.050,1.077,24,0.00236357,20.00,9.506,-2.5062,27.79,1.23595000,1.25177000,1.24386000,1.0773,2.9838,0.00489812,0.00447000,0.01238000,true,true,true,true,true,false,false,false,DEAL_REASON_EXPERT,99
2025.02.11 15:15:00,2025.02.11 17:24:04,new_range_boundary_reversion_to_mid_with_trend_filter,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,target_too_far,152.35500000,152.56700000,152.55800000,151.72600000,0.20300000,-1.0443,-25.01,0.00,0.00,-25.01,0.180,3.099,8,0.09292857,16.00,7.822,1.8224,78.66,150.92100000,152.53000000,151.72550000,3.1028,7.0683,0.30925000,0.62950000,1.43400000,true,true,true,false,true,false,false,true,DEAL_REASON_SL,102
2025.02.12 19:45:00,2025.02.12 19:48:23,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,target_too_far,1.24598000,1.24715000,1.24708000,1.23983000,0.00110000,-1.0636,-25.74,0.00,0.00,-25.74,0.220,5.591,0,0.00200857,20.00,7.072,1.0723,69.78,1.23317000,1.24648000,1.23982500,5.5824,11.6183,0.00265844,0.00615500,0.01281000,true,true,false,true,true,false,false,true,DEAL_REASON_SL,104
2025.02.12 21:00:00,2025.02.13 03:00:00,new_range_boundary_reversion_to_mid_with_trend_filter,GBPUSD,SHORT,upper_boundary_reversion,upper_boundary,range,no_mean_reversion,1.24437000,1.24461000,1.24883000,1.24072000,0.00446000,-0.0538,-1.20,0.00,-0.15,-1.35,0.050,0.818,24,0.00186500,20.00,6.278,0.2780,56.25,1.23317000,1.24827000,1.24072000,0.8185,2.5115,0.00076438,0.00365000,0.01120000,true,true,false,true,true,false,false,false,DEAL_REASON_EXPERT,106
