period_id,variant,parent_wave2_age_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,h_one_symbol,age_9_16,4,1,0.25,-34.54,28.56,-63.099999999999994,0.4526148969889065,-0.33980925,39.26,0.3926,-0.8797758532857871,0.41861650000000006,-0.7635432500000001,0.25,0.25,0.25,0.0,0.25,0.5,0.25,14.0,10.25,0.0
full2025_validation,i_h1_diag,age_0_3,129,57,0.4418604651162791,-413.24999999999983,884.8799999999998,-1298.1300000000003,0.6816574611171451,-0.13278634108527135,415.47999999999985,4.154799999999999,-0.9946327139693848,0.5451693023255813,-0.6544457441860463,0.4728682170542636,0.3023255813953488,0.20155038759689922,0.0,0.12403100775193798,0.35658914728682173,0.5193798449612403,21.689922480620154,0.9069767441860465,0.0
full2025_validation,i_h1_diag,age_4_8,21,11,0.5238095238095238,82.25000000000001,279.19,-196.94,1.4176398903219254,0.16753009523809523,136.46999999999997,1.3646999999999998,0.6026965633472561,0.7522477142857144,-0.6469903809523809,0.6190476190476191,0.47619047619047616,0.42857142857142855,0.0,0.38095238095238093,0.38095238095238093,0.23809523809523808,18.904761904761905,5.428571428571429,0.0
full2025_validation,i_h1_diag,age_9_16,4,1,0.25,-34.54,28.56,-63.099999999999994,0.4526148969889065,-0.33980925,39.26,0.3926,-0.8797758532857871,0.41861650000000006,-0.7635432500000001,0.25,0.25,0.25,0.0,0.25,0.5,0.25,14.0,10.25,0.0
full2025_validation,j_full_fractal_diag,age_0_3,129,57,0.4418604651162791,-413.24999999999983,884.8799999999998,-1298.1300000000003,0.6816574611171451,-0.13278634108527135,415.47999999999985,4.154799999999999,-0.9946327139693848,0.5451693023255813,-0.6544457441860463,0.4728682170542636,0.3023255813953488,0.20155038759689922,0.0,0.12403100775193798,0.35658914728682173,0.5193798449612403,21.689922480620154,0.9069767441860465,0.0
full2025_validation,j_full_fractal_diag,age_4_8,21,11,0.5238095238095238,82.25000000000001,279.19,-196.94,1.4176398903219254,0.16753009523809523,136.46999999999997,1.3646999999999998,0.6026965633472561,0.7522477142857144,-0.6469903809523809,0.6190476190476191,0.47619047619047616,0.42857142857142855,0.0,0.38095238095238093,0.38095238095238093,0.23809523809523808,18.904761904761905,5.428571428571429,0.0
full2025_validation,j_full_fractal_diag,age_9_16,4,1,0.25,-34.54,28.56,-63.099999999999994,0.4526148969889065,-0.33980925,39.26,0.3926,-0.8797758532857871,0.41861650000000006,-0.7635432500000001,0.25,0.25,0.25,0.0,0.25,0.5,0.25,14.0,10.25,0.0
q1_quick,e_base_first_child_flip,age_0_3,28,10,0.35714285714285715,-206.15,161.30999999999997,-367.46000000000004,0.43898655635987577,-0.31760182142857146,212.82,2.1282,-0.9686589606240016,0.45071932142857135,-0.6928533571428571,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.4642857142857143,0.42857142857142855,19.25,0.7857142857142857,0.0
q1_quick,e_base_first_child_flip,age_4_8,5,3,0.6,44.12,74.38,-30.26,2.4580304031725047,0.3676419999999999,30.26,0.3026,1.4580304031725049,0.7762374000000001,-0.5044994,0.6,0.6,0.6,0.0,0.4,0.2,0.4,25.2,5.6,0.0
q1_quick,e_base_first_child_flip,age_9_16,2,0,0.0,-39.26,0,-39.26,0.0,-0.824166,39.26,0.3926,-1.0,0.0372495,-0.818098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,11.0,0.0
q1_quick,f_child_stop,age_0_3,28,10,0.35714285714285715,-206.15,161.30999999999997,-367.46000000000004,0.43898655635987577,-0.31760182142857146,212.82,2.1282,-0.9686589606240016,0.45071932142857135,-0.6928533571428571,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.4642857142857143,0.42857142857142855,19.25,0.7857142857142857,0.0
q1_quick,f_child_stop,age_4_8,5,3,0.6,44.12,74.38,-30.26,2.4580304031725047,0.3676419999999999,30.26,0.3026,1.4580304031725049,0.7762374000000001,-0.5044994,0.6,0.6,0.6,0.0,0.4,0.2,0.4,25.2,5.6,0.0
q1_quick,f_child_stop,age_9_16,2,0,0.0,-39.26,0,-39.26,0.0,-0.824166,39.26,0.3926,-1.0,0.0372495,-0.818098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,11.0,0.0
q1_quick,g_parent_stop,age_0_3,17,5,0.29411764705882354,-187.13,108.28,-295.40999999999997,0.3665414170136421,-0.4637358235294118,192.82999999999998,1.9283,-0.9704402841881451,0.43994694117647054,-0.8343955882352938,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,0.7058823529411765,0.17647058823529413,10.588235294117647,0.8823529411764706,0.0
q1_quick,g_parent_stop,age_4_8,3,2,0.6666666666666666,35.99,43.650000000000006,-7.66,5.698433420365536,0.4952356666666667,7.66,0.0766,4.698433420365536,0.833816,-0.42798033333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,24.0,4.666666666666667,0.0
q1_quick,g_parent_stop,age_9_16,1,0,0.0,-11.07,0,-11.07,0.0,-0.462935,11.07,0.1107,-1.0,0.053229,-0.498422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,9.0,0.0
q1_quick,h_one_symbol,age_0_3,28,10,0.35714285714285715,-206.15,161.30999999999997,-367.46000000000004,0.43898655635987577,-0.31760182142857146,212.82,2.1282,-0.9686589606240016,0.45071932142857135,-0.6928533571428571,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.4642857142857143,0.42857142857142855,19.25,0.7857142857142857,0.0
q1_quick,h_one_symbol,age_4_8,5,3,0.6,44.12,74.38,-30.26,2.4580304031725047,0.3676419999999999,30.26,0.3026,1.4580304031725049,0.7762374000000001,-0.5044994,0.6,0.6,0.6,0.0,0.4,0.2,0.4,25.2,5.6,0.0
q1_quick,h_one_symbol,age_9_16,2,0,0.0,-39.26,0,-39.26,0.0,-0.824166,39.26,0.3926,-1.0,0.0372495,-0.818098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,11.0,0.0
q1_quick,i_h1_diag,age_0_3,28,10,0.35714285714285715,-206.15,161.30999999999997,-367.46000000000004,0.43898655635987577,-0.31760182142857146,212.82,2.1282,-0.9686589606240016,0.45071932142857135,-0.6928533571428571,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.4642857142857143,0.42857142857142855,19.25,0.7857142857142857,0.0
q1_quick,i_h1_diag,age_4_8,5,3,0.6,44.12,74.38,-30.26,2.4580304031725047,0.3676419999999999,30.26,0.3026,1.4580304031725049,0.7762374000000001,-0.5044994,0.6,0.6,0.6,0.0,0.4,0.2,0.4,25.2,5.6,0.0
q1_quick,i_h1_diag,age_9_16,2,0,0.0,-39.26,0,-39.26,0.0,-0.824166,39.26,0.3926,-1.0,0.0372495,-0.818098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,11.0,0.0
q1_quick,j_full_fractal_diag,age_0_3,28,10,0.35714285714285715,-206.15,161.30999999999997,-367.46000000000004,0.43898655635987577,-0.31760182142857146,212.82,2.1282,-0.9686589606240016,0.45071932142857135,-0.6928533571428571,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.4642857142857143,0.42857142857142855,19.25,0.7857142857142857,0.0
q1_quick,j_full_fractal_diag,age_4_8,5,3,0.6,44.12,74.38,-30.26,2.4580304031725047,0.3676419999999999,30.26,0.3026,1.4580304031725049,0.7762374000000001,-0.5044994,0.6,0.6,0.6,0.0,0.4,0.2,0.4,25.2,5.6,0.0
q1_quick,j_full_fractal_diag,age_9_16,2,0,0.0,-39.26,0,-39.26,0.0,-0.824166,39.26,0.3926,-1.0,0.0372495,-0.818098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,11.0,0.0
