period_id,variant,weekday,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,f_child_stop,4,40,18,0.45,33.55999999999999,368.06999999999994,-334.51000000000005,1.1003258497503807,0.04414715,104.92999999999999,1.0493,0.31983226913180207,0.6117986000000002,-0.632587625,0.525,0.35,0.275,0.0,0.225,0.3,0.475,22.125,2.2,0.0
full2025_validation,f_child_stop,5,30,8,0.26666666666666666,-343.4999999999999,92.85,-436.3499999999999,0.2127878996218632,-0.4856769666666667,352.9099999999999,3.529099999999999,-0.9733359780113909,0.39729336666666676,-0.7220334999999998,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.43333333333333335,20.166666666666668,1.2333333333333334,0.0
full2025_validation,g_parent_stop,0,2,0,0.0,-48.84,0,-48.84,0.0,-1.0137955,48.84,0.48840000000000006,-1.0,0.1375355,-0.958724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
full2025_validation,g_parent_stop,1,11,5,0.45454545454545453,5.540000000000008,131.77,-126.22999999999999,1.0438881406955558,0.015309545454545452,48.54,0.4854,0.1141326740832305,0.5737926363636363,-0.6921467272727272,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,13.636363636363637,1.9090909090909092,0.0
full2025_validation,g_parent_stop,2,20,10,0.5,17.01000000000002,234.29999999999998,-217.28999999999996,1.0782824796355102,0.022106850000000046,131.23,1.3123,0.1296197515811935,0.68057865,-0.6690352500000001,0.6,0.4,0.35,0.0,0.25,0.4,0.35,18.15,2.5,0.0
full2025_validation,g_parent_stop,3,18,12,0.6666666666666666,118.68999999999997,263.16999999999996,-144.48000000000002,1.8214977851605754,0.2833526666666666,47.97,0.4797,2.474254742547425,0.7932571111111111,-0.5880557777777777,0.6666666666666666,0.4444444444444444,0.3888888888888889,0.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,16.0,0.7777777777777778,0.0
full2025_validation,g_parent_stop,4,30,14,0.4666666666666667,36.15,344.19,-308.04,1.1173548889754576,0.050194933333333344,77.0,0.77,0.46948051948051944,0.7133877333333334,-0.6877276000000002,0.5666666666666667,0.5,0.43333333333333335,0.0,0.23333333333333334,0.4,0.36666666666666664,18.9,1.7,0.0
full2025_validation,g_parent_stop,5,19,6,0.3157894736842105,-94.71999999999997,148.96,-243.68,0.6112934996717007,-0.2061597368421053,147.39999999999998,1.4739999999999998,-0.6426051560379917,0.5239994210526315,-0.7324136842105261,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.0,0.21052631578947367,0.47368421052631576,0.3157894736842105,14.631578947368421,1.5789473684210527,0.0
full2025_validation,h_one_symbol,0,4,2,0.5,32.290000000000006,58.53,-26.24,2.2305640243902443,0.36916449999999995,26.24,0.2624,1.2305640243902443,0.64923325,-0.6068582499999999,0.5,0.5,0.5,0.0,0.5,0.25,0.25,20.5,2.0,0.0
full2025_validation,h_one_symbol,1,24,10,0.4166666666666667,-82.79,182.32000000000002,-265.10999999999996,0.6877145335898308,-0.13201404166666666,87.47,0.8746999999999999,-0.9464959414656454,0.5142039583333333,-0.7218965416666667,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,19.625,2.2916666666666665,0.0
full2025_validation,h_one_symbol,2,26,14,0.5384615384615384,12.230000000000011,232.34000000000003,-220.11,1.0555631275271455,0.023991153846153804,131.55,1.3155000000000001,0.0929684530596732,0.6379899230769231,-0.5649418846153846,0.5769230769230769,0.34615384615384615,0.3076923076923077,0.0,0.19230769230769232,0.2692307692307692,0.5384615384615384,21.192307692307693,2.1923076923076925,0.0
full2025_validation,h_one_symbol,3,30,17,0.5666666666666667,-17.33000000000001,258.52000000000004,-275.85,0.9371760014500635,-0.036607033333333296,95.37,0.9537,-0.18171332704204685,0.6627399,-0.6552841,0.5333333333333333,0.4,0.3333333333333333,0.0,0.13333333333333333,0.4,0.4666666666666667,21.9,0.9,0.0
full2025_validation,h_one_symbol,4,40,18,0.45,33.55999999999999,368.06999999999994,-334.51000000000005,1.1003258497503807,0.04414715,104.92999999999999,1.0493,0.31983226913180207,0.6117986000000002,-0.632587625,0.525,0.35,0.275,0.0,0.225,0.3,0.475,22.125,2.2,0.0
full2025_validation,h_one_symbol,5,30,8,0.26666666666666666,-343.4999999999999,92.85,-436.3499999999999,0.2127878996218632,-0.4856769666666667,352.9099999999999,3.529099999999999,-0.9733359780113909,0.39729336666666676,-0.7220334999999998,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.43333333333333335,20.166666666666668,1.2333333333333334,0.0
full2025_validation,i_h1_diag,0,4,2,0.5,32.290000000000006,58.53,-26.24,2.2305640243902443,0.36916449999999995,26.24,0.2624,1.2305640243902443,0.64923325,-0.6068582499999999,0.5,0.5,0.5,0.0,0.5,0.25,0.25,20.5,2.0,0.0
full2025_validation,i_h1_diag,1,24,10,0.4166666666666667,-82.79,182.32000000000002,-265.10999999999996,0.6877145335898308,-0.13201404166666666,87.47,0.8746999999999999,-0.9464959414656454,0.5142039583333333,-0.7218965416666667,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,19.625,2.2916666666666665,0.0
full2025_validation,i_h1_diag,2,26,14,0.5384615384615384,12.230000000000011,232.34000000000003,-220.11,1.0555631275271455,0.023991153846153804,131.55,1.3155000000000001,0.0929684530596732,0.6379899230769231,-0.5649418846153846,0.5769230769230769,0.34615384615384615,0.3076923076923077,0.0,0.19230769230769232,0.2692307692307692,0.5384615384615384,21.192307692307693,2.1923076923076925,0.0
full2025_validation,i_h1_diag,3,30,17,0.5666666666666667,-17.33000000000001,258.52000000000004,-275.85,0.9371760014500635,-0.036607033333333296,95.37,0.9537,-0.18171332704204685,0.6627399,-0.6552841,0.5333333333333333,0.4,0.3333333333333333,0.0,0.13333333333333333,0.4,0.4666666666666667,21.9,0.9,0.0
full2025_validation,i_h1_diag,4,40,18,0.45,33.55999999999999,368.06999999999994,-334.51000000000005,1.1003258497503807,0.04414715,104.92999999999999,1.0493,0.31983226913180207,0.6117986000000002,-0.632587625,0.525,0.35,0.275,0.0,0.225,0.3,0.475,22.125,2.2,0.0
full2025_validation,i_h1_diag,5,30,8,0.26666666666666666,-343.4999999999999,92.85,-436.3499999999999,0.2127878996218632,-0.4856769666666667,352.9099999999999,3.529099999999999,-0.9733359780113909,0.39729336666666676,-0.7220334999999998,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.43333333333333335,20.166666666666668,1.2333333333333334,0.0
full2025_validation,j_full_fractal_diag,0,4,2,0.5,32.290000000000006,58.53,-26.24,2.2305640243902443,0.36916449999999995,26.24,0.2624,1.2305640243902443,0.64923325,-0.6068582499999999,0.5,0.5,0.5,0.0,0.5,0.25,0.25,20.5,2.0,0.0
full2025_validation,j_full_fractal_diag,1,24,10,0.4166666666666667,-82.79,182.32000000000002,-265.10999999999996,0.6877145335898308,-0.13201404166666666,87.47,0.8746999999999999,-0.9464959414656454,0.5142039583333333,-0.7218965416666667,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,19.625,2.2916666666666665,0.0
full2025_validation,j_full_fractal_diag,2,26,14,0.5384615384615384,12.230000000000011,232.34000000000003,-220.11,1.0555631275271455,0.023991153846153804,131.55,1.3155000000000001,0.0929684530596732,0.6379899230769231,-0.5649418846153846,0.5769230769230769,0.34615384615384615,0.3076923076923077,0.0,0.19230769230769232,0.2692307692307692,0.5384615384615384,21.192307692307693,2.1923076923076925,0.0
full2025_validation,j_full_fractal_diag,3,30,17,0.5666666666666667,-17.33000000000001,258.52000000000004,-275.85,0.9371760014500635,-0.036607033333333296,95.37,0.9537,-0.18171332704204685,0.6627399,-0.6552841,0.5333333333333333,0.4,0.3333333333333333,0.0,0.13333333333333333,0.4,0.4666666666666667,21.9,0.9,0.0
full2025_validation,j_full_fractal_diag,4,40,18,0.45,33.55999999999999,368.06999999999994,-334.51000000000005,1.1003258497503807,0.04414715,104.92999999999999,1.0493,0.31983226913180207,0.6117986000000002,-0.632587625,0.525,0.35,0.275,0.0,0.225,0.3,0.475,22.125,2.2,0.0
full2025_validation,j_full_fractal_diag,5,30,8,0.26666666666666666,-343.4999999999999,92.85,-436.3499999999999,0.2127878996218632,-0.4856769666666667,352.9099999999999,3.529099999999999,-0.9733359780113909,0.39729336666666676,-0.7220334999999998,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.43333333333333335,20.166666666666668,1.2333333333333334,0.0
q1_quick,e_base_first_child_flip,0,1,0,0.0,-1.56,0,-1.56,0.0,-0.075563,1.56,0.0156,-1.0,0.00775,-0.654876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,e_base_first_child_flip,1,5,1,0.2,-33.480000000000004,31.42,-64.9,0.48412942989214175,-0.2951334,34.64,0.3464,-0.966512702078522,0.5010239999999999,-0.7394708,0.4,0.4,0.2,0.0,0.2,0.2,0.6,27.0,4.4,0.0
q1_quick,e_base_first_child_flip,2,6,2,0.3333333333333333,-20.369999999999997,42.38,-62.75,0.6753784860557769,-0.14867983333333334,38.97,0.3897,-0.5227097767513471,0.5903231666666667,-0.5248168333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,20.166666666666668,3.1666666666666665,0.0
q1_quick,e_base_first_child_flip,3,5,2,0.4,-34.730000000000004,35.75,-70.48,0.5072360953461975,-0.31053299999999995,47.21,0.4721,-0.7356492268587165,0.4760406,-0.9301888,0.4,0.2,0.2,0.0,0.2,0.6,0.2,17.8,0.6,0.0
q1_quick,e_base_first_child_flip,4,9,6,0.6666666666666666,40.04,112.28999999999999,-72.25,1.5541868512110726,0.2014782222222222,29.16,0.2916,1.373113854595336,0.6182478888888889,-0.579469888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,19.666666666666668,3.0,0.0
q1_quick,e_base_first_child_flip,5,9,2,0.2222222222222222,-151.19,13.850000000000001,-165.04000000000002,0.08391904992729035,-0.724478111111111,165.04,1.6503999999999999,-0.9160809500727096,0.2862871111111111,-0.6879203333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,16.333333333333332,0.1111111111111111,0.0
q1_quick,f_child_stop,0,1,0,0.0,-1.56,0,-1.56,0.0,-0.075563,1.56,0.0156,-1.0,0.00775,-0.654876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,f_child_stop,1,5,1,0.2,-33.480000000000004,31.42,-64.9,0.48412942989214175,-0.2951334,34.64,0.3464,-0.966512702078522,0.5010239999999999,-0.7394708,0.4,0.4,0.2,0.0,0.2,0.2,0.6,27.0,4.4,0.0
q1_quick,f_child_stop,2,6,2,0.3333333333333333,-20.369999999999997,42.38,-62.75,0.6753784860557769,-0.14867983333333334,38.97,0.3897,-0.5227097767513471,0.5903231666666667,-0.5248168333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,20.166666666666668,3.1666666666666665,0.0
q1_quick,f_child_stop,3,5,2,0.4,-34.730000000000004,35.75,-70.48,0.5072360953461975,-0.31053299999999995,47.21,0.4721,-0.7356492268587165,0.4760406,-0.9301888,0.4,0.2,0.2,0.0,0.2,0.6,0.2,17.8,0.6,0.0
q1_quick,f_child_stop,4,9,6,0.6666666666666666,40.04,112.28999999999999,-72.25,1.5541868512110726,0.2014782222222222,29.16,0.2916,1.373113854595336,0.6182478888888889,-0.579469888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,19.666666666666668,3.0,0.0
q1_quick,f_child_stop,5,9,2,0.2222222222222222,-151.19,13.850000000000001,-165.04000000000002,0.08391904992729035,-0.724478111111111,165.04,1.6503999999999999,-0.9160809500727096,0.2862871111111111,-0.6879203333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,16.333333333333332,0.1111111111111111,0.0
q1_quick,g_parent_stop,1,3,1,0.3333333333333333,-3.3599999999999994,30.75,-34.11,0.9014951627088831,-0.05827300000000002,26.45,0.26449999999999996,-0.1270321361058601,0.5098296666666667,-0.6516406666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.333333333333332,2.6666666666666665,0.0
q1_quick,g_parent_stop,2,4,1,0.25,-45.82,11.98,-57.8,0.20726643598615918,-0.4919144999999999,45.82,0.4582,-1.0,0.43207150000000005,-0.6736165,0.5,0.25,0.0,0.0,0.0,0.5,0.5,20.5,4.25,0.0
q1_quick,g_parent_stop,3,3,1,0.3333333333333333,-14.159999999999997,33.81,-47.97,0.7048155096935586,-0.2058346666666667,47.97,0.4797,-0.29518449030644145,0.5487333333333333,-0.845236,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,8.333333333333334,0.6666666666666666,0.0
q1_quick,g_parent_stop,4,6,3,0.5,-7.060000000000002,69.69,-76.75,0.9080130293159608,-0.03286,76.75,0.7675000000000001,-0.09198697068403912,0.6490443333333333,-0.7495618333333333,0.5,0.5,0.5,0.0,0.16666666666666666,0.5,0.3333333333333333,12.666666666666666,1.6666666666666667,0.0
q1_quick,g_parent_stop,5,5,1,0.2,-91.81,5.7,-97.51,0.058455543021228594,-0.7807192000000001,97.51,0.9751000000000001,-0.9415444569787714,0.2471068,-0.8569241999999999,0.2,0.0,0.0,0.0,0.0,0.8,0.2,8.2,0.2,0.0
q1_quick,h_one_symbol,0,1,0,0.0,-1.56,0,-1.56,0.0,-0.075563,1.56,0.0156,-1.0,0.00775,-0.654876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,h_one_symbol,1,5,1,0.2,-33.480000000000004,31.42,-64.9,0.48412942989214175,-0.2951334,34.64,0.3464,-0.966512702078522,0.5010239999999999,-0.7394708,0.4,0.4,0.2,0.0,0.2,0.2,0.6,27.0,4.4,0.0
q1_quick,h_one_symbol,2,6,2,0.3333333333333333,-20.369999999999997,42.38,-62.75,0.6753784860557769,-0.14867983333333334,38.97,0.3897,-0.5227097767513471,0.5903231666666667,-0.5248168333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,20.166666666666668,3.1666666666666665,0.0
q1_quick,h_one_symbol,3,5,2,0.4,-34.730000000000004,35.75,-70.48,0.5072360953461975,-0.31053299999999995,47.21,0.4721,-0.7356492268587165,0.4760406,-0.9301888,0.4,0.2,0.2,0.0,0.2,0.6,0.2,17.8,0.6,0.0
q1_quick,h_one_symbol,4,9,6,0.6666666666666666,40.04,112.28999999999999,-72.25,1.5541868512110726,0.2014782222222222,29.16,0.2916,1.373113854595336,0.6182478888888889,-0.579469888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,19.666666666666668,3.0,0.0
q1_quick,h_one_symbol,5,9,2,0.2222222222222222,-151.19,13.850000000000001,-165.04000000000002,0.08391904992729035,-0.724478111111111,165.04,1.6503999999999999,-0.9160809500727096,0.2862871111111111,-0.6879203333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,16.333333333333332,0.1111111111111111,0.0
q1_quick,i_h1_diag,0,1,0,0.0,-1.56,0,-1.56,0.0,-0.075563,1.56,0.0156,-1.0,0.00775,-0.654876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,i_h1_diag,1,5,1,0.2,-33.480000000000004,31.42,-64.9,0.48412942989214175,-0.2951334,34.64,0.3464,-0.966512702078522,0.5010239999999999,-0.7394708,0.4,0.4,0.2,0.0,0.2,0.2,0.6,27.0,4.4,0.0
q1_quick,i_h1_diag,2,6,2,0.3333333333333333,-20.369999999999997,42.38,-62.75,0.6753784860557769,-0.14867983333333334,38.97,0.3897,-0.5227097767513471,0.5903231666666667,-0.5248168333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,20.166666666666668,3.1666666666666665,0.0
q1_quick,i_h1_diag,3,5,2,0.4,-34.730000000000004,35.75,-70.48,0.5072360953461975,-0.31053299999999995,47.21,0.4721,-0.7356492268587165,0.4760406,-0.9301888,0.4,0.2,0.2,0.0,0.2,0.6,0.2,17.8,0.6,0.0
q1_quick,i_h1_diag,4,9,6,0.6666666666666666,40.04,112.28999999999999,-72.25,1.5541868512110726,0.2014782222222222,29.16,0.2916,1.373113854595336,0.6182478888888889,-0.579469888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,19.666666666666668,3.0,0.0
q1_quick,i_h1_diag,5,9,2,0.2222222222222222,-151.19,13.850000000000001,-165.04000000000002,0.08391904992729035,-0.724478111111111,165.04,1.6503999999999999,-0.9160809500727096,0.2862871111111111,-0.6879203333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,16.333333333333332,0.1111111111111111,0.0
q1_quick,j_full_fractal_diag,0,1,0,0.0,-1.56,0,-1.56,0.0,-0.075563,1.56,0.0156,-1.0,0.00775,-0.654876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
q1_quick,j_full_fractal_diag,1,5,1,0.2,-33.480000000000004,31.42,-64.9,0.48412942989214175,-0.2951334,34.64,0.3464,-0.966512702078522,0.5010239999999999,-0.7394708,0.4,0.4,0.2,0.0,0.2,0.2,0.6,27.0,4.4,0.0
q1_quick,j_full_fractal_diag,2,6,2,0.3333333333333333,-20.369999999999997,42.38,-62.75,0.6753784860557769,-0.14867983333333334,38.97,0.3897,-0.5227097767513471,0.5903231666666667,-0.5248168333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,20.166666666666668,3.1666666666666665,0.0
q1_quick,j_full_fractal_diag,3,5,2,0.4,-34.730000000000004,35.75,-70.48,0.5072360953461975,-0.31053299999999995,47.21,0.4721,-0.7356492268587165,0.4760406,-0.9301888,0.4,0.2,0.2,0.0,0.2,0.6,0.2,17.8,0.6,0.0
q1_quick,j_full_fractal_diag,4,9,6,0.6666666666666666,40.04,112.28999999999999,-72.25,1.5541868512110726,0.2014782222222222,29.16,0.2916,1.373113854595336,0.6182478888888889,-0.579469888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,19.666666666666668,3.0,0.0
q1_quick,j_full_fractal_diag,5,9,2,0.2222222222222222,-151.19,13.850000000000001,-165.04000000000002,0.08391904992729035,-0.724478111111111,165.04,1.6503999999999999,-0.9160809500727096,0.2862871111111111,-0.6879203333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,16.333333333333332,0.1111111111111111,0.0
