"timestamp","run_index","run_id","status","exit_code","duration_seconds","report_path","summary_path"
"2026-07-11T16:50:18.8711755+09:00","1","q1_a_parent_flip","completed","0","77","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_a_parent_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_a_parent_flip\fw2t_q1_a_parent_flip_summary.csv"
"2026-07-11T16:51:21.9235051+09:00","2","q1_b_parent_wave2","completed","0","63","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_b_parent_wave2_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_b_parent_wave2\fw2t_q1_b_parent_wave2_summary.csv"
"2026-07-11T16:52:24.8205006+09:00","3","q1_c_child_countertrend","completed","0","63","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_c_child_countertrend_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_c_child_countertrend\fw2t_q1_c_child_countertrend_summary.csv"
"2026-07-11T16:53:27.7382066+09:00","4","q1_d_child_flip","completed","0","63","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_d_child_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_d_child_flip\fw2t_q1_d_child_flip_summary.csv"
"2026-07-11T16:54:34.7164029+09:00","5","q1_e_base_first_child_flip","completed","0","67","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_e_base_first_child_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_e_base_first_child_flip\fw2t_q1_e_base_first_child_flip_summary.csv"
"2026-07-11T16:55:39.7112483+09:00","6","q1_f_child_stop","completed","0","65","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_f_child_stop_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_f_child_stop\fw2t_q1_f_child_stop_summary.csv"
"2026-07-11T16:57:06.9700803+09:00","7","q1_g_parent_stop","completed","0","87","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_g_parent_stop_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_g_parent_stop\fw2t_q1_g_parent_stop_summary.csv"
"2026-07-11T16:58:12.0386835+09:00","8","q1_h_one_symbol","completed","0","65","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_h_one_symbol_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_h_one_symbol\fw2t_q1_h_one_symbol_summary.csv"
"2026-07-11T16:59:16.9958638+09:00","9","q1_i_h1_diag","completed","0","65","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_i_h1_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_i_h1_diag\fw2t_q1_i_h1_diag_summary.csv"
"2026-07-11T17:00:23.9745893+09:00","10","q1_j_full_fractal_diag","completed","0","67","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_j_full_fractal_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_j_full_fractal_diag\fw2t_q1_j_full_fractal_diag_summary.csv"
"2026-07-11T17:03:05.0496447+09:00","1","q1_a_parent_flip","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_a_parent_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_a_parent_flip\fw2t_q1_a_parent_flip_summary.csv"
"2026-07-11T17:04:04.0392539+09:00","2","q1_b_parent_wave2","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_b_parent_wave2_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_b_parent_wave2\fw2t_q1_b_parent_wave2_summary.csv"
"2026-07-11T17:05:03.0074461+09:00","3","q1_c_child_countertrend","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_c_child_countertrend_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_c_child_countertrend\fw2t_q1_c_child_countertrend_summary.csv"
"2026-07-11T17:06:01.9208493+09:00","4","q1_d_child_flip","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_d_child_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_d_child_flip\fw2t_q1_d_child_flip_summary.csv"
"2026-07-11T17:07:00.8127036+09:00","5","q1_e_base_first_child_flip","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_e_base_first_child_flip_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_e_base_first_child_flip\fw2t_q1_e_base_first_child_flip_summary.csv"
"2026-07-11T17:07:59.8828915+09:00","6","q1_f_child_stop","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_f_child_stop_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_f_child_stop\fw2t_q1_f_child_stop_summary.csv"
"2026-07-11T17:08:58.9089302+09:00","7","q1_g_parent_stop","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_g_parent_stop_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_g_parent_stop\fw2t_q1_g_parent_stop_summary.csv"
"2026-07-11T17:09:58.0942906+09:00","8","q1_h_one_symbol","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_h_one_symbol_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_h_one_symbol\fw2t_q1_h_one_symbol_summary.csv"
"2026-07-11T17:10:57.1720485+09:00","9","q1_i_h1_diag","completed","0","59","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FractalWave2TransitionTrader_fw2t_q1_i_h1_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fractal_wave2_transition_q1_i_h1_diag\fw2t_q1_i_h1_diag_summary.csv"
