period_id,variant,h4_alignment_with_parent,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,avg_r,max_dd_profit,max_dd_pct,recovery_factor,avg_mfe_r,avg_mae_r,mfe_ge_0_5r_rate,mfe_ge_0_8r_rate,mfe_ge_1_0r_rate,mfe_ge_1_3r_rate,tp_rate,full_sl_rate,time_exit_rate,avg_hold_bars,avg_parent_wave2_age,avg_child_flip_signal_age
full2025_validation,e_base_first_child_flip,false,110,51,0.4636363636363636,-161.71999999999989,957.9499999999999,-1119.67,0.8555645859940875,-0.05939543636363638,238.06999999999988,2.3806999999999987,-0.6792960053765698,0.5958604090909089,-0.6519350636363639,0.5181818181818182,0.34545454545454546,0.2727272727272727,0.0,0.19090909090909092,0.37272727272727274,0.43636363636363634,20.60909090909091,1.6090909090909091,0.0
full2025_validation,e_base_first_child_flip,true,44,18,0.4090909090909091,-203.81999999999996,234.67999999999998,-438.5000000000001,0.5351881413911058,-0.19175102272727268,212.08999999999997,2.1209,-0.9610071196190296,0.5057696136363636,-0.6670821590909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.3409090909090909,0.5681818181818182,22.363636363636363,2.159090909090909,0.0
full2025_validation,f_child_stop,false,110,51,0.4636363636363636,-161.71999999999989,957.9499999999999,-1119.67,0.8555645859940875,-0.05939543636363638,238.06999999999988,2.3806999999999987,-0.6792960053765698,0.5958604090909089,-0.6519350636363639,0.5181818181818182,0.34545454545454546,0.2727272727272727,0.0,0.19090909090909092,0.37272727272727274,0.43636363636363634,20.60909090909091,1.6090909090909091,0.0
full2025_validation,f_child_stop,true,44,18,0.4090909090909091,-203.81999999999996,234.67999999999998,-438.5000000000001,0.5351881413911058,-0.19175102272727268,212.08999999999997,2.1209,-0.9610071196190296,0.5057696136363636,-0.6670821590909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.3409090909090909,0.5681818181818182,22.363636363636363,2.159090909090909,0.0
full2025_validation,g_parent_stop,false,72,34,0.4722222222222222,19.249999999999943,831.95,-812.6999999999998,1.0236864771748495,0.007173583333333348,169.57999999999998,1.6957999999999998,0.11351574478122388,0.6686098055555555,-0.6750710000000003,0.5416666666666666,0.4027777777777778,0.375,0.0,0.2777777777777778,0.4583333333333333,0.2638888888888889,16.22222222222222,1.5694444444444444,0.0
full2025_validation,g_parent_stop,true,28,13,0.4642857142857143,14.580000000000002,290.43999999999994,-275.86,1.0528528963967227,0.026986214285714325,81.03,0.8103000000000001,0.17993335801554983,0.6319537857142858,-0.6942623928571431,0.5,0.39285714285714285,0.32142857142857145,0.0,0.25,0.32142857142857145,0.42857142857142855,17.714285714285715,1.8928571428571428,0.0
full2025_validation,h_one_symbol,false,110,51,0.4636363636363636,-161.71999999999989,957.9499999999999,-1119.67,0.8555645859940875,-0.05939543636363638,238.06999999999988,2.3806999999999987,-0.6792960053765698,0.5958604090909089,-0.6519350636363639,0.5181818181818182,0.34545454545454546,0.2727272727272727,0.0,0.19090909090909092,0.37272727272727274,0.43636363636363634,20.60909090909091,1.6090909090909091,0.0
full2025_validation,h_one_symbol,true,44,18,0.4090909090909091,-203.81999999999996,234.67999999999998,-438.5000000000001,0.5351881413911058,-0.19175102272727268,212.08999999999997,2.1209,-0.9610071196190296,0.5057696136363636,-0.6670821590909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.3409090909090909,0.5681818181818182,22.363636363636363,2.159090909090909,0.0
full2025_validation,i_h1_diag,false,110,51,0.4636363636363636,-161.71999999999989,957.9499999999999,-1119.67,0.8555645859940875,-0.05939543636363638,238.06999999999988,2.3806999999999987,-0.6792960053765698,0.5958604090909089,-0.6519350636363639,0.5181818181818182,0.34545454545454546,0.2727272727272727,0.0,0.19090909090909092,0.37272727272727274,0.43636363636363634,20.60909090909091,1.6090909090909091,0.0
full2025_validation,i_h1_diag,true,44,18,0.4090909090909091,-203.81999999999996,234.67999999999998,-438.5000000000001,0.5351881413911058,-0.19175102272727268,212.08999999999997,2.1209,-0.9610071196190296,0.5057696136363636,-0.6670821590909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.3409090909090909,0.5681818181818182,22.363636363636363,2.159090909090909,0.0
