entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.03 19:15:00,2025.01.06 01:15:00,session_reversal_pullback_clean_target_path_first120,GBPUSD,LONG,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.24162000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.24280000,1.24169000,1.24280000,current_day_high,0.0245,session_high|opening_range_high|neckline_level,1.24280000,0.0736,false,false,true,false,1.50,1.24761000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,1.24272000,1.24246000,1.23946000,1.24761000,0.00326000,-0.0798,1.23946000,1.23946000,true,false,none,0.0000,,-1,0.1810,0.3957,time,false,false,false,true,-0.0798,0.0000,-1.82,0.00,-0.08,-1.90,0.070,1.500,24,0.00108714,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,2,break_even_at_1_1r
2025.01.15 17:30:00,2025.01.15 17:47:36,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.01.15 17:15:00,17,14,23,london_newyork_overlap,2025.01.15 13:00,75,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.27700000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,double_top,4.200,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,156.22200000,156.19700000,156.19700000,wick_cluster_zone,0.1371,neckline_level,156.27700000,0.3891,false,false,true,false,1.50,155.95900000,-0.300,0.200,60-90,true,true,none,order_sent,4.100,156.22100000,156.39600000,156.39600000,155.95900000,0.17500000,-1.0000,156.39600000,156.39600000,true,false,none,0.0000,,-1,0.8629,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.62,0.00,0.00,-24.62,0.220,1.497,1,0.14392857,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,4,break_even_at_1_1r
2025.01.22 12:00:01,2025.01.22 16:12:49,session_reversal_pullback_clean_target_path_first120,GBPUSD,LONG,2025.01.22 11:45:00,11,8,17,london,2025.01.22 07:00,105,first_120min,false,true,3,GBPUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.23532000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.24000000,1.23641000,1.24000000,round_number,0.9744,session_high|opening_range_high|neckline_level,1.23641000,0.1362,false,false,true,false,1.50,1.24186000,0.000,0.200,90-120,true,true,none,order_sent,4.700,1.23657000,1.23305000,1.23305000,1.24186000,0.00352000,-1.0000,1.23305000,1.23305000,true,false,none,0.0000,,-1,0.2813,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.64,0.00,0.00,-24.64,0.070,1.503,16,0.00117500,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,6,break_even_at_1_1r
2025.01.24 10:30:00,2025.01.24 16:30:00,session_reversal_pullback_clean_target_path_first120,EURUSD,LONG,2025.01.24 10:15:00,10,7,16,london,2025.01.24 07:00,15,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.04694000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.05000000,1.04885000,1.05000000,round_number,0.3050,session_high|opening_range_high|neckline_level,1.04885000,0.1696,false,false,true,false,1.50,1.05381000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,1.04903000,1.04745000,1.04585000,1.05381000,0.00318000,-0.4969,1.04585000,1.04585000,true,false,none,0.0000,,-1,0.7579,0.8585,time,false,false,false,true,-0.4969,0.0000,-11.06,0.00,0.00,-11.06,0.070,1.503,24,0.00106143,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,8,break_even_at_1_1r
2025.01.24 16:45:00,2025.01.24 22:45:00,session_reversal_pullback_clean_target_path_first120,GBPJPY,LONG,2025.01.24 16:30:00,16,13,22,london_newyork_overlap,2025.01.24 13:00,30,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,194.24600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,double_bottom,4.200,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,195.00000000,194.48200000,195.00000000,round_number,0.8746,session_high|opening_range_high|neckline_level,194.48200000,0.0464,false,false,true,false,1.50,195.36400000,0.000,0.200,30-60,true,true,none,order_sent,4.400,194.49100000,194.63900000,193.90900000,195.36400000,0.58200000,0.2543,193.90900000,193.90900000,true,false,none,0.0000,,-1,0.4244,0.6649,time,false,false,false,true,0.2543,0.0000,5.68,0.00,0.00,5.68,0.060,1.500,24,0.19392857,38.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,10,break_even_at_1_1r
2025.01.27 16:45:00,2025.01.27 16:57:11,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.01.27 16:30:00,16,13,22,london_newyork_overlap,2025.01.27 13:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,154.28100000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,double_top,4.200,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,154.28100000,154.23675000,154.23675000,recent_equal_highs,0.0645,neckline_level,154.28100000,0.2739,false,false,true,false,1.50,154.05400000,-0.300,0.200,30-60,true,true,none,order_sent,4.100,154.24500000,154.37300000,154.37300000,154.05400000,0.12800000,-1.0000,154.37300000,154.37300000,true,false,none,0.0000,,-1,1.5313,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.87,0.00,0.00,-24.87,0.300,1.492,0,0.13142857,16.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,12,break_even_at_1_1r
2025.01.31 05:00:00,2025.01.31 05:51:11,session_reversal_pullback_clean_target_path_first120,EURJPY,SHORT,2025.01.31 04:45:00,4,1,10,tokyo,2025.01.31 00:00,105,first_120min,false,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,160.20900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,160.17300000,160.11650000,160.11650000,recent_equal_highs,0.2877,neckline_level,160.20900000,0.2505,false,false,true,false,1.50,159.89900000,-0.300,0.200,90-120,true,true,none,order_sent,4.100,160.16800000,160.34800000,160.34700000,159.89900000,0.17900000,-1.0056,160.34700000,160.34700000,true,false,none,0.0000,,-1,0.7374,1.0056,full_sl,true,false,false,false,-1.0056,0.0000,-24.49,0.00,0.00,-24.49,0.210,1.503,3,0.16364286,30.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,14,break_even_at_1_1r
2025.02.03 17:15:00,2025.02.03 17:23:44,session_reversal_pullback_clean_target_path_first120,EURJPY,SHORT,2025.02.03 17:00:00,17,14,23,london_newyork_overlap,2025.02.03 13:00,60,first_120min,false,true,3,EURJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,158.41800000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,158.35100000,158.03400000,158.03400000,current_day_low,0.0912,session_low|opening_range_low|neckline_level,158.03400000,0.2738,false,false,true,false,1.50,157.13900000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,158.09200000,158.77400000,158.72800000,157.13900000,0.63600000,-1.0723,158.72800000,158.72800000,true,false,none,0.0000,,-1,0.0912,1.0723,full_sl,true,false,false,false,-1.0723,0.0000,-26.51,0.00,0.00,-26.51,0.060,1.498,0,0.21185714,30.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,break_even_at_1_1r
2025.02.05 11:15:00,2025.02.05 17:15:00,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.02.05 11:00:00,11,8,17,london,2025.02.05 07:00,60,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,153.06600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,153.00300000,152.90700000,152.90700000,current_day_low,0.0446,session_low|opening_range_low|neckline_level,152.90700000,0.1336,false,false,true,false,1.50,152.15500000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,152.93000000,152.36100000,153.44600000,152.15500000,0.51600000,1.1027,153.44600000,153.44600000,true,true,price_1_1r_close,1.1376,2025.02.05 17:00:00,24,1.2578,0.5213,time,false,false,false,true,1.1376,-0.0349,26.14,0.00,0.00,26.14,0.070,1.502,24,0.17214286,16.00,4.400,other,false,not_invalidated,DEAL_REASON_EXPERT,18,break_even_at_1_1r
2025.02.05 18:00:00,2025.02.06 00:01:00,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.02.05 17:45:00,17,14,23,london_newyork_overlap,2025.02.05 13:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,choch_down,first_pullback_after_choch,152.28100000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,choch_down,3.100,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,152.28100000,152.12300000,152.12300000,wick_cluster_zone,0.0119,session_low|opening_range_low|neckline_level,152.10700000,0.1069,false,false,true,false,1.50,151.12000000,-0.300,0.200,90-120,true,true,none,order_sent,3.000,152.13100000,152.65400000,152.80500000,151.12000000,0.67400000,-0.7760,152.80500000,152.80500000,true,false,none,0.0000,,-1,0.0356,0.9332,time,false,false,false,true,-0.7760,0.0000,-17.13,0.00,-1.73,-18.86,0.050,1.500,24,0.22457143,18.00,3.000,choch_failed,false,not_invalidated,DEAL_REASON_EXPERT,20,break_even_at_1_1r
