fold,episode_id,market_cluster_id,anchor_msc,server_day,role,train_cutoff_msc,purge_ms,embargo_ms
0,ts15f_context_r3_202503_USDJPY_mh_782,7661,1742803305500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_176,7666,1742806625750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_409,7666,1742806625750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_355,7667,1742806981250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_356,7676,1742808178750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_786,7684,1742810240000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_358,7693,1742811055750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_787,7701,1742813095000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_788,7705,1742814187000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_360,7706,1742814312750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_249,7707,1742814398000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_179,7710,1742814900750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_414,7710,1742814901250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_789,7715,1742815381500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_250,7717,1742815801000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_361,7717,1742815801750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_415,7728,1742816284500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_790,7730,1742816983500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_251,7737,1742818506750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_791,7741,1742819403000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_792,7745,1742821201250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_252,7748,1742823349500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_420,7749,1742827876250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_793,7751,1742828641750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_794,7755,1742830364000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_182,7760,1742832519000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_796,7761,1742832904750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_424,7768,1742834045500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_797,7772,1742834700500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_183,7771,1742834700750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_253,7772,1742834700750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_362,7772,1742834701000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_254,7791,1742835881250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_798,7793,1742836003750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_426,7796,1742836351250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_184,7797,1742836472500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_363,7799,1742836851750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_427,7803,1742837415500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_799,7804,1742837633250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_428,7816,1742838979250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_800,7817,1742839073000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_364,7820,1742839352500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_186,7820,1742839352500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_429,7828,1742840087500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_801,7833,1742842374250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_431,7837,1742842546000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_365,7840,1742842998000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_432,7842,1742844359000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_187,7844,1742844372750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_433,7854,1742846256500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_803,7855,1742846464000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_434,7859,1742847664750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_188,7860,1742848579250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_435,7861,1742848805500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_805,7864,1742849951500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_806,7867,1742851232750,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_369,7868,1742852384000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_436,7869,1742852390250,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_189,7869,1742852390500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_807,7870,1742852413500,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_439,7896,1742856999000,2025-03-24,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_441,7904,1742871644500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_811,7908,1742874611000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_443,7913,1742876003750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_813,7916,1742878362750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_374,7934,1742891342750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_818,7938,1742894515000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_819,7942,1742895633000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_448,7945,1742896726500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_820,7946,1742896753250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_375,7947,1742896876500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_449,7953,1742897997250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_821,7956,1742898421750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_450,7962,1742898971750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_377,7964,1742899157250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_451,7973,1742900049750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_378,7974,1742900161500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_823,7988,1742901161750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_191,7993,1742901721500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_453,8000,1742902206750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_824,8002,1742902324750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_379,8004,1742902471500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_454,8013,1742903282000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_826,8020,1742904441500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_455,8021,1742904546250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_827,8025,1742905776250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_259,8028,1742906825250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_829,8039,1742908333250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_830,8046,1742909671500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_460,8067,1742916181500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_461,8073,1742917624250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_462,8083,1742920211250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_837,8086,1742920486000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_260,8091,1742922004000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_838,8092,1742922009000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_463,8093,1742922014000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_192,8106,1742922948500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_261,8108,1742923005750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_839,8109,1742923334000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_464,8111,1742923621250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_465,8115,1742924695000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_840,8116,1742925243500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_193,8121,1742925907500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_841,8122,1742926216000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_466,8126,1742926750000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_194,8129,1742927206750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_842,8129,1742927208500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_195,8136,1742928372750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_844,8141,1742929456250,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_386,8149,1742932612500,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_468,8154,1742939450000,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_469,8160,1742940628750,2025-03-25,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_847,8174,1742957925000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_848,8179,1742959322750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_390,8181,1742959801250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_849,8190,1742960847250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_850,8204,1742962083250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_392,8212,1742963054750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_393,8222,1742964049250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_479,8224,1742964661250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_480,8228,1742965802500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_481,8229,1742966927000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_394,8232,1742969336250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_396,8235,1742971632250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_400,8256,1742979880000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_401,8259,1742981072250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_857,8269,1742983201500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_196,8269,1742983203250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_263,8289,1742983280500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_488,8292,1742983371000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_403,8301,1742983719750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_264,8305,1742984301500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_489,8308,1742984566500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_404,8311,1742984909250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_197,8311,1742984909500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_490,8326,1742986037000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_859,8334,1742986804750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_491,8339,1742987038750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_265,8347,1742987839500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_406,8349,1742987861500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_860,8350,1742987878500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_492,8353,1742988052000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_861,8360,1742988889500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_493,8368,1742989670750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_862,8372,1742990315000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_408,8377,1742991815500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_494,8380,1742993720500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_409,8387,1742996772000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_496,8401,1743001822000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_270,8405,1743002666500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_865,8408,1743003002500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_199,8409,1743003004500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_497,8412,1743003156750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_411,8419,1743004252500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_498,8421,1743004385500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_866,8428,1743005234250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_200,8446,1743005905750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_499,8453,1743006493750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_867,8454,1743006600750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_412,8463,1743007143250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_868,8468,1743007576250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_500,8469,1743007927250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_869,8474,1743008568500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_413,8474,1743008568750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_201,8477,1743008768500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_272,8486,1743009436500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_414,8490,1743009606750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_871,8500,1743011405250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_873,8507,1743013760250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_503,8509,1743013987500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_504,8511,1743015371000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_415,8511,1743015371250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_274,8511,1743015371750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_202,8511,1743015372000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_874,8512,1743015374500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_505,8534,1743016343250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_875,8535,1743016817250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_506,8540,1743017368500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_877,8543,1743019324000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_507,8544,1743019672750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_203,8545,1743019922750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCHF_mh_275,8557,1743020450750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_878,8559,1743020468750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_418,8565,1743020668750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_508,8566,1743020703250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_EURUSD_mh_204,8571,1743021248500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_879,8574,1743021648500,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_419,8580,1743021744250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_509,8582,1743021844000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_880,8588,1743022703750,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_512,8601,1743027849000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_883,8602,1743028267250,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_884,8603,1743029299000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_885,8604,1743031141000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDCAD_mh_513,8606,1743032610000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_421,8613,1743032940000,2025-03-26,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_AUDUSD_mh_422,8616,1743034666500,2025-03-27,PURGED_OR_EMBARGOED,1741277101250,900000,900000
0,ts15f_context_r3_202503_USDJPY_mh_886,8622,1743037041250,2025-03-27,PURGED_OR_EMBARGOED,1741277101250,900000,900000
