episode_id,market_cluster_id,server_day,symbol,fold,chosen_action,chosen_actual,chosen_actual_125x,decision_seconds,horizon_seconds,feature_set,model_family
ts15f_context_r3_202503_USDJPY_mh_823,7988,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_826,8020,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_838,8092,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_839,8109,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_841,8122,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_842,8129,2025-03-25,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_860,8350,2025-03-26,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_861,8360,2025-03-26,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_865,8408,2025-03-26,USDJPY,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_868,8468,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_869,8474,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_871,8500,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_874,8512,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_878,8559,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_879,8574,2025-03-26,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_888,8682,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_901,8825,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_903,8866,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_905,8911,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_908,8926,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_909,8932,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_910,8938,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_914,8984,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_918,9081,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_923,9124,2025-03-27,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_927,9150,2025-03-28,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_928,9156,2025-03-28,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_941,9273,2025-03-28,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_948,9400,2025-03-28,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_950,9428,2025-03-28,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_963,9609,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_969,9676,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_984,9818,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_USDJPY_mh_987,9854,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,ELASTIC_NET_REGRESSION
ts15f_context_r3_202503_AUDUSD_mh_104,3314,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_114,3392,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_115,3399,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_118,3458,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_119,3475,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_121,3506,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_122,3513,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_125,3580,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_127,3617,2025-03-10,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_136,3725,2025-03-11,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_147,3855,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_150,3920,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_152,3949,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_159,4138,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_160,4168,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_162,4288,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_163,4297,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_164,4311,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_165,4345,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_170,4445,2025-03-11,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_177,4549,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_178,4578,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_182,4703,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_183,4805,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_184,4826,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_185,4840,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_186,4872,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_191,4958,2025-03-12,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_206,5152,2025-03-13,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_208,5172,2025-03-13,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_209,5203,2025-03-13,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_212,5238,2025-03-13,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_214,5268,2025-03-13,AUDUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_223,5396,2025-03-14,AUDUSD,2,REVERSAL,-0.571428571428798,-0.8273809523810877,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_230,5513,2025-03-14,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_234,5570,2025-03-14,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_235,5613,2025-03-14,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_251,5859,2025-03-17,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_269,6127,2025-03-18,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_270,6144,2025-03-18,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_273,6205,2025-03-18,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_276,6232,2025-03-18,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_287,6621,2025-03-19,AUDUSD,2,REVERSAL,-0.1818181818178607,-0.43181818181798687,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_288,6629,2025-03-19,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_289,6670,2025-03-19,AUDUSD,2,CONTINUATION,-1.0,-1.2554347826081265,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_290,6764,2025-03-19,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_291,6825,2025-03-19,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_292,6866,2025-03-19,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_295,6935,2025-03-20,AUDUSD,2,REVERSAL,1.653846153846778,1.41826923076974,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_298,6991,2025-03-20,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_300,7002,2025-03-20,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_308,7049,2025-03-20,AUDUSD,2,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_312,7092,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_314,7166,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_316,7190,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_320,7273,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_321,7288,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_324,7305,2025-03-20,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_345,7509,2025-03-21,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_346,7532,2025-03-21,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_377,7964,2025-03-25,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_403,8301,2025-03-26,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_406,8349,2025-03-26,AUDUSD,3,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_412,8463,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_413,8474,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_414,8490,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_415,8511,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_418,8565,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_419,8580,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_421,8613,2025-03-26,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_435,8805,2025-03-27,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_440,8900,2025-03-27,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_445,8985,2025-03-27,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_447,9031,2025-03-27,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_450,9103,2025-03-27,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_455,9160,2025-03-28,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_490,9803,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_493,9839,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_496,9927,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_497,9956,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_504,10105,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_505,10146,2025-03-31,AUDUSD,4,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_60,2196,2025-03-06,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_61,2226,2025-03-06,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_62,2263,2025-03-06,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_63,2323,2025-03-06,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_64,2346,2025-03-06,AUDUSD,0,REVERSAL,-0.08695652173875267,-0.3315217391300203,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_67,2466,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_77,2651,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_78,2668,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_85,2771,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_88,2938,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_91,3006,2025-03-07,AUDUSD,0,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_AUDUSD_mh_93,3117,2025-03-07,AUDUSD,0,REVERSAL,-2.9999999999994715,-3.2559523809516255,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_100,5101,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_102,5131,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_103,5146,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_105,5156,2025-03-13,EURUSD,1,REVERSAL,-5.166666666665227,-5.416666666664303,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_106,5172,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_107,5203,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_112,5273,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_EURUSD_mh_113,5291,2025-03-13,EURUSD,1,NO_TRADE,0.0,0.0,60,300,CONTEXT_PLUS_SHOCK,SHALLOW_GRADIENT_BOOSTING
