decision_seconds,horizon_seconds,fold,action,feature_id,bucket,lower_edge,upper_edge,episodes,market_clusters,mean,positive_fraction,mfe,mae,ci_low,ci_high,max_symbol_share
60,300,0,CONTINUATION,F04,1,-0.3012142141904,-0.13839754894799997,22,20,-1.240363761550318,0.2727272727272727,0.06611431818181819,0.0394515909090909,-3.311743766918803,0.3473850568451042,0.45454545454545453
60,300,0,CONTINUATION,F04,2,-0.13839754894799997,0.0402784920842,31,29,-1.7813692738238627,0.25806451612903225,0.01957016129032258,0.023994193548387097,-1.8569174194646643,-1.6664904363448458,0.3548387096774194
60,300,0,CONTINUATION,F04,3,0.0402784920842,0.2685137385108,36,36,-1.0994939445862724,0.25,0.01742625,0.035883472222222226,-2.0655587853438444,0.09748926843519211,0.3611111111111111
60,300,0,CONTINUATION,F04,4,0.2685137385108,inf,23,23,-1.0203365972563767,0.34782608695652173,0.02388869565217391,0.015957391304347823,-1.5440597970010408,0.10533509700077175,0.30434782608695654
60,300,0,CONTINUATION,F10,0,-inf,-0.0002528598532,16,14,-1.4660755294370995,0.375,0.031189375,0.0345009375,-3.4931493852135174,3.4137931034462166,0.375
60,300,0,CONTINUATION,F10,1,-0.0002528598532,-7.34556432e-05,27,26,-1.6476362626483425,0.2962962962962963,0.0263012962962963,0.04272148148148148,-2.009577649428827,-1.0323359051215204,0.5185185185185185
60,300,0,CONTINUATION,F10,2,-7.34556432e-05,9.501192799999995e-05,38,38,-1.5614038405452573,0.2631578947368421,0.03152881578947368,0.04652697368421053,-1.949428425418096,-0.11769841269938859,0.5
60,300,0,CONTINUATION,F10,3,9.501192799999995e-05,0.0003179577714000002,32,31,-1.318188806254955,0.1875,0.007384999999999999,0.007392343749999999,-1.728089142297462,-0.6390939700024963,0.28125
60,300,0,CONTINUATION,F10,4,0.0003179577714000002,inf,19,17,-0.39266877320912935,0.2631578947368421,0.04846973684210526,0.012962368421052632,-5.210526315787427,1.1872895622893596,0.3157894736842105
60,300,0,CONTINUATION,F11,0,-inf,-0.0004961156065999999,23,22,-2.5387557238284444,0.08695652173913043,0.03078478260869565,0.05327152173913043,-3.7119461299141476,-1.7647264186512535,0.4782608695652174
60,300,0,CONTINUATION,F11,1,-0.0004961156065999999,-9.795294319999997e-05,27,26,-1.5626560171615795,0.2222222222222222,0.01711055555555556,0.01860777777777778,-2.398094307771634,-0.2955338345863244,0.3333333333333333
60,300,0,CONTINUATION,F11,2,-9.795294319999997e-05,0.00011140954459999999,20,20,-1.425366433216007,0.2,0.01645725,0.029302249999999995,-2.5882370503064545,-0.43421888053539615,0.3
60,300,0,CONTINUATION,F11,3,0.00011140954459999999,0.0005641684126000002,43,42,-0.9545787353318888,0.3953488372093023,0.025101279069767442,0.025018488372093025,-1.6524314735349832,0.21829566367599415,0.3488372093023256
60,300,0,CONTINUATION,F11,4,0.0005641684126000002,inf,19,19,-0.3569565052285471,0.3157894736842105,0.05189315789473684,0.029835000000000004,-2.157688688123945,0.5527380952383676,0.47368421052631576
60,300,0,CONTINUATION,F12,0,-inf,-0.0007774671389999999,22,20,-1.321298129613388,0.22727272727272727,0.04766545454545454,0.03724795454545455,-2.6798427636811493,0.8180419348775269,0.5
60,300,0,CONTINUATION,F12,1,-0.0007774671389999999,-0.00029422289079999997,26,25,-1.1464013296967768,0.34615384615384615,0.035222115384615386,0.031259230769230775,-1.6947566682407817,-0.6662318840575963,0.4230769230769231
60,300,0,CONTINUATION,F12,2,-0.00029422289079999997,0.00011647691459999988,29,29,-2.1494633324161896,0.1724137931034483,0.01757034482758621,0.03341224137931034,-2.8739501599454695,-1.3886998076739987,0.41379310344827586
60,300,0,CONTINUATION,F12,3,0.00011647691459999988,0.0007712291792000001,36,35,-1.1938536202975092,0.25,0.01418513888888889,0.02838083333333333,-2.8854305592235177,0.5383222239260589,0.3333333333333333
60,300,0,CONTINUATION,F12,4,0.0007712291792000001,inf,19,19,-0.6700695578926338,0.3684210526315789,0.030520263157894734,0.01755263157894737,-1.9657867494826178,0.7788690476196893,0.3157894736842105
60,300,0,CONTINUATION,F13,0,-inf,-0.000112392169,37,36,-0.9684533524228247,0.2972972972972973,0.03811243243243243,0.040416351351351354,-1.1014862563844194,-0.9156087766019149,0.5135135135135135
60,300,0,CONTINUATION,F13,1,-0.000112392169,9.568106920000001e-05,20,20,-1.642271195120956,0.15,0.01170825,0.027645750000000004,-2.5444693237802727,-0.43421888053539615,0.25
60,300,0,CONTINUATION,F13,2,9.568106920000001e-05,0.00040240457579999983,36,34,-1.4121632382473088,0.3333333333333333,0.016274305555555556,0.022515972222222222,-2.3673070015239976,0.048528323529101115,0.3333333333333333
60,300,0,CONTINUATION,F13,3,0.00040240457579999983,0.000677633041,19,19,-2.132188542007016,0.21052631578947367,0.02040342105263158,0.021258684210526315,-5.132698412694497,-0.11823466018029118,0.3157894736842105
60,300,0,CONTINUATION,F13,4,0.000677633041,inf,20,20,-0.8445912588625276,0.25,0.047332,0.0346775,-4.622470978439601,0.11582251082290537,0.4
60,300,0,CONTINUATION,F14,0,-inf,0.0821904761906,24,24,-2.2781639934425204,0.20833333333333334,0.019729374999999997,0.03942458333333334,-2.920265949419156,-1.0104487014101142,0.4583333333333333
60,300,0,CONTINUATION,F14,1,0.0821904761906,0.1824403134686,32,31,-1.415725621921732,0.21875,0.023865312500000003,0.03160265625,-2.146419504440967,-0.8825824005495545,0.4375
60,300,0,CONTINUATION,F14,2,0.1824403134686,0.278515778705,22,22,-0.6277841001066249,0.2727272727272727,0.015494090909090909,0.0179925,-2.1594705677458865,1.1694824016555765,0.36363636363636365
60,300,0,CONTINUATION,F14,3,0.278515778705,0.435782102925,30,29,-1.0853061684704375,0.36666666666666664,0.04462416666666666,0.037983333333333334,-3.0720301198615076,0.4280041782110167,0.4
60,300,0,CONTINUATION,F14,4,0.435782102925,inf,24,23,-1.2737454580739926,0.25,0.026988125,0.019314583333333333,-1.8450228994822098,-0.2556242699097599,0.3333333333333333
60,300,0,CONTINUATION,F15,0,-inf,0.1016782485054,10,10,-0.7673608146907658,0.5,0.04452450000000001,0.029092,-3.6718954248378455,2.522222222223401,0.5
60,300,0,CONTINUATION,F15,1,0.1016782485054,0.2506788380606,29,28,-1.5508186020812054,0.27586206896551724,0.03760689655172414,0.05080896551724138,-2.88933257055479,-0.8080790711949024,0.6206896551724138
60,300,0,CONTINUATION,F15,2,0.2506788380606,0.46537181105139996,33,32,-1.0954582194293927,0.21212121212121213,0.04974803030303031,0.03825833333333334,-3.5063885156989087,-0.2502890630321192,0.5151515151515151
60,300,0,CONTINUATION,F15,3,0.46537181105139996,0.8011056323984,37,36,-1.956679201843407,0.24324324324324326,0.008017162162162162,0.022514864864864863,-2.488814939441407,-1.141945867953444,0.2972972972972973
60,300,0,CONTINUATION,F15,4,0.8011056323984,inf,23,23,-0.6836905512048698,0.2608695652173913,0.0039278260869565216,0.004191521739130436,-2.601449275363836,-0.03948412698400724,0.30434782608695654
60,300,0,CONTINUATION,F16,0,-inf,0.0002706314922,53,51,-1.195331550851659,0.16981132075471697,0.00030292452830188687,0.00031566037735849053,-1.4806938687594566,-0.7708841968933955,0.39622641509433965
60,300,0,CONTINUATION,F16,1,0.0002706314922,0.0004521929826000001,19,19,-1.5753253048621183,0.15789473684210525,0.0004621052631578947,0.0005705263157894736,-3.0502380952373187,-0.8738539238535112,0.3684210526315789
60,300,0,CONTINUATION,F16,2,0.0004521929826000001,0.038346312403199995,24,24,-1.6806762752994053,0.3333333333333333,0.018382083333333334,0.037282916666666666,-3.4605456860547865,0.6090038314161799,0.5833333333333334
60,300,0,CONTINUATION,F16,3,0.038346312403199995,0.052501693975,12,12,-3.3906835325024134,0.25,0.07033333333333333,0.082875,-4.153594771238343,-2.9264705882361555,1.0
60,300,0,CONTINUATION,F16,4,0.052501693975,inf,24,24,-0.10880400040073912,0.5,0.09393750000000001,0.08497916666666668,-0.18231839969364358,0.06270537454617736,1.0
60,300,0,CONTINUATION,F17,0,-inf,0.0005760413586,47,45,-1.290554139589075,0.1702127659574468,0.0002735106382978723,0.0003264893617021277,-1.7323170424250607,-0.6962773569022065,0.44680851063829785
60,300,0,CONTINUATION,F17,1,0.0005760413586,0.0010367908016000002,28,27,-1.435379231419557,0.17857142857142858,0.0007216071428571429,0.00042089285714285715,-3.5456349206346043,-1.024273298717858,0.39285714285714285
60,300,0,CONTINUATION,F17,2,0.0010367908016000002,0.09389966792059999,25,25,-1.925854106626361,0.32,0.0377578,0.055649199999999996,-2.5200595221869504,-0.9643295019163887,0.72
60,300,0,CONTINUATION,F17,3,0.09389966792059999,0.12046812231720001,10,10,-1.0884520123840995,0.5,0.0478,0.0769,-2.2411936704511968,2.1333333333319437,1.0
60,300,0,CONTINUATION,F17,4,0.12046812231720001,inf,22,22,-0.7746339165643854,0.4090909090909091,0.09588636363636362,0.08040909090909092,-1.3427280073819963,-0.24852941176279053,1.0
60,300,0,CONTINUATION,F18,0,-inf,0.0009216504324000001,49,46,-1.0946401311226877,0.16326530612244897,0.00032948979591836743,0.0003439795918367347,-1.6347857981181904,-0.47153110047854147,0.4489795918367347
60,300,0,CONTINUATION,F18,1,0.0009216504324000001,0.0016296978868000004,29,29,-1.2611476306810867,0.27586206896551724,0.000701551724137931,0.00037241379310344825,-4.2223590585652815,-0.7859751374313269,0.41379310344827586
60,300,0,CONTINUATION,F18,2,0.0016296978868000004,0.16892022397439999,23,23,-2.6877914531315006,0.21739130434782608,0.043022391304347825,0.05776978260869564,-2.7462059970184884,-2.4237037037039237,0.8260869565217391
60,300,0,CONTINUATION,F18,3,0.16892022397439999,0.1967328345956,11,11,-0.6482993840248509,0.5454545454545454,0.05327272727272727,0.10045454545454545,-1.3240193327912648,2.1333333333319437,1.0
60,300,0,CONTINUATION,F18,4,0.1967328345956,inf,20,20,-0.8879168816644766,0.4,0.09762499999999999,0.07475000000000001,-1.3427280073819965,-0.5157986878955968,1.0
60,300,0,CONTINUATION,F19,0,-inf,8.36304038e-05,38,38,-1.2204859661490426,0.2894736842105263,0.02345,0.037870131578947364,-1.4915685985430884,0.3247696687364645,0.5
60,300,0,CONTINUATION,F19,1,8.36304038e-05,0.00018862888760000002,31,31,-1.653763659779008,0.25806451612903225,0.030953548387096772,0.03770935483870968,-1.8100175940180112,-1.1371202218265537,0.3870967741935484
60,300,0,CONTINUATION,F19,2,0.00018862888760000002,0.0002958052122,30,28,-1.7506177309575937,0.16666666666666666,0.010453999999999998,0.022909166666666664,-2.613202649479057,-1.259394901675903,0.26666666666666666
60,300,0,CONTINUATION,F19,3,0.0002958052122,0.00040051771380000004,8,8,-0.7787971328192924,0.125,0.049799375,0.010660625,-1.5485287659202644,-0.31695815295870905,0.375
60,300,0,CONTINUATION,F19,4,0.00040051771380000004,inf,25,21,-0.8210173134502243,0.4,0.0400732,0.023029800000000003,-4.14157043784477,0.7666997354496886,0.32
60,300,0,CONTINUATION,F20,0,-inf,0.0001550822816,42,41,-1.591174403401828,0.16666666666666666,0.007481071428571427,0.01097095238095238,-2.077073411248376,-0.7209688723970628,0.2619047619047619
60,300,0,CONTINUATION,F20,1,0.0001550822816,0.000195292171,22,22,-0.7592202444808649,0.36363636363636365,0.01992181818181818,0.026446136363636363,-0.7686408419166905,-0.7224235104680806,0.36363636363636365
60,300,0,CONTINUATION,F20,2,0.000195292171,0.00024578724179999997,29,28,-1.6980821971513378,0.27586206896551724,0.04214603448275862,0.0484901724137931,-1.7888833354041005,-1.4547051452142794,0.5172413793103449
60,300,0,CONTINUATION,F20,3,0.00024578724179999997,0.0003009908038000001,10,10,-1.436831215970829,0.2,0.035348,0.046678500000000005,-2.6484210526310052,0.12844827586175145,0.6
60,300,0,CONTINUATION,F20,4,0.0003009908038000001,inf,29,25,-1.0267108895102663,0.3448275862068966,0.04263120689655173,0.035888448275862066,-3.5823683045742643,0.9890892573250436,0.3793103448275862
60,300,0,CONTINUATION,F21,0,-inf,0.0001703752028,50,49,-1.4292891487817665,0.22,0.010374100000000002,0.0126925,-2.024287007098686,-0.37288244766460754,0.28
60,300,0,CONTINUATION,F21,1,0.0001703752028,0.00020702418000000003,24,24,-2.449036462478905,0.08333333333333333,0.020948333333333333,0.03975354166666666,-3.626654589372208,-1.5543946360149894,0.4166666666666667
60,300,0,CONTINUATION,F21,2,0.00020702418000000003,0.0002391922056,16,16,-0.5201833035954708,0.375,0.0362140625,0.030125,-1.7333636363630238,0.08217766638887063,0.5
60,300,0,CONTINUATION,F21,3,0.0002391922056,0.00028566028400000003,10,9,-1.7781520724241713,0.2,0.06191850000000001,0.0402545,-3.813634149312829,1.3968253968237467,0.6
60,300,0,CONTINUATION,F21,4,0.00028566028400000003,inf,32,31,-0.642927996062479,0.4375,0.0420134375,0.046347031250000004,-2.0275486345345444,-0.1790342594685282,0.46875
60,300,0,CONTINUATION,F22,0,-inf,0.363441714743,33,33,-1.3796728096429176,0.30303030303030304,0.026417727272727273,0.0494930303030303,-1.8674998255799413,2.943452380949887,0.5757575757575758
60,300,0,CONTINUATION,F22,1,0.363441714743,0.8056579928008001,26,26,-1.4674291995085111,0.2692307692307692,0.0396423076923077,0.04951384615384616,-2.3158499402810233,-1.1327845813507769,0.5
60,300,0,CONTINUATION,F22,2,0.8056579928008001,1.3315638718694,24,24,-1.2398327273171883,0.25,0.017892500000000002,0.018776458333333333,-1.8507591563274248,0.12851880607397198,0.2916666666666667
60,300,0,CONTINUATION,F22,3,1.3315638718694,1.8939038708122,26,25,-1.0376025940691411,0.23076923076923078,0.03682711538461539,0.009641730769230769,-2.5575403717498473,0.8486794350431957,0.2692307692307692
60,300,0,CONTINUATION,F22,4,1.8939038708122,inf,23,20,-1.5871072690218637,0.2608695652173913,0.011960652173913044,0.014539565217391305,-2.8965955504964396,-0.2713365539457355,0.30434782608695654
60,300,0,CONTINUATION,F23,0,-inf,0.0342435163998,25,25,-1.3447255268073528,0.24,0.0283566,0.0201104,-1.5788942726075799,-0.7731481481480896,0.48
60,300,0,CONTINUATION,F23,1,0.0342435163998,0.0713593851736,21,21,-1.7715093618426097,0.09523809523809523,0.013550714285714284,0.009846666666666665,-2.5503418887958635,-0.9092270266980548,0.3333333333333333
60,300,0,CONTINUATION,F23,2,0.0713593851736,0.16800595186239994,31,30,-1.4983215304750934,0.25806451612903225,0.016417419354838706,0.04427080645161291,-1.851627734762832,-0.8762202216304882,0.41935483870967744
60,300,0,CONTINUATION,F23,3,0.16800595186239994,0.34719141126080005,25,25,0.058485382933542024,0.48,0.0447952,0.027510199999999995,-1.7330953920289114,1.5800399831646021,0.36
60,300,0,CONTINUATION,F23,4,0.34719141126080005,inf,30,25,-2.037127145136088,0.23333333333333334,0.031406833333333335,0.03955566666666666,-2.9032406747137283,-0.9465789473691404,0.36666666666666664
60,300,0,CONTINUATION,F24,0,-inf,0.2515625,28,28,-1.543988207867503,0.21428571428571427,0.018321607142857143,0.0264925,-2.6101163812038592,-0.38296573010065366,0.39285714285714285
60,300,0,CONTINUATION,F24,1,0.2515625,0.5843750000000001,36,35,-1.5160863746855395,0.3333333333333333,0.02745611111111111,0.037358749999999996,-2.506269841268749,-0.9692600505472663,0.4722222222222222
60,300,0,CONTINUATION,F24,2,0.5843750000000001,0.7578125,20,19,-0.261112724168629,0.25,0.027730249999999994,0.009243749999999998,-1.1295850958092837,0.9448935786437159,0.3
60,300,0,CONTINUATION,F24,3,0.7578125,0.9031250000000002,27,26,-1.2616021147965772,0.2962962962962963,0.04044518518518519,0.04296629629629629,-1.9499631361210552,-0.6666666666666666,0.4444444444444444
60,300,0,CONTINUATION,F24,4,0.9031250000000002,inf,21,19,-1.8963424334524261,0.19047619047619047,0.019831190476190478,0.0249852380952381,-2.9757409705105817,-0.508085639720081,0.2857142857142857
60,300,0,CONTINUATION,F25,0,-inf,0.00022,33,33,-1.2749573658662652,0.24242424242424243,0.00045530303030303027,0.0004025757575757576,-2.4136002885998713,-0.2001912815863547,0.48484848484848486
60,300,0,CONTINUATION,F25,1,0.00022,0.00027,38,37,-1.4795684445225687,0.15789473684210525,0.00036315789473684204,0.00037144736842105263,-1.8814231039199876,-1.06513902308112,0.5526315789473685
60,300,0,CONTINUATION,F25,2,0.00027,0.017,27,27,-1.5341566021896076,0.3333333333333333,0.030802962962962966,0.043868888888888895,-1.5945176921343474,-1.436747802567748,0.5925925925925926
60,300,0,CONTINUATION,F25,3,0.017,0.019,19,19,-0.24145891043371187,0.3157894736842105,0.06971052631578947,0.062289473684210526,-2.014619883040437,2.5902255639102574,1.0
60,300,0,CONTINUATION,F25,4,0.019,inf,15,15,-2.174156031436422,0.4,0.09196666666666665,0.10406666666666667,-4.616915422883729,1.9373015873000068,1.0
60,300,0,CONTINUATION,F26,0,-inf,0.3330753697898,25,25,-0.4695980392150463,0.48,0.0889142,0.07559160000000001,-1.0501931913113878,1.1482843137274972,0.96
60,300,0,CONTINUATION,F26,1,0.3330753697898,0.4327498056268,14,13,-1.5468844525106056,0.5,0.031125000000000003,0.0539475,-5.732170622635463,2.062865497077746,0.6428571428571429
60,300,0,CONTINUATION,F26,2,0.4327498056268,0.5358351860222,18,18,-2.221674630753122,0.16666666666666666,0.033209444444444444,0.04476305555555556,-2.5490059811363617,0.8333333333323053,0.5
60,300,0,CONTINUATION,F26,3,0.5358351860222,0.9027015304486001,24,24,-1.8798945971497094,0.16666666666666666,0.006340000000000001,0.015053125,-3.7744444444432603,-0.8437784437787033,0.25
60,300,0,CONTINUATION,F26,4,0.9027015304486001,inf,51,49,-1.1454026469348386,0.17647058823529413,0.0030582352941176476,0.0028293137254901952,-1.3962052794999735,-0.7432937215289077,0.39215686274509803
60,300,0,CONTINUATION,F27,0,-inf,0.49657724616460003,21,21,-1.4085006789560566,0.47619047619047616,0.06095357142857142,0.07181880952380953,-1.8412513570018263,-0.2272406506454324,0.8571428571428571
60,300,0,CONTINUATION,F27,1,0.49657724616460003,0.6636317677318,18,18,-0.1266102483880195,0.3888888888888889,0.07048166666666666,0.05244777777777779,-2.911699346405262,1.8945321637431778,0.7777777777777778
60,300,0,CONTINUATION,F27,2,0.6636317677318,0.879391868237,15,15,-2.352783714519634,0.26666666666666666,0.03885033333333333,0.06310299999999999,-4.093508771929567,-1.2694905829093823,0.5333333333333333
60,300,0,CONTINUATION,F27,3,0.879391868237,1.4909562277488,33,33,-1.7505971187185698,0.18181818181818182,0.008613787878787879,0.012622727272727272,-2.589165106988395,-1.2520835686050225,0.2727272727272727
60,300,0,CONTINUATION,F27,4,1.4909562277488,inf,45,45,-1.155567169550706,0.17777777777777778,0.003306666666666667,0.003133555555555555,-1.5368853512253484,-0.8085186624075281,0.4444444444444444
60,300,0,CONTINUATION,F28,0,-inf,106.0,49,47,-1.2306573974988577,0.16326530612244897,0.005716122448979591,0.010465510204081633,-1.565577176292401,-0.5553274288779426,0.3877551020408163
60,300,0,CONTINUATION,F28,1,106.0,133.0,20,20,-0.46544013209263113,0.45,0.01283975,0.00878175,-1.7840476190472887,-0.05290072571556337,0.25
60,300,0,CONTINUATION,F28,2,133.0,156.6,17,17,-1.2212003859120775,0.23529411764705882,0.014684411764705882,0.030481764705882354,-2.1810865568239466,-0.30712484666836365,0.35294117647058826
60,300,0,CONTINUATION,F28,3,156.6,186.8,23,23,-2.6245003411950742,0.17391304347826086,0.017410434782608696,0.039089565217391306,-3.6125837001451724,-1.978665539669664,0.5217391304347826
60,300,0,CONTINUATION,F28,4,186.8,inf,23,21,-1.1384588029157365,0.43478260869565216,0.10337152173913043,0.08046369565217391,-3.7403452685414087,0.3585093686584297,0.8260869565217391
60,300,0,CONTINUATION,F29,0,-inf,111.20000000000002,39,39,-1.937932284193592,0.20512820512820512,0.03353615384615385,0.0455147435897436,-3.2915609770814958,-0.8760291470634528,0.4358974358974359
60,300,0,CONTINUATION,F29,1,111.20000000000002,195.40000000000003,16,14,-1.2807832050961903,0.1875,0.0396490625,0.0245003125,-3.147632850241048,-0.7866666666667275,0.4375
60,300,0,CONTINUATION,F29,2,195.40000000000003,301.4,24,23,-1.4553695516768554,0.3333333333333333,0.008311041666666666,0.016813958333333334,-2.940623088315433,-0.36464641543881704,0.2916666666666667
60,300,0,CONTINUATION,F29,3,301.4,543.6,28,27,-0.8295180295448795,0.2857142857142857,0.04210714285714286,0.03603035714285714,-2.045166951852253,0.6130339738234358,0.5357142857142857
60,300,0,CONTINUATION,F29,4,543.6,inf,25,25,-0.9076887024704133,0.32,0.009749800000000001,0.015075800000000002,-2.0052162568914036,0.13370009620044015,0.24
60,300,0,CONTINUATION,F31,0,-inf,0.050344827587800005,40,40,-1.6534475424322868,0.125,0.016253500000000004,0.013153125000000002,-2.0900486998625656,-1.2568505303398694,0.3
60,300,0,CONTINUATION,F31,1,0.050344827587800005,0.105263157894,20,20,-1.1363049787627457,0.2,0.0080715,0.007425249999999999,-1.379898989898584,-0.7723973831954746,0.3
60,300,0,CONTINUATION,F31,2,0.105263157894,0.17166666666639996,17,17,-1.1800917583182173,0.4117647058823529,0.024814117647058827,0.028461764705882353,-3.559214344940949,0.9419432419436177,0.35294117647058826
60,300,0,CONTINUATION,F31,3,0.17166666666639996,0.3808823529408001,26,25,-0.746141391675953,0.3076923076923077,0.03975596153846154,0.05221884615384616,-1.3227752200544118,0.96798271032439,0.46153846153846156
60,300,0,CONTINUATION,F31,4,0.3808823529408001,inf,29,27,-1.6756636085110264,0.3793103448275862,0.0447393103448276,0.04966172413793103,-3.4856044827671933,-0.4949122807025169,0.5517241379310345
60,300,0,CONTINUATION,F33,0,-inf,1.0,93,93,-1.0386175316346653,0.26881720430107525,0.02055172043010753,0.023239623655913977,-1.2777816108304636,-0.7590548505816246,0.3548387096774194
60,300,0,CONTINUATION,F33,1,1.0,3.0,17,14,-1.1607551952440336,0.23529411764705882,0.0299864705882353,0.026863529411764706,-2.4594363929142187,-0.34047913902347643,0.4117647058823529
60,300,0,CONTINUATION,F33,2,3.0,inf,22,17,-2.7543278742353725,0.2727272727272727,0.051973863636363644,0.06083613636363638,-5.392961402373669,-1.1742926155977589,0.45454545454545453
60,300,0,CONTINUATION,F34,0,-inf,0.0,87,84,-1.3576979290202436,0.26436781609195403,0.015560459770114943,0.02809097701149425,-1.614063018708135,-1.02853822721332,0.3448275862068966
60,300,0,CONTINUATION,F34,1,0.0,inf,45,38,-1.3066613815464314,0.26666666666666666,0.04912766666666666,0.03360988888888888,-2.5858421290882054,-0.4662161896674511,0.4444444444444444
60,300,0,REVERSAL,F01,0,-inf,-1.6309627407697995,24,22,0.5654569434601254,0.4583333333333333,0.037188958333333334,0.050104375,0.007632340291465105,1.301155687220388,0.5416666666666666
60,300,0,REVERSAL,F01,1,-1.6309627407697995,-0.5116862132473999,22,20,-1.1330982745367004,0.5,0.021360909090909094,0.028946818181818188,-1.5825444610219133,0.3469785575054258,0.36363636363636365
60,300,0,REVERSAL,F01,2,-0.5116862132473999,0.24106070005739996,25,25,-0.6687821523183345,0.52,0.032588400000000003,0.0347224,-1.5279902053042358,0.40056623039020034,0.48
60,300,0,REVERSAL,F01,3,0.24106070005739996,1.401458593080801,34,33,-1.1554240076639875,0.35294117647058826,0.02363852941176471,0.029511470588235295,-2.402294685989042,0.07798712965000358,0.29411764705882354
60,300,0,REVERSAL,F01,4,1.401458593080801,inf,27,26,-0.7229499713950871,0.37037037037037035,0.02161518518518519,0.00909537037037037,-1.5493622735288926,-0.061820129688042666,0.25925925925925924
60,300,0,REVERSAL,F02,0,-inf,-2.4337018047708,26,24,0.46130915250518917,0.5,0.030431153846153844,0.04514653846153845,0.17587435998229603,0.724223351527086,0.46153846153846156
60,300,0,REVERSAL,F02,1,-2.4337018047708,-0.916121491661,24,23,-1.143199501726779,0.4583333333333333,0.03131145833333334,0.02720125,-1.7509263410429632,0.3442477677565417,0.4166666666666667
60,300,0,REVERSAL,F02,2,-0.916121491661,0.16549555983819955,20,20,-1.0731330788543194,0.55,0.040566250000000005,0.0337295,-1.6419463522585664,1.3491265597140434,0.45
60,300,0,REVERSAL,F02,3,0.16549555983819955,2.1662372105198004,34,33,-0.8130132728845828,0.4117647058823529,0.019843970588235293,0.03215676470588235,-2.376875901874267,0.5688245564493158,0.38235294117647056
60,300,0,REVERSAL,F02,4,2.1662372105198004,inf,28,28,-0.7976054200534183,0.2857142857142857,0.019135714285714284,0.01292142857142857,-1.2586150520220991,-0.2841169000334352,0.25
