detector_id,severity,outcome,event_rows,event_market_clusters,matched_clusters,mean_event,mean_control,mean_difference,status,reason
STRICT_V0,P995,abs_return_30s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,abs_return_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,mfe_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,mae_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,spread_change_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,tick_activity_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P995,quote_reversion_ratio,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,abs_return_1s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,abs_return_3s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,realized_volatility_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,abs_return_10s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,abs_return_30s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,abs_return_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,mfe_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,mae_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,spread_change_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,tick_activity_120s,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
STRICT_V0,P999,quote_reversion_ratio,0,0,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,abs_return_1s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,abs_return_3s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,realized_volatility_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,abs_return_10s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,abs_return_30s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,abs_return_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,mfe_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,mae_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,spread_change_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,tick_activity_120s,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P990,quote_reversion_ratio,30347,21925,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,abs_return_1s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,abs_return_3s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,realized_volatility_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,abs_return_10s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,abs_return_30s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,abs_return_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,mfe_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,mae_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,spread_change_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,tick_activity_120s,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P995,quote_reversion_ratio,23259,13706,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,abs_return_1s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,abs_return_3s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,realized_volatility_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,abs_return_10s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,abs_return_30s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,abs_return_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,mfe_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,mae_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,spread_change_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,tick_activity_120s,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_RAW,P999,quote_reversion_ratio,3068,1621,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,abs_return_1s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,abs_return_3s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,realized_volatility_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,abs_return_10s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,abs_return_30s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,abs_return_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,mfe_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,mae_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,spread_change_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,tick_activity_120s,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P990,quote_reversion_ratio,12710,8926,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,abs_return_1s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,abs_return_3s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,realized_volatility_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,abs_return_10s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,abs_return_30s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,abs_return_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,mfe_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,mae_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,spread_change_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,tick_activity_120s,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P995,quote_reversion_ratio,10001,5190,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,abs_return_1s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,abs_return_3s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,realized_volatility_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,abs_return_10s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,abs_return_30s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,abs_return_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,mfe_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,mae_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,spread_change_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,tick_activity_120s,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_NOISE_ROBUST,P999,quote_reversion_ratio,1114,558,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,abs_return_1s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,abs_return_3s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,realized_volatility_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,abs_return_10s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,abs_return_30s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,abs_return_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,mfe_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,mae_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,spread_change_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,tick_activity_120s,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P990,quote_reversion_ratio,11411,7921,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,abs_return_1s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,abs_return_3s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,realized_volatility_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,abs_return_10s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,abs_return_30s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,abs_return_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,mfe_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,mae_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,spread_change_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,tick_activity_120s,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P995,quote_reversion_ratio,9301,4745,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,abs_return_1s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,abs_return_3s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,realized_volatility_120s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,abs_return_10s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,abs_return_30s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,abs_return_120s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,mfe_120s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
TAIL_V1_PERSISTENT,P999,mae_120s,1087,545,0,,,,NOT_ESTIMABLE,NON_EVENT_CONTROL_BOUNDARIES_WITH_COMPLETE_120S_OUTCOMES_WERE_NOT_RECORDED
