entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.14 03:15:00,2025.01.14 03:30:38,tokyo_first120_reference,EURJPY,SHORT,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,161.37800000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_above_without_higher_pullback,true,161.37800000,161.34500000,161.34500000,wick_cluster_zone,0.0159,neckline_level,161.37800000,false,true,true,false,1.50,160.88000000,161.35000000,161.70000000,161.66400000,160.88000000,0.31400000,-1.1146,161.66400000,161.66400000,true,false,none,0.0000,,-1,0.1752,1.1146,full_sl,true,false,false,false,-1.1146,0.0000,-26.62,0.00,0.00,-26.62,0.120,1.497,1,0.18114286,30.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,2,break_even_at_1_0r
2025.01.16 03:15:00,2025.01.16 03:47:05,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.3066,neckline_level,156.18500000,false,true,true,false,1.50,155.58700000,156.11000000,155.57800000,156.45900000,155.58700000,0.34900000,1.5244,156.45900000,156.45900000,true,true,price_1_0r_close,1.0688,2025.01.16 03:15:00,1,1.5244,0.2006,tp,false,false,true,false,1.0688,0.4556,37.61,0.00,0.00,37.61,0.110,1.499,2,0.11628571,18.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,4,break_even_at_1_0r
2025.01.22 03:15:01,2025.01.22 09:15:00,tokyo_first120_reference,GBPJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,191.84200000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,192.05312500,192.01700000,192.05312500,recent_equal_highs,0.0658,session_high|opening_range_high|neckline_level,192.01700000,false,true,true,false,1.50,192.53500000,192.03100000,191.94200000,191.69500000,192.53500000,0.33600000,-0.2649,191.69500000,191.69500000,true,false,none,0.0000,,-1,1.1220,0.5268,time,false,false,false,true,-0.2649,0.0000,-6.29,0.00,0.00,-6.29,0.110,1.500,24,0.19500000,38.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,6,break_even_at_1_0r
2025.02.05 05:00:00,2025.02.05 11:00:00,tokyo_first120_reference,USDJPY,SHORT,2025.02.05 04:45:00,4,1,10,tokyo,2025.02.05 00:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,153.45700000,PERIOD_M5,h4_bias_h1_reversal_alignment,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,153.45700000,153.16000000,153.16000000,current_day_low,0.7282,opening_range_low|neckline_level,153.45700000,false,true,true,false,1.50,152.92200000,153.38500000,153.06300000,153.69400000,152.92200000,0.30900000,1.0421,153.69400000,153.69400000,true,true,price_1_0r_close,1.2168,2025.02.05 10:30:00,23,1.2362,0.5631,time,false,false,false,true,1.2168,-0.1748,25.24,0.00,0.00,25.24,0.120,1.498,24,0.23707143,16.00,4.500,other,false,not_invalidated,DEAL_REASON_EXPERT,8,break_even_at_1_0r
2025.02.06 03:45:00,2025.02.06 07:15:14,tokyo_first120_reference,USDJPY,SHORT,2025.02.06 03:30:00,3,0,9,tokyo,2025.02.06 00:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,152.31900000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,152.10700000,151.80100000,151.80100000,current_day_low,0.2243,neckline_level,152.31900000,false,true,true,false,1.50,151.19300000,151.90800000,152.39100000,152.38500000,151.19300000,0.47700000,-1.0126,152.38500000,152.38500000,true,false,none,0.0000,,-1,0.2243,1.0126,full_sl,true,false,false,false,-1.0126,0.0000,-25.36,0.00,0.00,-25.36,0.080,1.499,14,0.15900000,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,break_even_at_1_0r
2025.02.13 03:15:00,2025.02.13 04:29:07,tokyo_first120_reference,USDJPY,LONG,2025.02.13 03:00:00,3,0,9,tokyo,2025.02.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,154.46100000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,154.54700000,154.49100000,154.54700000,pre_session_high,0.0139,neckline_level,154.46100000,false,true,true,false,1.50,155.08300000,154.54200000,154.18000000,154.18100000,155.08300000,0.36100000,-1.0028,154.18100000,154.18100000,true,false,none,0.0000,,-1,0.3269,1.0028,full_sl,true,false,false,false,-1.0028,0.0000,-23.48,0.00,0.00,-23.48,0.100,1.499,4,0.12021429,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,12,break_even_at_1_0r
2025.02.28 03:15:00,2025.02.28 09:09:19,tokyo_first120_reference,EURJPY,SHORT,2025.02.28 03:00:00,3,0,9,tokyo,2025.02.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,155.45000000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,155.40600000,155.32900000,155.32900000,pre_session_low,0.0773,neckline_level,155.45000000,false,true,true,false,1.50,154.52000000,155.37300000,155.94700000,155.94200000,154.52000000,0.56900000,-1.0088,155.94200000,155.94200000,true,false,none,0.0000,,-1,1.0387,1.0088,full_sl,true,false,false,false,-1.0088,0.0000,-22.33,0.00,0.00,-22.33,0.060,1.499,23,0.18950000,31.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,14,break_even_at_1_0r
2025.03.03 03:15:00,2025.03.03 03:34:09,tokyo_first120_reference,USDJPY,LONG,2025.03.03 03:00:00,3,0,9,tokyo,2025.03.03 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,150.60400000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,150.71300000,150.68600000,150.94100000,pre_session_high,1.3804,session_high|opening_range_high|neckline_level,150.71300000,false,true,false,false,1.50,150.96300000,150.68700000,150.50200000,150.50300000,150.96300000,0.18400000,-1.0054,150.50300000,150.50300000,true,false,none,0.0000,,-1,0.1413,1.4185,full_sl,true,false,false,false,-1.0054,0.0000,-24.58,0.00,0.00,-24.58,0.200,1.500,1,0.14950000,19.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,16,break_even_at_1_0r
2025.03.04 04:00:01,2025.03.04 10:00:00,tokyo_first120_reference,AUDJPY,SHORT,2025.03.04 03:45:00,3,0,9,tokyo,2025.03.04 00:00,45,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,92.46800000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_below_without_lower_pullback,true,92.52400000,92.46800000,92.46800000,pre_session_low,0.0083,neckline_level,92.46800000,false,true,true,false,1.50,91.75200000,92.47200000,92.70500000,92.95200000,91.75200000,0.48000000,-0.4854,92.95200000,92.95200000,true,false,none,0.0000,,-1,0.4729,0.8583,time,false,false,false,true,-0.4854,0.0000,-10.84,0.00,0.00,-10.84,0.070,1.500,24,0.18235714,28.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,18,break_even_at_1_0r
2025.03.05 03:15:00,2025.03.05 03:25:43,tokyo_first120_reference,EURJPY,LONG,2025.03.05 03:00:00,3,0,9,tokyo,2025.03.05 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,159.05100000,PERIOD_M5,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,159.19700000,159.08783333,159.19700000,previous_day_high,0.4221,neckline_level,159.05100000,false,true,false,false,1.50,159.46000000,159.09400000,159.46100000,158.85000000,159.46000000,0.24400000,1.5041,158.85000000,158.85000000,true,false,none,0.0000,,-1,1.5041,0.1475,tp,false,false,true,false,1.5041,0.0000,36.58,0.00,0.00,36.58,0.150,1.500,0,0.23728571,34.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,20,break_even_at_1_0r
