entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.16 10:15:00,2025.01.16 11:59:01,london_first120_reference,USDJPY,SHORT,2025.01.16 10:00:00,10,7,16,london,2025.01.16 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,156.04100000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.01900000,155.95700000,155.95700000,session_low,0.2049,neckline_level,156.04100000,false,true,false,false,1.50,155.64100000,156.00700000,155.63200000,156.25100000,155.64100000,0.24400000,1.5369,156.25100000,156.25100000,true,true,price_1_0r_close,1.0123,2025.01.16 11:30:00,6,1.5369,0.9016,tp,false,false,true,false,1.0123,0.5246,36.14,0.00,0.00,36.14,0.150,1.500,6,0.13414286,18.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,2,break_even_at_1_0r
2025.01.24 10:15:00,2025.01.24 11:21:58,london_first120_reference,GBPUSD,LONG,2025.01.24 10:00:00,10,7,16,london,2025.01.24 07:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.23991000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.24132000,1.24035000,1.24132000,failed_breakout_level,0.4947,session_high|opening_range_high|neckline_level,1.24035000,false,true,true,false,1.50,1.24320000,1.24039000,1.24321000,1.23851000,1.24320000,0.00188000,1.5000,1.23851000,1.23851000,true,false,none,0.0000,,-1,1.5000,1.1277,tp,false,false,true,false,1.5000,0.0000,36.66,0.00,0.00,36.66,0.130,1.495,4,0.00108929,20.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,4,break_even_at_1_0r
2025.02.03 10:15:00,2025.02.03 11:53:08,london_first120_reference,EURJPY,SHORT,2025.02.03 10:00:00,10,7,16,london,2025.02.03 07:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,159.12900000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,159.12900000,159.08961538,159.08961538,recent_equal_lows,0.0046,neckline_level,159.12900000,false,true,true,false,1.50,158.63500000,159.09100000,158.63400000,159.39500000,158.63500000,0.30400000,1.5033,159.39500000,159.39500000,true,false,none,0.0000,,-1,1.5033,0.8816,tp,false,false,true,false,1.5033,0.0000,35.24,0.00,0.00,35.24,0.120,1.500,6,0.17635714,30.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,6,break_even_at_1_0r
2025.02.05 10:15:00,2025.02.05 11:25:10,london_first120_reference,USDJPY,SHORT,2025.02.05 10:00:00,10,7,16,london,2025.02.05 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,153.34300000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,153.27500000,153.23800000,153.23800000,recent_rejection_zone,0.1049,neckline_level,153.34300000,false,true,true,false,1.50,152.83900000,153.26800000,152.83400000,153.55400000,152.83900000,0.28600000,1.5175,153.55400000,153.55400000,true,true,price_1_0r_close,1.1818,2025.02.05 11:00:00,4,1.5175,0.4161,tp,false,false,true,false,1.1818,0.3357,36.92,0.00,0.00,36.92,0.130,1.500,4,0.14450000,17.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,8,break_even_at_1_0r
2025.02.12 10:15:00,2025.02.12 14:58:36,london_first120_reference,USDJPY,LONG,2025.02.12 10:00:00,10,7,16,london,2025.02.12 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,153.58500000,PERIOD_M5,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,153.67800000,153.59900000,153.67800000,pre_session_high,0.2190,neckline_level,153.58500000,false,true,true,false,1.50,153.98900000,153.62500000,153.37900000,153.38300000,153.98900000,0.24200000,-1.0165,153.38300000,153.38300000,true,false,none,0.0000,,-1,1.0413,1.0165,full_sl,true,false,false,false,-1.0165,0.0000,-25.66,0.00,0.00,-25.66,0.160,1.504,18,0.13571429,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,break_even_at_1_0r
2025.02.13 10:15:00,2025.02.13 11:01:27,london_first120_reference,USDJPY,LONG,2025.02.13 10:00:00,10,7,16,london,2025.02.13 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,154.19400000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,154.33500000,154.30800000,154.50000000,round_number,0.4620,session_high|opening_range_high|neckline_level,154.33500000,false,true,true,false,1.50,154.88100000,154.33000000,153.96200000,153.96200000,154.88100000,0.36800000,-1.0000,153.96200000,153.96200000,true,false,none,0.0000,,-1,0.0136,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.90,0.00,0.00,-23.90,0.100,1.497,3,0.13678571,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,12,break_even_at_1_0r
2025.02.21 10:30:00,2025.02.21 16:30:00,london_first120_reference,EURJPY,SHORT,2025.02.21 10:15:00,10,7,16,london,2025.02.21 07:00,15,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,157.68500000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,157.68500000,157.50000000,157.50000000,round_number,0.1288,neckline_level,157.68500000,false,true,true,false,1.50,156.81900000,157.56400000,157.46100000,158.06100000,156.81900000,0.49700000,0.2072,158.06100000,158.06100000,true,false,none,0.0000,,-1,0.6237,0.8149,time,false,false,false,true,0.2072,0.0000,4.68,0.00,0.00,4.68,0.070,1.499,24,0.16564286,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,14,break_even_at_1_0r
2025.03.04 10:15:00,2025.03.04 10:32:07,london_first120_reference,AUDJPY,SHORT,2025.03.04 10:00:00,10,7,16,london,2025.03.04 07:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,92.58500000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,92.47500000,92.47353846,92.47353846,recent_equal_lows,0.0014,neckline_level,92.58500000,false,true,true,false,1.50,91.96700000,92.47400000,92.82600000,92.81200000,91.96700000,0.33800000,-1.0414,92.81200000,92.81200000,true,false,none,0.0000,,-1,0.3757,1.0414,full_sl,true,false,false,false,-1.0414,0.0000,-25.15,0.00,0.00,-25.15,0.110,1.500,1,0.19592857,28.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,break_even_at_1_0r
2025.03.07 10:45:00,2025.03.07 13:18:30,london_first120_reference,USDJPY,SHORT,2025.03.07 10:30:00,10,7,16,london,2025.03.07 07:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,147.41800000,PERIOD_M15,h4_bias_h1_reversal_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,147.41800000,147.34200000,147.34200000,current_day_low,0.1034,session_low|opening_range_low|neckline_level,147.34200000,false,true,true,false,1.50,146.97800000,147.36900000,147.63000000,147.63000000,146.97800000,0.26100000,-1.0000,147.63000000,147.63000000,true,false,none,0.0000,,-1,0.6590,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.75,0.00,0.00,-24.75,0.140,1.498,10,0.17585714,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,18,break_even_at_1_0r
2025.03.18 10:15:00,2025.03.18 16:15:00,london_first120_reference,USDJPY,LONG,2025.03.18 10:00:00,10,7,16,london,2025.03.18 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,149.72500000,PERIOD_M15,h4_bias_h1_reversal_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,149.86300000,149.78800000,149.86300000,recent_equal_highs,0.2647,session_high|opening_range_high|neckline_level,149.78800000,false,true,true,false,1.50,150.19900000,149.79100000,149.76700000,149.51900000,150.19900000,0.27200000,-0.0882,149.51900000,149.51900000,true,false,none,0.0000,,-1,0.5037,0.8603,time,false,false,false,true,-0.0882,0.0000,-2.08,0.00,0.00,-2.08,0.130,1.500,24,0.09057143,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,20,break_even_at_1_0r
