path,classification,sha256,base_commit,head_commit
reports/backtest/runs/20260825_ts14r3_ideal_202503/step14r3_ideal.set,evidence_or_document,302312DA7486CA0D5815246B9BFA0338C53072D320B9823A8FC7E1A977E1E77B,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/summary.csv,evidence_or_document,6B2EF9ACE1BC6427B8B7FC5E52C8AF608F2D75540B26177AD3C09EB0E89062A5,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/summary.csv.runmeta,evidence_or_document,5FDCFCCF26ACF7AAB36345FAE474B574EC2EC0AFF05CD8557C3C6B2CC4BBBD05,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/summary.md,evidence_or_document,C03CD948AFB6E6C2E09FF3D8C81935C01ECD270BDB74E09995DD8D9B0C239DDF,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/symbol_specs.csv,evidence_or_document,0ED4A653CD3A9265F413935CD7451B4753F60FD7326753CCA55DF9B7F83B2788,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/symbol_specs.csv.runmeta,evidence_or_document,F4154989C61210EC23F2D8D7AACD5148E525972ED6B8650935A0748057B7F10C,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_config.ini,evidence_or_document,D217FDF0031EA0C292BE08D7420BEFE19DC81644A44BF174885BCD86B94C2AFF,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_journal_excerpt.txt,evidence_or_document,D9A2C512C65662A7FBE7FF71B9676105829762474BE47632ADF856B5B45378FC,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report-holding.png,evidence_or_document,420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report-hst.png,evidence_or_document,5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report-mfemae.png,evidence_or_document,2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report.html,evidence_or_document,3F22172BA341488165EFEDA9128B88BDCD707D1FAFC2E9C52A5A4E193A60470B,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report.html.meta.json,evidence_or_document,0D6EDA5F6A5DEB4187D89754934D5706E5D809D246BF4FC8C3D4FC6A1DC181D2,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tester_report.png,evidence_or_document,06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/tick_quality.csv,evidence_or_document,D7D0367A22158D43C3A6DC4CE2EB51BD91B39836AD29D03517B6CF4E6F9200E9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/trades.csv,evidence_or_document,69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_ideal_202503/trades.csv.runmeta,evidence_or_document,FB8D353C101375EDA8AD91F2195121B04AC61D76FC1B692CFCF1E6982F96FF7A,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/compile.log,evidence_or_document,42D8E2286230BFEA404D695024A840E3C0722B594FB3D45DF1F68EE2274C37CC,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/events.csv,evidence_or_document,FCB7F26BA6862DFFB0E09B2AE2EB3A9FEC0DA79E6CEAC2EFD2B7DB0F2B759114,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/events.csv.runmeta,evidence_or_document,E439EA39A0686AB788E0CE1562116C758401B5A108F06E3A459819804B85F9C1,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/executed_EA.ex5,evidence_or_document,96DCFF454976D2E37AF664BC705B65D4BF2FE7E2F3A8B417101615D818615268,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/reconciliation.md,evidence_or_document,4FDC19A6F1E222A29FD5AA01D47DABB885BAEB0B25FA010F730332D8C7D1B87B,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/run_command.txt,evidence_or_document,998BF6FBF1F9420ED361BD18287578214B3634AD5A22F04FFB5EE73C347822E1,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/source_hashes.txt,evidence_or_document,B0D39D2813663C9E0A34958FB51A03CF0BD6B804045DD03CECED66D0A687732F,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/step14r3_realizable.set,evidence_or_document,BFAD26FDA9287E903AA7C468A20BD6DD1F0C32B40FD5BF8FBE3377500C9847D4,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/summary.csv,evidence_or_document,D65A3F63BA88BBD4A1872ADBBFD7EF296C0C016B8FBDD0255EE340BC73BECE74,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/summary.csv.runmeta,evidence_or_document,4B17B70FCEB7438A6E382AC1F6823A33A3C9A4690F220B149442B64FD2F0199D,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/summary.md,evidence_or_document,45BB9AF9EDCAB001DC119126259DABE8325B68D6AF3967107EBFB94810D7EEAB,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/symbol_specs.csv,evidence_or_document,98A607616011E4A7F6A838DD166DE271276FC5119905C7EED84F0BEF0006E7AD,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/symbol_specs.csv.runmeta,evidence_or_document,B93B0D274F41B2A51968E1DA92EC4803086011B718F80F84DE795045930F80E9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_config.ini,evidence_or_document,13402408D2DCEED0D0FFBD95A03C4CC10258FCA41C9D3A1A1FC902CE4F847AA6,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_journal_excerpt.txt,evidence_or_document,68A156C40F5B5CD21D33ED079590EAB80D20D22AA81A4124E793DBEFA26EBD86,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report-holding.png,evidence_or_document,420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report-hst.png,evidence_or_document,5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report-mfemae.png,evidence_or_document,2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report.html,evidence_or_document,52BB7403D5EE69255B5682CF30C41F7B2F4C6B3CA5B715D96E3F8905151209E4,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report.html.meta.json,evidence_or_document,13D8DD891015ED43A85BAF9F753453F75ABCA2C3091912F10F8B0E5D857FFF1F,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tester_report.png,evidence_or_document,06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/tick_quality.csv,evidence_or_document,D7D0367A22158D43C3A6DC4CE2EB51BD91B39836AD29D03517B6CF4E6F9200E9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/trades.csv,evidence_or_document,69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/backtest/runs/20260825_ts14r3_realizable_202503/trades.csv.runmeta,evidence_or_document,046CBC26AE172129896D011C8864141BB75A536C55382A8F8313415D113D1670,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_MultiCurrency_TickShockResearch.log,evidence_or_document,42D8E2286230BFEA404D695024A840E3C0722B594FB3D45DF1F68EE2274C37CC,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_DetectorHarness.log,evidence_or_document,52134DFDD8D99856AE5E0D6C87FCFE32152B616106F5737DE0513503E9FDA87D,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_DomainUnitHarness.log,evidence_or_document,A544E0DB6B9969F6D6A429488DCF63044A955975858E5FA0A73450D350718868,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_ExecutionHarness.log,evidence_or_document,341326059985E14EFCDC9877679594911F73A6F729E9E32902760B5D7E876F62,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_IntegrityRegressionHarness.log,evidence_or_document,65DAB5E6D275EFAB79A40BD16B09C8D6259C5BF47A5CE458541FA17C4E69F944,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_MultiCurrencyMergeHarness.log,evidence_or_document,ADEC99FCD01564E3D6DBC9D934EE00DCB92BC367854B9198A156E2EC1D8769A8,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_OrderLifecycleHarness.log,evidence_or_document,2441D3E7CAF4253846C8AD64A9CCB9E4CD2D8C32C22695B57BC26F609FD73231,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_OrderReachabilityHarness.log,evidence_or_document,1C77EBB00B61FCA048264CC1EB5F6207425CACB339E2C9088B32A18FDA5B54E8,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_ReachabilityHarness.log,evidence_or_document,1C04B31FCD5F315337450AFEDBEAF435E6FF9D9248D3A0DAF6ED94F78138FB00,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_ResearchReachabilityHarness.log,evidence_or_document,2586B1FD315B22BF53A55DD5EF3046CAFDC37B704F9ABE33F1E0700EA5EF13B5,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_StateMachineHarness.log,evidence_or_document,A9174018748EA87D4C089AAC337D8677E3935727A3BBC26962D40F56203E2763,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/compile/tick_shock/step14r_ExpectedValue_TickShock_SyntheticIntegrationHarness.log,evidence_or_document,F17754B0F0304EA80F7B005CEF484116E63EC2A579ABCEDBA40CF6BA5D59F365,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/qa/tick_shock/step14r_changed_files.csv,evidence_or_document,2A11C52189B6B068D207FA7B428ABA5B6FC1C033F5CEFB33F33371A26E603165,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/qa/tick_shock/step14r_function_extraction.csv,evidence_or_document,2FD4652F9A1916AE2ADF6BF7AE842D97CE891280C6BBA7211E5C3837D966CD4E,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/qa/tick_shock/step14r_source_hashes.txt,evidence_or_document,38E90F6304137C23E0D3F8E11DB3E570883C991731994CDF6CD70240A36228B9,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/qa/tick_shock/step14r_strategy_parameter_comparison.csv,evidence_or_document,F509DA46AA137460BBAC1B304BC1DDCCF0FBDBE0ACE88AB6AC76FA803265D980,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/python_tests.log,evidence_or_document,608CE2F055DAFB1A277F1074C1CDAECBB824B5C1A1B5DA287A05A6851FE626CA,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/detector.csv,evidence_or_document,6AA577C377844AEE556FDD14DA1F7EF1F2BDD23A60A18DA137EC5B651726EFAA,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/domain_unit.csv,evidence_or_document,5FB8E3EC22F221F3C50F4A77DBA96DEAAE15B41CB5625FFE76156B7628AC77B2,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/execution.csv,evidence_or_document,DEAC38163C1705248BCC942223C3249A37D140088D63640655C5B0BC04D9000D,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/integrity_regression.csv,evidence_or_document,BDC40865DFF45388A9CC8B36611FFA49FD7B505CC2B569EBF3A34FD4227C8C50,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/multicurrency_merge.csv,evidence_or_document,96956B283C621951533DB62D2D5FC028045DB46D71486B334822DF5817E1DD67,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/order_lifecycle.csv,evidence_or_document,98AE76CA37434F2327864FC7B5747C2556ACB1A088C44F6B0820A41869947240,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/state_machine.csv,evidence_or_document,8DEAE9C9DCBE058AB3908674EE42455A0B23DAA8567D6739DC3C3936B8D5DE2B,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
reports/tests/tick_shock/step14r_final/raw/synthetic_integration.csv,evidence_or_document,CA6A026ECDF5BE8CC9EDC14A52EA937688254884EA8AD747415B3A9955F31042,43c4f93ce072c618db92a596e45278cb1d61e96c,d454622786795a85c21e16a4d154440eef80b48f
