family,month,geometry,variant,scope,direction,feature,importance,kind
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma10_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma10_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma10_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma10_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema50_sma_gap_atr,0.0036478526680795,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma50_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma50_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_sma50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi7_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi7_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi7_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi7_slope3,0.0051210145865315,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi7_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_slope3,0.0028267274483116,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi21_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi21_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi21_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi21_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi21_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_signal_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_hist_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_hist_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_hist_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_stoch14_k,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_stoch14_d,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_stoch14_k_minus_d,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_williams14_r,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_cci20,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_adx14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_plus_di14,0.0079325150738881,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_minus_di14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_di_balance,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_adx14_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc1_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc3_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc5_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc5_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc10_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc10_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc20_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_roc20_pct,0.00073419062672824,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range5_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range5_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range5_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range5_low_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range5_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol5,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol5_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range20_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range20_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range20_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range20_low_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range20_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol20,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol20_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range60_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range60_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range60_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range60_low_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_range60_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol60,0.0074885040448793,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_realized_vol60_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_bb20_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_bb20_price_z,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_bb20_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_consecutive_signed_bars,0.0014633232935397,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema5_20_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema10_20_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_50_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema_alignment,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema_alignment_x_rsi14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_gap_x_rsi14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_rsi14_x_adx14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_macd_hist_x_atr_expansion,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_ema20_slope_x_adx,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_body_x_tick_activity,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_ema20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_ema20_50_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_rsi14_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_macd_hist_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_di_balance,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_roc5_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m15_shock_x_range20_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_alignment_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_rsi14_difference,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_ema20_slope_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_macd_hist_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_atr_ratio,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m5_rsi_x_trend,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_alignment_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_rsi14_difference,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_ema20_slope_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_macd_hist_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_atr_ratio,0.027739962093742,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m1_m15_rsi_x_trend,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_alignment_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_rsi14_difference,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_ema20_slope_product,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_macd_hist_product,0.0020729790817451,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_atr_ratio,0.0038428851236316,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,-1,m5_m15_rsi_x_trend,0,ABS_STANDARDIZED_COEFFICIENT
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,quote_mid,2.4393899440765,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,quote_spread,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,shock_direction,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr7,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr14,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr28,2.156359910965,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr14_price,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr7_atr28,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr14_pct64,6.4991400241852,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr14_z64,1.8143700361252,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_atr14_change3,4.3648700714111,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_spread_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_tick_volume,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_tick_volume_rel20,12.491469860077,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_tick_volume_pct64,5.3402301073074,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_body_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_upper_wick_atr,7.0968198776245,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_lower_wick_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_bar_range_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_bar_close_location,1.6553100347519,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_value,2.9457199573517,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema5_sma_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma5_value,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma5_price_gap_atr,3.3959500789642,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma5_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma5_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma5_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_value,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_accel_atr,15.235559940338,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_gap_z64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema10_sma_gap_atr,8.7618200778961,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma10_value,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma10_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma10_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma10_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_sma10_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_value,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_price_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_close_gap_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_slope1_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_slope3_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_accel_atr,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_gap_pct64,0,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_gap_z64,2.3436799049377,SPLIT_GAIN
LIGHTGBM,202502,5,FULL486,LIGHTGBM_ATTRIBUTION_ONLY_NOT_SELECTED,1,m1_ema20_sma_gap_atr,0,SPLIT_GAIN
