family,month,geometry,variant,scope,feature_or_group,features,repeat,seed,permutation_scope,baseline_trades,permuted_trades,baseline_total_r,permuted_total_r,total_r_degradation,baseline_ev,permuted_ev,ev_degradation,baseline_ev_rmse,permuted_ev_rmse,ev_rmse_increase,interpretation
ELASTICNET,202503,5,FULL486,SELECTED_FORWARD,m15_range5_low_distance_atr,1,1,20465031,WITHIN_VALIDATION_MONTH_AND_SYMBOL,252,295,-2.938703722284,-2.3275497869494,-0.61115393533458,-0.011661522707476,-0.0078899992777947,-0.0037715234296815,0.57423656427148,0.57464411810468,0.00040755383319324,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202503,5,FULL486,SELECTED_FORWARD,m15_range5_low_distance_atr,1,2,20465032,WITHIN_VALIDATION_MONTH_AND_SYMBOL,252,285,-2.938703722284,-10.308039336667,7.3693356143828,-0.011661522707476,-0.036168559076024,0.024507036368548,0.57423656427148,0.5743212392316,8.4674960111997e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202503,5,FULL486,SELECTED_FORWARD,m15_atr28,1,0,20465131,WITHIN_VALIDATION_MONTH_AND_SYMBOL,252,227,-2.938703722284,-13.345950572709,10.407246850425,-0.011661522707476,-0.058792733800479,0.047131211093003,0.57423656427148,0.57454326546438,0.00030670119289788,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202503,5,FULL486,SELECTED_FORWARD,m15_atr28,1,1,20465132,WITHIN_VALIDATION_MONTH_AND_SYMBOL,252,238,-2.938703722284,-15.504256644631,12.565552922347,-0.011661522707476,-0.065143935481643,0.053482412774167,0.57423656427148,0.57518481288357,0.00094824861208231,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202503,5,FULL486,SELECTED_FORWARD,m15_atr28,1,2,20465133,WITHIN_VALIDATION_MONTH_AND_SYMBOL,252,220,-2.938703722284,-12.689978871821,9.7512751495373,-0.011661522707476,-0.057681722144642,0.046020199437166,0.57423656427148,0.57479249016389,0.00055592589240516,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_m15_atr_ratio,1,0,20464021,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,263,-7.4476010126165,-7.7948566445478,0.34725563193128,-0.028317874572686,-0.029638238192197,0.0013203636195106,0.5993839995603,0.59898070444435,-0.00040329511595061,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_m15_atr_ratio,1,1,20464022,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,260,-7.4476010126165,-1.0164977027261,-6.4311033098904,-0.028317874572686,-0.0039096065489467,-0.02440826802374,0.5993839995603,0.59698861177598,-0.0023953877843199,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_m15_atr_ratio,1,2,20464023,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,261,-7.4476010126165,-1.7199994033307,-5.7276016092858,-0.028317874572686,-0.0065900360280869,-0.021727838544599,0.5993839995603,0.59891339387817,-0.00047060568213109,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_consecutive_signed_bars,1,0,20464122,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,261,-7.4476010126165,-7.4812298465465,0.033628833929956,-0.028317874572686,-0.028663715887151,0.00034584131446486,0.5993839995603,0.59961986873849,0.00023586917818552,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_consecutive_signed_bars,1,1,20464123,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,266,-7.4476010126165,-5.391748004997,-2.0558530076195,-0.028317874572686,-0.020269729342094,-0.0080481452305923,0.5993839995603,0.59848789344306,-0.00089610611724222,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_consecutive_signed_bars,1,2,20464124,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,256,-7.4476010126165,-4.4848847286744,-2.9627162839422,-0.028317874572686,-0.017519080971384,-0.010798793601302,0.5993839995603,0.59916186889845,-0.00022213066184784,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol20_atr,1,0,20464223,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,263,-7.4476010126165,-12.425049482424,4.9774484698072,-0.028317874572686,-0.047243534153702,0.018925659581016,0.5993839995603,0.60010680247341,0.00072280291310611,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol20_atr,1,1,20464224,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,274,-7.4476010126165,-2.7092657088385,-4.7383353037781,-0.028317874572686,-0.0098878310541549,-0.018430043518531,0.5993839995603,0.59822866610389,-0.0011553334564148,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol20_atr,1,2,20464225,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,265,-7.4476010126165,-2.7852414936861,-4.6623595189304,-0.028317874572686,-0.010510345259193,-0.017807529313494,0.5993839995603,0.59861676045459,-0.0007672391057113,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol60_atr,1,0,20464324,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,273,-7.4476010126165,-11.30588271355,3.8582817009335,-0.028317874572686,-0.041413489793224,0.013095615220537,0.5993839995603,0.6005869983885,0.0012029988281936,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol60_atr,1,1,20464325,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,262,-7.4476010126165,-8.7586802562357,1.3110792436192,-0.028317874572686,-0.033430077313877,0.0051122027411905,0.5993839995603,0.60143999996689,0.0020560004065907,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol60_atr,1,2,20464326,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,270,-7.4476010126165,-9.8764237202418,2.4288227076253,-0.028317874572686,-0.036579347112007,0.0082614725393203,0.5993839995603,0.60171558123461,0.0023315816743023,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_shock_x_macd_hist_atr,1,0,20464425,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,275,-7.4476010126165,-0.083815856838605,-7.3637851557779,-0.028317874572686,-0.00030478493395856,-0.028013089638728,0.5993839995603,0.59997685729645,0.00059285773614537,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_shock_x_macd_hist_atr,1,1,20464426,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,279,-7.4476010126165,-7.4872908469948,0.039689834378272,-0.028317874572686,-0.026836167910376,-0.0014817066623108,0.5993839995603,0.59918284513041,-0.00020115442989588,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_shock_x_macd_hist_atr,1,2,20464427,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,271,-7.4476010126165,-11.896062034082,4.448461021466,-0.028317874572686,-0.043896907874843,0.015579033302157,0.5993839995603,0.59979602658171,0.00041202702141208,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_upper_wick_atr,1,0,20464526,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,287,-7.4476010126165,-6.5679966816926,-0.87960433092396,-0.028317874572686,-0.022885005859556,-0.0054328687131304,0.5993839995603,0.59993134470059,0.00054734514028354,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_upper_wick_atr,1,1,20464527,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,267,-7.4476010126165,-4.6592326350027,-2.7883683776139,-0.028317874572686,-0.017450309494392,-0.010867565078294,0.5993839995603,0.59948033282344,9.6333263134962e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_upper_wick_atr,1,2,20464528,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,273,-7.4476010126165,-5.6618358841883,-1.7857651284283,-0.028317874572686,-0.020739325583107,-0.0075785489895792,0.5993839995603,0.60000629519159,0.00062229563128435,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_range5_width_atr,1,0,20464627,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,251,-7.4476010126165,-10.091354719946,2.6437537073293,-0.028317874572686,-0.040204600477872,0.011886725905185,0.5993839995603,0.59950665450548,0.0001226549451766,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_range5_width_atr,1,1,20464628,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,264,-7.4476010126165,-1.6360930753683,-5.8115079372482,-0.028317874572686,-0.006197322255183,-0.022120552317503,0.5993839995603,0.59918155101903,-0.00020244854127183,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_range5_width_atr,1,2,20464629,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,264,-7.4476010126165,-9.4224077570476,1.9748067444311,-0.028317874572686,-0.035690938473665,0.0073730639009789,0.5993839995603,0.59962527395342,0.00024127439311439,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_spread_atr,1,0,20464728,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,252,-7.4476010126165,-5.1968302359248,-2.2507707766917,-0.028317874572686,-0.020622342206051,-0.0076955323666356,0.5993839995603,0.60230560163926,0.0029216020789551,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_spread_atr,1,1,20464729,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,263,-7.4476010126165,-6.8838965175496,-0.56370449506694,-0.028317874572686,-0.026174511473573,-0.0021433630991138,0.5993839995603,0.60316191941335,0.0037779198530464,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_spread_atr,1,2,20464730,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,258,-7.4476010126165,-5.342561392188,-2.1050396204285,-0.028317874572686,-0.020707602295302,-0.0076102722773839,0.5993839995603,0.60492766938295,0.0055436698226505,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_bar_close_location,1,0,20464829,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,264,-7.4476010126165,-8.7587620559628,1.3111610433463,-0.028317874572686,-0.033177128999859,0.0048592544271727,0.5993839995603,0.59902568932703,-0.00035831023327038,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_bar_close_location,1,1,20464830,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,251,-7.4476010126165,-5.2575912855884,-2.1900097270281,-0.028317874572686,-0.020946578827045,-0.007371295745641,0.5993839995603,0.59925847739332,-0.00012552216697936,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_bar_close_location,1,2,20464831,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,248,-7.4476010126165,2.1040405042158,-9.5516415168324,-0.028317874572686,0.0084840342911929,-0.036801908863879,0.5993839995603,0.59909899810872,-0.00028500145158694,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_rsi7_slope3,1,0,20464930,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,261,-7.4476010126165,-2.9360801398623,-4.5115208727542,-0.028317874572686,-0.011249349194875,-0.017068525377812,0.5993839995603,0.59943671070414,5.2711143835982e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_rsi7_slope3,1,1,20464931,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,251,-7.4476010126165,-12.210094258307,4.7624932456903,-0.028317874572686,-0.048645793857796,0.02032791928511,0.5993839995603,0.59931986113579,-6.4138424512805e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m5_rsi7_slope3,1,2,20464932,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,251,-7.4476010126165,-8.4254830131343,0.97788200051774,-0.028317874572686,-0.033567661406909,0.005249786834223,0.5993839995603,0.59933976965623,-4.4229904073156e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol5,1,0,20465031,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,277,-7.4476010126165,-14.431595541737,6.9839945291206,-0.028317874572686,-0.052099622894358,0.023781748321672,0.5993839995603,0.59930965488042,-7.4344679878102e-05,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol5,1,1,20465032,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,278,-7.4476010126165,-7.3682431361591,-0.079357876457461,-0.028317874572686,-0.026504471712802,-0.001813402859884,0.5993839995603,0.59897093902571,-0.00041306053458889,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m1_realized_vol5,1,2,20465033,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,284,-7.4476010126165,0.17168124319764,-7.6192822558142,-0.028317874572686,0.00060451141971001,-0.028922385992396,0.5993839995603,0.59938828343104,4.2838707382531e-06,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m15_realized_vol60,1,0,20465132,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,242,-7.4476010126165,-10.570537740982,3.1229367283654,-0.028317874572686,-0.043679908020587,0.0153620334479,0.5993839995603,0.60123780862403,0.001853809063724,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m15_realized_vol60,1,1,20465133,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,253,-7.4476010126165,-9.432132611792,1.9845315991754,-0.028317874572686,-0.037281156568348,0.0089632819956612,0.5993839995603,0.59984577393607,0.00046177437576855,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
ELASTICNET,202504,5,FULL486,SELECTED_FORWARD,m15_realized_vol60,1,2,20465134,WITHIN_VALIDATION_MONTH_AND_SYMBOL,263,258,-7.4476010126165,-14.325029159502,6.8774281468857,-0.028317874572686,-0.05552336883528,0.027205494262594,0.5993839995603,0.59907540904783,-0.00030859051246823,CORRELATED_FEATURE_DIAGNOSTIC_NOT_CAUSAL
