episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc,entry_bid,entry_ask,entry_price,entry_spread,pip_size,tick_size,stops_distance,distance,sl,tp,status,exit_msc,exit_price,gross_pips,gross_r,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,month,calendar_segment
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_431,-1,0.88784028916683,-1.3789931311421,0.88784028916683,USDJPY,tstech_real_202501_202506_20260910_202502:2278,1739840403250,1739840404116,5,2,0.018735126369,1739840405046,151.47,151.479,151.47,0.009,0.01,0.001,0,0.038,151.508,151.432,TP,1739840464475,151.432,3.800000000001,1,0.047,0.016,0.064,0.041,0.064,0.159,59.429,255.288,1739840404116,1739840403215,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_432,-1,0.11273190612787,-0.41413512688092,0.11273190612787,USDJPY,tstech_real_202501_202506_20260910_202502:2281,1739841743750,1739841756582,5,2,0.033250779406,1739841757009,151.577,151.581,151.577,0.004,0.01,0.001,0,0.067,151.644,151.51,TP,1739842239506,151.51,6.700000000001,1,0,0.013,0,0.013,0.23,0.013,482.497,,1739841756582,1739841743640,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_433,-1,0.35662858598028,-0.33998828485433,0.35662858598028,USDJPY,tstech_real_202501_202506_20260910_202502:2285,1739842948750,1739842949337,5,2,0.045391152404,1739842949337,151.244,151.251,151.244,0.007,0.01,0.001,0,0.091,151.335,151.153,SL,1739843074931,151.335,-9.100000000001,-1,0.003,0.045,0.003,0.138,0.003,0.222,,125.594,1739842949337,1739842948535,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_434,-1,0.19784094953673,-0.38483251366776,0.19784094953673,USDJPY,tstech_real_202501_202506_20260910_202502:2289,1739844097250,1739844098672,5,2,0.053787815041,1739844098976,151.436,151.443,151.436,0.007,0.01,0.001,0,0.108,151.544,151.328,SL,1739844300469,151.545,-10.899999999998,-1.009259259259,0,0.081,0,0.145,0,0.222,,201.493,1739844098672,1739844097165,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_435,-1,0.13333618963017,-0.16577807454105,0.13333618963017,USDJPY,tstech_real_202501_202506_20260910_202502:2295,1739845106750,1739845110496,5,2,0.064467867872,1739845110497,151.597,151.604,151.597,0.007,0.01,0.001,0,0.129,151.726,151.468,TIME,1739846010558,151.668,-7.1,-0.550387596899,0.023,0.012,0.052,0.021,0.081,0.105,,,1739845110496,1739845106696,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_436,-1,0.21088676652261,-0.2286993766661,0.21088676652261,USDJPY,tstech_real_202501_202506_20260910_202502:2303,1739846389750,1739846395062,5,2,0.074089175673,1739846395112,151.67,151.675,151.67,0.005,0.01,0.001,0,0.149,151.819,151.521,TIME,1739847295160,151.6,6.999999999999,0.469798657718,0.018,0.009,0.04,0.031,0.074,0.051,,,1739846395062,1739846389264,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_444,1,0.11638148262155,0.11638148262155,-0.17992462207181,USDJPY,tstech_real_202501_202506_20260910_202502:2343,1739857890250,1739857891445,5,2,0.061813517194,1739857891521,152.023,152.03,152.03,0.007,0.01,0.001,0,0.124,151.906,152.154,TIME,1739858792089,152.087,5.699999999999,0.459677419355,0.015,0.013,0.062,0.016,0.117,0.016,,,1739857891445,1739857890214,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_448,1,0.19312174582941,0.19312174582941,-0.27355326937617,USDJPY,tstech_real_202501_202506_20260910_202502:2361,1739863985250,1739863986415,5,2,0.054190232024,1739863986415,152.092,152.099,152.099,0.007,0.01,0.001,0,0.109,151.99,152.208,TIME,1739864887110,152.129,3,0.275229357798,0,0.028,0,0.108,0.047,0.108,,,1739863986415,1739863985092,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_452,1,0.10348281766552,0.10348281766552,-0.17874372215762,USDJPY,tstech_real_202501_202506_20260910_202502:2384,1739870497250,1739870497975,5,2,0.060038871803,1739870498038,151.821,151.822,151.822,0.001,0.01,0.001,0,0.121,151.701,151.943,TIME,1739871400178,151.88,5.799999999999,0.479338842975,0.009,0.003,0.009,0.027,0.08,0.027,,,1739870497975,1739870497110,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_459,1,0.14182503218103,0.14182503218103,-0.23441565345089,USDJPY,tstech_real_202501_202506_20260910_202502:2412,1739890844000,1739890844219,5,2,0.043720100345,1739890844219,151.744,151.748,151.748,0.004,0.01,0.001,0,0.088,151.66,151.836,TIME,1739891744433,151.742,-0.6,-0.068181818182,0,0.037,0,0.052,0.013,0.052,,,1739890844219,1739890843611,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_479,1,0.13158870342233,0.13158870342233,-0.15233682308265,USDJPY,tstech_real_202501_202506_20260910_202502:2461,1739937293000,1739937293249,5,2,0.073630234175,1739937293652,152.128,152.135,152.135,0.007,0.01,0.001,0,0.148,151.987,152.283,TP,1739938148733,152.283,14.8,1,0.006,0.057,0.024,0.075,0.168,0.075,855.081,,1739937293249,1739937292945,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_491,1,0.16452971035404,0.16452971035404,-0.1656327801796,USDJPY,tstech_real_202501_202506_20260910_202502:2547,1739953001000,1739953001977,5,2,0.065754759396,1739953002331,151.704,151.711,151.711,0.007,0.01,0.001,0,0.132,151.579,151.843,TIME,1739953903652,151.65,-6.100000000001,-0.462121212121,0.02,0.022,0.055,0.022,0.055,0.119,,,1739953001977,1739953000825,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_493,1,0.12893051954532,0.12893051954532,-0.1645392413001,USDJPY,tstech_real_202501_202506_20260910_202502:2564,1739955184250,1739955185446,5,2,0.066801726057,1739955185446,151.629,151.636,151.636,0.007,0.01,0.001,0,0.134,151.502,151.77,TIME,1739956086221,151.626,-0.999999999999,-0.074626865672,0.019,0.008,0.033,0.042,0.061,0.042,,,1739955185446,1739955184138,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_497,1,0.14883165059296,0.14883165059296,-0.1747038124908,USDJPY,tstech_real_202501_202506_20260910_202502:2612,1739960112500,1739960113099,5,2,0.070269419438,1739960113904,151.705,151.706,151.706,0.001,0.01,0.001,0,0.141,151.565,151.847,TIME,1739961014338,151.809,10.300000000001,0.730496453901,0.011,0.013,0.062,0.015,0.122,0.015,,,1739960113099,1739960112094,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_499,1,0.12840614000551,0.12840614000551,-0.2361292025251,USDJPY,tstech_real_202501_202506_20260910_202502:2623,1739962309500,1739962312270,5,2,0.066153290628,1739962312419,151.678,151.682,151.682,0.004,0.01,0.001,0,0.133,151.549,151.815,TIME,1739963216598,151.699,1.700000000002,0.127819548872,0.013,0.004,0.06,0.004,0.071,0.004,,,1739962312270,1739962309095,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_501,1,0.16918086320627,0.16918086320627,-0.30425361015414,USDJPY,tstech_real_202501_202506_20260910_202502:2636,1739965140500,1739965144981,5,2,0.064110483475,1739965145118,151.58,151.585,151.585,0.005,0.01,0.001,0,0.129,151.456,151.714,TIME,1739966047015,151.632,4.7,0.364341085271,0.018,0.027,0.031,0.027,0.049,0.027,,,1739965144981,1739965140292,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_513,-1,0.16446833151824,-0.21326775951103,0.16446833151824,USDJPY,tstech_real_202501_202506_20260910_202502:2665,1739989158750,1739989158815,5,2,0.07819146758,1739989158868,151.534,151.535,151.534,0.001,0.01,0.001,0,0.157,151.691,151.377,SL,1739990042163,151.691,-15.700000000001,-1,-0,0.032,-0,0.072,-0,0.16,,883.295,1739989158815,1739989158565,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_514,-1,0.19568232065774,-0.317494201089,0.19568232065774,USDJPY,tstech_real_202501_202506_20260910_202502:2666,1739990231250,1739990231730,5,2,0.074196207423,1739990231731,151.68,151.681,151.68,0.001,0.01,0.001,0,0.149,151.829,151.531,TIME,1739991132037,151.664,1.600000000002,0.107382550336,0.014,0.015,0.043,0.015,0.053,0.015,,,1739990231730,1739990231131,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_517,1,0.12649127735606,0.12649127735606,-0.19125518850115,USDJPY,tstech_real_202501_202506_20260910_202502:2674,1739999759500,1739999759945,5,2,0.058717041187,1739999760048,151.404,151.41,151.41,0.006,0.01,0.001,0,0.118,151.292,151.528,TIME,1740000660417,151.5,9,0.762711864407,0.039,0.016,0.055,0.019,0.114,0.019,,,1739999759945,1739999759443,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_523,-1,0.13587200335087,-0.24956265063229,0.13587200335087,USDJPY,tstech_real_202501_202506_20260910_202502:2687,1740016835000,1740016836223,5,2,0.065694456467,1740016836426,151.179,151.186,151.179,0.007,0.01,0.001,0,0.132,151.311,151.047,TIME,1740017736509,151.151,2.799999999999,0.212121212121,0.016,0.063,0.062,0.063,0.089,0.063,,,1740016836223,1740016834717,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_531,1,0.30282585133772,0.30282585133772,-0.29611768857756,USDJPY,tstech_real_202501_202506_20260910_202502:2752,1740025441250,1740025444083,5,2,0.100119687522,1740025444264,150.576,150.583,150.583,0.007,0.01,0.001,0,0.201,150.382,150.784,TIME,1740026344515,150.513,-6.999999999999,-0.348258706468,0.009,0.013,0.059,0.013,0.08,0.134,,,1740025444083,1740025441146,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_532,1,0.15196530693326,0.15196530693326,-0.12379247662129,USDJPY,tstech_real_202501_202506_20260910_202502:2777,1740027299750,1740027300086,5,2,0.099477455803,1740027300121,150.725,150.732,150.732,0.007,0.01,0.001,0,0.199,150.533,150.931,TIME,1740028200124,150.616,-11.599999999999,-0.582914572864,0.006,0.023,0.028,0.038,0.028,0.118,,,1740027300086,1740027299315,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_533,1,0.13582288751222,0.13582288751222,-0.27301987085663,USDJPY,tstech_real_202501_202506_20260910_202502:2781,1740028274250,1740028275975,5,2,0.087849271514,1740028276319,150.588,150.594,150.594,0.006,0.01,0.001,0,0.176,150.418,150.77,TIME,1740029176320,150.716,12.200000000001,0.693181818182,0.026,0,0.077,0,0.154,0,,,1740028275975,1740028274106,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_535,1,0.31427546899533,0.31427546899533,-0.35982820249653,USDJPY,tstech_real_202501_202506_20260910_202502:2798,1740030990750,1740030995092,5,2,0.084651356807,1740030995620,150.42,150.427,150.427,0.007,0.01,0.001,0,0.17,150.257,150.597,TIME,1740031896256,150.362,-6.5,-0.382352941176,0.009,0.011,0.025,0.063,0.057,0.075,,,1740030995092,1740030990586,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_536,1,0.15589503258655,0.15589503258655,-0.25550186260467,USDJPY,tstech_real_202501_202506_20260910_202502:2808,1740032016500,1740032017088,5,2,0.083448262039,1740032017579,150.336,150.343,150.343,0.007,0.01,0.001,0,0.167,150.176,150.51,TIME,1740032919361,150.305,-3.799999999998,-0.22754491018,0.007,0.023,0.014,0.037,0.047,0.054,,,1740032017088,1740032016274,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_537,1,0.28133735763579,0.28133735763579,-0.3024823370571,USDJPY,tstech_real_202501_202506_20260910_202502:2813,1740033050500,1740033051119,5,2,0.080341779736,1740033051145,150.341,150.348,150.348,0.007,0.01,0.001,0,0.161,150.187,150.509,TIME,1740033951659,150.297,-5.100000000002,-0.316770186336,0.027,0.009,0.027,0.032,0.027,0.1,,,1740033051119,1740033050340,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_538,1,0.22982137244065,0.22982137244065,-0.25592913020463,USDJPY,tstech_real_202501_202506_20260910_202502:2818,1740034320000,1740034321104,5,2,0.07613875914,1740034321105,150.327,150.334,150.334,0.007,0.01,0.001,0,0.153,150.181,150.487,TIME,1740035222324,150.232,-10.2,-0.666666666667,0,0.046,0,0.065,0,0.127,,,1740034321104,1740034319991,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_539,1,0.21573861059474,0.21573861059474,-0.29643587453525,USDJPY,tstech_real_202501_202506_20260910_202502:2821,1740035530250,1740035534120,5,2,0.074018328294,1740035534320,150.267,150.274,150.274,0.007,0.01,0.001,0,0.149,150.125,150.423,TIME,1740036435038,150.332,5.799999999999,0.389261744966,0,0.038,0,0.047,0.063,0.049,,,1740035534120,1740035530195,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_540,1,0.10093075993299,0.10093075993299,-0.33019404700946,USDJPY,tstech_real_202501_202506_20260910_202502:2826,1740036601000,1740036601384,5,2,0.070513860678,1740036602243,150.251,150.258,150.258,0.007,0.01,0.001,0,0.142,150.116,150.4,TIME,1740037502865,150.334,7.599999999999,0.535211267606,0.029,0.007,0.054,0.007,0.12,0.007,,,1740036601384,1740036600937,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_543,1,0.11187789916053,0.11187789916053,-0.23081428339444,USDJPY,tstech_real_202501_202506_20260910_202502:2842,1740039609000,1740039610686,5,2,0.076461893763,1740039610844,150.184,150.191,150.191,0.007,0.01,0.001,0,0.153,150.038,150.344,TIME,1740040517376,150.215,2.4,0.156862745098,0.012,0.011,0.012,0.056,0.036,0.087,,,1740039610686,1740039608886,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_545,1,0.26898118156426,0.26898118156426,-0.34907904842029,USDJPY,tstech_real_202501_202506_20260910_202502:2872,1740042024750,1740042025142,5,2,0.073647686964,1740042025497,150.036,150.04,150.04,0.004,0.01,0.001,0,0.148,149.892,150.188,TIME,1740042928611,150.036,-0.399999999999,-0.027027027027,0.024,0.005,0.024,0.091,0.082,0.093,,,1740042025142,1740042024288,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_546,1,0.14365323300516,0.14365323300516,-0.22930119394855,USDJPY,tstech_real_202501_202506_20260910_202502:2894,1740043119250,1740043127507,5,2,0.08444204385,1740043130332,150.123,150.124,150.124,0.001,0.01,0.001,0,0.169,149.955,150.293,TIME,1740044030635,150.139,1.500000000001,0.08875739645,0.029,0.015,0.069,0.015,0.099,0.015,,,1740043127507,1740043119153,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_548,-1,0.18929984647272,-0.28887190283328,0.18929984647272,USDJPY,tstech_real_202501_202506_20260910_202502:2916,1740046062500,1740046063140,5,2,0.092061576704,1740046063742,150.251,150.254,150.251,0.003,0.01,0.001,0,0.185,150.436,150.066,TIME,1740046963796,150.305,-5.4,-0.291891891892,0.007,0.016,0.04,0.033,0.04,0.113,,,1740046063140,1740046062360,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_550,-1,0.10400981835133,-0.20204507969361,0.10400981835133,USDJPY,tstech_real_202501_202506_20260910_202502:2941,1740048036750,1740048037086,5,2,0.090814046791,1740048037826,150.264,150.265,150.264,0.001,0.01,0.001,0,0.182,150.446,150.082,TIME,1740048938102,150.318,-5.4,-0.296703296703,0.026,0.002,0.029,0.015,0.029,0.086,,,1740048037086,1740048036726,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_551,-1,0.1547628610595,-0.25403662158757,0.1547628610595,USDJPY,tstech_real_202501_202506_20260910_202502:2949,1740049241000,1740049241785,5,2,0.083556668823,1740049241786,150.383,150.389,150.383,0.006,0.01,0.001,0,0.168,150.551,150.215,TIME,1740050141800,150.283,10.000000000002,0.595238095238,0.024,0.006,0.04,0.055,0.104,0.055,,,1740049241785,1740049240981,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_564,-1,0.17050592038548,-0.28235869915866,0.17050592038548,USDJPY,tstech_real_202501_202506_20260910_202502:3012,1740067469000,1740067469162,5,2,0.101394840645,1740067469667,150.185,150.189,150.185,0.004,0.01,0.001,0,0.203,150.388,149.982,TIME,1740068369715,150.145,3.999999999999,0.197044334975,0.041,0.023,0.063,0.039,0.088,0.039,,,1740067469162,1740067468960,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_567,1,0.19710186510168,0.19710186510168,-0.19989779658253,USDJPY,tstech_real_202501_202506_20260910_202502:3030,1740070851000,1740070851200,5,2,0.102262759414,1740070851277,149.701,149.706,149.706,0.005,0.01,0.001,0,0.205,149.501,149.911,TIME,1740071751916,149.823,11.700000000002,0.570731707317,0.04,0.024,0.117,0.024,0.133,0.024,,,1740070851200,1740070850972,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_568,1,0.33395093112224,0.33395093112224,-0.28270625979541,USDJPY,tstech_real_202501_202506_20260910_202502:3040,1740072017000,1740072017179,5,2,0.098144254308,1740072017377,149.847,149.848,149.848,0.001,0.01,0.001,0,0.197,149.651,150.045,TIME,1740072917744,149.705,-14.3,-0.725888324873,0.002,0.04,0.002,0.192,0.002,0.194,,,1740072017179,1740072016774,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_569,1,0.16910048922276,0.16910048922276,-0.14744568245663,USDJPY,tstech_real_202501_202506_20260910_202502:3045,1740073133250,1740073134161,5,2,0.099467903332,1740073134753,149.667,149.668,149.668,0.001,0.01,0.001,0,0.199,149.469,149.867,TIME,1740074034886,149.545,-12.300000000002,-0.618090452261,0.017,0.005,0.048,0.018,0.048,0.168,,,1740073134161,1740073133098,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_570,1,0.18755400057441,0.18755400057441,-0.20665570462137,USDJPY,tstech_real_202501_202506_20260910_202502:3048,1740074461000,1740074462737,5,2,0.09768546456,1740074463351,149.538,149.543,149.543,0.005,0.01,0.001,0,0.196,149.347,149.739,TIME,1740075363394,149.628,8.499999999998,0.433673469388,0.032,0.03,0.032,0.047,0.114,0.047,,,1740074462737,1740074460529,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_571,1,0.10446623914975,0.10446623914975,-0.16180729988585,USDJPY,tstech_real_202501_202506_20260910_202502:3054,1740075513250,1740075515133,5,2,0.093776955463,1740075515149,149.709,149.711,149.711,0.002,0.01,0.001,0,0.188,149.523,149.899,TIME,1740076415687,149.595,-11.600000000001,-0.617021276596,0.013,0.006,0.029,0.029,0.029,0.12,,,1740075515133,1740075513142,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_575,-1,0.10366970012398,-0.383525527284,0.10366970012398,USDJPY,tstech_real_202501_202506_20260910_202502:3063,1740085493750,1740085494736,5,2,0.055841952006,1740085494767,149.711,149.717,149.711,0.006,0.01,0.001,0,0.112,149.823,149.599,TIME,1740086397857,149.753,-4.199999999997,-0.375,0,0.009,0,0.038,0.011,0.043,,,1740085494736,1740085493563,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_579,-1,0.23917321505048,-0.38974713197032,0.23917321505048,USDJPY,tstech_real_202501_202506_20260910_202502:3069,1740101322500,1740101323147,5,2,0.051334856792,1740101323149,149.331,149.338,149.331,0.007,0.01,0.001,0,0.103,149.434,149.228,SL,1740101439867,149.435,-10.400000000001,-1.009708737864,0,0.041,0.039,0.314,0.039,0.314,,116.718,1740101323147,1740101322150,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_581,-1,0.37734264365343,-0.40915143120431,0.37734264365343,USDJPY,tstech_real_202501_202506_20260910_202502:3111,1740103502000,1740103502144,5,2,0.100760103426,1740103502811,149.658,149.659,149.658,0.001,0.01,0.001,0,0.202,149.86,149.456,TIME,1740104402859,149.807,-14.9,-0.737623762376,0.03,0.018,0.179,0.06,0.179,0.161,,,1740103502144,1740103501647,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_582,-1,0.38276864644372,-0.42190053014069,0.38276864644372,USDJPY,tstech_real_202501_202506_20260910_202502:3131,1740104857000,1740104860106,5,2,0.106923425591,1740104860208,149.865,149.872,149.865,0.007,0.01,0.001,0,0.214,150.079,149.651,TIME,1740105760385,149.81,5.500000000001,0.257009345794,0,0.038,0.016,0.048,0.085,0.048,,,1740104860106,1740104856990,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_583,-1,0.18963877081401,-0.1660010239799,0.18963877081401,USDJPY,tstech_real_202501_202506_20260910_202502:3137,1740105985000,1740105988082,5,2,0.098556303664,1740105988899,149.84,149.847,149.84,0.007,0.01,0.001,0,0.198,150.038,149.642,TIME,1740106889091,149.946,-10.599999999999,-0.535353535354,0.015,0.033,0.053,0.033,0.113,0.108,,,1740105988082,1740105984666,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_584,-1,0.20342894961612,-0.23659419701239,0.20342894961612,USDJPY,tstech_real_202501_202506_20260910_202502:3150,1740107152000,1740107153122,5,2,0.10502211541,1740107156951,150.004,150.011,150.004,0.007,0.01,0.001,0,0.211,150.215,149.793,TP,1740107981075,149.793,21.100000000001,1,0.026,0.017,0.118,0.026,0.211,0.026,824.124,,1740107153122,1740107151815,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_586,-1,0.10279641369072,-0.28054437826206,0.10279641369072,USDJPY,tstech_real_202501_202506_20260910_202502:3172,1740109517250,1740109517911,5,2,0.119505780886,1740109517911,150.32,150.325,150.32,0.005,0.01,0.001,0,0.24,150.56,150.08,TIME,1740110418906,150.314,0.6,0.025,0.019,0.031,0.019,0.129,0.085,0.129,,,1740109517911,1740109517083,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_589,-1,0.2460990563028,-0.22860532483252,0.2460990563028,USDJPY,tstech_real_202501_202506_20260910_202502:3222,1740112596750,1740112597176,5,2,0.133721915544,1740112597177,150.61,150.617,150.61,0.007,0.01,0.001,0,0.268,150.878,150.342,TIME,1740113497217,150.489,12.100000000001,0.451492537313,0.058,0.012,0.058,0.131,0.19,0.131,,,1740112597176,1740112596577,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_590,1,0.14062042861365,0.14062042861365,-0.089425646057736,USDJPY,tstech_real_202501_202506_20260910_202502:3237,1740113676500,1740113679083,5,2,0.140139230525,1740113680064,150.449,150.456,150.456,0.007,0.01,0.001,0,0.281,150.175,150.737,TIME,1740114583766,150.389,-6.699999999998,-0.238434163701,0.044,0.023,0.068,0.023,0.068,0.112,,,1740113679083,1740113676337,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_593,1,0.13450846525157,0.13450846525157,-0.14094122045363,USDJPY,tstech_real_202501_202506_20260910_202502:3285,1740116810250,1740116810355,5,2,0.122237575774,1740116810356,150.262,150.269,150.269,0.007,0.01,0.001,0,0.245,150.024,150.514,TIME,1740117710727,150.28,1.1,0.044897959184,0,0.046,0.021,0.046,0.085,0.046,,,1740116810355,1740116810153,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_595,1,0.22335464608545,0.22335464608545,-0.25563289555602,USDJPY,tstech_real_202501_202506_20260910_202502:3304,1740119576250,1740119579143,5,2,0.100128955769,1740119579928,150.253,150.26,150.26,0.007,0.01,0.001,0,0.201,150.059,150.461,TIME,1740120480007,150.278,1.8,0.089552238806,0,0.032,0,0.134,0.032,0.134,,,1740119579143,1740119576203,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_600,1,0.10087286019695,0.10087286019695,-0.18706045194493,USDJPY,tstech_real_202501_202506_20260910_202502:3339,1740125502250,1740125505234,5,2,0.085575309761,1740125506652,150.43,150.437,150.437,0.007,0.01,0.001,0,0.172,150.265,150.609,TIME,1740126407641,150.478,4.1,0.238372093023,0.045,0.006,0.095,0.006,0.106,0.006,,,1740125505234,1740125501821,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_604,1,0.16703779941198,0.16703779941198,-0.12901770863539,USDJPY,tstech_real_202501_202506_20260910_202502:3387,1740129914000,1740129914902,5,2,0.083937981047,1740129915041,150.41,150.412,150.412,0.002,0.01,0.001,0,0.168,150.244,150.58,TP,1740130270589,150.58,16.800000000001,1,0.031,0.014,0.121,0.014,0.234,0.014,355.548,,1740129914902,1740129913635,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_606,1,0.10264823636824,0.10264823636824,-0.13467060809353,USDJPY,tstech_real_202501_202506_20260910_202502:3418,1740132032500,1740132032704,5,2,0.085536017031,1740132032720,150.542,150.546,150.546,0.004,0.01,0.001,0,0.172,150.374,150.718,SL,1740132906598,150.374,-17.2,-1,0.023,0.022,0.023,0.104,0.024,0.196,,873.878,1740132032704,1740132032418,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_608,1,0.13681579105815,0.13681579105815,-0.15098605796242,USDJPY,tstech_real_202501_202506_20260910_202502:3487,1740134308750,1740134310088,5,2,0.097755923508,1740134310247,150.457,150.458,150.458,0.001,0.01,0.001,0,0.196,150.262,150.654,TIME,1740135213110,150.351,-10.7,-0.545918367347,0.029,0.001,0.029,0.085,0.029,0.116,,,1740134310088,1740134308503,202502,1
tstech_real_202501_202506_20260910_202502:tstech_real_202501_202506_20260910_202502_USDJPY_mh_609,1,0.29278825107266,0.29278825107266,-0.29238812723027,USDJPY,tstech_real_202501_202506_20260910_202502:3501,1740135366000,1740135366240,5,2,0.095545786468,1740135366390,150.439,150.441,150.441,0.002,0.01,0.001,0,0.192,150.249,150.633,TIME,1740136266446,150.374,-6.700000000001,-0.348958333333,0.012,0.014,0.013,0.037,0.013,0.093,,,1740135366240,1740135365787,202502,1
