group,trades,wins,losses,winrate,expectancy_r,profit_factor,total_r,avg_win_r,avg_loss_r
0.25-0.45,4,3,1,75.0,0.6205417500000001,3.4821670000000005,2.4821670000000005,1.1607223333333334,-1.0
0.55-0.75,9,6,3,66.66666666666666,0.44866766666666663,2.3210933446226907,4.038009,1.1824291666666666,-1.0188553333333334
0.75-0.92,32,15,17,46.875,-0.02901859374999998,0.9377198487427905,-0.9285949999999994,0.9320914666666665,-0.8770568823529413
0.92-1.0,12,7,5,58.333333333333336,0.33043925,2.074835709104551,3.9652710000000004,1.0934941428571427,-0.7378376
