group,trades,wins,losses,winrate,expectancy_r,profit_factor,total_r,avg_win_r,avg_loss_r
SL,21,0,21,0.0,-1.0237645238095237,0.0,-21.499055,0,-1.0237645238095237
TIMEOUT,15,10,5,66.66666666666666,0.16477966666666669,3.1369133353967347,2.4716950000000004,0.3628361,-0.23133320000000004
TP,21,21,0,100.0,1.3611529523809527,inf,28.584212000000004,1.3611529523809527,0
