episode_id,symbol,market_cluster_id,t0_msc,signal_processing_msc,direction,horizon_seconds,entry_msc,entry_bid,entry_ask,atr14_m5,pip_size,status,exit_msc,exit_price,gross_r,gross_pips,mfe,mae,time_to_mfe_ms
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,1,300,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735842493124,157.453000000000,-0.208034626809,-2.699999999999,0.012000000000,0.054000000000,189573
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,-1,300,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735842493124,157.456000000000,0.169509695919,2.200000000002,0.048000000000,0.018000000000,96579
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,1,600,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735842792939,157.621000000000,1.086403051115,14.100000000002,0.147000000000,0.054000000000,589873
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,-1,600,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735842792939,157.625000000000,-1.132632968183,-14.699999999999,0.048000000000,0.154000000000,96579
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,1,900,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735843095371,157.605000000000,0.963123272265,12.500000000000,0.152000000000,0.054000000000,606079
two_stage_dev_202501_20260913_USDJPY_mh_1,USDJPY,1,1735842192500,1735842192784,-1,900,1735842192803,157.478000000000,157.480000000000,0.129786086163,0.010000000000,TIME,1735843095371,157.606000000000,-0.986238230799,-12.799999999999,0.048000000000,0.158000000000,96579
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,1,300,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735843877614,157.662000000000,-0.414403446214,-5.099999999999,0.039000000000,0.092000000000,106986
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,-1,300,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735843877614,157.666000000000,0.373775657369,4.599999999999,0.087000000000,0.042000000000,275202
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,1,600,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735844177961,157.625000000000,-0.715049083663,-8.799999999999,0.039000000000,0.093000000000,106986
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,-1,600,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735844177961,157.629000000000,0.674421294818,8.300000000000,0.088000000000,0.042000000000,517778
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,1,900,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735844481513,157.688000000000,-0.203138944222,-2.500000000001,0.039000000000,0.105000000000,106986
two_stage_dev_202501_20260913_USDJPY_mh_2,USDJPY,7,1735843577250,1735843577554,-1,900,1735843577555,157.712000000000,157.713000000000,0.123068474613,0.010000000000,TIME,1735844481513,157.692000000000,0.162511155378,1.999999999998,0.100000000000,0.042000000000,708380
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,1,300,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735844871462,157.595000000000,-1.182691779156,-13.300000000001,0.009000000000,0.157000000000,56885
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,-1,300,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735844871462,157.600000000000,1.093767585234,12.300000000002,0.147000000000,0.018000000000,189536
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,1,600,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735845172833,157.643000000000,-0.755855648333,-8.500000000001,0.009000000000,0.157000000000,56885
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,-1,600,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735845172833,157.647000000000,0.675823873803,7.600000000002,0.147000000000,0.018000000000,189536
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,1,900,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735845471529,157.681000000000,-0.417943711431,-4.700000000000,0.009000000000,0.157000000000,56885
two_stage_dev_202501_20260913_USDJPY_mh_3,USDJPY,10,1735844570500,1735844571388,-1,900,1735844571404,157.723000000000,157.728000000000,0.112455334808,0.010000000000,TIME,1735845471529,157.685000000000,0.337911936902,3.800000000001,0.147000000000,0.018000000000,189536
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,1,300,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921262623,157.255000000000,-0.212158540152,-1.300000000001,0.000000000000,0.046000000000,0
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,-1,300,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921262623,157.258000000000,0.097919326224,0.600000000000,0.041000000000,0.004000000000,225885
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,1,600,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921562083,157.239000000000,-0.473276743415,-2.900000000000,0.017000000000,0.046000000000,356072
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,-1,600,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921562083,157.241000000000,0.375357417191,2.300000000000,0.041000000000,0.024000000000,225885
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,1,900,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921861755,157.272000000000,0.065279550816,0.399999999999,0.026000000000,0.046000000000,729926
two_stage_dev_202501_20260913_USDJPY_mh_4,USDJPY,15,1735920961500,1735920961638,-1,900,1735920961727,157.264000000000,157.268000000000,0.061274931430,0.010000000000,TIME,1735921861755,157.277000000000,-0.212158540151,-1.299999999998,0.041000000000,0.033000000000,225885
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,1,300,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735923689206,157.256000000000,0.847937482627,5.300000000000,0.140000000000,0.085000000000,213173
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,-1,300,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735923689206,157.260000000000,-0.991926866469,-6.199999999998,0.079000000000,0.147000000000,179112
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,1,600,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735923987330,157.212000000000,0.143989383842,0.899999999999,0.140000000000,0.085000000000,213173
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,-1,600,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735923987330,157.215000000000,-0.271979947258,-1.700000000000,0.079000000000,0.147000000000,179112
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,1,900,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735924287416,157.332000000000,2.063847835073,12.899999999999,0.140000000000,0.085000000000,213173
two_stage_dev_202501_20260913_USDJPY_mh_5,USDJPY,17,1735923386000,1735923387188,-1,900,1735923387270,157.198000000000,157.203000000000,0.062504608047,0.010000000000,TIME,1735924287416,157.336000000000,-2.207837218916,-13.800000000001,0.079000000000,0.147000000000,179112
two_stage_dev_202501_20260913_USDJPY_mh_6,USDJPY,31,1735924547500,1735924548514,1,300,1735924548634,157.449000000000,157.451000000000,0.088450153771,0.010000000000,TIME,1735924848726,157.376000000000,-0.847935213250,-7.499999999999,0.007000000000,0.078000000000,23151
