scenario_id,experiment_id,entry_pattern,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
all_symbols_first120,prefilter_h1_h4_notopp,head_and_shoulders,270,86,0.31851851851851853,-1282.39,1725.2999999999997,-3007.689999999998,0.5736295961352403,-54.10849999999999,-0.20040185185185183,0.5931960892813108,1282.39,12.823900000000002,-1.0,19,5,105,35,125,0.4787222222222222,0.6001755555555554,4.3999999999999995,-0.2999999999999985,0.20000000000000084,4.124444444444445,3.1140740740740775
all_symbols_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,286,123,0.43006993006993005,-194.67,2376.7,-2571.37,0.9242932755690546,-10.850399999999995,-0.03793846153846152,0.9082122089334568,528.14,5.2814,-0.3685954481766198,24,0,89,55,142,0.5357370629370627,0.5631304195804196,4.412587412587417,-0.2874125874125859,0.20000000000000095,3.9860139860139867,3.170629370629372
all_symbols_first120,prefilter_h1_h4_notopp,sweep_high_reclaim,10,2,0.2,-121.5,68.74000000000001,-190.23999999999998,0.36133305298570234,-5.039,-0.5039,0.37616064575234603,132.57,1.3256999999999999,-0.9164969450101833,0,0,8,2,0,0.6137400000000001,0.88659,3.3899999999999997,-0.21000000000000002,0.19999999999999998,2.04,2.04
all_symbols_first120,prefilter_h1_h4_notopp,sweep_low_reclaim,8,6,0.75,105.03999999999999,148.28,-43.24,3.429232192414431,4.5912,0.5739,3.241140290930391,21.620000000000005,0.21620000000000003,4.858464384828861,1,0,2,4,2,0.9258124999999998,0.5807375,3.3750000000000004,-0.225,0.19999999999999998,2.55,0.85
all_symbols_first120,prefilter_h4_bias_h1_reversal,bos_down,2,0,0.0,-53.76,0,-53.76,0.0,-2.1818,-1.0909,0.0,53.76,0.5376,-1.0,0,0,2,0,0,1.0341,1.0909,3.15,0.35,0.2,0.0,2.6
all_symbols_first120,prefilter_h4_bias_h1_reversal,choch_up,2,0,0.0,-47.24,0,-47.24,0.0,-2.0272,-1.0136,0.0,47.24,0.4724,-1.0,0,0,2,0,0,0.04885,1.0136,3.0,-0.3,0.2,0.0,3.1
all_symbols_first120,prefilter_h4_bias_h1_reversal,double_bottom,68,30,0.4411764705882353,124.21999999999998,998.8399999999999,-874.62,1.1420273947542932,5.938600000000001,0.08733235294117649,1.1605842968859852,204.07999999999998,2.0408,0.6086828694629557,5,0,36,28,4,0.7941705882352943,0.7246014705882354,4.12205882352941,-0.2779411764705885,0.19999999999999976,2.761764705882352,2.8411764705882336
all_symbols_first120,prefilter_h4_bias_h1_reversal,double_top,64,25,0.390625,-83.02999999999999,760.7400000000002,-843.7699999999999,0.9015964066036958,-3.914800000000001,-0.061168750000000015,0.8900133170756375,168.91,1.6891,-0.49156355455568046,4,1,34,19,10,0.7151593749999998,0.7310796875,4.1093749999999964,-0.29062500000000036,0.1999999999999998,2.862499999999999,2.624999999999999
all_symbols_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,150,48,0.32,-834.9699999999997,1115.84,-1950.8100000000006,0.5719880459911522,-36.46870000000001,-0.24312466666666674,0.5682619170233044,1106.3899999999996,11.063899999999997,-0.7546796337638626,12,3,77,26,44,0.5123453333333332,0.6646293333333334,4.403999999999988,-0.29599999999999954,0.1999999999999995,3.9973333333333327,3.3813333333333313
all_symbols_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,186,76,0.40860215053763443,-75.56,1723.4700000000005,-1799.0299999999995,0.9579995886672268,-3.3655999999999975,-0.018094623655913966,0.9573203207823766,242.79999999999995,2.4279999999999995,-0.31120263591433284,16,1,65,36,84,0.5381451612903227,0.5728005376344085,4.409677419354825,-0.2903225806451605,0.19999999999999993,4.0032258064516135,3.2086021505376343
all_symbols_first120,prefilter_h4_bias_h1_reversal,sweep_high_reclaim,16,2,0.125,-267.75,33.18,-300.93,0.11025819958129797,-9.9344,-0.6209,0.19020525277555878,267.75,2.6775,-1.0,1,0,12,0,4,0.36656250000000007,0.8352,3.3562499999999993,-0.24374999999999994,0.20000000000000004,3.399999999999999,0.425
all_symbols_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,28,13,0.4642857142857143,70.13999999999999,404.14,-334.0,1.21,3.1188000000000002,0.1113857142857143,1.2198614058215196,94.34,0.9434,0.7434810260758955,3,1,14,11,2,0.7653678571428569,0.7359357142857142,3.32142857142857,-0.27857142857142847,0.2000000000000001,2.185714285714285,1.214285714285714
all_symbols_first120,prefilter_soft,bos_down,4,4,1.0,132.48000000000002,132.48000000000002,0,inf,6.0206,1.50515,inf,0.0,0.0,inf,1,0,0,4,0,1.50515,0.3027,2.5,-0.3,0.2,1.3,1.3
all_symbols_first120,prefilter_soft,choch_down,4,2,0.5,-13.840000000000002,30.8,-44.64,0.6899641577060932,-0.5102000000000002,-0.12755000000000005,0.7502203074512875,29.240000000000002,0.29240000000000005,-0.47332421340629277,0,0,2,0,2,0.640125,0.6232000000000001,3.0,-0.3,0.2,3.1,0.0
all_symbols_first120,prefilter_soft,choch_up,4,0,0.0,-83.3,0,-83.3,0.0,-4.0382,-1.00955,0.0,83.3,0.8329999999999999,-1.0,0,0,4,0,0,0.07975,1.00955,3.0,-0.3,0.2,1.55,1.55
all_symbols_first120,prefilter_soft,double_bottom,91,32,0.3516483516483517,-457.14999999999986,820.4799999999999,-1277.6299999999999,0.6421890531687577,-19.2541,-0.2115835164835165,0.6609447501650891,505.9199999999999,5.059199999999999,-0.9036013598987981,3,0,53,24,14,0.6041054945054944,0.746796703296703,4.1164835164835205,-0.28351648351648395,0.19999999999999965,3.039560439560436,3.1670329670329633
all_symbols_first120,prefilter_soft,double_top,100,38,0.38,-146.64999999999998,1166.6400000000003,-1313.2900000000002,0.8883338790366181,-5.4936000000000025,-0.054936000000000026,0.9072489215677998,223.81000000000003,2.2381,-0.6552432867164111,13,3,55,32,10,0.7532650000000003,0.7318979999999996,4.100000000000006,-0.3000000000000005,0.19999999999999962,3.321999999999996,2.907999999999997
all_symbols_first120,prefilter_soft,head_and_shoulders,602,240,0.39867109634551495,-629.0899999999999,5537.780000000002,-6166.869999999999,0.8979887690189678,-27.104799999999994,-0.045024584717607966,0.9048545427420553,843.8500000000006,8.438500000000007,-0.7454997926171707,53,3,243,135,221,0.5973990033222601,0.595563953488372,4.406644518272472,-0.2933554817275764,0.20000000000000195,4.2714285714285705,3.7036544850498383
all_symbols_first120,prefilter_soft,inverse_head_and_shoulders,648,260,0.4012345679012346,-1725.5799999999995,5068.310000000006,-6793.889999999996,0.746010017824841,-81.7541,-0.12616373456790123,0.7423699640186872,1725.5799999999995,17.255799999999994,-1.0,50,3,276,110,259,0.4996824074074071,0.6252822530864206,4.411574074074123,-0.288425925925928,0.20000000000000184,4.176697530864198,3.5694444444444478
all_symbols_first120,prefilter_soft,sweep_high_reclaim,22,6,0.2727272727272727,-154.14999999999998,205.84000000000003,-359.98999999999995,0.5717936609350261,-7.1164000000000005,-0.3234727272727273,0.5589081172212029,188.49999999999997,1.8849999999999998,-0.8177718832891246,2,0,16,6,0,0.5442090909090909,0.8462727272727272,3.422727272727272,-0.17727272727272722,0.20000000000000007,3.0909090909090904,0.6181818181818182
all_symbols_first120,prefilter_soft,sweep_low_reclaim,14,8,0.5714285714285714,67.72999999999998,208.05999999999997,-140.33,1.4826480438965293,3.2680000000000002,0.23342857142857146,1.5427489536969372,71.09,0.7109000000000001,0.9527359684906452,2,0,6,6,2,0.8054499999999999,0.6907071428571429,3.2999999999999994,-0.29999999999999993,0.2,3.399999999999999,0.4857142857142857
clean_target_path_first120,baseline_current,double_bottom,6,4,0.6666666666666666,63.64,112.86000000000001,-49.22,2.292970337261276,2.6849999999999996,0.44749999999999995,2.329998018624926,24.61,0.2461,2.585940674522552,0,0,2,2,2,0.8335166666666667,0.5730833333333334,4.266666666666667,0.0,0.0,0.0,4.2
clean_target_path_first120,baseline_current,double_top,4,2,0.5,28.11,75.36,-47.25,1.5949206349206348,1.033,0.25825,1.5134705239089372,24.75,0.24750000000000003,1.1357575757575757,0,0,2,2,0,0.9682999999999999,0.675525,4.4,0.0,0.0,2.1,2.1
clean_target_path_first120,baseline_current,head_and_shoulders,8,0,0.0,-139.9,0,-139.9,0.0,-5.9524,-0.74405,0.0,139.9,1.399,-1.0,1,1,5,0,2,0.32831249999999995,0.8484,4.7,0.0,0.0,3.375,1.125
clean_target_path_first120,baseline_current,inverse_head_and_shoulders,28,12,0.42857142857142855,82.80000000000001,335.4,-252.6,1.327790973871734,3.5359999999999996,0.12628571428571428,1.3323495685846947,80.26,0.8026,1.031647146772988,4,0,8,4,16,0.6568285714285713,0.5945250000000001,4.628571428571429,0.0,0.0,2.25,2.25
clean_target_path_first120,prefilter_h1_h4_notopp,choch_down,2,0,0.0,-37.72,0,-37.72,0.0,-1.552,-0.776,0.0,37.72,0.3772,-1.0,0,0,0,0,2,0.0178,0.8546,3.0,-0.3,0.2,3.1,0.0
clean_target_path_first120,prefilter_h1_h4_notopp,choch_up,2,2,1.0,68.04,68.04,0,inf,3.0142,1.5071,inf,0.0,0.0,inf,1,0,0,2,0,1.5071,0.5107,3.0,-0.3,0.2,0.0,3.1
clean_target_path_first120,prefilter_h1_h4_notopp,double_bottom,24,8,0.3333333333333333,-145.57999999999998,87.77999999999999,-233.36,0.3761570106273568,-6.4344,-0.2681,0.37015211730848296,161.95999999999998,1.6196,-0.8988639170165473,1,0,6,0,18,0.35875000000000007,0.5855374999999999,4.274999999999998,-0.125,0.20000000000000007,4.200000000000002,1.7500000000000002
clean_target_path_first120,prefilter_h1_h4_notopp,double_top,22,10,0.45454545454545453,-104.08000000000001,172.44,-276.52000000000004,0.6236076956458845,-4.1746,-0.18975454545454545,0.636529855294548,149.56,1.4956,-0.6959079967905858,2,0,10,4,8,0.5880499999999999,0.6766681818181818,4.099999999999999,-0.2999999999999999,0.20000000000000007,2.2909090909090915,2.2909090909090915
clean_target_path_first120,prefilter_h1_h4_notopp,head_and_shoulders,82,24,0.2926829268292683,-616.3999999999996,533.3,-1149.7,0.4638601374271549,-26.910999999999994,-0.3281829268292682,0.4690539607378911,616.3999999999996,6.163999999999996,-1.0,6,0,46,8,28,0.43119512195121945,0.6993817073170732,4.399999999999996,-0.30000000000000043,0.19999999999999968,4.170731707317073,3.256097560975609
clean_target_path_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,128,57,0.4453125,126.13999999999986,1124.81,-998.6700000000001,1.1263079896262027,5.546999999999998,0.043335937499999984,1.1262118912671022,115.32000000000001,1.1532,1.0938258758237933,12,1,32,16,79,0.5387578125,0.5243445312500001,4.44999999999999,-0.25000000000000044,0.19999999999999954,4.14375,2.8968749999999988
clean_target_path_first120,prefilter_h1_h4_notopp,sweep_high_reclaim,4,0,0.0,-97.1,0,-97.1,0.0,-4.0600000000000005,-1.0150000000000001,0.0,97.1,0.971,-1.0,0,0,4,0,0,0.48667499999999997,1.0150000000000001,3.5250000000000004,-0.075,0.2,1.7,1.7
clean_target_path_first120,prefilter_h1_h4_notopp,sweep_low_reclaim,2,2,1.0,13.46,13.46,0,inf,0.6142,0.3071,inf,0.0,0.0,inf,0,0,0,0,2,0.6071,0.4,3.3,-0.3,0.2,3.4,0.0
clean_target_path_first120,prefilter_h4_bias_h1_reversal,bos_down,2,0,0.0,-52.8,0,-52.8,0.0,-2.1818,-1.0909,0.0,52.8,0.528,-1.0,0,0,2,0,0,1.0341,1.0909,3.15,0.35,0.2,0.0,2.6
clean_target_path_first120,prefilter_h4_bias_h1_reversal,choch_down,2,0,0.0,-37.72,0,-37.72,0.0,-1.552,-0.776,0.0,37.72,0.3772,-1.0,0,0,0,0,2,0.0178,0.8546,3.0,-0.3,0.2,3.1,0.0
clean_target_path_first120,prefilter_h4_bias_h1_reversal,choch_up,2,2,1.0,68.04,68.04,0,inf,3.0142,1.5071,inf,0.0,0.0,inf,1,0,0,2,0,1.5071,0.5107,3.0,-0.3,0.2,0.0,3.1
clean_target_path_first120,prefilter_h4_bias_h1_reversal,double_bottom,22,6,0.2727272727272727,-251.07999999999996,63.00000000000001,-314.08,0.20058583800305657,-10.9454,-0.4975181818181818,0.2015552507951329,278.03999999999996,2.7803999999999993,-0.903035534455474,0,0,12,0,10,0.28807272727272726,0.7586681818181819,4.249999999999999,-0.14999999999999997,0.20000000000000007,3.8181818181818197,2.2909090909090915
clean_target_path_first120,prefilter_h4_bias_h1_reversal,double_top,20,10,0.5,-30.52000000000001,184.2,-214.72000000000003,0.8578614008941876,-1.284600000000001,-0.06423000000000005,0.8557731171689047,89.24000000000001,0.8924000000000001,-0.3419991035410131,2,0,8,4,8,0.6836949999999999,0.6030500000000001,4.1,-0.29999999999999993,0.20000000000000004,2.5200000000000005,2.1000000000000005
clean_target_path_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,46,12,0.2608695652173913,-436.4200000000001,247.34,-683.7599999999999,0.3617351117351118,-19.979400000000002,-0.4343347826086957,0.3449677719711227,483.52000000000004,4.8352,-0.9025893448047652,2,0,28,4,14,0.390991304347826,0.7472630434782607,4.400000000000003,-0.30000000000000027,0.19999999999999998,4.304347826086956,3.28695652173913
clean_target_path_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,78,34,0.4358974358974359,-9.880000000000052,770.3800000000002,-780.26,0.9873375541486175,-0.5008000000000001,-0.006420512820512822,0.9854954934080957,120.28000000000003,1.2028000000000003,-0.08214166943797846,8,0,30,12,36,0.5354333333333334,0.6236474358974358,4.447435897435894,-0.2525641025641029,0.1999999999999997,4.2615384615384615,2.7307692307692304
clean_target_path_first120,prefilter_h4_bias_h1_reversal,sweep_high_reclaim,2,0,0.0,-47.52,0,-47.52,0.0,-2.0,-1.0,0.0,47.52,0.4752,-1.0,0,0,2,0,0,0.11335,1.0,3.75,0.15,0.2,3.4,0.0
clean_target_path_first120,prefilter_h4_bias_h1_reversal,sweep_low_reclaim,10,8,0.8,153.58,229.49999999999997,-75.92,3.0229188619599574,6.695800000000001,0.6695800000000001,3.120400278675027,37.96000000000001,0.37960000000000005,4.045837723919915,1,0,2,6,2,1.14052,0.69969,3.3,-0.29999999999999993,0.19999999999999998,1.3599999999999999,2.04
clean_target_path_first120,prefilter_soft,choch_up,2,2,1.0,68.04,68.04,0,inf,3.0142,1.5071,inf,0.0,0.0,inf,1,0,0,2,0,1.5071,0.5107,3.0,-0.3,0.2,0.0,3.1
clean_target_path_first120,prefilter_soft,double_bottom,42,12,0.2857142857142857,-387.04,122.36000000000001,-509.4,0.2402041617589321,-17.202200000000005,-0.4095761904761906,0.24029960164992886,414.68,4.1468,-0.9333461946561205,0,0,18,0,24,0.36644523809523805,0.6973952380952382,4.259523809523809,-0.14047619047619042,0.20000000000000004,3.4000000000000004,1.9619047619047627
clean_target_path_first120,prefilter_soft,double_top,48,18,0.375,-197.15999999999994,379.14000000000004,-576.3000000000001,0.657886517438834,-8.225900000000001,-0.17137291666666668,0.6691442936148819,244.10999999999996,2.4410999999999996,-0.8076686739584612,5,1,23,10,14,0.6362833333333334,0.7090583333333335,4.204166666666665,-0.19583333333333333,0.19999999999999996,2.450000000000001,2.100000000000001
clean_target_path_first120,prefilter_soft,head_and_shoulders,210,58,0.2761904761904762,-1226.8799999999987,1280.5300000000002,-2507.410000000001,0.5106982902676466,-54.2448,-0.25830857142857144,0.5202878018496999,1226.8799999999987,12.268799999999988,-1.0,14,0,94,28,88,0.45205238095238093,0.661282380952381,4.456190476190463,-0.24380952380952314,0.20000000000000026,4.191428571428571,3.4885714285714298
clean_target_path_first120,prefilter_soft,inverse_head_and_shoulders,278,125,0.44964028776978415,-43.30999999999999,2470.7899999999995,-2514.099999999999,0.9827731593810909,-3.2362,-0.011641007194244605,0.9721076873220206,247.5,2.475,-0.17498989898989895,26,3,92,37,146,0.547375179856115,0.5935978417266184,4.475539568345328,-0.22446043165467539,0.2000000000000009,4.294964028776979,2.9165467625899293
clean_target_path_first120,prefilter_soft,sweep_high_reclaim,10,1,0.1,-153.64,35.1,-188.74,0.18597011762212567,-6.5,-0.65,0.1875,153.64,1.5364,-1.0,1,1,8,1,0,0.45938999999999997,0.8848800000000001,3.8,0.2,0.19999999999999998,3.3999999999999995,0.6799999999999999
clean_target_path_first120,prefilter_soft,sweep_low_reclaim,4,4,1.0,78.74000000000001,78.74000000000001,0,inf,3.6142,0.90355,inf,0.0,0.0,inf,1,0,0,2,2,1.05355,0.40832500000000005,3.3,-0.3,0.2,3.4,0.0
london_first120,baseline_current,double_bottom,10,6,0.6,93.71999999999998,193.60000000000002,-99.88,1.9383259911894277,3.6474000000000006,0.36474000000000006,1.8947600824256698,26.040000000000006,0.2604,3.5990783410138234,0,0,4,4,2,0.95787,0.61161,4.32,0.0,0.0,0.8400000000000001,3.3600000000000003
london_first120,baseline_current,head_and_shoulders,14,6,0.42857142857142855,9.319999999999997,172.44,-163.11999999999998,1.0571358509073077,0.4132000000000007,0.029514285714285764,1.0616311675914325,81.56,0.8156,0.11427170181461496,1,0,6,4,4,0.6933857142857143,0.6049642857142857,4.671428571428572,0.0,0.0,4.5,0.0
london_first120,baseline_current,inverse_head_and_shoulders,28,20,0.7142857142857143,513.26,650.7199999999999,-137.46,4.733886221446238,21.2741,0.7597892857142857,4.715935092836807,74.4,0.744,6.8986559139784935,8,1,5,14,8,1.074592857142857,0.4942357142857143,4.628571428571429,0.0,0.0,2.25,2.25
london_first120,london_focused_diagnostic,choch_down,1,0,0.0,-21.12,0,-21.12,0.0,-1.0,-1.0,0.0,21.12,0.21120000000000003,-1.0,0,0,1,0,0,0.3194,1.0,3.0,-0.3,0.2,3.1,0.0
london_first120,london_focused_diagnostic,choch_up,1,0,0.0,-23.57,0,-23.57,0.0,-1.0,-1.0,0.0,23.57,0.23570000000000002,-1.0,0,0,1,0,0,0.1181,1.0,3.0,-0.3,0.2,3.1,0.0
london_first120,london_focused_diagnostic,double_bottom,5,1,0.2,-42.550000000000004,36.74,-79.29,0.46336234077437255,-1.8936999999999997,-0.37873999999999997,0.4410071730082357,79.29,0.7929,-0.5366376592256275,0,0,3,1,1,0.8287599999999999,0.89556,4.1,-0.3,0.2,2.5200000000000005,1.6800000000000002
london_first120,london_focused_diagnostic,double_top,9,3,0.3333333333333333,-21.21999999999999,105.71,-126.92999999999999,0.8328212400535728,-0.7243999999999999,-0.08048888888888889,0.8617293376598587,88.25999999999999,0.8825999999999998,-0.24042601404939942,2,0,5,3,1,0.7984777777777778,0.8215555555555556,4.1000000000000005,-0.3,0.19999999999999998,3.2666666666666666,3.2666666666666666
london_first120,london_focused_diagnostic,head_and_shoulders,30,12,0.4,11.45000000000001,354.81999999999994,-343.3700000000001,1.033345953344788,0.3665999999999998,0.012219999999999993,1.0249430175199863,164.82999999999998,1.6482999999999999,0.06946550991931087,7,1,14,8,7,0.8228633333333336,0.8144166666666666,4.400000000000002,-0.3,0.2000000000000001,4.04,3.1000000000000005
london_first120,london_focused_diagnostic,inverse_head_and_shoulders,29,14,0.4827586206896552,124.24000000000001,401.05000000000007,-276.81,1.448827715761714,5.186299999999999,0.17883793103448273,1.440326702495267,83.84,0.8384,1.4818702290076335,10,1,11,9,8,0.9277448275862068,0.6901241379310344,4.410344827586209,-0.28965517241379307,0.2000000000000001,4.189655172413793,3.16896551724138
london_first120,london_focused_diagnostic,sweep_low_reclaim,2,1,0.5,13.02,36.82,-23.8,1.5470588235294118,0.48849999999999993,0.24424999999999997,1.4769110612125353,23.8,0.23800000000000002,0.5470588235294117,0,0,1,1,0,0.83975,1.0358,3.45,-0.15,0.2,1.7,1.7
london_first120,prefilter_h1_h4_notopp,choch_down,2,0,0.0,-42.24,0,-42.24,0.0,-2.0,-1.0,0.0,42.24,0.42240000000000005,-1.0,0,0,2,0,0,0.1597,1.0,3.0,-0.3,0.2,3.1,0.0
london_first120,prefilter_h1_h4_notopp,choch_up,2,0,0.0,-47.14,0,-47.14,0.0,-2.0,-1.0,0.0,47.14,0.47140000000000004,-1.0,0,0,2,0,0,0.05905,1.0,3.0,-0.3,0.2,3.1,0.0
london_first120,prefilter_h1_h4_notopp,double_bottom,10,2,0.2,-87.53999999999999,73.48,-161.01999999999998,0.4563408272264316,-3.7874,-0.37873999999999997,0.4410071730082357,124.28,1.2428,-0.7043772127454135,0,0,6,2,2,0.56378,0.7865499999999999,4.1000000000000005,-0.29999999999999993,0.19999999999999998,2.52,1.6800000000000002
london_first120,prefilter_h1_h4_notopp,double_top,18,6,0.3333333333333333,-42.44,211.42000000000002,-253.85999999999999,0.8328212400535729,-1.4487999999999992,-0.08048888888888885,0.8617293376598587,109.47999999999999,1.0948,-0.3876507124588966,2,0,10,6,2,0.65005,0.7018333333333335,4.1,-0.29999999999999993,0.20000000000000007,3.2666666666666675,3.2666666666666675
london_first120,prefilter_h1_h4_notopp,head_and_shoulders,60,24,0.4,-1.099999999999973,709.6400000000001,-710.74,0.9984523173030927,-0.2976999999999974,-0.004961666666666624,0.9902155729164953,188.82999999999998,1.8882999999999996,-0.0058253455489062815,7,1,29,16,14,0.6625,0.6693483333333335,4.400000000000003,-0.3000000000000004,0.19999999999999982,4.04,3.099999999999999
london_first120,prefilter_h1_h4_notopp,inverse_head_and_shoulders,58,30,0.5172413793103449,297.34000000000003,843.4100000000001,-546.07,1.544508945739557,12.452200000000001,0.21469310344827588,1.5358942688810182,83.84,0.8384,3.5465171755725193,10,1,21,19,17,0.7866982758620688,0.5426137931034483,4.4103448275862105,-0.2896551724137934,0.19999999999999984,4.189655172413793,3.168965517241379
london_first120,prefilter_h1_h4_notopp,sweep_low_reclaim,4,2,0.5,26.040000000000003,73.64,-47.6,1.5470588235294118,0.9769999999999996,0.2442499999999999,1.4769110612125353,23.8,0.23800000000000002,1.0941176470588236,0,0,2,2,0,0.798075,0.7739750000000001,3.4499999999999997,-0.15,0.2,1.7,1.7
london_first120,prefilter_h4_bias_h1_reversal,choch_up,2,2,1.0,73.7,73.7,0,inf,3.0142,1.5071,inf,0.0,0.0,inf,1,0,0,2,0,1.5071,0.5107,3.0,-0.3,0.2,0.0,3.1
london_first120,prefilter_h4_bias_h1_reversal,double_bottom,6,2,0.3333333333333333,-25.64000000000001,74.96,-100.6,0.7451292246520874,-0.9672000000000001,-0.1612,0.7598212068537372,50.300000000000004,0.5030000000000001,-0.5097415506958253,1,0,4,2,0,0.6323166666666666,0.76945,4.1000000000000005,-0.3,0.19999999999999998,4.2,2.8000000000000003
london_first120,prefilter_h4_bias_h1_reversal,double_top,14,8,0.5714285714285714,154.94,302.88,-147.94,2.047316479653914,6.0242,0.4303,1.9958342976162926,49.49,0.4949,3.1307334815114163,1,0,6,8,0,0.9581000000000001,0.7175714285714286,4.142857142857143,-0.25714285714285706,0.2,2.4,3.0000000000000004
london_first120,prefilter_h4_bias_h1_reversal,head_and_shoulders,40,18,0.45,-32.130000000000024,480.28000000000003,-512.41,0.9372963056927072,-1.3681999999999999,-0.034205,0.9358495873968493,214.62,2.1462000000000003,-0.1497064579256361,5,1,21,12,6,0.718125,0.7021375,4.422500000000003,-0.2775000000000001,0.2000000000000001,4.275,3.54
london_first120,prefilter_h4_bias_h1_reversal,inverse_head_and_shoulders,42,22,0.5238095238095238,263.02000000000004,671.6800000000001,-408.6599999999999,1.6436157196691632,10.548800000000002,0.2511619047619048,1.6194972985670661,85.38999999999999,0.8538999999999998,3.08022016629582,7,0,16,14,12,0.7705404761904762,0.6024928571428573,4.4285714285714315,-0.2714285714285716,0.20000000000000004,4.071428571428571,2.7428571428571433
london_first120,prefilter_h4_bias_h1_reversal,sweep_high_reclaim,2,0,0.0,-50.16,0,-50.16,0.0,-2.023,-1.0115,0.0,50.16,0.5015999999999999,-1.0,0,0,2,0,0,0.10055,1.0115,3.3,-0.3,0.2,3.4,0.0
