scenario_id,experiment_id,direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
clean_target_path_first120,prefilter_h1_h4_notopp,LONG,156,69,0.4423076923076923,62.059999999999995,1294.09,-1232.03,1.0503721500288141,2.740999999999999,0.017570512820512814,1.0506039800094897,126.7,1.2670000000000001,0.48981846882399366,14,1,38,18,99,0.5243551282051282,0.5319897435897436,4.389743589743581,-0.23205128205128217,0.19999999999999948,4.089743589743589,2.6858974358974343
clean_target_path_first120,prefilter_h1_h4_notopp,SHORT,110,34,0.3090909090909091,-855.2999999999994,705.7400000000002,-1561.0400000000006,0.45209603853841024,-36.697599999999994,-0.3336145454545454,0.4585969219148335,855.2999999999994,8.552999999999994,-1.0,8,0,60,12,38,0.4570672727272727,0.7091381818181817,4.282727272727268,-0.2918181818181823,0.19999999999999957,3.6854545454545447,2.9472727272727255
clean_target_path_first120,prefilter_h4_bias_h1_reversal,LONG,112,50,0.44642857142857145,-39.33999999999993,1130.9199999999998,-1170.26,0.9663835387008014,-1.7361999999999966,-0.015501785714285685,0.9662174520463719,210.18999999999997,2.1018999999999997,-0.1871639944811834,10,0,44,20,48,0.5582214285714288,0.6549419642857143,4.28035714285714,-0.2375000000000004,0.19999999999999957,3.8392857142857126,2.589285714285713
clean_target_path_first120,prefilter_h4_bias_h1_reversal,SHORT,72,22,0.3055555555555556,-604.98,431.5399999999999,-1036.52,0.41633543009300344,-26.99779999999999,-0.3749694444444443,0.4019361127110008,663.0800000000002,6.630800000000002,-0.9123785968510585,4,0,40,8,24,0.47208333333333324,0.7267513888888888,4.224999999999999,-0.26944444444444476,0.19999999999999973,3.630555555555555,2.7555555555555546
clean_target_path_first120,prefilter_soft,LONG,326,143,0.4386503067484663,-283.5700000000002,2739.93,-3023.4999999999995,0.9062113444683315,-13.809999999999993,-0.04236196319018403,0.9004097550844389,402.0700000000001,4.0207000000000015,-0.7052752008356757,28,3,110,41,172,0.5361638036809817,0.6041886503067485,4.424233128834363,-0.21503067484662483,0.20000000000000118,4.142331288343562,2.7588957055214745
clean_target_path_first120,prefilter_soft,SHORT,268,77,0.2873134328358209,-1577.6799999999992,1694.770000000001,-3272.45,0.5178902657030668,-68.9707,-0.2573533582089552,0.5274046990447462,1577.6799999999992,15.77679999999999,-1.0,20,2,125,39,102,0.48532276119402984,0.6781824626865675,4.386567164179105,-0.21865671641790962,0.20000000000000082,3.8500000000000023,3.135074626865673
london_first120,baseline_current,LONG,38,26,0.6842105263157895,606.98,844.3199999999999,-237.33999999999995,3.557428162130278,24.921499999999998,0.655828947368421,3.5426210273937664,61.85,0.6185,9.813742926434923,8,1,9,18,10,1.0438763157894737,0.5251236842105262,4.547368421052631,0.0,0.0,1.8789473684210527,2.542105263157895
london_first120,baseline_current,SHORT,14,6,0.42857142857142855,9.319999999999997,172.44,-163.11999999999998,1.0571358509073077,0.4132000000000007,0.029514285714285764,1.0616311675914325,81.56,0.8156,0.11427170181461496,1,0,6,4,4,0.6933857142857143,0.6049642857142857,4.671428571428572,0.0,0.0,4.5,0.0
london_first120,london_focused_diagnostic,LONG,37,16,0.43243243243243246,71.14000000000001,474.61000000000007,-403.46999999999997,1.1763204203534343,2.7810999999999986,0.07516486486486483,1.161783098607936,150.56,1.5056,0.47250265674814035,10,1,16,11,9,0.8877297297297299,0.7449459459459459,4.27837837837838,-0.2837837837837839,0.2000000000000001,3.8000000000000007,2.802702702702703
london_first120,london_focused_diagnostic,SHORT,40,15,0.375,-30.890000000000043,460.53,-491.42,0.937141345488584,-1.3577999999999986,-0.03394499999999996,0.9351467532777686,211.58,2.1158,-0.14599678608564157,9,1,20,11,8,0.8047900000000002,0.8206624999999999,4.297500000000001,-0.30000000000000016,0.2000000000000001,3.8425,3.060000000000001
london_first120,prefilter_h1_h4_notopp,LONG,74,34,0.4594594594594595,188.7,990.5300000000002,-801.8300000000002,1.2353366673733834,7.641799999999999,0.10326756756756755,1.2243609128516189,150.56,1.5056,1.2533209351753454,10,1,31,23,19,0.7375229729729729,0.600445945945946,4.278378378378378,-0.28378378378378416,0.19999999999999973,3.8,2.8027027027027023
london_first120,prefilter_h1_h4_notopp,SHORT,80,30,0.375,-85.77999999999992,921.0600000000002,-1006.8399999999999,0.914802749195503,-3.7464999999999975,-0.04683124999999997,0.9126769361293496,266.4699999999999,2.664699999999999,-0.32191241040267177,9,1,41,22,16,0.64712875,0.6849237500000003,4.2975,-0.30000000000000043,0.19999999999999968,3.8424999999999985,3.0599999999999987
london_first120,prefilter_h4_bias_h1_reversal,LONG,58,31,0.5344827586206896,444.17,1005.3000000000001,-561.13,1.791563452319427,18.062599999999996,0.3114241379310344,1.7813320529291408,110.25,1.1025,4.02875283446712,10,1,22,23,12,0.83015,0.61675,4.200000000000002,-0.26896551724137957,0.19999999999999984,3.6172413793103444,2.617241379310345
london_first120,prefilter_h4_bias_h1_reversal,SHORT,56,26,0.4642857142857143,72.64999999999995,783.1599999999999,-710.51,1.1022504961225033,2.6330000000000013,0.04701785714285717,1.0895566046720453,199.74,1.9974000000000003,0.3637228396915988,6,1,29,20,6,0.7560624999999997,0.717044642857143,4.312500000000002,-0.27321428571428596,0.19999999999999987,3.775,3.278571428571428
london_first120,prefilter_soft,LONG,220,90,0.4090909090909091,-419.6100000000002,2333.13,-2752.7400000000007,0.8475664247259093,-16.478100000000012,-0.0749004545454546,0.8579328396619998,608.1200000000001,6.081200000000001,-0.6900118397684669,21,3,107,53,57,0.6506918181818182,0.6886668181818179,4.349090909090899,-0.2809090909090899,0.2000000000000004,4.115454545454546,3.3463636363636384
london_first120,prefilter_soft,SHORT,214,90,0.4205607476635514,161.03999999999974,2826.9800000000005,-2665.9400000000005,1.0604064607605572,5.9758,0.027924299065420558,1.0529102965147628,421.5300000000002,4.215300000000002,0.38203686570350787,31,5,105,70,34,0.7328252336448599,0.689938785046729,4.338317757009334,-0.2887850467289709,0.20000000000000032,3.96728971962617,3.5018691588785074
newyork_first120,baseline_current,LONG,54,18,0.3333333333333333,-344.1800000000001,286.2199999999999,-630.4000000000001,0.4540291878172587,-13.944599999999996,-0.25823333333333326,0.4828514634110159,369.1500000000001,3.691500000000001,-0.932358120005418,2,0,18,6,30,0.38795,0.6678074074074074,4.581481481481479,0.0,0.0,2.3222222222222224,2.088888888888889
newyork_first120,baseline_current,SHORT,44,6,0.13636363636363635,-635.2800000000002,89.84,-725.12,0.12389673433362754,-26.463399999999996,-0.601440909090909,0.12738076395483805,643.3800000000002,6.433800000000002,-0.9874102396717336,3,2,26,2,14,0.2892522727272727,0.760072727272727,4.604545454545453,0.0,0.0,2.209090909090909,2.2227272727272727
newyork_first120,prefilter_h1_h4_notopp,LONG,120,48,0.4,-217.52000000000007,840.3599999999998,-1057.8799999999999,0.79438121526071,-10.455999999999998,-0.08713333333333331,0.7744198690012858,305.9000000000001,3.059000000000001,-0.7110820529584831,5,0,26,16,78,0.45338083333333334,0.5438416666666667,4.316666666666662,-0.3000000000000001,0.19999999999999957,4.126666666666664,3.056666666666665
newyork_first120,prefilter_h1_h4_notopp,SHORT,128,50,0.390625,-394.2399999999998,750.7200000000001,-1144.9599999999998,0.6556735606484072,-12.231499999999999,-0.09555859374999999,0.7362906268528004,504.3499999999998,5.043499999999998,-0.781679389312977,8,1,32,10,85,0.45401093750000004,0.45886640625,4.290624999999995,-0.2953125,0.19999999999999954,4.179687499999997,2.553124999999998
newyork_first120,prefilter_h4_bias_h1_reversal,LONG,116,44,0.3793103448275862,-386.4300000000003,841.4100000000002,-1227.8400000000001,0.6852765832681783,-16.199399999999997,-0.13964999999999997,0.6948552957752848,446.71000000000026,4.467100000000002,-0.8650578675203153,5,0,40,14,62,0.4615801724137931,0.6031,4.284482758620686,-0.2948275862068968,0.19999999999999957,3.870689655172412,2.8431034482758606
newyork_first120,prefilter_h4_bias_h1_reversal,SHORT,70,17,0.24285714285714285,-571.3599999999999,284.21,-855.57,0.3321878981263952,-23.617400000000004,-0.3373914285714286,0.3377766811164263,573.9699999999999,5.739699999999999,-0.9954527240099657,3,2,31,5,32,0.4567057142857142,0.6107457142857142,4.157142857142858,-0.2828571428571432,0.19999999999999973,3.742857142857142,2.454285714285714
newyork_first120,prefilter_soft,LONG,268,112,0.417910447761194,-178.64,2174.040000000001,-2352.6800000000007,0.9240695717224613,-12.024,-0.04486567164179104,0.8826180165334436,561.58,5.615800000000001,-0.31810249652765404,15,1,68,38,161,0.454242910447761,0.5343328358208952,4.391044776119402,-0.28432835820895386,0.20000000000000082,4.168656716417912,3.7022388059701536
newyork_first120,prefilter_soft,SHORT,222,80,0.36036036036036034,-729.5399999999997,1331.7999999999997,-2061.34,0.6460845857548971,-21.861000000000008,-0.09847297297297301,0.7333595164099589,747.0399999999997,7.470399999999998,-0.9765742128935532,11,0,58,22,142,0.4581486486486487,0.48268693693693676,4.367117117117106,-0.2833333333333322,0.2000000000000004,4.361261261261263,3.4666666666666712
one_symbol_first120,baseline_current,LONG,142,68,0.4788732394366197,429.58000000000004,1830.6200000000008,-1401.0400000000002,1.306615085936162,18.9283,0.13329788732394365,1.316330503984986,194.15000000000003,1.9415000000000002,2.2126191089363894,18,1,49,42,50,0.7075901408450704,0.6065767605633801,4.554929577464789,0.0,0.0,2.6197183098591537,1.783098591549295
one_symbol_first120,baseline_current,SHORT,90,24,0.26666666666666666,-700.2600000000001,616.56,-1316.82,0.4682188909645965,-29.536199999999994,-0.3281799999999999,0.46890328984277224,819.94,8.1994,-0.8540381003488061,5,2,50,14,24,0.48568888888888867,0.7163044444444446,4.604444444444438,0.0,0.0,2.766666666666666,1.6733333333333336
one_symbol_first120,prefilter_h1_h4_notopp,LONG,360,157,0.4361111111111111,-165.41000000000005,3516.8899999999994,-3682.2999999999997,0.9550797056187708,-8.375399999999994,-0.023264999999999984,0.9488072819156832,355.92,3.5591999999999997,-0.4647392672510678,35,2,133,78,147,0.5935936111111111,0.6020924999999999,4.316666666666675,-0.28333333333333166,0.20000000000000134,3.7900000000000045,2.8305555555555593
one_symbol_first120,prefilter_h1_h4_notopp,SHORT,374,136,0.36363636363636365,-1016.2099999999999,3079.3200000000006,-4095.529999999999,0.7518733839087985,-40.86009999999998,-0.10925160427807482,0.7699369214302165,1067.8599999999997,10.678599999999996,-0.951632236435488,31,5,150,64,155,0.555451604278075,0.593589037433155,4.269251336898407,-0.29598930481283237,0.2000000000000014,3.8582887700534814,2.737433155080219
one_symbol_first120,prefilter_h4_bias_h1_reversal,LONG,304,133,0.4375,71.43999999999997,3339.91,-3268.4700000000003,1.0218573216214313,4.303999999999995,0.014157894736842088,1.0305824956424914,481.39,4.8139,0.14840358129583076,31,2,123,75,104,0.6166496710526318,0.6265078947368419,4.242105263157899,-0.2822368421052617,0.20000000000000107,3.576973684210529,2.7072368421052655
one_symbol_first120,prefilter_h4_bias_h1_reversal,SHORT,238,86,0.36134453781512604,-884.4099999999994,2205.04,-3089.45,0.7137322177086537,-37.16360000000001,-0.1561495798319328,0.7173875020722403,997.1599999999995,9.971599999999995,-0.8869288780135584,21,4,123,54,57,0.609049579831933,0.683513025210084,4.285294117647051,-0.28109243697478875,0.20000000000000057,3.7579831932773127,3.2067226890756335
one_symbol_first120,prefilter_soft,LONG,743,300,0.4037685060565276,-1175.8700000000008,7347.72,-8523.589999999997,0.8620452180360626,-53.03050000000002,-0.07137348586810231,0.8560137387066342,1215.1000000000008,12.151000000000007,-0.967714591391655,60,7,328,154,254,0.5752460296096905,0.6308644683714677,4.35915208613732,-0.28324360699865714,0.20000000000000015,4.055854643337814,3.569448183041718
one_symbol_first120,prefilter_soft,SHORT,715,272,0.3804195804195804,-1411.8100000000004,6979.299999999999,-8391.109999999997,0.8317493156447718,-57.272500000000015,-0.08010139860139862,0.8396766575819805,1797.0000000000005,17.970000000000006,-0.7856483027267669,68,10,310,157,238,0.605445734265735,0.6300334265734261,4.347062937062978,-0.2858041958041986,0.2000000000000006,4.104335664335662,3.4973426573426574
tokyo_first120,baseline_current,LONG,20,10,0.5,108.19999999999999,316.1,-207.90000000000003,1.5204425204425203,4.8058,0.24028999999999998,1.5595947834187238,79.78,0.7978000000000001,1.356229631486588,3,0,8,8,4,0.8315250000000001,0.6096699999999999,4.530000000000001,0.0,0.0,3.5100000000000002,0.9
tokyo_first120,baseline_current,SHORT,16,6,0.375,-87.57999999999998,145.1,-232.68,0.6236032319064809,-3.9873999999999996,-0.24921249999999998,0.6031095096848686,112.81999999999998,1.1281999999999999,-0.7762808012763694,1,0,10,2,4,0.5938312499999999,0.71653125,4.525,0.0,0.0,3.3375000000000004,1.0875
tokyo_first120,prefilter_h1_h4_notopp,LONG,40,20,0.5,176.91,583.4799999999999,-406.57000000000005,1.435128022234793,7.3464,0.18366,1.4294733888317277,89.87,0.8987,1.9685100701012572,7,0,16,14,10,0.7895725,0.6107174999999999,4.385000000000001,-0.24,0.2000000000000001,3.7649999999999992,3.2600000000000007
tokyo_first120,prefilter_h1_h4_notopp,SHORT,66,26,0.3939393939393939,-34.70000000000006,715.5799999999999,-750.2799999999999,0.9537505997760837,-1.765499999999998,-0.02674999999999997,0.9443026553642017,113.02000000000002,1.1302000000000003,-0.3070253052557074,8,1,25,14,26,0.6362575757575756,0.6304393939393939,4.274242424242424,-0.2863636363636367,0.19999999999999976,3.169696969696969,2.8999999999999986
tokyo_first120,prefilter_h4_bias_h1_reversal,LONG,52,18,0.34615384615384615,-103.47,565.04,-668.5099999999999,0.8452229585196932,-4.438999999999998,-0.08536538461538458,0.8426221371339433,289.15000000000003,2.8915,-0.3578419505446999,5,1,27,14,10,0.5794326923076923,0.7172307692307694,4.209615384615388,-0.2826923076923079,0.1999999999999999,3.3076923076923075,3.1115384615384616
tokyo_first120,prefilter_h4_bias_h1_reversal,SHORT,52,18,0.34615384615384615,-152.98000000000002,550.96,-703.9399999999998,0.7826803420746089,-6.577999999999999,-0.1265,0.7779712962587928,237.27,2.3727,-0.6447507059468117,8,2,27,14,9,0.6299653846153846,0.7163153846153847,4.353846153846155,-0.27692307692307716,0.1999999999999999,3.6538461538461537,3.6730769230769225
tokyo_first120,prefilter_soft,LONG,176,71,0.4034090909090909,-398.93,1870.9300000000005,-2269.86,0.8242490726300302,-16.062799999999996,-0.09126590909090906,0.8287051255801257,537.74,5.377400000000001,-0.7418640978911741,21,3,90,42,41,0.6271789772727273,0.6910835227272726,4.3965909090909,-0.2624999999999995,0.19999999999999976,4.176136363636366,3.3670454545454542
tokyo_first120,prefilter_soft,SHORT,186,76,0.40860215053763443,-334.9400000000001,1841.7299999999996,-2176.6699999999996,0.846122747132087,-14.791399999999996,-0.07952365591397847,0.8374560711389306,571.9300000000001,5.7193000000000005,-0.585631108702114,24,3,78,34,71,0.6213709677419355,0.6459854838709679,4.3870967741935365,-0.2870967741935476,0.19999999999999993,3.930107526881721,3.736559139784946
