name,magic,deposit,pattern,period,from,to,set,ini,start_balance_usd,final_balance_usd,final_equity_usd,net_profit_usd,net_profit_percent,trades,win_rate,expectancy_r,pf,max_dd_percent,max_dd_r,min_equity_usd,ruin_triggered,ruin_date,ruin_reason,margin_insufficient_count,repeated_margin_insufficient_count,effective_risk_percent_avg,effective_risk_percent_max,effective_risk_percent_p95,min_lot_forced_count,blocked_effective_risk_too_high_count,live_order_send_failed,live_position_tracking_failed,live_sl_tp_invalid,live_lot_invalid,final_lot_min,final_lot_max
g039_usd100_fixed_min_lot_001_2025,2026051901,100,fixed_min_lot_001,2025,2025.01.01,2025.12.31,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_fixed_min_lot_001_2025.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_fixed_min_lot_001_2025.ini,100.0,150.5,150.5,50.5,50.499999999999986,98,45.91836734693877,0.12464424867717389,1.2216152259920743,11.614510353417407,15.732354130202035,100.0,False,,,0,0,1.2321907731969388,7.0113085622,2.7180825038550016,98,0,0,0,0,0,0.01,0.01
g039_usd100_fixed_min_lot_001_2026_jan_apr,2026051902,100,fixed_min_lot_001,2026_jan_apr,2026.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_fixed_min_lot_001_2026_jan_apr.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_fixed_min_lot_001_2026_jan_apr.ini,100.0,121.81,121.81,21.810000000000002,21.809999999999995,39,46.15384615384615,0.14040374391339272,1.2572644106118953,8.113669769720726,6.148219788541732,98.89,False,,,0,0,1.2216534854256411,7.3048865794,1.8953515541800001,39,0,0,0,0,0,0.01,0.01
g039_usd100_fixed_min_lot_001_2024_2026,2026051903,100,fixed_min_lot_001,2024_2026,2024.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_fixed_min_lot_001_2024_2026.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_fixed_min_lot_001_2024_2026.ini,100.0,148.09,148.09,48.09,48.09000000000001,303,40.92409240924093,0.008782566199313785,1.0143911814245743,32.76313329594316,23.74394264482975,72.09,False,,,0,0,1.3565189441462047,8.716609761,3.3529886998799996,303,0,0,0,0,0,0.01,0.01
g039_usd100_safer_ladder_5_2_1_existing_2025,2026051904,100,safer_ladder_5_2_1_existing,2025,2025.01.01,2025.12.31,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_safer_ladder_5_2_1_existing_2025.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_safer_ladder_5_2_1_existing_2025.ini,100.0,125.15,125.15,25.150000000000006,25.150000000000006,78,46.15384615384615,0.12777330386151664,1.2275434546266655,40.53219291993347,10.480463031689245,100.0,False,,,11,0,4.4791206483935895,5.3130929791,4.950207243085,5,0,0,0,0,0,0.01,0.17
g039_usd100_safer_ladder_5_2_1_existing_2026_jan_apr,2026051905,100,safer_ladder_5_2_1_existing,2026_jan_apr,2026.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_safer_ladder_5_2_1_existing_2026_jan_apr.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_safer_ladder_5_2_1_existing_2026_jan_apr.ini,100.0,137.89,137.89,37.889999999999986,37.88999999999998,25,52.0,0.2854843626442742,1.5882179387480964,17.642818525860513,3.0075642965204237,95.55,True,,small_capital_margin_insufficient_repeated,7,22,4.54077707108,7.4820880246,4.82874777544,1,0,0,0,0,0,0.01,0.1
g039_usd100_safer_ladder_5_2_1_existing_2024_2026,2026051906,100,safer_ladder_5_2_1_existing,2024_2026,2024.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_safer_ladder_5_2_1_existing_2024_2026.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_safer_ladder_5_2_1_existing_2024_2026.ini,100.0,117.55,117.55,17.549999999999997,17.549999999999997,51,45.09803921568628,0.0949084881394104,1.1673157235749159,39.33226209605428,10.592892234817516,69.03,True,,small_capital_margin_insufficient_repeated,34,373,4.378439398703922,4.9916805324,4.942810828,3,0,0,0,0,0,0.01,0.1
g039_usd100_hybrid_usd100_2025,2026051907,100,hybrid_usd100,2025,2025.01.01,2025.12.31,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_hybrid_usd100_2025.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_hybrid_usd100_2025.ini,100.0,150.5,150.5,50.5,50.499999999999986,98,45.91836734693877,0.12464424867717389,1.2216152259920743,11.614510353417407,15.732354130202035,100.0,False,,,0,0,1.2321907731969388,7.0113085622,2.7180825038550016,98,0,0,0,0,0,0.01,0.01
g039_usd100_hybrid_usd100_2026_jan_apr,2026051908,100,hybrid_usd100,2026_jan_apr,2026.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_hybrid_usd100_2026_jan_apr.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_hybrid_usd100_2026_jan_apr.ini,100.0,121.81,121.81,21.810000000000002,21.809999999999995,39,46.15384615384615,0.14040374391339272,1.2572644106118953,8.113669769720726,6.148219788541732,98.89,False,,,0,0,1.2216534854256411,7.3048865794,1.8953515541800001,39,0,0,0,0,0,0.01,0.01
g039_usd100_hybrid_usd100_2024_2026,2026051909,100,hybrid_usd100,2024_2026,2024.01.01,2026.04.30,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\presets\g039_usd100_hybrid_usd100_2024_2026.set,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\runs\2026-05-18-expected-value-nwave-g039-usd100-challenge\ini\g039_usd100_hybrid_usd100_2024_2026.ini,100.0,148.09,148.09,48.09,48.09000000000001,303,40.92409240924093,0.008782566199313785,1.0143911814245743,32.76313329594316,23.74394264482975,72.09,False,,,0,0,1.3565189441462047,8.716609761,3.3529886998799996,303,0,0,0,0,0,0.01,0.01
