episode_id,event_id,market_cluster_id,symbol,shock_direction,t0_msc,checkpoint_seconds,checkpoint_target_msc,status,decision_quote_msc,decision_processing_msc,feature_max_source_msc,atr_source_msc,checkpoint_quote_lag_ms,decision_bid,decision_ask,decision_mid,atr_t0,atr_decision,postshock_return_atr,postshock_mfe_to_decision_atr,postshock_mae_to_decision_atr,postshock_range_atr,retracement_from_peak_pct,retracement_from_trough_pct,current_location_in_postshock_range,new_extreme_count,origin_recross_count,time_since_last_extreme_ms,distance_from_last_extreme_atr,net_move_over_path_length,shock_direction_tick_ratio,direction_consistency,realized_abs_move_atr,realized_volatility,recent_5s_acceleration,recent_10s_acceleration,peak_update_interval_ms,extreme_update_rate,path_contraction_ratio,path_expansion_ratio,decision_spread_atr,spread_vs_t0_ratio,spread_vs_postshock_mean,spread_contraction_from_t0,tick_count_postshock,tick_rate_recent_5s,tick_rate_recent_10s,tick_activity_vs_t0,activity_decay,activity_acceleration,schema_version,session,spread_atr_t0,tick_activity_ratio,atr14_m5,pre_return_5m_dir_atr,m5_ema20_slope_dir_atr,m15_alignment_dir,pre_extension_15m_dir_atr,day_range_position_dir,detection_efficiency,severity,confirmation_retention,spread_efficiency_interaction,flow_efficiency_interaction,week,fold
ts15n_delayed_decision_r2_202503_USDJPY_mh_3,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,11,USDJPY,SHORT,1741002079487,60,1741002139487,STALE_DECISION,1741002140480,1741002141977,1741002140480,1741002000000,993,150.21,150.228,150.219,0.0855756809,0.0855756809,-0.017528344308,0.070113377232,0.169440661645,0.239554038877,0.634146341464,0.365853658536,0.365853658536,11,2,7568,0.08764172154,0.013452914798,0.43137254902,-0.137254901961,1.302940260235,0.191211661903,-0.105170065849,-0.0,5263.1818,0.180348564589,0.392156862746,0.183856502242,0.210340131697,1.200000000001,1.08,-0.035056688616,102,1.8,1.9,1.9,0.947368421053,-0.1,tickshock-delayed-decision-v1,LONDON,0.175283443081,1.0,0.0855756809,-0.245396820313,-0.082902315956,,-0.911091512132,0.498141263941,1.0,3.536901788223,-1.0,0.175283443081,-0.245396820313,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_3,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,11,USDJPY,SHORT,1741002079487,120,1741002199487,STALE_DECISION,1741002200201,1741002201267,1741002200201,1741002000000,714,150.212,150.229,150.2205,0.0855756809,0.0855756809,-0.035056688616,0.075956158668,0.169440661645,0.245396820313,0.547619047619,0.452380952381,0.452380952381,12,6,31917,0.111012847284,0.012765957447,0.484848484848,-0.030303030303,2.746107274936,0.281546899076,-0.035056688616,0.011685562872,9801.3333,0.09940851931,0.407407407408,0.089361702127,0.198654568825,1.133333333336,0.954893617022,-0.023371125745,198,1.4,1.4,1.4,1.0,0.0,tickshock-delayed-decision-v1,LONDON,0.175283443081,1.0,0.0855756809,-0.245396820313,-0.082902315956,,-0.911091512132,0.498141263941,1.0,3.536901788223,-1.0,0.175283443081,-0.245396820313,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_4,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,13,USDJPY,SHORT,1741013614311,15,1741013629311,STALE_DECISION,1741013630067,1741013630431,1741013630067,1741013400000,756,151.235,151.25,151.2425,0.0882135907,0.0882135907,0.221054373311,0.221054373311,0.0,0.221054373311,1.0,0.0,0.0,9,0,0,0.0,0.41052631579,0.653846153846,0.307692307692,0.538465781143,0.151348900136,0.085020912812,0.198382129895,1727.5556,0.571210967251,0.578125000001,0.41052631579,0.170041825624,0.75,0.814196242171,0.056680608541,26,1.8,1.7,1.7,1.058823529412,0.1,tickshock-delayed-decision-v1,OVERLAP,0.226722434165,1.0,0.0882135907,-0.260730799291,-0.489735827062,-1.0,-0.823718325689,-0.939505717447,1.0,3.252416373005,1.0,0.226722434165,-0.260730799291,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_4,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,13,USDJPY,SHORT,1741013614311,30,1741013644311,ELIGIBLE,1741013644328,1741013646298,1741013644328,1741013400000,17,151.233,151.25,151.2415,0.0882135907,0.0882135907,0.23239049502,0.362755894665,0.0,0.362755894665,0.640625,0.359375,0.359375,15,0,9534,0.130365399645,0.219251336898,0.561403508772,0.122807017544,1.059927379724,0.200476355767,0.051012547687,-0.130365399645,1987.2667,0.499716827131,0.620689655174,0.342245989305,0.192714069041,0.850000000001,0.938953488372,0.034008365125,57,2.8,2.2,2.2,1.272727272727,0.6,tickshock-delayed-decision-v1,OVERLAP,0.226722434165,1.0,0.0882135907,-0.260730799291,-0.489735827062,-1.0,-0.823718325689,-0.939505717447,1.0,3.252416373005,1.0,0.226722434165,-0.260730799291,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_4,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,13,USDJPY,SHORT,1741013614311,60,1741013674311,STALE_DECISION,1741013675242,1741013677226,1741013675242,1741013400000,931,151.233,151.251,151.242,0.0882135907,0.0882135907,0.226722434165,0.362755894665,0.0,0.362755894665,0.625,0.375,0.375,15,0,40448,0.136033460499,0.136054421769,0.504347826087,0.008695652174,1.666409891116,0.231628897427,-0.039676425979,0.005668060854,4048.2,0.246180105365,0.238095238097,0.21768707483,0.204050190749,0.900000000001,1.019704433498,0.022672243416,115,1.8,2.0,2.0,0.9,-0.2,tickshock-delayed-decision-v1,OVERLAP,0.226722434165,1.0,0.0882135907,-0.260730799291,-0.489735827062,-1.0,-0.823718325689,-0.939505717447,1.0,3.252416373005,1.0,0.226722434165,-0.260730799291,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_4,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,13,USDJPY,SHORT,1741013614311,120,1741013734311,ELIGIBLE,1741013734328,1741013735573,1741013734328,1741013700000,17,151.218,151.234,151.226,0.0882135907,0.0864840485,0.416261734256,0.445168799135,0.0,0.445168799135,0.935064935065,0.064935064935,0.064935064935,20,0,205,0.028907064879,0.129963898917,0.506550218341,0.013100436681,3.202902788579,0.316238533549,0.0,0.208130867128,5990.45,0.1666430589,0.521126760562,0.138989169675,0.185005215225,0.800000000002,0.916916916918,0.046251303806,229,2.2,2.1,2.1,1.047619047619,0.1,tickshock-delayed-decision-v1,OVERLAP,0.226722434165,1.0,0.0882135907,-0.260730799291,-0.489735827062,-1.0,-0.823718325689,-0.939505717447,1.0,3.252416373005,1.0,0.226722434165,-0.260730799291,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_5,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,18,USDJPY,SHORT,1741014606129,15,1741014621129,ELIGIBLE,1741014621252,1741014621815,1741014621252,1741014600000,123,151.268,151.285,151.2765,0.085011463,0.085011463,0.123512754975,0.364656705165,0.0,0.364656705165,0.338709677419,0.661290322581,0.661290322581,19,0,5773,0.123512754975,0.130434782609,0.6,0.2,0.946931121477,0.223266983364,-0.341130466123,-0.105868075693,760.4737,1.256364477947,0.405405405405,0.385093167702,0.199973031865,0.849999999999,0.960451977401,0.035289358565,40,2.0,2.6,2.6,0.769230769231,-0.6,tickshock-delayed-decision-v1,OVERLAP,0.23526239043,1.0,0.085011463,-0.511695699184,-0.530373510277,-1.0,-0.395953261663,-0.974935495761,1.0,3.009103661727,-0.0,0.23526239043,-0.511695699184,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_5,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,18,USDJPY,SHORT,1741014606129,30,1741014636129,ELIGIBLE,1741014636194,1741014638307,1741014636194,1741014600000,65,151.23,151.25,151.24,0.085011463,0.085011463,0.552866617509,0.55874817727,0.0,0.55874817727,0.98947368421,0.01052631579,0.01052631579,22,0,246,0.005881559761,0.330985915493,0.621621621622,0.243243243243,1.670362972047,0.310777966806,-0.011763119522,0.31760422708,1335.9545,0.731747879594,0.473684210527,0.334507042254,0.23526239043,1.0,1.139337952272,0.0,74,2.6,2.4,2.4,1.083333333333,0.2,tickshock-delayed-decision-v1,OVERLAP,0.23526239043,1.0,0.085011463,-0.511695699184,-0.530373510277,-1.0,-0.395953261663,-0.974935495761,1.0,3.009103661727,-0.0,0.23526239043,-0.511695699184,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_5,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,18,USDJPY,SHORT,1741014606129,60,1741014666129,ELIGIBLE,1741014666618,1741014666857,1741014666618,1741014600000,489,151.207,151.224,151.2155,0.085011463,0.085011463,0.841063045785,0.846944605546,0.0,0.846944605546,0.993055555556,0.006944444444,0.006944444444,35,0,823,0.005881559761,0.284294234592,0.586206896552,0.172413793103,2.958424559651,0.377841579924,0.141157434258,0.105868075693,1709.0,0.578617599894,0.589041095891,0.286282306163,0.199973031865,0.849999999999,0.976624405705,0.035289358565,145,2.4,2.5,2.5,0.96,-0.1,tickshock-delayed-decision-v1,OVERLAP,0.23526239043,1.0,0.085011463,-0.511695699184,-0.530373510277,-1.0,-0.395953261663,-0.974935495761,1.0,3.009103661727,-0.0,0.23526239043,-0.511695699184,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_5,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,18,USDJPY,SHORT,1741014606129,120,1741014726129,ELIGIBLE,1741014726256,1741014726888,1741014726256,1741014600000,127,151.253,151.27,151.2615,0.085011463,0.085011463,0.299959547797,0.846944605546,0.0,0.846944605546,0.354166666666,0.645833333334,0.645833333334,35,0,60461,0.299959547797,0.053069719043,0.519083969466,0.038167938931,5.652178930067,0.554896409427,0.229380830669,-0.111749635454,3412.9429,0.291358312453,0.32323232323,0.149843912591,0.199973031865,0.850000000001,1.009519492295,0.035289358564,262,2.2,2.7,2.7,0.814814814815,-0.5,tickshock-delayed-decision-v1,OVERLAP,0.23526239043,1.0,0.085011463,-0.511695699184,-0.530373510277,-1.0,-0.395953261663,-0.974935495761,1.0,3.009103661727,-0.0,0.23526239043,-0.511695699184,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_6,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,SHORT,1741015605674,15,1741015620674,ELIGIBLE,1741015620821,1741015621382,1741015620821,1741015500000,147,151.143,151.16,151.1515,0.0895813354,0.0895813354,0.100467357003,0.139537995837,0.044652158668,0.184190154504,0.78787878788,0.21212121212,0.21212121212,8,1,1364,0.039070638834,0.176470588235,0.5,0.0,0.569315023015,0.132082866583,0.016744559501,0.005581519833,1576.625,0.528157390902,0.50819672131,0.323529411764,0.189771674338,0.894736842106,1.011570247934,0.022326079334,36,3.0,2.5,2.5,1.2,0.5,tickshock-delayed-decision-v1,OVERLAP,0.212097753672,1.0,0.0895813354,-0.452103106511,-0.222610384543,-1.0,0.370129473292,-0.788426096572,1.0,3.05801246252,-1.0,0.212097753672,-0.452103106511,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_6,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,SHORT,1741015605674,30,1741015635674,STALE_DECISION,1741015636207,1741015638160,1741015636207,1741015500000,533,151.142,151.158,151.15,0.0895813354,0.0895813354,0.117211916503,0.161864075171,0.044652158668,0.206516233838,0.783783783786,0.216216216214,0.216216216214,10,1,7448,0.044652158667,0.12,0.5,0.0,0.976765970858,0.155983258755,0.066978238002,-0.011163039667,2799.9,0.327514492516,0.470588235299,0.211428571428,0.178608634671,0.842105263158,0.925170068027,0.033489119001,68,2.0,2.2,2.2,0.909090909091,-0.2,tickshock-delayed-decision-v1,OVERLAP,0.212097753672,1.0,0.0895813354,-0.452103106511,-0.222610384543,-1.0,0.370129473292,-0.788426096572,1.0,3.05801246252,-1.0,0.212097753672,-0.452103106511,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_6,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,SHORT,1741015605674,60,1741015665674,ELIGIBLE,1741015665885,1741015666042,1741015665885,1741015500000,211,151.146,151.163,151.1545,0.0895813354,0.0895813354,0.066978238002,0.228842313173,0.150701035503,0.379543348676,0.573529411765,0.426470588235,0.426470588235,18,7,9727,0.161864075171,0.027777777778,0.519379844961,0.038759689922,2.411216568056,0.400471617069,0.346054229675,-0.066978238001,3204.2778,0.298948697082,0.323529411764,0.157407407408,0.189771674338,0.894736842108,0.986504723348,0.022326079333,129,2.8,2.6,2.6,1.076923076923,0.2,tickshock-delayed-decision-v1,OVERLAP,0.212097753672,1.0,0.0895813354,-0.452103106511,-0.222610384543,-1.0,0.370129473292,-0.788426096572,1.0,3.05801246252,-1.0,0.212097753672,-0.452103106511,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_6,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,SHORT,1741015605674,120,1741015725674,ELIGIBLE,1741015725691,1741015726531,1741015725691,1741015500000,17,151.087,151.103,151.095,0.0895813354,0.0895813354,0.731179098185,0.764668217186,0.150701035503,0.915369252689,0.963414634146,0.036585365854,0.036585365854,39,7,558,0.033489119001,0.151095732411,0.524647887324,0.049295774648,4.839177695618,0.488853201452,0.083722797502,0.429777027177,3012.3846,0.324953964855,0.613138686131,0.189158016148,0.178608634671,0.84210526316,0.89431214328,0.033489119,284,3.8,3.5,3.5,1.085714285714,0.3,tickshock-delayed-decision-v1,OVERLAP,0.212097753672,1.0,0.0895813354,-0.452103106511,-0.222610384543,-1.0,0.370129473292,-0.788426096572,1.0,3.05801246252,-1.0,0.212097753672,-0.452103106511,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_7,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,LONG,1741016712702,15,1741016727702,ELIGIBLE,1741016727902,1741016729818,1741016727902,1741016700000,200,151.065,151.083,151.074,0.0883069039,0.0883069039,0.062282786044,0.130227643546,0.005662071459,0.135889715005,0.499999999998,0.500000000002,0.500000000002,5,2,3978,0.067944857502,0.113402061856,0.565217391304,0.130434782609,0.549220931478,0.153712466019,-0.107579357712,0.050958643127,3024.8,0.328947368421,0.638888888888,0.247422680412,0.203834572507,0.947368421052,0.958333333333,0.011324142917,23,2.0,1.6,1.6,1.25,0.4,tickshock-delayed-decision-v1,OVERLAP,0.215158715424,1.0,0.0883069039,-0.141551786464,-0.303672909042,1.0,-0.33708284694,0.652782897162,1.0,4.093399477219,-0.5,0.215158715424,-0.141551786464,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_7,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,LONG,1741016712702,30,1741016742702,ELIGIBLE,1741016742791,1741016757883,1741016742791,1741016700000,89,151.057,151.075,151.066,0.0883069039,0.0883069039,-0.028310357293,0.130227643546,0.056620714585,0.186848358131,0.848484848487,0.151515151513,0.151515151513,7,3,3418,0.028310357292,0.033112582782,0.510204081633,0.020408163265,0.854972790238,0.172205180559,0.03963450021,-0.050958643127,4287.5714,0.232643158629,0.638888888891,0.218543046357,0.203834572507,0.947368421052,0.970297029703,0.011324142917,49,2.0,1.9,1.9,1.052631578947,0.1,tickshock-delayed-decision-v1,OVERLAP,0.215158715424,1.0,0.0883069039,-0.141551786464,-0.303672909042,1.0,-0.33708284694,0.652782897162,1.0,4.093399477219,-0.5,0.215158715424,-0.141551786464,2025-W09,
ts15n_delayed_decision_r2_202503_USDJPY_mh_7,ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,LONG,1741016712702,60,1741016772702,STALE_DECISION,1741016773384,1741016774979,1741016773384,1741016700000,682,151.049,151.066,151.0575,0.0883069039,0.0883069039,-0.124565572088,0.130227643546,0.237807001258,0.368034644804,0.692307692308,0.307692307692,0.307692307692,18,7,12690,0.113241429171,0.070063694267,0.495495495495,-0.009009009009,1.777890437983,0.23523164291,-0.135889715005,0.101917286254,3367.0,0.296628324709,0.399999999999,0.207006369426,0.19251042959,0.894736842105,0.931391905232,0.022648285834,111,1.8,1.8,1.8,1.0,0.0,tickshock-delayed-decision-v1,OVERLAP,0.215158715424,1.0,0.0883069039,-0.141551786464,-0.303672909042,1.0,-0.33708284694,0.652782897162,1.0,4.093399477219,-0.5,0.215158715424,-0.141551786464,2025-W09,
