episode_id,symbol,t0_msc,processing_msc,source_quote_msc,long_score,short_score,direction,atr14_m5
usdjpy_only_ml_smoke_20260912_USDJPY_mh_1,USDJPY,1735842192500,1735842192784,1735842192485,-0.058218860188556,0.008527648559502,0,0.129786086163
usdjpy_only_ml_smoke_20260912_USDJPY_mh_2,USDJPY,1735843577250,1735843577554,1735843577153,-0.056445164379062,0.038385765648212,-1,0.123068474613
usdjpy_only_ml_smoke_20260912_USDJPY_mh_3,USDJPY,1735844570500,1735844571388,1735844570498,-0.037057263299583,-0.027100738639854,0,0.112455334808
