entry_time,exit_time,month,bucket_type,entry_open_positions_after,exit_reason,sl_mode,tp_mode,r,net_money,holding_seconds,risk_money,risk_percent_of_equity,risk_distance_pips,risk_distance_atr,reward_distance_atr,spread_to_risk,spread_to_reward,spread_atr,atr_ratio,range_position,up_pressure,down_pressure,candidate_score,total_open_risk_percent,free_margin_after_entry,lot
2025.04.04 10:28:00,2025.04.04 11:13:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.080925,0.14,2700,1.73,1.7847931496956566,25.336571428573507,1.639149722735767,2.2128521256932854,0.06314982295503264,0.04677764663335751,0.10351201478755452,1.2523691711156932,0.9708284714118953,0.5958083832335341,0.40419161676646587,6.6850000000000005,1.7868209047717416,86.93,0.01
2025.04.04 11:20:00,2025.04.04 11:41:47,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.360825,1.32,1307,0.97,0.9992788709178944,14.245714285714595,0.9,1.215,0.1123144805454628,0.08319591151515762,0.10108303249091652,1.2612048604194812,0.8209718670076661,0.5461393596986786,0.4538606403013215,7.15,1.0004125412541254,87.07,0.01
2025.04.04 11:46:00,2025.04.04 12:31:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.273684,0.26,2700,0.95,0.9655452789917675,13.930714285714732,0.9,1.215,0.12203250781948058,0.09039445023665228,0.10982925703753252,1.2313287070906882,0.8390901432181966,0.6320541760722405,0.3679458239277596,6.699999999999999,0.9667243309250025,88.39,0.01
2025.04.04 18:21:00,2025.04.04 18:25:51,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.010695,-1.89,291,1.87,1.895590471363406,27.32114285714431,0.9840391047080643,1.328452791355887,0.058562703923665596,0.043379780684196734,0.05762799073832734,1.307268676167649,0.8439947780678805,0.5817984832069308,0.41820151679306916,7.75,1.897706515120763,88.65,0.01
2025.04.04 18:29:00,2025.04.04 18:36:37,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.042105,-1.98,457,1.9,1.9636213311285655,27.736571428570755,1.0385450655255197,1.4020358384594516,0.07210696553290911,0.05341256706141415,0.07488633324422148,1.2492378112444822,0.8433420365535356,0.5873131607728818,0.4126868392271183,7.6,1.9664665700683088,86.76,0.01
2025.04.04 18:46:00,2025.04.04 19:13:05,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.345745,2.53,1625,1.88,1.9835408313990293,27.385714285714307,0.9000000000000001,1.2150000000000003,0.06207616066769497,0.045982341235329606,0.05586854460092548,1.374088275495035,0.7923250564334189,0.5978118161925622,0.40218818380743787,7.17,1.9860553560109868,84.78,0.01
2025.04.07 03:17:00,2025.04.07 04:02:00,202504,DISCOUNT_RECLAIM,1,TIMEOUT,HYBRID,FIXED_R,0.740933,1.43,2700,1.9300000000000002,1.9833521734662423,27.9685714285705,0.9862972292191216,1.3315012594458142,0.05720706915923059,0.04237560678461525,0.05642317380349579,1.4710854813682432,0.38391224862888845,0.608361774744031,0.39163822525596903,6.2425,1.9855967078189303,87.31,0.01
2025.04.07 18:44:00,2025.04.07 19:29:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.06044,0.11,2700,1.8199999999999998,1.843224630342313,26.90685714285621,0.9753909891247412,1.3167778353184008,0.06689744515471847,0.049553663077569234,0.06525116519937897,1.3739555029817798,0.8615644344400635,0.6058117498420692,0.3941882501579308,8.65,1.845467450821334,88.74,0.01
2025.04.09 09:02:00,2025.04.09 09:14:43,202504,DISCOUNT_RECLAIM,1,TP,HYBRID,FIXED_R,1.367188,1.75,763,1.28,1.294891249367729,18.579428571428025,1.1617329164805597,1.5683394372487554,0.10226364027806646,0.07575084465041959,0.11880303707015696,0.977222510161202,0.38766519823788076,0.642032332563503,0.35796766743649705,6.315,1.2965964343598055,88.85,0.01
2025.04.11 13:34:00,2025.04.11 13:40:37,202504,DISCOUNT_RECLAIM,1,TP,HYBRID,FIXED_R,1.374046,1.8,397,1.31,1.3021868787276343,18.65571428571392,0.9,1.215,0.08576460678469949,0.06352933835903667,0.07718814610622955,1.0910851164823445,0.39971139971139835,0.6140602582496372,0.38593974175036283,6.65,1.3036122997313166,90.6,0.01
2025.04.14 01:25:00,2025.04.14 01:26:08,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.02381,-0.86,68,0.84,0.8203125,12.143571428571947,0.9,1.215,0.1317569554731288,0.09759774479491022,0.11858125992581592,1.2079549814554986,0.7951612903226032,0.6292286874154223,0.3707713125845778,7.524999999999999,0.8211946426825691,92.4,0.01
2025.04.17 04:24:00,2025.04.17 04:28:25,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.360465,1.17,265,0.86,0.846956864289935,12.323571428571709,0.9,1.215,0.12983249289994125,0.09617221696291946,0.11684924360994714,1.335667441799733,0.831655992680696,0.732098765432093,0.2679012345679071,8.0,0.8478753820368726,91.54,0.01
2025.04.17 04:32:00,2025.04.17 05:17:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.493976,-0.82,2700,1.6600000000000001,1.616200954142732,23.715428571429698,1.7009016393443082,2.2962172131148164,0.06746662811426715,0.04997528008464233,0.11475409836058978,1.3486134740442242,0.9924050632911507,0.7485515643105377,0.25144843568946224,6.892499999999999,1.6179337231968811,92.71,0.01
2025.04.23 16:58:00,2025.04.23 17:15:11,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.029197,-1.41,1031,1.37,1.3445873000294435,19.47542857142821,1.1327627752388816,1.5292297465724904,0.08215480312183851,0.06085540971988037,0.09306190278349773,1.7629179331306963,0.8891031822565011,0.7755822159491736,0.22441778405082638,8.0475,1.3460404794655139,91.89,0.01
2025.04.23 18:12:00,2025.04.23 18:23:04,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.080357,-1.21,664,1.12,1.1146496815286626,15.942857142857155,0.9000000000000001,1.2150000000000003,0.1003584229390124,0.07433957254741658,0.09032258064511117,1.5209358661821823,0.8254098360655786,0.6013416387158583,0.3986583612841417,8.85,1.1158712762777723,90.48,0.01
2025.04.23 19:04:00,2025.04.23 19:36:17,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.349398,2.24,1937,1.6600000000000001,1.6722071119169941,23.728571428571854,1.428817204301083,1.9289032258064622,0.0800722456351811,0.05931277454457859,0.11440860215056907,1.3211634762226265,0.8745901639344097,0.5314207650273184,0.4685792349726816,8.2,1.6743998386120638,89.27,0.01
2025.05.01 15:58:00,2025.05.01 16:43:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.324324,-0.36,2700,1.11,1.0934883262732737,16.14571428571594,1.1273815461348375,1.521965087282031,0.1052910989205089,0.07799340660778437,0.11870324189523945,1.5811055910416787,0.8753894080997124,0.6614173228346517,0.3385826771653483,9.165,1.0947825229312558,91.51,0.01
2025.05.01 17:20:00,2025.05.01 17:30:44,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.357143,1.14,644,0.84,0.8304498269896193,12.092142857142576,0.9,1.2150000000000003,0.13231732529971119,0.0980128335553416,0.11908559276974007,1.4378947569587253,0.9298440979955586,0.6378378378378389,0.36216216216216107,8.265,0.831353919239905,91.15,0.01
2025.05.01 17:57:00,2025.05.01 18:05:57,202505,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.0,-1.56,537,1.56,1.5027454002504574,22.57657142856999,1.4148254252461452,1.910014324082296,0.07972866941710294,0.059058273642298466,0.11280214861236199,1.6703740396657938,0.9977645305514051,0.7738402061855565,0.22615979381444354,8.055,3.095766226251326,83.81,0.01
2025.05.01 17:36:00,2025.05.01 18:21:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.806061,1.33,2700,1.65,1.613060905269332,23.86057142857112,1.6447464303299193,2.220407680945391,0.07124724590476392,0.05277573770723253,0.11718365337269841,1.5494059084927485,0.956319702602233,0.7170099160945786,0.2829900839054213,8.8075,1.6149554663795636,92.29,0.01
2025.05.01 18:10:00,2025.05.01 18:35:52,202505,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.358696,1.25,1552,0.92,0.9084625259208058,13.39714285714223,0.9,1.215,0.11942844956274597,0.08846551819462664,0.10748560460647137,1.5279572553224556,0.8566121842496199,0.6914956011730167,0.30850439882698333,8.9,2.5405298536971137,81.27,0.01
2025.05.07 23:00:00,2025.05.07 23:45:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.184466,-0.19,2700,1.03,0.9969993224276449,14.807428571430137,0.9060489510490383,1.2231660839162017,0.10805387257373233,0.0800399056101721,0.09790209790221663,1.7043465305970882,0.8520599250936202,0.6733369388858909,0.32666306111410914,8.6875,0.998062015503876,93.31,0.01
2025.05.08 18:18:00,2025.05.08 18:21:54,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.477273,1.3,234,0.88,0.8533747090768037,12.79928571428587,0.9,1.215,0.12500697583585635,0.09259775987841211,0.11250627825227072,1.509019251174784,0.7163742690058639,0.6580050293378176,0.34199497066218243,9.9925,0.8542859916512959,93.12,0.01
2025.05.08 18:40:00,2025.05.08 18:46:24,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.343066,1.84,384,1.37,1.312009193641065,19.849142857140123,1.3818398806561953,1.8654838388858637,0.0806080147397177,0.059709640547939036,0.11138736946786434,1.4712929599619449,0.9365918097754273,0.7849740932642504,0.2150259067357496,9.407499999999999,1.3133927715463523,94.42,0.01
2025.05.08 18:57:00,2025.05.08 19:22:47,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.380531,1.56,1547,1.13,1.0634293242988893,16.40000000000157,0.9371428571429363,1.2651428571429642,0.11585365853660756,0.08581752484193152,0.10857142857145854,1.7354193782594443,0.8081244598098476,0.7238805970149215,0.27611940298507853,8.9625,1.0647319325355695,96.26,0.01
2025.05.08 19:04:00,2025.05.08 19:49:00,202505,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,0.771812,1.15,2700,1.49,1.3987983477281263,21.610857142857753,1.2254029971648484,1.6542940461725453,0.08791877098801891,0.06512501554668067,0.10773592547576828,1.7269961179309827,0.8902333621434673,0.7125706214689241,0.28742937853107586,8.8275,2.4626374659272487,86.52,0.01
2025.05.12 10:20:00,2025.05.12 10:22:52,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.344595,1.99,172,1.48,1.358171973937781,21.70571428571293,1.4401895734596482,1.944255924170525,0.07832038962747057,0.058015103427755975,0.11279620853078029,1.774899057873497,0.9559647718174711,0.7805878332193908,0.21941216678060915,8.87,1.3596692696371153,98.97,0.01
2025.06.05 17:55:00,2025.06.05 18:05:57,202506,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.336735,1.31,657,0.98,0.8832011535688536,13.96000000000015,0.9627586206896641,1.2997241379310467,0.12177650429796365,0.09020481799849157,0.11724137931031643,1.5847767748231827,0.698675496688748,0.6739780658025987,0.32602193419740133,8.3675,0.8841573439191627,100.96,0.01
2025.06.05 18:14:00,2025.06.05 18:32:05,202506,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.347826,1.24,1085,0.92,0.8159645232815964,13.204285714285922,0.8999999999999999,1.215,0.11359948068819843,0.08414776347273958,0.10223953261937858,1.5535302348448317,0.8708609271523295,0.7983104540654679,0.20168954593453214,8.115,2.192632046160675,92.75,0.01
2025.06.05 18:01:00,2025.06.05 18:40:00,202506,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.348387,2.09,2340,1.55,1.3910078075922103,22.248571428573882,1.549651741293687,2.0920298507464774,0.06742005907274491,0.04994078449832956,0.1044776119402024,1.5530229862855598,0.7527593818984679,0.6812865497076074,0.3187134502923926,8.1075,2.2725231294350134,91.43,0.01
2025.06.18 22:24:00,2025.06.18 23:09:00,202506,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.120567,-0.17,2700,1.41,1.2197231833910036,20.362857142856683,1.5326881720429846,2.0691290322580294,0.07366353304329092,0.054565580032067344,0.11290322580634955,1.7558972422501493,0.9489216799091761,0.6624365482233461,0.337563451776654,7.77,1.2207792207792207,105.6,0.01
2025.07.01 17:16:00,2025.07.01 18:01:00,202507,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.373984,0.46,2700,1.23,1.0655808715238673,17.56971428571603,1.2016414264779263,1.6222159257452005,0.08537418284718266,0.06324013544235753,0.10258915486087589,1.7238983514748178,0.8512499999999971,0.6032568467801572,0.39674315321984277,6.512500000000001,1.0665048122778116,105.43,0.01
2025.07.02 17:12:00,2025.07.02 17:57:00,202507,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.235294,0.2,2700,0.85,0.733454137544223,12.301142857143077,0.9829680365296757,1.3270068493150624,0.12193988944105383,0.09032584403041023,0.11986301369851841,1.543357374883091,0.6293222683264236,0.576642335766422,0.423357664233578,8.392500000000002,0.7340875723292166,105.89,0.01
2025.07.03 17:51:00,2025.07.03 18:21:12,202507,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.061728,-0.86,1812,0.81,0.6977345163235421,11.764285714285078,0.9,1.215,0.12750455373419445,0.09444781758088477,0.114754098360775,1.437393840021141,0.8593644354293465,0.5590753424657511,0.440924657534249,8.665,0.698336063453746,106.09,0.01
2025.07.23 05:53:00,2025.07.23 06:29:24,202507,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.019231,-1.06,2184,1.04,0.902542740605745,15.15857142857111,0.8999999999999999,1.215,0.10555084346446068,0.07818580997367457,0.09499575911801461,1.7580287413095685,0.764647467725925,0.6508620689655231,0.3491379310344769,7.862500000000001,0.9034051424600417,105.23,0.01
2025.07.31 11:20:00,2025.07.31 11:35:10,202507,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.345238,1.13,910,0.84,0.7357449417535254,12.514285714286189,0.9870422535211755,1.332507042253587,0.11986301369874369,0.08878741755462495,0.1183098591550475,1.419858014198611,0.731988472622481,0.6760665220535037,0.32393347794649624,10.007499999999999,0.736389936004208,104.17,0.01
2025.08.07 17:22:00,2025.08.07 18:07:00,202508,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.236025,0.38,2700,1.6099999999999999,1.3963573287077191,23.730285714282218,1.842617859123438,2.4875341098166417,0.063210364091649,0.046822491919739986,0.1164725457569673,1.5646457743499764,0.7962184873949399,0.5900570497147547,0.4099429502852453,7.000000000000001,1.3975694444444444,105.3,0.01
2025.08.14 16:04:00,2025.08.14 16:21:18,202508,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.364706,1.16,1038,0.85,0.7325691631474619,12.496000000001573,0.9121167883213047,1.2313576642337616,0.12003841229180914,0.08891734243837714,0.10948905109479358,1.7782722573766105,0.7781065088757272,0.6934097421203449,0.30659025787965505,7.1875,2.0702147847839214,96.03,0.01
2025.08.14 15:53:00,2025.08.14 16:24:11,202508,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.348387,2.09,1871,1.55,1.3399031811894881,22.704571428573672,1.808100113765866,2.4409351535839194,0.06606599048655594,0.04893777073078217,0.11945392491479641,1.662470300365242,0.6227810650887573,0.6783567134268527,0.32164328657314734,6.712500000000001,1.3410624675549403,105.68,0.01
2025.09.09 17:37:00,2025.09.09 18:16:03,202509,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.37037,1.85,2343,1.35,1.1351215000420414,19.78342857142934,1.4608016877637326,1.9720822784810392,0.07582103347686331,0.056163728501380225,0.11075949367099239,1.5441311208389303,0.8992592592592431,0.6052948255114231,0.39470517448857684,7.407500000000001,1.136076748295885,108.93,0.01
2025.09.19 10:15:00,2025.09.19 10:23:21,202509,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.012048,-0.84,501,0.83,0.6871998675277363,12.349285714285687,0.9,1.215,0.12146451500943345,0.08997371482180255,0.1093180635084901,1.625280257202042,0.8734335839599012,0.6811320754717143,0.3188679245282857,8.5775,0.6877693072588664,110.78,0.01
2025.10.06 04:03:00,2025.10.06 04:16:10,202510,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.009901,-1.02,790,1.01,0.8420877105219277,15.110285714288807,1.1965158371043518,1.615296380090875,0.09927012820035734,0.07353342829656098,0.11877828054310688,1.412493134268723,0.8065296251511525,0.6512315270936062,0.34876847290639384,9.299999999999999,0.8427903871829105,109.94,0.01
2025.10.09 17:20:00,2025.10.09 17:26:55,202510,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.348837,1.16,415,0.86,0.7231752438614194,13.107857142857087,0.9,1.2150000000000003,0.11443518064421981,0.08476680047719987,0.10299166257979785,1.4489380790378696,0.960919540229862,0.5668135095447802,0.4331864904552199,8.95,0.7237838747685575,108.92,0.01
