period_id,variant,anchor_break_quality_bucket,m15_anchor_break_direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_first_break_fresh,normal,SHORT,48,12,0.25,-174.12000000000003,306.08,-480.19999999999993,0.6374010828821325,-7.334200000000001,-0.15279583333333335,0.6384653682534519,273.83000000000004,2.7383000000000006,-0.6358689697987803,6,0.125,9,0.1875,33,0.6875,0.6339937500000001,0.5584708333333334,0.5416666666666666,0.3333333333333333,0.22916666666666666,0.1875,0.0,USDJPY:26|EURUSD:7|GBPJPY:7|AUDJPY:4|EURJPY:3|GBPUSD:1,SHORT:48,london_newyork_overlap:18|london:15|tokyo:9|new_york:6
full2025_validation,anchor_flip_first_break_fresh,strong,LONG,17,6,0.35294117647058826,-2.630000000000001,111.22,-113.85000000000001,0.976899429073342,-0.1168000000000004,-0.006870588235294141,0.9756737618194692,52.32,0.5232,-0.05026758409785934,0,0.0,3,0.17647058823529413,14,0.8235294117647058,0.5579470588235295,0.5560764705882352,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.058823529411764705,USDJPY:9|EURUSD:5|GBPUSD:3,LONG:17,london_newyork_overlap:9|tokyo:4|london:2|new_york:2
full2025_validation,anchor_flip_first_break_fresh,strong,SHORT,29,9,0.3103448275862069,-33.05000000000001,214.16,-247.21,0.8663079972493022,-1.4306999999999996,-0.04933448275862068,0.8633054345333641,81.11000000000001,0.8111000000000002,-0.40747133522377027,2,0.06896551724137931,6,0.20689655172413793,21,0.7241379310344828,0.6341241379310346,0.524251724137931,0.5517241379310345,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.0,USDJPY:19|EURJPY:4|EURUSD:3|GBPJPY:2|GBPUSD:1,SHORT:29,london_newyork_overlap:16|london:7|new_york:3|tokyo:3
full2025_validation,anchor_pullback_diag,none,NONE,241,58,0.24066390041493776,-822.8400000000004,1277.2299999999996,-2100.07,0.6081844890884587,-35.89819999999996,-0.14895518672199154,0.6135935769358696,864.6900000000003,8.646900000000004,-0.9516011518578914,27,0.11203319502074689,39,0.16182572614107885,175,0.7261410788381742,0.6101195020746886,0.5660049792531121,0.5020746887966805,0.3360995850622407,0.26556016597510373,0.12448132780082988,0.0,USDJPY:141|EURUSD:32|EURJPY:21|GBPUSD:21|GBPJPY:17|AUDJPY:9,SHORT:136|LONG:105,london_newyork_overlap:98|new_york:61|london:52|tokyo:30
full2025_validation,anchor_pullback_diag,normal,LONG,7,2,0.2857142857142857,-37.129999999999995,29.5,-66.63,0.4427435089299115,-1.5304,-0.21862857142857142,0.47657158492372936,40.489999999999995,0.4049,-0.9170165472956285,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.6952571428571428,0.5531285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,USDJPY:4|EURUSD:2|GBPJPY:1,LONG:5|SHORT:2,london:2|london_newyork_overlap:2|tokyo:2|new_york:1
full2025_validation,anchor_pullback_diag,normal,SHORT,25,5,0.2,-140.37,121.98,-262.35,0.4649514008004574,-6.4047,-0.256188,0.4525944222698951,179.07999999999998,1.7907999999999997,-0.7838396247487157,3,0.12,4,0.16,18,0.72,0.568656,0.6039880000000001,0.52,0.28,0.2,0.16,0.0,USDJPY:12|AUDJPY:5|EURUSD:3|GBPJPY:3|EURJPY:1|GBPUSD:1,SHORT:20|LONG:5,london:8|london_newyork_overlap:8|new_york:6|tokyo:3
full2025_validation,anchor_pullback_diag,strong,LONG,18,6,0.3333333333333333,-49.589999999999996,78.50999999999999,-128.1,0.6128805620608899,-2.3483000000000005,-0.13046111111111114,0.6025287317411689,91.13999999999999,0.9113999999999999,-0.544107965766952,1,0.05555555555555555,1,0.05555555555555555,16,0.8888888888888888,0.48869444444444454,0.5949888888888888,0.4444444444444444,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,USDJPY:8|EURUSD:6|GBPUSD:2|AUDJPY:1|GBPJPY:1,LONG:12|SHORT:6,london_newyork_overlap:9|new_york:5|london:2|tokyo:2
full2025_validation,anchor_pullback_diag,strong,SHORT,27,6,0.2222222222222222,-94.96000000000001,140.21,-235.17,0.5962069991920739,-4.139100000000001,-0.15330000000000002,0.6025332014557746,112.76000000000002,1.1276000000000002,-0.8421426037601986,2,0.07407407407407407,4,0.14814814814814814,21,0.7777777777777778,0.5537740740740741,0.5605333333333333,0.4444444444444444,0.25925925925925924,0.18518518518518517,0.1111111111111111,0.0,USDJPY:19|EURJPY:5|EURUSD:1|GBPJPY:1|GBPUSD:1,SHORT:19|LONG:8,london_newyork_overlap:13|london:8|new_york:3|tokyo:3
full2025_validation,anchor_pullback_m5_reconfirm,normal,LONG,18,4,0.2222222222222222,-89.67,58.36000000000001,-148.03,0.3942444099169088,-3.9043000000000014,-0.21690555555555563,0.37959034498101085,101.28,1.0128,-0.8853672985781991,0,0.0,1,0.05555555555555555,17,0.9444444444444444,0.41415,0.5179000000000001,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,USDJPY:10|EURUSD:3|EURJPY:2|GBPUSD:2|AUDJPY:1,LONG:18,london_newyork_overlap:8|london:5|tokyo:4|new_york:1
full2025_validation,anchor_pullback_m5_reconfirm,normal,SHORT,20,6,0.3,-12.230000000000002,151.67000000000002,-163.9,0.9253813300793167,-0.6370000000000005,-0.031850000000000024,0.9088241608817003,49.800000000000004,0.498,-0.2455823293172691,1,0.05,4,0.2,15,0.75,0.57707,0.46901000000000004,0.45,0.35,0.25,0.2,0.0,USDJPY:12|EURUSD:4|GBPJPY:3|EURJPY:1,SHORT:20,london_newyork_overlap:10|london:7|tokyo:3
full2025_validation,anchor_pullback_m5_reconfirm,strong,LONG,10,2,0.2,-33.56,63.06,-96.61999999999999,0.6526599047816188,-1.4151000000000002,-0.14151000000000002,0.6488062738869311,33.8,0.33799999999999997,-0.9928994082840238,1,0.1,2,0.2,7,0.7,0.5329800000000001,0.55461,0.3,0.3,0.2,0.2,0.0,EURUSD:4|USDJPY:4|GBPJPY:1|GBPUSD:1,LONG:10,london_newyork_overlap:8|tokyo:2
full2025_validation,anchor_pullback_m5_reconfirm,strong,SHORT,16,5,0.3125,3.4400000000000013,123.68,-120.24,1.0286094477711245,-0.06040000000000023,-0.0037750000000000145,0.9881424476814948,32.21,0.3221,0.10679913070475011,0,0.0,3,0.1875,13,0.8125,0.5835,0.48371875000000003,0.4375,0.375,0.25,0.1875,0.0,USDJPY:10|EURJPY:4|EURUSD:2,SHORT:16,london_newyork_overlap:7|london:6|tokyo:3
full2025_validation,anchor_pullback_required,normal,LONG,21,7,0.3333333333333333,-5.279999999999998,135.29,-140.57,0.9624386426691328,-0.32499999999999996,-0.015476190476190473,0.9445515499974405,54.370000000000005,0.5437000000000001,-0.09711237814971486,0,0.0,3,0.14285714285714285,18,0.8571428571428571,0.5867,0.4586476190476191,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.0,USDJPY:12|EURUSD:4|EURJPY:2|GBPUSD:2|AUDJPY:1,LONG:21,london_newyork_overlap:8|london:6|tokyo:6|new_york:1
full2025_validation,anchor_pullback_required,normal,SHORT,24,6,0.25,-47.46999999999999,151.68,-199.14999999999998,0.7616369570675372,-2.0734,-0.08639166666666666,0.7538377518431891,71.31,0.7131000000000001,-0.6656850371616883,1,0.041666666666666664,4,0.16666666666666666,19,0.7916666666666666,0.5528374999999999,0.4600458333333333,0.375,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.0,USDJPY:14|EURUSD:4|GBPJPY:4|AUDJPY:1|EURJPY:1,SHORT:24,london_newyork_overlap:12|london:7|tokyo:4|new_york:1
full2025_validation,anchor_pullback_required,strong,LONG,10,3,0.3,4.139999999999995,70.42,-66.28,1.0624622812311406,0.19750000000000006,0.019750000000000007,1.0719097032586928,33.46,0.3346,0.1237298266586968,0,0.0,2,0.2,8,0.8,0.6026200000000002,0.49836,0.4,0.3,0.2,0.2,0.0,EURUSD:4|USDJPY:4|GBPJPY:1|GBPUSD:1,LONG:10,london_newyork_overlap:7|tokyo:2|new_york:1
full2025_validation,anchor_pullback_required,strong,SHORT,18,5,0.2777777777777778,-7.140000000000001,123.68,-130.82,0.945421189420578,-0.46460000000000024,-0.025811111111111125,0.9154965441978898,32.21,0.3221,-0.22167028873020803,0,0.0,3,0.16666666666666666,15,0.8333333333333334,0.5840944444444445,0.4689111111111111,0.5,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.0,USDJPY:11|EURJPY:4|EURUSD:3,SHORT:18,london_newyork_overlap:8|london:6|tokyo:3|new_york:1
full2025_validation,base,none,NONE,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,none,NONE,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,none,NONE,31,11,0.3548387096774194,20.269999999999982,285.96,-265.69000000000005,1.0762919191539009,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.15679146039603947,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback,normal,LONG,22,8,0.36363636363636365,32.050000000000004,189.14000000000001,-157.09,1.2040231714303904,1.2285000000000001,0.0558409090909091,1.1863113834207888,72.4,0.7240000000000001,0.44267955801104975,1,0.045454545454545456,5,0.22727272727272727,16,0.7272727272727273,0.6291681818181818,0.48703181818181823,0.5909090909090909,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.0,USDJPY:14|EURUSD:4|GBPUSD:2|AUDJPY:1|EURJPY:1,LONG:20|SHORT:2,london_newyork_overlap:8|london:6|tokyo:6|new_york:2
full2025_validation,light_or_anchor_pullback,normal,SHORT,25,6,0.24,-56.82000000000003,161.98999999999998,-218.81,0.7403226543576618,-2.5221000000000005,-0.10088400000000002,0.7266134801743013,118.19000000000003,1.1819000000000004,-0.48075133260005093,2,0.08,5,0.2,18,0.72,0.5920239999999999,0.505208,0.44,0.32,0.2,0.16,0.0,USDJPY:16|GBPJPY:5|EURUSD:2|AUDJPY:1|EURJPY:1,SHORT:23|LONG:2,london_newyork_overlap:12|tokyo:6|london:5|new_york:2
full2025_validation,light_or_anchor_pullback,strong,LONG,12,4,0.3333333333333333,-8.629999999999997,81.5,-90.13,0.904249417508044,-0.3363,-0.028024999999999998,0.9102362204724408,33.46,0.3346,-0.25791990436341894,1,0.08333333333333333,2,0.16666666666666666,9,0.75,0.5642583333333334,0.5320833333333334,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.0,EURUSD:5|USDJPY:4|GBPJPY:2|GBPUSD:1,LONG:10|SHORT:2,london_newyork_overlap:8|new_york:2|tokyo:2
full2025_validation,light_or_anchor_pullback,strong,SHORT,17,4,0.23529411764705882,-39.910000000000004,89.98000000000002,-129.89,0.6927400107783511,-1.8505000000000003,-0.1088529411764706,0.6634230629319752,45.730000000000004,0.45730000000000004,-0.8727312486332823,0,0.0,2,0.11764705882352941,15,0.8823529411764706,0.5363764705882352,0.49520588235294116,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,USDJPY:11|EURJPY:4|EURUSD:2,SHORT:17,london_newyork_overlap:7|london:6|tokyo:3|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,none,NONE,31,11,0.3548387096774194,21.289999999999985,287.76,-266.47,1.079896423612414,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.5,1.295,0.16440154440154428,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_exhaustion,normal,LONG,12,6,0.5,73.77000000000001,151.7,-77.92999999999999,1.9466187604260234,3.0803000000000003,0.2566916666666667,1.942795053868756,38.989999999999995,0.38989999999999997,1.8920235957937939,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.7511583333333333,0.49499166666666666,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,USDJPY:6|EURUSD:3|AUDJPY:1|EURJPY:1|GBPUSD:1,LONG:10|SHORT:2,london:4|london_newyork_overlap:4|new_york:2|tokyo:2
full2025_validation,light_or_anchor_pullback_exhaustion,normal,SHORT,18,3,0.16666666666666666,-84.02000000000001,96.10999999999999,-180.13000000000002,0.5335590962082939,-3.6707,-0.2039277777777778,0.5152847654135138,139.84,1.3984,-0.600829519450801,2,0.1111111111111111,3,0.16666666666666666,13,0.7222222222222222,0.6294722222222222,0.5055833333333335,0.5,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,USDJPY:11|GBPJPY:4|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:15|LONG:3,london_newyork_overlap:7|tokyo:6|london:3|new_york:2
full2025_validation,light_or_anchor_pullback_exhaustion,strong,LONG,8,2,0.25,-41.480000000000004,43.339999999999996,-84.82,0.5109643951898137,-1.756,-0.2195,0.5021264530762687,52.56,0.5256000000000001,-0.7891933028919331,1,0.125,1,0.125,6,0.75,0.5542875,0.5922125,0.5,0.375,0.125,0.125,0.0,EURUSD:4|USDJPY:2|GBPJPY:1|GBPUSD:1,LONG:6|SHORT:2,london_newyork_overlap:5|tokyo:2|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,strong,SHORT,11,3,0.2727272727272727,-48.45000000000001,34.559999999999995,-83.01,0.41633538127936387,-2.0582,-0.1871090909090909,0.40305693320571945,71.14000000000001,0.7114000000000001,-0.6810514478493113,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.6486181818181819,0.46630909090909084,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,USDJPY:7|EURJPY:3|EURUSD:1,SHORT:11,london:5|london_newyork_overlap:4|tokyo:2
full2025_validation,light_or_anchor_pullback_m5pattern,none,NONE,31,11,0.3548387096774194,20.969999999999978,285.96,-264.99000000000007,1.0791350617004412,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.16220606435643548,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_m5pattern,normal,LONG,22,8,0.36363636363636365,32.050000000000004,189.14000000000001,-157.09,1.2040231714303904,1.2285000000000001,0.0558409090909091,1.1863113834207888,72.4,0.7240000000000001,0.44267955801104975,1,0.045454545454545456,5,0.22727272727272727,16,0.7272727272727273,0.6291681818181818,0.48703181818181823,0.5909090909090909,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.0,USDJPY:14|EURUSD:4|GBPUSD:2|AUDJPY:1|EURJPY:1,LONG:20|SHORT:2,london_newyork_overlap:8|london:6|tokyo:6|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,normal,SHORT,22,5,0.22727272727272727,-38.61000000000003,155.11,-193.72,0.8006917200082594,-1.6164,-0.07347272727272727,0.8016005498821679,104.71000000000001,1.0471000000000001,-0.36873269028746086,2,0.09090909090909091,5,0.22727272727272727,15,0.6818181818181818,0.5898590909090908,0.4983863636363637,0.4090909090909091,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.0,USDJPY:14|GBPJPY:5|EURUSD:2|AUDJPY:1,SHORT:20|LONG:2,london_newyork_overlap:11|tokyo:5|london:4|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,strong,LONG,12,4,0.3333333333333333,-8.629999999999997,81.5,-90.13,0.904249417508044,-0.3363,-0.028024999999999998,0.9102362204724408,33.46,0.3346,-0.25791990436341894,1,0.08333333333333333,2,0.16666666666666666,9,0.75,0.5642583333333334,0.5320833333333334,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.0,EURUSD:5|USDJPY:4|GBPJPY:2|GBPUSD:1,LONG:10|SHORT:2,london_newyork_overlap:8|new_york:2|tokyo:2
full2025_validation,light_or_anchor_pullback_m5pattern,strong,SHORT,17,4,0.23529411764705882,-39.910000000000004,89.98000000000002,-129.89,0.6927400107783511,-1.8505000000000003,-0.1088529411764706,0.6634230629319752,45.730000000000004,0.45730000000000004,-0.8727312486332823,0,0.0,2,0.11764705882352941,15,0.8823529411764706,0.5363764705882352,0.49520588235294116,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,USDJPY:11|EURJPY:4|EURUSD:2,SHORT:17,london_newyork_overlap:7|london:6|tokyo:3|new_york:1
full2025_validation,one_anchor_pullback,normal,LONG,14,5,0.35714285714285715,5.889999999999999,103.41999999999999,-97.53,1.060391674356608,0.22189999999999993,0.015849999999999996,1.0554140445509939,42.49,0.4249,0.13862085196516824,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6050428571428572,0.4729285714285714,0.6428571428571429,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.0,USDJPY:8|EURUSD:3|GBPUSD:2|EURJPY:1,LONG:14,london_newyork_overlap:5|london:4|tokyo:4|new_york:1
full2025_validation,one_anchor_pullback,normal,SHORT,14,3,0.21428571428571427,-72.99000000000001,67.72999999999999,-140.71999999999997,0.481310403638431,-3.1571,-0.22550714285714285,0.4690022874058126,82.39,0.8239,-0.8859084840393253,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.5144785714285713,0.5438785714285713,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,USDJPY:8|EURUSD:2|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:14,london:5|london_newyork_overlap:4|tokyo:4|new_york:1
full2025_validation,one_anchor_pullback,strong,LONG,6,1,0.16666666666666666,-12.560000000000004,32.26,-44.81999999999999,0.7197679607318163,-0.5463,-0.09105,0.7048781805412998,44.82,0.4482,-0.2802320392681839,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.5143666666666666,0.4938833333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,USDJPY:4|EURUSD:2,LONG:6,london_newyork_overlap:4|tokyo:2
full2025_validation,one_anchor_pullback,strong,SHORT,14,4,0.2857142857142857,31.069999999999993,121.96000000000001,-90.89,1.3418417867752228,1.1443999999999996,0.08174285714285712,1.2988769913815619,26.36,0.2636,1.178679817905918,0,0.0,3,0.21428571428571427,11,0.7857142857142857,0.6678571428571429,0.4558571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.0,USDJPY:9|EURUSD:3|EURJPY:2,SHORT:14,london:5|london_newyork_overlap:5|tokyo:3|new_york:1
full2025_validation,one_light_or_anchor_pullback,none,NONE,20,9,0.45,80.18,226.87,-146.69,1.546594859908651,3.3625999999999996,0.16812999999999997,1.5604706980465362,46.03,0.46030000000000004,1.7419074516619597,2,0.1,6,0.3,12,0.6,0.81616,0.508495,0.65,0.5,0.45,0.2,0.0,USDJPY:12|EURUSD:5|EURJPY:3,SHORT:14|LONG:6,london_newyork_overlap:8|new_york:6|london:4|tokyo:2
full2025_validation,one_light_or_anchor_pullback,normal,LONG,11,3,0.2727272727272727,-11.790000000000006,78.38,-90.17,0.8692469779305755,-0.5497999999999998,-0.04998181818181817,0.8516980012407951,47.68,0.47679999999999995,-0.24727348993288603,0,0.0,2,0.18181818181818182,9,0.8181818181818182,0.5583272727272728,0.5008636363636363,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,USDJPY:7|EURUSD:2|GBPUSD:2,LONG:11,london_newyork_overlap:5|london:4|tokyo:2
