period_id,variant,m15_bias_flip_age_bucket2,break_time_diff_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_first_break_fresh,fresh_0_4,diff_1_4,52,17,0.3269230769230769,-49.139999999999986,383.50000000000006,-432.64,0.8864182692307694,-1.9451999999999994,-0.037407692307692295,0.8930562427841003,104.35000000000001,1.0435,-0.4709151892668901,4,0.07692307692307693,11,0.21153846153846154,37,0.7115384615384616,0.6258653846153848,0.542151923076923,0.5192307692307693,0.3269230769230769,0.2692307692307692,0.17307692307692307,0.019230769230769232,USDJPY:31|EURUSD:8|GBPUSD:5|EURJPY:3|GBPJPY:3|AUDJPY:2,SHORT:34|LONG:18,london_newyork_overlap:24|london:11|new_york:9|tokyo:8
full2025_validation,anchor_flip_first_break_fresh,fresh_0_4,same_or_reversed,56,13,0.23214285714285715,-214.07999999999998,296.54,-510.6199999999999,0.5807449766949984,-9.2792,-0.1657,0.5732994886509951,253.45,2.5345,-0.8446636417439337,3,0.05357142857142857,8,0.14285714285714285,45,0.8035714285714286,0.5579178571428572,0.5370160714285716,0.48214285714285715,0.26785714285714285,0.17857142857142858,0.14285714285714285,0.0,USDJPY:32|EURUSD:9|GBPJPY:6|EURJPY:4|AUDJPY:3|GBPUSD:2,SHORT:32|LONG:24,london_newyork_overlap:22|london:16|tokyo:13|new_york:5
full2025_validation,anchor_flip_first_break_fresh,normal_5_12,diff_1_4,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_flip_first_break_fresh,normal_5_12,diff_5_12,13,5,0.38461538461538464,25.089999999999982,126.86,-101.77000000000001,1.2465363073597326,1.1100999999999992,0.08539230769230763,1.2594540270181835,48.51000000000001,0.4851000000000001,0.5172129457843738,1,0.07692307692307693,4,0.3076923076923077,8,0.6153846153846154,0.7358307692307693,0.49762307692307695,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.0,USDJPY:9|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:10|LONG:3,london:6|london_newyork_overlap:6|tokyo:1
full2025_validation,anchor_pullback_diag,fresh_0_4,diff_1_4,41,10,0.24390243902439024,-196.36999999999995,179.60999999999999,-375.9800000000001,0.4777115804032128,-8.7657,-0.21379756097560979,0.4826267359983945,222.81999999999994,2.2281999999999993,-0.8812943182838165,4,0.0975609756097561,5,0.12195121951219512,32,0.7804878048780488,0.5781658536585366,0.5944707317073171,0.4878048780487805,0.2682926829268293,0.1951219512195122,0.12195121951219512,0.024390243902439025,USDJPY:24|EURUSD:7|EURJPY:4|AUDJPY:2|GBPJPY:2|GBPUSD:2,SHORT:25|LONG:16,london_newyork_overlap:16|london:10|new_york:8|tokyo:7
full2025_validation,anchor_pullback_diag,fresh_0_4,same_or_reversed,16,1,0.0625,-148.09,31.79,-179.88,0.17672893039804313,-6.706,-0.419125,0.16268151681254603,179.88,1.7988,-0.823271069601957,1,0.0625,1,0.0625,14,0.875,0.35456874999999993,0.6327312500000001,0.3125,0.125,0.0625,0.0625,0.0,EURUSD:5|USDJPY:5|AUDJPY:3|GBPJPY:2|GBPUSD:1,LONG:8|SHORT:8,london_newyork_overlap:7|london:4|new_york:3|tokyo:2
full2025_validation,anchor_pullback_diag,none,missing,241,58,0.24066390041493776,-822.8400000000004,1277.2299999999996,-2100.07,0.6081844890884587,-35.89819999999996,-0.14895518672199154,0.6135935769358696,864.6900000000003,8.646900000000004,-0.9516011518578914,27,0.11203319502074689,39,0.16182572614107885,175,0.7261410788381742,0.6101195020746886,0.5660049792531121,0.5020746887966805,0.3360995850622407,0.26556016597510373,0.12448132780082988,0.0,USDJPY:141|EURUSD:32|EURJPY:21|GBPUSD:21|GBPJPY:17|AUDJPY:9,SHORT:136|LONG:105,london_newyork_overlap:98|new_york:61|london:52|tokyo:30
full2025_validation,anchor_pullback_diag,normal_5_12,diff_1_4,4,1,0.25,-0.8599999999999994,29.52,-30.38,0.9716919025674786,-0.0030000000000001137,-0.0007500000000000284,0.9977064220183486,20.84,0.2084,-0.04126679462571974,0,0.0,1,0.25,3,0.75,0.591475,0.625125,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPUSD:1,LONG:3|SHORT:1,london_newyork_overlap:3|london:1
full2025_validation,anchor_pullback_diag,normal_5_12,diff_5_12,15,7,0.4666666666666667,30.180000000000003,129.28,-99.10000000000001,1.3045408678102925,1.3801999999999999,0.09201333333333332,1.3166976434684838,75.21,0.7520999999999999,0.40127642600718,1,0.06666666666666667,3,0.2,11,0.7333333333333333,0.6873333333333334,0.4993533333333333,0.6,0.4,0.26666666666666666,0.2,0.0,USDJPY:11|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:12|LONG:3,london:5|london_newyork_overlap:5|new_york:4|tokyo:1
full2025_validation,anchor_pullback_diag,old_13_24,diff_13_24,1,0,0.0,-6.91,0,-6.91,0.0,-0.328,-0.328,0.0,6.91,0.0691,-1.0,0,0.0,0,0.0,1,1.0,0.7778,0.328,1.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_pullback_m5_reconfirm,fresh_0_4,diff_1_4,28,6,0.21428571428571427,-101.82,152.07000000000002,-253.88999999999993,0.5989601796053411,-4.4285000000000005,-0.1581607142857143,0.5851016985675069,101.82,1.0182,-1.0,1,0.03571428571428571,4,0.14285714285714285,23,0.8214285714285714,0.47994999999999993,0.5293357142857144,0.32142857142857145,0.25,0.17857142857142858,0.14285714285714285,0.0,USDJPY:17|EURUSD:5|EURJPY:3|GBPUSD:2|GBPJPY:1,LONG:14|SHORT:14,london_newyork_overlap:16|london:7|tokyo:5
full2025_validation,anchor_pullback_m5_reconfirm,fresh_0_4,same_or_reversed,31,8,0.25806451612903225,-104.96000000000001,160.36,-265.32,0.6044022312679029,-4.609700000000002,-0.14870000000000005,0.5928797901560581,143.94,1.4394,-0.7291927191885509,1,0.03225806451612903,4,0.12903225806451613,26,0.8387096774193549,0.4917064516129031,0.4978032258064517,0.45161290322580644,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.0,USDJPY:18|EURUSD:6|GBPJPY:3|EURJPY:2|AUDJPY:1|GBPUSD:1,SHORT:19|LONG:12,london_newyork_overlap:16|london:9|tokyo:6
full2025_validation,anchor_pullback_m5_reconfirm,normal_5_12,diff_5_12,5,3,0.6,74.75999999999999,84.34,-9.58,8.80375782881002,3.0214,0.6042799999999999,8.434547244094487,6.280000000000001,0.06280000000000001,11.90445859872611,0,0.0,2,0.4,3,0.6,0.9960799999999999,0.34694,0.8,0.6,0.4,0.4,0.0,EURJPY:2|EURUSD:2|USDJPY:1,SHORT:3|LONG:2,london:2|london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,anchor_pullback_required,fresh_0_4,diff_1_4,28,7,0.25,-58.02999999999999,159.43000000000004,-217.45999999999998,0.7331463257610598,-2.504,-0.08942857142857143,0.7241956624701228,84.99999999999999,0.8499999999999999,-0.6827058823529412,0,0.0,4,0.14285714285714285,24,0.8571428571428571,0.5255285714285713,0.49480357142857134,0.39285714285714285,0.25,0.17857142857142858,0.14285714285714285,0.0,USDJPY:16|EURUSD:6|EURJPY:3|GBPUSD:2|GBPJPY:1,SHORT:16|LONG:12,london_newyork_overlap:15|london:6|tokyo:5|new_york:2
full2025_validation,anchor_pullback_required,fresh_0_4,same_or_reversed,40,11,0.275,-72.46000000000002,237.3,-309.76,0.7660769628099174,-3.1828999999999996,-0.07957249999999999,0.7559762025238819,103.53000000000002,1.0353,-0.6998937506036899,1,0.025,6,0.15,33,0.825,0.5608375000000001,0.4626875000000002,0.475,0.275,0.2,0.15,0.0,USDJPY:24|EURUSD:7|GBPJPY:4|AUDJPY:2|EURJPY:2|GBPUSD:1,SHORT:23|LONG:17,london_newyork_overlap:19|london:11|tokyo:9|new_york:1
full2025_validation,anchor_pullback_required,normal_5_12,diff_5_12,5,3,0.6,74.74,84.34,-9.6,8.785416666666668,3.0214,0.6042799999999999,8.434547244094487,6.300000000000001,0.063,11.863492063492062,0,0.0,2,0.4,3,0.6,0.9960799999999999,0.34694,0.8,0.6,0.4,0.4,0.0,EURJPY:2|EURUSD:2|USDJPY:1,SHORT:3|LONG:2,london:2|london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,base,none,missing,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,none,missing,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,fresh_0_4,diff_1_4,29,7,0.2413793103448276,-81.91999999999999,160.13000000000002,-242.05,0.661557529436067,-3.4938,-0.12047586206896552,0.6533550288225896,85.74,0.8574,-0.9554466993235362,1,0.034482758620689655,4,0.13793103448275862,24,0.8275862068965517,0.5112172413793102,0.5161724137931034,0.3793103448275862,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.0,USDJPY:16|EURUSD:7|EURJPY:3|GBPUSD:2|GBPJPY:1,SHORT:17|LONG:12,london_newyork_overlap:16|london:6|tokyo:5|new_york:2
full2025_validation,light_or_anchor_pullback,fresh_0_4,same_or_reversed,43,12,0.27906976744186046,-49.11,301.46,-350.56999999999994,0.8599138545796846,-2.3456000000000015,-0.05454883720930236,0.8420035161222966,191.22,1.9122,-0.25682459993724505,3,0.06976744186046512,9,0.20930232558139536,31,0.7209302325581395,0.6042325581395351,0.5025767441860466,0.5116279069767442,0.3023255813953488,0.23255813953488372,0.18604651162790697,0.0,USDJPY:28|EURUSD:5|GBPJPY:5|AUDJPY:2|EURJPY:2|GBPUSD:1,SHORT:24|LONG:19,london_newyork_overlap:19|tokyo:11|london:10|new_york:3
full2025_validation,light_or_anchor_pullback,none,missing,31,11,0.3548387096774194,20.269999999999982,285.96,-265.69000000000005,1.0762919191539009,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.15679146039603947,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback,normal_5_12,diff_5_12,4,3,0.75,57.72,61.019999999999996,-3.3,18.490909090909092,2.359,0.58975,17.983441324694024,3.3,0.033,17.490909090909092,0,0.0,1,0.25,3,0.75,0.9311250000000001,0.39215,1.0,0.5,0.25,0.25,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:3|LONG:1,new_york:2|london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,fresh_0_4,diff_1_4,18,5,0.2777777777777778,-68.05,98.66999999999999,-166.72,0.5918306142034548,-2.9583,-0.16435,0.5745167414566793,99.25999999999999,0.9925999999999999,-0.6855732419907314,1,0.05555555555555555,3,0.16666666666666666,14,0.7777777777777778,0.6088333333333332,0.5288111111111111,0.5,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,USDJPY:9|EURUSD:5|EURJPY:2|GBPUSD:2,SHORT:10|LONG:8,london_newyork_overlap:10|london:5|tokyo:3
full2025_validation,light_or_anchor_pullback_exhaustion,fresh_0_4,same_or_reversed,27,7,0.25925925925925924,-52.52,198.14,-250.66,0.7904731508816724,-2.296699999999999,-0.08506296296296292,0.781705334993489,140.8,1.4080000000000001,-0.3730113636363636,3,0.1111111111111111,6,0.2222222222222222,18,0.6666666666666666,0.660377777777778,0.5207333333333334,0.5555555555555556,0.37037037037037035,0.25925925925925924,0.18518518518518517,0.0,USDJPY:16|GBPJPY:4|EURUSD:3|AUDJPY:2|EURJPY:2,SHORT:17|LONG:10,london_newyork_overlap:10|tokyo:8|london:6|new_york:3
full2025_validation,light_or_anchor_pullback_exhaustion,none,missing,31,11,0.3548387096774194,21.289999999999985,287.76,-266.47,1.079896423612414,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.5,1.295,0.16440154440154428,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_exhaustion,normal_5_12,diff_5_12,4,2,0.5,20.39,28.9,-8.51,3.396004700352526,0.8504,0.2126,3.4931105247727943,8.51,0.0851,2.3960047003525267,0,0.0,0,0.0,4,1.0,0.7810750000000001,0.332275,1.0,0.25,0.0,0.0,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:3|LONG:1,new_york:2|london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,fresh_0_4,diff_1_4,29,7,0.2413793103448276,-81.91999999999999,160.13000000000002,-242.05,0.661557529436067,-3.4938,-0.12047586206896552,0.6533550288225896,85.74,0.8574,-0.9554466993235362,1,0.034482758620689655,4,0.13793103448275862,24,0.8275862068965517,0.5112172413793102,0.5161724137931034,0.3793103448275862,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.0,USDJPY:16|EURUSD:7|EURJPY:3|GBPUSD:2|GBPJPY:1,SHORT:17|LONG:12,london_newyork_overlap:16|london:6|tokyo:5|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,fresh_0_4,same_or_reversed,40,11,0.275,-30.900000000000006,294.58,-325.47999999999996,0.9050632911392406,-1.4399000000000002,-0.0359975,0.8954146298946087,181.98,1.8197999999999999,-0.16979887899769208,3,0.075,9,0.225,28,0.7,0.6039575000000001,0.49862750000000017,0.5,0.275,0.25,0.2,0.0,USDJPY:26|EURUSD:5|GBPJPY:5|AUDJPY:2|EURJPY:1|GBPUSD:1,SHORT:21|LONG:19,london_newyork_overlap:18|tokyo:10|london:9|new_york:3
full2025_validation,light_or_anchor_pullback_m5pattern,none,missing,31,11,0.3548387096774194,20.969999999999978,285.96,-264.99000000000007,1.0791350617004412,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.16220606435643548,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_m5pattern,normal_5_12,diff_5_12,4,3,0.75,57.72,61.019999999999996,-3.3,18.490909090909092,2.359,0.58975,17.983441324694024,3.3,0.033,17.490909090909092,0,0.0,1,0.25,3,0.75,0.9311250000000001,0.39215,1.0,0.5,0.25,0.25,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:3|LONG:1,new_york:2|london:1|tokyo:1
full2025_validation,one_anchor_pullback,fresh_0_4,diff_1_4,18,4,0.2222222222222222,-13.290000000000001,119.84,-133.13,0.9001727634642831,-0.6857000000000004,-0.038094444444444465,0.8767037076995001,63.52,0.6352,-0.20922544080604535,0,0.0,3,0.16666666666666666,15,0.8333333333333334,0.5757722222222221,0.49015,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.0,USDJPY:12|EURUSD:4|EURJPY:1|GBPUSD:1,SHORT:10|LONG:8,london_newyork_overlap:7|london:5|tokyo:5|new_york:1
full2025_validation,one_anchor_pullback,fresh_0_4,same_or_reversed,26,6,0.23076923076923078,-116.05000000000003,121.47999999999999,-237.53,0.5114301351408242,-4.9403000000000015,-0.1900115384615385,0.5024773912868334,123.73000000000002,1.2373000000000003,-0.9379293623211833,1,0.038461538461538464,3,0.11538461538461539,22,0.8461538461538461,0.5100076923076923,0.5174730769230771,0.46153846153846156,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.0,USDJPY:16|EURUSD:4|EURJPY:2|GBPJPY:2|AUDJPY:1|GBPUSD:1,SHORT:15|LONG:11,london_newyork_overlap:10|london:8|tokyo:7|new_york:1
full2025_validation,one_anchor_pullback,normal_5_12,diff_5_12,4,3,0.75,80.75,84.04999999999998,-3.3,25.469696969696965,3.2889,0.822225,24.678185745140386,3.3,0.033,24.469696969696972,0,0.0,2,0.5,2,0.5,1.1213499999999998,0.32589999999999997,1.0,0.75,0.5,0.5,0.0,EURUSD:2|EURJPY:1|USDJPY:1,SHORT:3|LONG:1,london:1|london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,fresh_0_4,diff_1_4,15,4,0.26666666666666666,14.92000000000001,120.53999999999999,-105.61999999999999,1.1412611247869722,0.5609999999999997,0.03739999999999998,1.1297139818261694,56.26,0.5626,0.26519729825808763,0,0.0,3,0.2,12,0.8,0.6282866666666667,0.5014266666666666,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.2,0.0,USDJPY:10|EURUSD:3|EURJPY:1|GBPUSD:1,SHORT:8|LONG:7,london_newyork_overlap:5|tokyo:5|london:4|new_york:1
full2025_validation,one_light_or_anchor_pullback,fresh_0_4,same_or_reversed,22,6,0.2727272727272727,-10.75,173.03,-183.78,0.9415061486560018,-0.5618000000000005,-0.02553636363636366,0.9264370826240668,107.69999999999999,1.0769999999999997,-0.0998142989786444,1,0.045454545454545456,5,0.22727272727272727,16,0.7272727272727273,0.6018272727272728,0.5155454545454545,0.5454545454545454,0.3181818181818182,0.2727272727272727,0.18181818181818182,0.0,USDJPY:15|EURUSD:3|GBPJPY:2|AUDJPY:1|GBPUSD:1,SHORT:12|LONG:10,london_newyork_overlap:9|london:6|tokyo:6|new_york:1
full2025_validation,one_light_or_anchor_pullback,none,missing,20,9,0.45,80.18,226.87,-146.69,1.546594859908651,3.3625999999999996,0.16812999999999997,1.5604706980465362,46.03,0.46030000000000004,1.7419074516619597,2,0.1,6,0.3,12,0.6,0.81616,0.508495,0.65,0.5,0.45,0.2,0.0,USDJPY:12|EURUSD:5|EURJPY:3,SHORT:14|LONG:6,london_newyork_overlap:8|new_york:6|london:4|tokyo:2
full2025_validation,one_light_or_anchor_pullback,normal_5_12,diff_5_12,3,2,0.6666666666666666,39.31999999999999,42.81,-3.49,12.26647564469914,1.6337,0.5445666666666666,12.761699064074874,3.49,0.0349,11.266475644699138,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9790000000000001,0.4093,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
q1_quick,anchor_diag_first_break,fresh_0_4,diff_1_4,12,4,0.3333333333333333,-74.9,36.88,-111.78,0.3299337985328324,-3.2358999999999996,-0.2696583333333333,0.3317707795560144,102.95,1.0295,-0.7275376396308888,2,0.16666666666666666,1,0.08333333333333333,9,0.75,0.5882083333333333,0.5684083333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,USDJPY:9|GBPJPY:2|EURUSD:1,SHORT:9|LONG:3,tokyo:4|london:3|london_newyork_overlap:3|new_york:2
q1_quick,anchor_diag_first_break,fresh_0_4,same_or_reversed,8,1,0.125,-44.910000000000004,31.79,-76.7,0.41447196870925684,-1.9723000000000002,-0.24653750000000002,0.39780776746458224,76.7,0.767,-0.5855280312907432,0,0.0,1,0.125,7,0.875,0.37511249999999996,0.591175,0.25,0.125,0.125,0.125,0.0,USDJPY:3|EURUSD:2|GBPJPY:2|AUDJPY:1,LONG:4|SHORT:4,london_newyork_overlap:3|london:2|tokyo:2|new_york:1
q1_quick,anchor_diag_first_break,none,missing,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_diag_first_break,normal_5_12,diff_1_4,2,0,0.0,-20.84,0,-20.84,0.0,-0.8707,-0.43535,0.0,20.84,0.2084,-1.0,0,0.0,0,0.0,2,1.0,0.41845,0.58965,0.5,0.0,0.0,0.0,0.0,EURJPY:1|USDJPY:1,LONG:1|SHORT:1,london_newyork_overlap:2
