period_id,variant,anchor_flip_entry_bucket,m15_bias_flip_direction,m15_bias_flip_age_bucket2,anchor_flip_pullback_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_anchor_pullback,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
full2025_validation,light_or_anchor_pullback,no_anchor_flip_entry,NONE,none,no_flip,31,11,0.3548387096774194,20.269999999999982,285.96,-265.69000000000005,1.0762919191539009,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.15679146039603947,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,LONG,fresh_0_4,flip_without_true_pullback,1,1,1.0,32.46,32.46,0,inf,1.3285,1.3285,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3285,0.5328,1.0,1.0,1.0,1.0,0.0,USDJPY:1,LONG:1,london:1
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,14,4,0.2857142857142857,-10.940000000000001,103.88999999999999,-114.82999999999998,0.9047287294261082,-0.5084000000000002,-0.03631428571428573,0.8939551958616664,50.3,0.503,-0.2174950298210736,0,0.0,3,0.21428571428571427,11,0.7857142857142857,0.6461357142857143,0.5092214285714285,0.5714285714285714,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.0,USDJPY:6|EURUSD:5|GBPUSD:2|AUDJPY:1,LONG:14,london_newyork_overlap:8|london:3|tokyo:3
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,LONG,normal_5_12,true_post_anchor_pullback,1,1,1.0,17.82,17.82,0,inf,0.7253,0.7253,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7875,0.3407,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,4,3,0.75,71.42999999999999,95.66999999999999,-24.24,3.9467821782178216,2.9059,0.726475,3.883123325726759,24.239999999999995,0.24239999999999995,2.946782178217822,1,0.25,3,0.75,0,0.0,1.151675,0.679975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:4,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,20,3,0.15,-172.25,34.99999999999999,-207.25,0.1688781664656212,-7.324700000000002,-0.3662350000000001,0.15835133520246356,186.25,1.8624999999999998,-0.9248322147651007,1,0.05,1,0.05,18,0.9,0.529555,0.4882949999999999,0.45,0.3,0.15,0.1,0.0,USDJPY:11|EURJPY:3|GBPJPY:3|EURUSD:2|AUDJPY:1,SHORT:20,london_newyork_overlap:9|london:6|tokyo:4|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,0,0.0,-8.51,0,-8.51,0.0,-0.34109999999999996,-0.17054999999999998,0.0,8.51,0.0851,-1.0,0,0.0,0,0.0,2,1.0,0.8508,0.2935,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,3,1,0.3333333333333333,-18.130000000000003,29.79,-47.92,0.621661101836394,-0.6873,-0.2291,0.65635,47.92,0.4792,-0.37833889816360605,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0.5503666666666667,0.7578666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|EURUSD:1|USDJPY:1,SHORT:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,NONE,none,no_flip,31,11,0.3548387096774194,21.289999999999985,287.76,-266.47,1.079896423612414,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.5,1.295,0.16440154440154428,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,3,0,0.0,-23.14,0,-23.14,0.0,-0.9690000000000001,-0.323,0.0,23.14,0.2314,-1.0,0,0.0,0,0.0,3,1.0,0.5219666666666667,0.3857,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,LONG,fresh_0_4,flip_without_true_pullback,1,1,1.0,32.46,32.46,0,inf,1.3285,1.3285,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3285,0.5328,1.0,1.0,1.0,1.0,0.0,USDJPY:1,LONG:1,london:1
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,28,8,0.2857142857142857,-19.930000000000007,179.37000000000003,-199.3,0.9000000000000001,-0.9404999999999997,-0.033589285714285703,0.8872342721484836,48.18000000000001,0.4818000000000001,-0.41365711913657127,0,0.0,5,0.17857142857142858,23,0.8214285714285714,0.5789464285714284,0.4839714285714286,0.5,0.25,0.21428571428571427,0.17857142857142858,0.0,USDJPY:16|EURUSD:7|GBPUSD:3|AUDJPY:1|GBPJPY:1,LONG:28,london_newyork_overlap:15|tokyo:7|london:5|new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,LONG,normal_5_12,true_post_anchor_pullback,1,1,1.0,17.82,17.82,0,inf,0.7253,0.7253,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7875,0.3407,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,4,3,0.75,71.42999999999999,95.66999999999999,-24.24,3.9467821782178216,2.9059,0.726475,3.883123325726759,24.239999999999995,0.24239999999999995,2.946782178217822,1,0.25,3,0.75,0,0.0,1.151675,0.679975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:4,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,31,5,0.16129032258064516,-163.03,117.30000000000001,-280.33,0.4184354154032748,-6.890300000000002,-0.22226774193548393,0.41846156443064036,184.05,1.8405,-0.8857919043738114,1,0.03225806451612903,3,0.0967741935483871,27,0.8709677419354839,0.4531483870967742,0.48535161290322587,0.3225806451612903,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.0,USDJPY:19|EURUSD:4|GBPJPY:4|EURJPY:3|AUDJPY:1,SHORT:31,london_newyork_overlap:17|london:8|tokyo:4|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,3,1,0.3333333333333333,-18.01,29.91,-47.92,0.6241652754590985,-0.6873,-0.2291,0.65635,47.92,0.4792,-0.3758347245409015,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0.5503666666666667,0.7578666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|EURUSD:1|USDJPY:1,SHORT:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,NONE,none,no_flip,31,11,0.3548387096774194,20.969999999999978,285.96,-264.99000000000007,1.0791350617004412,0.9675000000000004,0.03120967741935485,1.0877002148315342,129.28,1.2928,0.16220606435643548,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
full2025_validation,one_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,19,5,0.2631578947368421,-24.490000000000006,117.85999999999999,-142.35,0.8279592553565156,-1.0497,-0.055247368421052635,0.820732644522244,51.59,0.5159,-0.4747044000775345,0,0.0,3,0.15789473684210525,16,0.8421052631578947,0.5668052631578946,0.48650526315789466,0.5263157894736842,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.0,USDJPY:12|EURUSD:4|GBPUSD:2|EURJPY:1,LONG:19,london_newyork_overlap:9|tokyo:6|london:4
full2025_validation,one_anchor_pullback,anchor_flip_entry_direction,LONG,normal_5_12,true_post_anchor_pullback,1,1,1.0,17.82,17.82,0,inf,0.7253,0.7253,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7875,0.3407,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
full2025_validation,one_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,25,5,0.2,-104.85000000000004,123.46000000000001,-228.31,0.5407559896631773,-4.576300000000001,-0.18305200000000002,0.5250682358313356,122.37000000000003,1.2237000000000002,-0.8568276538367248,1,0.04,3,0.12,21,0.84,0.514192,0.5213359999999999,0.4,0.24,0.16,0.12,0.0,USDJPY:16|EURUSD:4|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:25,london:9|london_newyork_overlap:8|tokyo:6|new_york:2
full2025_validation,one_anchor_pullback,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,3,2,0.6666666666666666,62.92999999999999,66.22999999999999,-3.3,20.069696969696967,2.5636,0.8545333333333334,19.456443484521238,3.3,0.033,19.06969696969697,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2326333333333332,0.3209666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,EURJPY:1|EURUSD:1|USDJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,flip_without_true_pullback,1,1,1.0,33.66,33.66,0,inf,1.3285,1.3285,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3285,0.5328,1.0,1.0,1.0,1.0,0.0,USDJPY:1,LONG:1,london:1
full2025_validation,one_light_or_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,15,3,0.2,-50.010000000000005,76.97999999999999,-126.99,0.6061894637373021,-2.0709,-0.13806,0.6021096316790592,52.24,0.5224000000000001,-0.9573124042879021,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.5052133333333334,0.4992533333333332,0.4666666666666667,0.26666666666666666,0.2,0.13333333333333333,0.0,USDJPY:9|EURUSD:4|GBPUSD:2,LONG:15,london_newyork_overlap:8|tokyo:4|london:3
full2025_validation,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,4,3,0.75,70.55999999999999,95.66999999999999,-25.11,3.8100358422939062,2.9059,0.726475,3.883123325726759,25.11,0.2511,2.8100358422939062,1,0.25,3,0.75,0,0.0,1.151675,0.679975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:4,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,16,3,0.1875,-45.230000000000004,87.25999999999999,-132.49,0.6586157445844968,-1.9512000000000003,-0.12195000000000002,0.6475560854015388,79.81,0.7981,-0.5667209622854279,0,0.0,2,0.125,14,0.875,0.5605125,0.49096875000000006,0.4375,0.25,0.1875,0.125,0.0,USDJPY:11|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:16,london:5|london_newyork_overlap:5|tokyo:5|new_york:1
full2025_validation,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.339999999999996,31.83,-3.49,9.120343839541546,1.1675,0.58375,9.405327573794096,3.49,0.0349,8.120343839541546,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,10.98,10.98,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
full2025_validation,one_light_or_anchor_pullback,no_anchor_flip_entry,NONE,none,no_flip,20,9,0.45,80.18,226.87,-146.69,1.546594859908651,3.3625999999999996,0.16812999999999997,1.5604706980465362,46.03,0.46030000000000004,1.7419074516619597,2,0.1,6,0.3,12,0.6,0.81616,0.508495,0.65,0.5,0.45,0.2,0.0,USDJPY:12|EURUSD:5|EURJPY:3,SHORT:14|LONG:6,london_newyork_overlap:8|new_york:6|london:4|tokyo:2
full2025_validation,one_light_or_anchor_pullback,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,1,0,0.0,-4.81,0,-4.81,0.0,-0.2131,-0.2131,0.0,4.81,0.0481,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
q1_quick,anchor_diag_first_break,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,4,1,0.25,-37.339999999999996,3.15,-40.489999999999995,0.07779698691034824,-1.5903,-0.397575,0.07535321821036106,40.489999999999995,0.4049,-0.9222030130896518,0,0.0,0,0.0,4,1.0,0.391575,0.622775,0.5,0.0,0.0,0.0,0.0,EURUSD:2|USDJPY:2,LONG:4,london:1|london_newyork_overlap:1|new_york:1|tokyo:1
q1_quick,anchor_diag_first_break,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,12,3,0.25,-58.28,63.92,-122.2,0.5230769230769231,-2.5665999999999998,-0.21388333333333331,0.5125721665147371,113.37,1.1337,-0.5140689776836905,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.5277833333333334,0.6148916666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,USDJPY:9|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:12,london_newyork_overlap:4|tokyo:4|london:3|new_york:1
q1_quick,anchor_diag_first_break,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,6,3,0.5,55.21000000000001,89.16,-33.949999999999996,2.626215022091311,2.4989,0.4164833333333333,2.76613188211181,33.949999999999996,0.33949999999999997,1.6262150220913112,0,0.0,3,0.5,3,0.5,0.9625666666666666,0.44811666666666666,0.8333333333333334,0.6666666666666666,0.5,0.5,0.0,USDJPY:3|EURJPY:2|GBPJPY:1,SHORT:6,london:3|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_diag_first_break,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,1,1,1.0,1.6,1.6,0,inf,0.0809,0.0809,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3423,0.1585,1.0,1.0,1.0,1.0,0.0,GBPJPY:1,SHORT:1,london:1
q1_quick,anchor_diag_first_break,no_anchor_flip_entry,LONG,normal_5_12,no_flip,3,3,1.0,38.4,38.4,0,inf,1.7456999999999998,0.5819,inf,0.0,0.0,inf,0,0.0,0,0.0,3,1.0,0.7612333333333333,0.39410000000000006,1.0,0.3333333333333333,0.0,0.0,0.0,AUDJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,new_york:3
q1_quick,anchor_diag_first_break,no_anchor_flip_entry,NONE,none,no_flip,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_diag_first_break,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,3,0,0.0,-25.79,0,-25.79,0.0,-1.1322,-0.3774,0.0,25.79,0.2579,-1.0,0,0.0,0,0.0,3,1.0,0.2724666666666667,0.5073333333333334,0.0,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
q1_quick,anchor_diag_first_break,no_anchor_flip_entry,SHORT,normal_5_12,no_flip,1,0,0.0,-9.06,0,-9.06,0.0,-0.3836,-0.3836,0.0,9.06,0.0906,-1.0,0,0.0,0,0.0,1,1.0,0.217,0.5409,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
q1_quick,anchor_flip_first_break,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,9,3,0.3333333333333333,-51.82,16.22,-68.03999999999999,0.23838918283362728,-2.1575,-0.23972222222222225,0.2361209460416372,64.69,0.6469,-0.801051167104653,0,0.0,0,0.0,9,1.0,0.42843333333333333,0.5051222222222223,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:2,LONG:9,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,anchor_flip_first_break,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,20,5,0.25,-54.14,127.49000000000001,-181.63,0.7019214887408468,-2.3623000000000003,-0.11811500000000001,0.6924088541666668,109.15,1.0915000000000001,-0.4960146587265231,2,0.1,4,0.2,14,0.7,0.54023,0.5371599999999999,0.4,0.2,0.2,0.2,0.0,USDJPY:14|GBPJPY:3|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:20,london_newyork_overlap:9|london:6|tokyo:4|new_york:1
q1_quick,anchor_flip_first_break,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,6,3,0.5,58.81,92.76,-33.949999999999996,2.732253313696613,2.4989,0.4164833333333333,2.76613188211181,33.949999999999996,0.33949999999999997,1.732253313696613,0,0.0,3,0.5,3,0.5,0.9625666666666666,0.44811666666666666,0.8333333333333334,0.6666666666666666,0.5,0.5,0.0,USDJPY:3|EURJPY:2|GBPJPY:1,SHORT:6,london:3|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_flip_first_break_fresh,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,9,3,0.3333333333333333,-51.82,16.22,-68.03999999999999,0.23838918283362728,-2.1575,-0.23972222222222225,0.2361209460416372,64.69,0.6469,-0.801051167104653,0,0.0,0,0.0,9,1.0,0.42843333333333333,0.5051222222222223,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:2,LONG:9,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,anchor_flip_first_break_fresh,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,20,5,0.25,-54.14,127.49000000000001,-181.63,0.7019214887408468,-2.3623000000000003,-0.11811500000000001,0.6924088541666668,109.15,1.0915000000000001,-0.4960146587265231,2,0.1,4,0.2,14,0.7,0.54023,0.5371599999999999,0.4,0.2,0.2,0.2,0.0,USDJPY:14|GBPJPY:3|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:20,london_newyork_overlap:9|london:6|tokyo:4|new_york:1
q1_quick,anchor_flip_first_break_fresh,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,6,3,0.5,58.81,92.76,-33.949999999999996,2.732253313696613,2.4989,0.4164833333333333,2.76613188211181,33.949999999999996,0.33949999999999997,1.732253313696613,0,0.0,3,0.5,3,0.5,0.9625666666666666,0.44811666666666666,0.8333333333333334,0.6666666666666666,0.5,0.5,0.0,USDJPY:3|EURJPY:2|GBPJPY:1,SHORT:6,london:3|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,LONG,fresh_0_4,flip_without_true_pullback,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,3,0,0.0,-40.489999999999995,0,-40.489999999999995,0.0,-1.7199,-0.5733,0.0,40.489999999999995,0.4049,-1.0,0,0.0,0,0.0,3,1.0,0.31593333333333334,0.7377666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:2|EURUSD:1,LONG:3,london:1|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,6,3,0.5,9.320000000000004,63.92,-54.6,1.1706959706959708,0.3746999999999998,0.06244999999999997,1.1612098266144646,54.599999999999994,0.5459999999999999,0.17069597069597078,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0.7975833333333333,0.6791,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:6,SHORT:6,london_newyork_overlap:3|london:1|new_york:1|tokyo:1
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,6,0,0.0,-67.6,0,-67.6,0.0,-2.9413,-0.4902166666666667,0.0,67.6,0.6759999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.25798333333333334,0.5506833333333333,0.0,0.0,0.0,0.0,0.0,USDJPY:3|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:6,tokyo:3|london:2|london_newyork_overlap:1
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,SHORT,normal_5_12,flip_without_true_pullback,4,2,0.5,29.680000000000003,60.33,-30.65,1.968352365415987,1.3314,0.33285,2.0434169278996865,30.65,0.3065,0.9683523654159871,0,0.0,2,0.5,2,0.5,0.8684,0.46554999999999996,0.75,0.5,0.5,0.5,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_pullback_diag,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,25.529999999999998,28.83,-3.3,8.736363636363636,1.1675,0.58375,9.405327573794096,3.3,0.033,7.736363636363636,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,anchor_pullback_diag,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,1,1,1.0,1.6,1.6,0,inf,0.0809,0.0809,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3423,0.1585,1.0,1.0,1.0,1.0,0.0,GBPJPY:1,SHORT:1,london:1
q1_quick,anchor_pullback_diag,no_anchor_flip_entry,LONG,normal_5_12,no_flip,3,3,1.0,38.4,38.4,0,inf,1.7456999999999998,0.5819,inf,0.0,0.0,inf,0,0.0,0,0.0,3,1.0,0.7612333333333333,0.39410000000000006,1.0,0.3333333333333333,0.0,0.0,0.0,AUDJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,new_york:3
q1_quick,anchor_pullback_diag,no_anchor_flip_entry,NONE,none,no_flip,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_pullback_diag,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,3,0,0.0,-25.79,0,-25.79,0.0,-1.1322,-0.3774,0.0,25.79,0.2579,-1.0,0,0.0,0,0.0,3,1.0,0.2724666666666667,0.5073333333333334,0.0,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
