period_id,variant,direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_pullback_required,LONG,31,10,0.3225806451612903,-1.1399999999999988,205.71,-206.84999999999997,0.9944887599709937,-0.1275000000000001,-0.004112903225806455,0.9851878528776222,54.370000000000005,0.5437000000000001,-0.020967445282324786,0,0.0,5,0.16129032258064516,26,0.8387096774193549,0.5918354838709676,0.47145806451612904,0.5161290322580645,0.25806451612903225,0.1935483870967742,0.16129032258064516,0.0,USDJPY:16|EURUSD:8|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:15|tokyo:8|london:6|new_york:2
full2025_validation,anchor_pullback_required,SHORT,42,11,0.2619047619047619,-54.60999999999999,275.36,-329.96999999999997,0.8345001060702489,-2.5380000000000003,-0.060428571428571436,0.8176842014524924,75.64999999999999,0.7564999999999998,-0.7218770654329147,1,0.023809523809523808,7,0.16666666666666666,34,0.8095238095238095,0.5662333333333335,0.4638452380952381,0.42857142857142855,0.30952380952380953,0.21428571428571427,0.16666666666666666,0.0,USDJPY:25|EURUSD:7|EURJPY:5|GBPJPY:4|AUDJPY:1,SHORT:42,london_newyork_overlap:20|london:13|tokyo:7|new_york:2
full2025_validation,base,LONG,135,32,0.23703703703703705,-378.6999999999999,648.92,-1027.62,0.6314785621144003,-16.786499999999997,-0.12434444444444442,0.6333448369256577,413.52999999999986,4.135299999999999,-0.9157739462675017,3,0.022222222222222223,20,0.14814814814814814,112,0.8296296296296296,0.5056644444444442,0.5428911111111109,0.3925925925925926,0.24444444444444444,0.21481481481481482,0.1259259259259259,0.007407407407407408,USDJPY:84|EURUSD:18|EURJPY:10|GBPJPY:9|GBPUSD:9|AUDJPY:5,LONG:135,london_newyork_overlap:52|new_york:37|london:29|tokyo:17
full2025_validation,base,SHORT,183,45,0.2459016393442623,-766.1900000000004,998.5099999999998,-1764.7000000000005,0.5658242194140645,-33.53419999999998,-0.18324699453551901,0.570435633620955,779.7800000000003,7.797800000000003,-0.982572007489292,30,0.16393442622950818,29,0.15846994535519127,124,0.6775956284153005,0.6645120218579234,0.5897961748633881,0.5737704918032787,0.37158469945355194,0.2677595628415301,0.12568306010928962,0.0,USDJPY:100|EURUSD:26|EURJPY:17|GBPUSD:16|GBPJPY:14|AUDJPY:10,SHORT:183,london_newyork_overlap:78|london:43|new_york:39|tokyo:23
full2025_validation,light,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,light_or_anchor_pullback,LONG,40,14,0.35,61.61,338.52,-276.91,1.2224910620779312,2.4132999999999987,0.06033249999999997,1.2087070076363602,125.78999999999999,1.2579,0.48978456157087213,1,0.025,9,0.225,30,0.75,0.6361249999999999,0.4935150000000001,0.55,0.325,0.275,0.175,0.0,USDJPY:21|EURUSD:10|GBPJPY:4|GBPUSD:3|AUDJPY:1|EURJPY:1,LONG:40,london_newyork_overlap:18|london:8|tokyo:8|new_york:6
full2025_validation,light_or_anchor_pullback,SHORT,67,19,0.2835820895522388,-114.65000000000002,470.05000000000007,-584.6999999999999,0.8039165383957587,-4.9262000000000015,-0.07352537313432839,0.7991969835931928,156.65,1.5665000000000002,-0.7318863708905203,7,0.1044776119402985,13,0.19402985074626866,47,0.7014925373134329,0.6359462686567163,0.5124910447761193,0.5223880597014925,0.34328358208955223,0.23880597014925373,0.1791044776119403,0.0,USDJPY:42|EURUSD:10|EURJPY:9|GBPJPY:5|AUDJPY:1,SHORT:67,london_newyork_overlap:29|london:17|tokyo:12|new_york:9
full2025_validation,light_or_anchor_pullback_exhaustion,LONG,27,10,0.37037037037037035,65.42999999999998,264.84,-199.41000000000003,1.3281179479464418,2.5263999999999998,0.09357037037037036,1.3030710172744717,76.55000000000001,0.7655000000000001,0.8547354670150225,1,0.037037037037037035,7,0.25925925925925924,19,0.7037037037037037,0.6928555555555556,0.5068481481481482,0.5925925925925926,0.4444444444444444,0.2962962962962963,0.18518518518518517,0.0,USDJPY:12|EURUSD:8|GBPJPY:3|GBPUSD:2|AUDJPY:1|EURJPY:1,LONG:27,london_newyork_overlap:12|london:6|new_york:5|tokyo:4
full2025_validation,light_or_anchor_pullback_exhaustion,SHORT,53,15,0.2830188679245283,-144.32000000000002,348.63000000000005,-492.9499999999999,0.7072319707881126,-5.963500000000002,-0.11251886792452834,0.7092521537328934,208.02,2.0802,-0.6937794442842035,7,0.1320754716981132,10,0.18867924528301888,36,0.6792452830188679,0.6929811320754717,0.5122962264150942,0.6037735849056604,0.39622641509433965,0.2641509433962264,0.18867924528301888,0.0,USDJPY:32|EURJPY:8|EURUSD:8|GBPJPY:4|AUDJPY:1,SHORT:53,london_newyork_overlap:20|london:14|tokyo:11|new_york:8
full2025_validation,light_or_anchor_pullback_m5pattern,LONG,40,14,0.35,61.61,338.52,-276.91,1.2224910620779312,2.4132999999999987,0.06033249999999997,1.2087070076363602,125.78999999999999,1.2579,0.48978456157087213,1,0.025,9,0.225,30,0.75,0.6361249999999999,0.4935150000000001,0.55,0.325,0.275,0.175,0.0,USDJPY:21|EURUSD:10|GBPJPY:4|GBPUSD:3|AUDJPY:1|EURJPY:1,LONG:40,london_newyork_overlap:18|london:8|tokyo:8|new_york:6
full2025_validation,light_or_anchor_pullback_m5pattern,SHORT,64,18,0.28125,-95.74000000000005,463.1700000000001,-558.91,0.8287022955395325,-4.020500000000002,-0.06282031250000003,0.8285815394192112,139.79,1.3979,-0.6848844695614855,7,0.109375,13,0.203125,44,0.6875,0.6372609374999999,0.5104875,0.515625,0.328125,0.25,0.1875,0.0,USDJPY:40|EURUSD:10|EURJPY:8|GBPJPY:5|AUDJPY:1,SHORT:64,london_newyork_overlap:28|london:16|tokyo:11|new_york:9
full2025_validation,one_anchor_pullback,LONG,20,6,0.3,-6.670000000000007,135.67999999999998,-142.35,0.9531436599929749,-0.3244000000000004,-0.01622000000000002,0.9445990948680727,51.59,0.5159,-0.1292886218259354,0,0.0,3,0.15,17,0.85,0.5778399999999999,0.47921499999999995,0.55,0.3,0.2,0.15,0.0,USDJPY:12|EURUSD:5|GBPUSD:2|EURJPY:1,LONG:20,london_newyork_overlap:9|tokyo:6|london:4|new_york:1
full2025_validation,one_anchor_pullback,SHORT,28,7,0.25,-41.920000000000016,189.69,-231.61,0.8190060878200423,-2.0127000000000006,-0.07188214285714288,0.7940887606653981,87.23000000000002,0.8723000000000002,-0.4805686117161528,1,0.03571428571428571,5,0.17857142857142858,22,0.7857142857142857,0.5911678571428572,0.49986785714285714,0.4642857142857143,0.32142857142857145,0.21428571428571427,0.17857142857142858,0.0,USDJPY:17|EURUSD:5|EURJPY:3|GBPJPY:2|AUDJPY:1,SHORT:28,london:10|london_newyork_overlap:9|tokyo:7|new_york:2
full2025_validation,one_light_or_anchor_pullback,LONG,23,8,0.34782608695652173,59.28999999999999,222.49999999999997,-163.21,1.363274309172232,2.2743,0.09888260869565219,1.3389014722536803,74.9,0.7490000000000001,0.7915887850467288,1,0.043478260869565216,6,0.2608695652173913,16,0.6956521739130435,0.6217695652173912,0.49513043478260876,0.5217391304347826,0.391304347826087,0.34782608695652173,0.17391304347826086,0.0,USDJPY:13|EURUSD:6|GBPUSD:2|EURJPY:1|GBPJPY:1,LONG:23,london_newyork_overlap:10|london:6|tokyo:4|new_york:3
full2025_validation,one_light_or_anchor_pullback,SHORT,37,13,0.35135135135135137,64.38,340.75,-276.37,1.2329485834207765,2.7212000000000005,0.07354594594594596,1.2389197162323522,104.52000000000001,1.0452000000000001,0.615958668197474,2,0.05405405405405406,9,0.24324324324324326,26,0.7027027027027027,0.7465945945945948,0.5100864864864865,0.6216216216216216,0.40540540540540543,0.32432432432432434,0.21621621621621623,0.0,USDJPY:25|EURUSD:5|EURJPY:4|GBPJPY:2|AUDJPY:1,SHORT:37,london_newyork_overlap:12|tokyo:10|london:9|new_york:6
q1_quick,anchor_diag_first_break,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0,USDJPY:27|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2|AUDJPY:1,LONG:42,london_newyork_overlap:14|new_york:12|tokyo:10|london:6
q1_quick,anchor_diag_first_break,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0,USDJPY:34|GBPJPY:10|EURJPY:7|EURUSD:7|GBPUSD:4|AUDJPY:3,SHORT:65,london_newyork_overlap:24|london:15|new_york:15|tokyo:11
q1_quick,anchor_flip_first_break,LONG,9,3,0.3333333333333333,-51.82,16.22,-68.03999999999999,0.23838918283362728,-2.1575,-0.23972222222222225,0.2361209460416372,64.69,0.6469,-0.801051167104653,0,0.0,0,0.0,9,1.0,0.42843333333333333,0.5051222222222223,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:2,LONG:9,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,anchor_flip_first_break,SHORT,26,8,0.3076923076923077,4.670000000000005,220.25,-215.57999999999998,1.021662491882364,0.13659999999999983,0.005253846153846147,1.0150194064805549,73.92,0.7392,0.063176406926407,2,0.07692307692307693,7,0.2692307692307692,17,0.6538461538461539,0.6376923076923077,0.5166115384615384,0.5,0.3076923076923077,0.2692307692307692,0.2692307692307692,0.0,USDJPY:17|GBPJPY:4|EURJPY:3|AUDJPY:1|EURUSD:1,SHORT:26,london_newyork_overlap:11|london:9|tokyo:5|new_york:1
q1_quick,anchor_flip_first_break_fresh,LONG,9,3,0.3333333333333333,-51.82,16.22,-68.03999999999999,0.23838918283362728,-2.1575,-0.23972222222222225,0.2361209460416372,64.69,0.6469,-0.801051167104653,0,0.0,0,0.0,9,1.0,0.42843333333333333,0.5051222222222223,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:2,LONG:9,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,anchor_flip_first_break_fresh,SHORT,26,8,0.3076923076923077,4.670000000000005,220.25,-215.57999999999998,1.021662491882364,0.13659999999999983,0.005253846153846147,1.0150194064805549,73.92,0.7392,0.063176406926407,2,0.07692307692307693,7,0.2692307692307692,17,0.6538461538461539,0.6376923076923077,0.5166115384615384,0.5,0.3076923076923077,0.2692307692307692,0.2692307692307692,0.0,USDJPY:17|GBPJPY:4|EURJPY:3|AUDJPY:1|EURUSD:1,SHORT:26,london_newyork_overlap:11|london:9|tokyo:5|new_york:1
q1_quick,anchor_pullback_diag,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0,USDJPY:27|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2|AUDJPY:1,LONG:42,london_newyork_overlap:14|new_york:12|tokyo:10|london:6
q1_quick,anchor_pullback_diag,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0,USDJPY:34|GBPJPY:10|EURJPY:7|EURUSD:7|GBPUSD:4|AUDJPY:3,SHORT:65,london_newyork_overlap:24|london:15|new_york:15|tokyo:11
q1_quick,anchor_pullback_m5_reconfirm,LONG,6,1,0.16666666666666666,-61.04,0.2,-61.239999999999995,0.003265839320705422,-2.6003,-0.4333833333333333,0.003181783332055509,61.04,0.6104,-1.0,0,0.0,0,0.0,6,1.0,0.31305,0.6267666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,london_newyork_overlap:3|tokyo:2|london:1
q1_quick,anchor_pullback_m5_reconfirm,SHORT,13,2,0.15384615384615385,-44.68,64.14,-108.82,0.5894137107149422,-1.9871000000000003,-0.15285384615384617,0.5675893284588936,59.209999999999994,0.5921,-0.7546022631312279,0,0.0,2,0.15384615384615385,11,0.8461538461538461,0.4619461538461539,0.47800000000000004,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,USDJPY:8|EURJPY:2|GBPJPY:2|EURUSD:1,SHORT:13,london:7|london_newyork_overlap:3|tokyo:3
q1_quick,anchor_pullback_required,LONG,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,anchor_pullback_required,SHORT,15,2,0.13333333333333333,-66.19,64.14,-130.32999999999998,0.49213534873014664,-2.8863000000000003,-0.19242,0.474702435118116,66.19,0.6618999999999999,-1.0,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.46537999999999996,0.4742133333333333,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.0,USDJPY:9|EURJPY:2|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:15,london:7|london_newyork_overlap:4|tokyo:4
q1_quick,base,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0,USDJPY:27|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2|AUDJPY:1,LONG:42,london_newyork_overlap:14|new_york:12|tokyo:10|london:6
q1_quick,base,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0,USDJPY:34|GBPJPY:10|EURJPY:7|EURUSD:7|GBPUSD:4|AUDJPY:3,SHORT:65,london_newyork_overlap:24|london:15|new_york:15|tokyo:11
q1_quick,light,LONG,6,2,0.3333333333333333,18.779999999999994,65.3,-46.52,1.4036973344797934,0.6704999999999999,0.11174999999999997,1.347445331122396,37.12,0.3712,0.5059267241379309,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7512833333333333,0.5488666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,GBPJPY:3|USDJPY:2|EURUSD:1,LONG:6,new_york:3|london_newyork_overlap:2|tokyo:1
q1_quick,light,SHORT,12,4,0.3333333333333333,5.789999999999992,108.66999999999999,-102.88000000000001,1.056279160186625,0.1794,0.01495,1.042690907360255,73.62,0.7362000000000001,0.07864710676446607,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.7571583333333334,0.5403666666666667,0.5833333333333334,0.5,0.3333333333333333,0.25,0.0,USDJPY:9|EURJPY:2|GBPJPY:1,SHORT:12,london:6|london_newyork_overlap:3|new_york:3
q1_quick,light_or_anchor_pullback,LONG,11,3,0.2727272727272727,-47.53,45.69,-93.22000000000001,0.49013087320317517,-2.028,-0.18436363636363637,0.474965049448558,93.22,0.9322,-0.5098691267968247,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.5716272727272728,0.5357545454545455,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,USDJPY:7|GBPJPY:3|EURUSD:1,LONG:11,tokyo:4|london_newyork_overlap:3|new_york:3|london:1
q1_quick,light_or_anchor_pullback,SHORT,21,4,0.19047619047619047,-99.45,107.71,-207.15999999999997,0.5199362811353544,-4.3132,-0.2053904761904762,0.5042754689223979,113.49000000000001,1.1349000000000002,-0.8762886597938144,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.5366619047619046,0.5559190476190475,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,USDJPY:13|EURJPY:3|GBPJPY:3|AUDJPY:1|EURUSD:1,SHORT:21,london:8|london_newyork_overlap:6|tokyo:4|new_york:3
q1_quick,light_or_anchor_pullback_exhaustion,LONG,7,2,0.2857142857142857,1.4999999999999982,63.58,-62.080000000000005,1.0241623711340204,0.02989999999999987,0.004271428571428553,1.011632430750078,52.68,0.5268,0.02847380410022776,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.7499857142857144,0.6021571428571428,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,GBPJPY:3|USDJPY:3|EURUSD:1,LONG:7,new_york:3|london_newyork_overlap:2|london:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,SHORT,18,4,0.2222222222222222,-66.56000000000002,108.74999999999999,-175.30999999999997,0.6203297016713251,-2.9094000000000007,-0.16163333333333338,0.60096556075215,123.32000000000001,1.2332,-0.5397340253000326,2,0.1111111111111111,3,0.16666666666666666,13,0.7222222222222222,0.5996611111111111,0.5371555555555554,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,USDJPY:10|EURJPY:4|GBPJPY:3|AUDJPY:1,SHORT:18,london:8|london_newyork_overlap:5|new_york:3|tokyo:2
q1_quick,light_or_anchor_pullback_m5pattern,LONG,11,3,0.2727272727272727,-47.53,45.69,-93.22000000000001,0.49013087320317517,-2.028,-0.18436363636363637,0.474965049448558,93.22,0.9322,-0.5098691267968247,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.5716272727272728,0.5357545454545455,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,USDJPY:7|GBPJPY:3|EURUSD:1,LONG:11,tokyo:4|london_newyork_overlap:3|new_york:3|london:1
q1_quick,light_or_anchor_pullback_m5pattern,SHORT,21,4,0.19047619047619047,-99.45,107.71,-207.15999999999997,0.5199362811353544,-4.3132,-0.2053904761904762,0.5042754689223979,113.49000000000001,1.1349000000000002,-0.8762886597938144,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.5366619047619046,0.5559190476190475,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,USDJPY:13|EURJPY:3|GBPJPY:3|AUDJPY:1|EURUSD:1,SHORT:21,london:8|london_newyork_overlap:6|tokyo:4|new_york:3
q1_quick,one_anchor_pullback,LONG,4,1,0.25,-29.620000000000005,12.87,-42.49,0.3028947987761826,-1.1909,-0.297725,0.30757602186173616,42.49,0.4249,-0.6971052012238175,0,0.0,0,0.0,4,1.0,0.552575,0.5938749999999999,0.5,0.25,0.25,0.0,0.0,USDJPY:3|EURUSD:1,LONG:4,tokyo:2|london:1|london_newyork_overlap:1
