period_id,variant,m15_wave1_quality_bucket,m15_wave1_quality_high,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_anchor_pullback_m5pattern,none,false,anchor_not_aligned,no_anchor_flip_entry,26,10,0.38461538461538464,59.650000000000006,257.02,-197.37000000000003,1.3022242488726754,2.680900000000001,0.1031115384615385,1.3243717407349151,133.22,1.3322,0.44775559225341544,3,0.11538461538461539,7,0.2692307692307692,16,0.6153846153846154,0.7528307692307692,0.45593076923076914,0.5769230769230769,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.0,USDJPY:12|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:18|LONG:8,london_newyork_overlap:8|new_york:8|london:6|tokyo:4
full2025_validation,one_anchor_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,48,13,0.2708333333333333,-48.59000000000001,325.37,-373.96000000000004,0.8700663172531821,-2.3371000000000013,-0.04868958333333336,0.8504744051541578,90.49000000000001,0.9049000000000001,-0.5369654105426015,1,0.020833333333333332,8,0.16666666666666666,39,0.8125,0.5856145833333336,0.49126249999999994,0.5,0.3125,0.20833333333333334,0.16666666666666666,0.0,USDJPY:29|EURUSD:10|EURJPY:4|GBPJPY:2|GBPUSD:2|AUDJPY:1,SHORT:28|LONG:20,london_newyork_overlap:18|london:14|tokyo:13|new_york:3
full2025_validation,one_light_or_anchor_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,38,11,0.2894736842105263,37.31999999999998,325.4,-288.08000000000004,1.1295473479589,1.3798,0.036310526315789474,1.1160695508803216,94.48000000000002,0.9448000000000002,0.3950042337002537,1,0.02631578947368421,9,0.23684210526315788,28,0.7368421052631579,0.6521947368421054,0.5111447368421054,0.5526315789473685,0.3684210526315789,0.2894736842105263,0.21052631578947367,0.0,USDJPY:26|EURUSD:6|EURJPY:2|GBPUSD:2|AUDJPY:1|GBPJPY:1,SHORT:22|LONG:16,london_newyork_overlap:14|tokyo:12|london:11|new_york:1
full2025_validation,one_light_or_anchor_pullback,none,false,anchor_aligned,no_anchor_flip_entry,8,3,0.375,-24.53,69.93,-94.46000000000001,0.7403133601524455,-1.003,-0.125375,0.7384956329031418,67.72999999999999,0.6772999999999999,-0.36217333530193424,2,0.25,2,0.25,4,0.5,0.7261250000000001,0.742875,0.75,0.375,0.25,0.125,0.0,USDJPY:5|EURJPY:2|EURUSD:1,SHORT:6|LONG:2,london_newyork_overlap:4|new_york:2|london:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,none,false,anchor_not_aligned,no_anchor_flip_entry,14,7,0.5,110.88000000000001,167.92,-57.03999999999999,2.9438990182328193,4.6187,0.32990714285714284,2.9429160356722197,23.07,0.23070000000000002,4.806241872561769,0,0.0,4,0.2857142857142857,10,0.7142857142857143,0.80945,0.3496214285714285,0.5714285714285714,0.5,0.5,0.21428571428571427,0.0,USDJPY:7|EURUSD:4|GBPJPY:2|EURJPY:1,SHORT:9|LONG:5,new_york:6|london_newyork_overlap:4|london:3|tokyo:1
q1_quick,anchor_diag_first_break,none,false,anchor_aligned,anchor_flip_entry_direction,22,7,0.3181818181818182,-40.410000000000004,156.23,-196.64,0.7944975589910497,-1.6580000000000001,-0.07536363636363637,0.8026284462644635,121.31,1.2130999999999998,-0.33311351083999674,2,0.09090909090909091,5,0.22727272727272727,15,0.6818181818181818,0.6215954545454545,0.570840909090909,0.5454545454545454,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.0,USDJPY:14|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:18|LONG:4,london:7|london_newyork_overlap:7|tokyo:6|new_york:2
q1_quick,anchor_diag_first_break,none,false,anchor_aligned,no_anchor_flip_entry,54,12,0.2222222222222222,-269.76000000000005,263.59,-533.35,0.49421580575607005,-11.572400000000005,-0.2143037037037038,0.496157747852475,318.56000000000006,3.185600000000001,-0.8468106479156203,8,0.14814814814814814,8,0.14814814814814814,38,0.7037037037037037,0.620461111111111,0.574801851851852,0.5370370370370371,0.35185185185185186,0.2777777777777778,0.1111111111111111,0.0,USDJPY:29|EURJPY:8|EURUSD:6|GBPJPY:5|GBPUSD:5|AUDJPY:1,SHORT:32|LONG:22,london_newyork_overlap:19|new_york:16|tokyo:11|london:8
q1_quick,anchor_diag_first_break,none,false,anchor_not_aligned,no_anchor_flip_entry,31,7,0.22580645161290322,-251.73000000000005,52.23,-303.96,0.17183181997631267,-10.4922,-0.33845806451612903,0.18227729717091415,253.33000000000004,2.5333000000000006,-0.9936841274227293,6,0.1935483870967742,0,0.0,25,0.8064516129032258,0.43637096774193546,0.5768161290322582,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0,USDJPY:18|GBPJPY:7|AUDJPY:2|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:16|SHORT:15,london_newyork_overlap:12|new_york:9|london:6|tokyo:4
q1_quick,anchor_flip_first_break,none,false,anchor_aligned,anchor_flip_entry_direction,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_first_break_fresh,none,false,anchor_aligned,anchor_flip_entry_direction,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
