period_id,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_first_break,double_top,neckline_break_retest,35,12,0.34285714285714286,-43.80999999999998,318.04,-361.84999999999997,0.8789277324858368,-1.9972999999999992,-0.05706571428571426,0.8693328274039281,137.41,1.3740999999999999,-0.31882686849574254,6,0.17142857142857143,10,0.2857142857142857,19,0.5428571428571428,0.7220657142857144,0.6006228571428571,0.6285714285714286,0.42857142857142855,0.34285714285714286,0.22857142857142856,0.0,USDJPY:21|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:2|GBPUSD:2,SHORT:35,london_newyork_overlap:18|london:10|new_york:4|tokyo:3
full2025_validation,anchor_flip_first_break,head_and_shoulders,neckline_break_retest,38,7,0.18421052631578946,-174.29000000000005,166.18,-340.47,0.4880899932446324,-7.164800000000002,-0.18854736842105269,0.5020675372330444,174.29000000000005,1.7429000000000003,-1.0,2,0.05263157894736842,4,0.10526315789473684,32,0.8421052631578947,0.5374315789473684,0.4868289473684211,0.4473684210526316,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.0,USDJPY:21|EURUSD:7|GBPJPY:5|EURJPY:3|AUDJPY:2,SHORT:38,london_newyork_overlap:14|london:11|tokyo:8|new_york:5
full2025_validation,anchor_flip_first_break,inverse_head_and_shoulders,neckline_break_retest,31,9,0.2903225806451613,-91.73,132.02,-223.74999999999994,0.5900335195530728,-4.0404,-0.13033548387096774,0.5770941709668302,91.73,0.9173,-1.0,0,0.0,3,0.0967741935483871,28,0.9032258064516129,0.4836741935483871,0.4709612903225807,0.41935483870967744,0.1935483870967742,0.16129032258064516,0.0967741935483871,0.0,USDJPY:18|EURUSD:6|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:14|london:7|tokyo:6|new_york:4
full2025_validation,anchor_flip_first_break_fresh,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_flip_first_break_fresh,choch_down,first_pullback_after_choch,3,1,0.3333333333333333,-20.86,4.23,-25.09,0.16859306496612197,-0.9057,-0.3019,0.15998887033945464,25.09,0.2509,-0.831406935033878,0,0.0,0,0.0,3,1.0,0.6079,0.5552333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,anchor_flip_first_break_fresh,double_bottom,neckline_break_retest,14,5,0.35714285714285715,48.98999999999998,154.64,-105.65,1.4637008991954565,2.2039,0.15742142857142857,1.50151325520537,35.28,0.35280000000000006,1.38860544217687,0,0.0,5,0.35714285714285715,9,0.6428571428571429,0.7256357142857143,0.6258999999999999,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.07142857142857142,USDJPY:9|EURUSD:2|GBPUSD:2|EURJPY:1,LONG:14,london_newyork_overlap:5|london:4|tokyo:4|new_york:1
full2025_validation,anchor_flip_first_break_fresh,double_top,neckline_break_retest,35,12,0.34285714285714286,-43.80999999999998,318.04,-361.84999999999997,0.8789277324858368,-1.9972999999999992,-0.05706571428571426,0.8693328274039281,137.41,1.3740999999999999,-0.31882686849574254,6,0.17142857142857143,10,0.2857142857142857,19,0.5428571428571428,0.7220657142857144,0.6006228571428571,0.6285714285714286,0.42857142857142855,0.34285714285714286,0.22857142857142856,0.0,USDJPY:21|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:2|GBPUSD:2,SHORT:35,london_newyork_overlap:18|london:10|new_york:4|tokyo:3
full2025_validation,anchor_flip_first_break_fresh,head_and_shoulders,neckline_break_retest,38,7,0.18421052631578946,-174.29000000000005,166.18,-340.47,0.4880899932446324,-7.164800000000002,-0.18854736842105269,0.5020675372330444,174.29000000000005,1.7429000000000003,-1.0,2,0.05263157894736842,4,0.10526315789473684,32,0.8421052631578947,0.5374315789473684,0.4868289473684211,0.4473684210526316,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.0,USDJPY:21|EURUSD:7|GBPJPY:5|EURJPY:3|AUDJPY:2,SHORT:38,london_newyork_overlap:14|london:11|tokyo:8|new_york:5
full2025_validation,anchor_flip_first_break_fresh,inverse_head_and_shoulders,neckline_break_retest,31,9,0.2903225806451613,-91.73,132.02,-223.74999999999994,0.5900335195530728,-4.0404,-0.13033548387096774,0.5770941709668302,91.73,0.9173,-1.0,0,0.0,3,0.0967741935483871,28,0.9032258064516129,0.4836741935483871,0.4709612903225807,0.41935483870967744,0.1935483870967742,0.16129032258064516,0.0967741935483871,0.0,USDJPY:18|EURUSD:6|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:14|london:7|tokyo:6|new_york:4
full2025_validation,anchor_pullback_diag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_pullback_diag,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_pullback_diag,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0,GBPUSD:1,LONG:1,london:1
full2025_validation,anchor_pullback_diag,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02,USDJPY:31|EURUSD:8|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,LONG:50,london_newyork_overlap:19|new_york:15|london:10|tokyo:6
full2025_validation,anchor_pullback_diag,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0,USDJPY:51|EURUSD:12|EURJPY:8|GBPUSD:7|AUDJPY:6|GBPJPY:4,SHORT:88,london_newyork_overlap:37|new_york:21|london:19|tokyo:11
full2025_validation,anchor_pullback_diag,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0,USDJPY:48|EURUSD:14|GBPJPY:10|EURJPY:9|GBPUSD:9|AUDJPY:4,SHORT:94,london_newyork_overlap:40|london:24|new_york:18|tokyo:12
full2025_validation,anchor_pullback_diag,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0,USDJPY:52|EURUSD:10|EURJPY:7|GBPJPY:5|GBPUSD:5|AUDJPY:4,LONG:83,london_newyork_overlap:32|new_york:22|london:18|tokyo:11
full2025_validation,anchor_pullback_m5_reconfirm,choch_down,first_pullback_after_choch,3,1,0.3333333333333333,-20.92,4.17,-25.09,0.1662016739736947,-0.9057,-0.3019,0.15998887033945464,25.090000000000003,0.2509,-0.8337983260263052,0,0.0,0,0.0,3,1.0,0.6079,0.5552333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,anchor_pullback_m5_reconfirm,choch_up,first_pullback_after_choch,1,0,0.0,-16.28,0,-16.28,0.0,-0.6741,-0.6741,0.0,16.28,0.1628,-1.0,0,0.0,0,0.0,1,1.0,0.0532,0.6763,0.0,0.0,0.0,0.0,0.0,AUDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_pullback_m5_reconfirm,double_bottom,neckline_break_retest,7,2,0.2857142857142857,-3.1000000000000014,63.06,-66.16,0.9531438935912939,-0.1312000000000001,-0.018742857142857155,0.9522127117100712,34.5,0.345,-0.08985507246376816,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.7589714285714287,0.5740714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,USDJPY:3|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:7,london_newyork_overlap:3|tokyo:3|london:1
full2025_validation,anchor_pullback_m5_reconfirm,double_top,neckline_break_retest,13,5,0.38461538461538464,14.339999999999996,131.27,-116.93,1.12263747541264,0.3719,0.02860769230769231,1.0742967875978902,67.75,0.6775,0.211660516605166,1,0.07692307692307693,4,0.3076923076923077,8,0.6153846153846154,0.6202076923076922,0.5213846153846153,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.0,USDJPY:8|EURUSD:3|EURJPY:1|GBPJPY:1,SHORT:13,london_newyork_overlap:7|london:5|tokyo:1
full2025_validation,anchor_pullback_m5_reconfirm,head_and_shoulders,neckline_break_retest,20,5,0.25,-2.2099999999999955,139.91,-142.12,0.9844497607655501,-0.1636000000000002,-0.00818000000000001,0.9727174184941215,95.47,0.9547,-0.02314863307845392,0,0.0,3,0.15,17,0.85,0.5495499999999999,0.4337999999999999,0.4,0.3,0.25,0.15,0.0,USDJPY:12|EURJPY:3|EURUSD:3|GBPJPY:2,SHORT:20,london_newyork_overlap:9|london:7|tokyo:4
full2025_validation,anchor_pullback_m5_reconfirm,inverse_head_and_shoulders,neckline_break_retest,20,4,0.2,-103.84999999999998,58.36000000000001,-162.20999999999998,0.35978053140990085,-4.5141,-0.225705,0.3460574541134884,111.36999999999998,1.1136999999999997,-0.9324773278261651,1,0.05,1,0.05,18,0.9,0.37092500000000006,0.508675,0.35,0.1,0.05,0.05,0.0,USDJPY:11|EURUSD:5|GBPUSD:2|EURJPY:1|GBPJPY:1,LONG:20,london_newyork_overlap:12|london:4|tokyo:3|new_york:1
full2025_validation,anchor_pullback_required,choch_down,first_pullback_after_choch,3,1,0.3333333333333333,-20.91,4.18,-25.09,0.16660023913909924,-0.9057,-0.3019,0.15998887033945464,25.09,0.2509,-0.8333997608609007,0,0.0,0,0.0,3,1.0,0.6079,0.5552333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,anchor_pullback_required,double_bottom,neckline_break_retest,8,3,0.375,28.460000000000004,95.42,-66.96,1.4250298685782559,1.1855999999999998,0.14819999999999997,1.431833910034602,35.3,0.353,0.806232294617564,0,0.0,3,0.375,5,0.625,0.8287,0.5698624999999999,0.625,0.5,0.375,0.375,0.0,USDJPY:4|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:8,london_newyork_overlap:3|tokyo:3|london:2
full2025_validation,anchor_pullback_required,double_top,neckline_break_retest,14,5,0.35714285714285715,9.729999999999997,131.27,-121.54000000000002,1.0800559486588777,0.2820999999999998,0.020149999999999984,1.0553636613416022,72.36,0.7236,0.13446655610834712,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,0.6213071428571428,0.5086642857142857,0.5,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.0,USDJPY:9|EURUSD:3|EURJPY:1|GBPJPY:1,SHORT:14,london_newyork_overlap:7|london:5|new_york:1|tokyo:1
full2025_validation,anchor_pullback_required,head_and_shoulders,neckline_break_retest,25,5,0.2,-43.43,139.91,-183.34,0.7631177048107342,-1.9144,-0.076576,0.7528945568133415,116.98,1.1698,-0.3712600444520431,0,0.0,3,0.12,22,0.88,0.530392,0.42778,0.36,0.24,0.2,0.12,0.0,USDJPY:14|EURUSD:4|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:25,london_newyork_overlap:12|london:7|tokyo:5|new_york:1
full2025_validation,anchor_pullback_required,inverse_head_and_shoulders,neckline_break_retest,23,7,0.30434782608695654,-29.599999999999994,110.28999999999999,-139.89,0.7884051754950319,-1.3130999999999997,-0.057091304347826076,0.7760094160994829,52.58,0.5257999999999999,-0.5629516926588055,0,0.0,2,0.08695652173913043,21,0.9130434782608695,0.5094478260869565,0.43723043478260865,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.0,USDJPY:12|EURUSD:6|GBPUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,LONG:23,london_newyork_overlap:12|tokyo:5|london:4|new_york:2
full2025_validation,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0,GBPUSD:1,LONG:1,london:1
full2025_validation,base,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02,USDJPY:31|EURUSD:8|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,LONG:50,london_newyork_overlap:19|new_york:15|london:10|tokyo:6
full2025_validation,base,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0,USDJPY:51|EURUSD:12|EURJPY:8|GBPUSD:7|AUDJPY:6|GBPJPY:4,SHORT:88,london_newyork_overlap:37|new_york:21|london:19|tokyo:11
full2025_validation,base,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0,USDJPY:48|EURUSD:14|GBPJPY:10|EURJPY:9|GBPUSD:9|AUDJPY:4,SHORT:94,london_newyork_overlap:40|london:24|new_york:18|tokyo:12
full2025_validation,base,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0,USDJPY:52|EURUSD:10|EURJPY:7|GBPJPY:5|GBPUSD:5|AUDJPY:4,LONG:83,london_newyork_overlap:32|new_york:22|london:18|tokyo:11
full2025_validation,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,USDJPY:4|EURUSD:3|GBPJPY:2,LONG:9,london_newyork_overlap:4|london:2|new_york:2|tokyo:1
full2025_validation,light,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:8|EURJPY:2|EURUSD:1,SHORT:11,london_newyork_overlap:5|london:3|tokyo:3
full2025_validation,light,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0,USDJPY:13|EURUSD:5|EURJPY:3|GBPJPY:1,SHORT:22,london_newyork_overlap:7|new_york:7|london:6|tokyo:2
full2025_validation,light,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0,USDJPY:3|EURJPY:1|GBPJPY:1,LONG:5,london_newyork_overlap:2|new_york:2|london:1
full2025_validation,light,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0,USDJPY:2,SHORT:2,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback,choch_down,first_pullback_after_choch,3,1,0.3333333333333333,-20.88,4.21,-25.09,0.16779593463531287,-0.9057,-0.3019,0.15998887033945464,25.09,0.2509,-0.832204065364687,0,0.0,0,0.0,3,1.0,0.6079,0.5552333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback,double_bottom,neckline_break_retest,15,7,0.4666666666666667,78.42999999999998,205.34,-126.91,1.6179970057521078,3.2842000000000002,0.21894666666666668,1.6322213024813752,95.25,0.9525,0.8234120734908135,1,0.06666666666666667,6,0.4,8,0.5333333333333333,0.8715799999999999,0.5883066666666668,0.7333333333333333,0.6,0.4666666666666667,0.26666666666666666,0.0,USDJPY:8|EURUSD:4|GBPJPY:2|GBPUSD:1,LONG:15,london_newyork_overlap:6|tokyo:4|london:3|new_york:2
full2025_validation,light_or_anchor_pullback,double_top,neckline_break_retest,21,7,0.3333333333333333,-67.35000000000002,166.02,-233.37,0.7114024938938167,-2.9482000000000004,-0.1403904761904762,0.6983568315291903,126.50000000000001,1.2650000000000001,-0.532411067193676,5,0.23809523809523808,5,0.23809523809523808,11,0.5238095238095238,0.6593761904761904,0.635647619047619,0.6190476190476191,0.3333333333333333,0.23809523809523808,0.19047619047619047,0.0,USDJPY:14|EURJPY:3|EURUSD:3|GBPJPY:1,SHORT:21,london_newyork_overlap:10|london:7|tokyo:3|new_york:1
full2025_validation,light_or_anchor_pullback,head_and_shoulders,neckline_break_retest,40,9,0.225,-50.05999999999996,251.57999999999998,-301.64,0.8340405781726561,-2.0702999999999983,-0.051757499999999956,0.8367335672883562,185.40999999999997,1.8540999999999999,-0.26999622458335565,1,0.025,7,0.175,32,0.8,0.6064174999999999,0.4274324999999998,0.45,0.3,0.225,0.175,0.0,USDJPY:23|EURUSD:7|EURJPY:5|GBPJPY:4|AUDJPY:1,SHORT:40,london_newyork_overlap:17|london:8|new_york:8|tokyo:7
full2025_validation,light_or_anchor_pullback,inverse_head_and_shoulders,neckline_break_retest,25,7,0.28,-16.819999999999997,133.18,-150.0,0.8878666666666667,-0.8708999999999998,-0.03483599999999999,0.8632466553608442,34.980000000000004,0.3498,-0.48084619782732974,0,0.0,3,0.12,22,0.88,0.4948519999999999,0.4366399999999999,0.44,0.16,0.16,0.12,0.0,USDJPY:13|EURUSD:6|GBPJPY:2|GBPUSD:2|AUDJPY:1|EURJPY:1,LONG:25,london_newyork_overlap:12|london:5|new_york:4|tokyo:4
