period_id,variant,post_anchor_pullback_quality_bucket,post_anchor_pullback_reject_reason,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_pullback_m5_reconfirm,clean_retest_reconfirm,none,24,6,0.25,-24.67000000000001,162.31000000000003,-186.97999999999996,0.8680607551609801,-1.2824999999999998,-0.05343749999999999,0.8398236498975867,101.85000000000001,1.0185000000000002,-0.24221894943544434,1,0.041666666666666664,5,0.20833333333333334,18,0.75,0.5446833333333333,0.47694999999999993,0.4583333333333333,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.0,USDJPY:12|EURUSD:5|GBPJPY:3|EURJPY:2|AUDJPY:1|GBPUSD:1,SHORT:13|LONG:11,london_newyork_overlap:16|london:4|tokyo:4
full2025_validation,anchor_pullback_m5_reconfirm,retest_reconfirm,none,40,11,0.275,-107.35000000000001,234.46,-341.81,0.6859366314619233,-4.7343,-0.1183575,0.6711378160600167,126.67,1.2667,-0.847477697955317,1,0.025,5,0.125,34,0.85,0.5147375000000002,0.51353,0.4,0.275,0.175,0.125,0.0,USDJPY:24|EURUSD:8|EURJPY:5|GBPUSD:2|GBPJPY:1,SHORT:23|LONG:17,london_newyork_overlap:17|london:14|tokyo:8|new_york:1
full2025_validation,anchor_pullback_required,clean_retest_reconfirm,none,20,6,0.3,45.550000000000004,162.32000000000002,-116.77000000000002,1.3900830692814934,1.7578,0.08789,1.3539313399778514,38.8,0.38799999999999996,1.1739690721649487,0,0.0,5,0.25,15,0.75,0.6281999999999999,0.41452,0.55,0.35,0.25,0.25,0.0,USDJPY:10|EURUSD:5|EURJPY:2|GBPJPY:2|GBPUSD:1,SHORT:12|LONG:8,london_newyork_overlap:14|tokyo:4|london:2
full2025_validation,anchor_pullback_required,retest_only,none,16,4,0.25,-17.53000000000001,84.26,-101.78999999999999,0.8277826898516555,-0.8090999999999998,-0.05056874999999999,0.8112357977743042,58.49000000000001,0.5849000000000001,-0.2997093520259874,0,0.0,2,0.125,14,0.875,0.6140749999999999,0.42536874999999996,0.5,0.1875,0.1875,0.125,0.0,USDJPY:9|EURUSD:3|AUDJPY:2|GBPJPY:2,LONG:9|SHORT:7,london_newyork_overlap:6|london:4|new_york:3|tokyo:3
full2025_validation,anchor_pullback_required,retest_reconfirm,none,37,11,0.2972972972972973,-83.77,234.49,-318.26000000000005,0.736787532206372,-3.6142000000000003,-0.09768108108108109,0.7277623362634548,127.18,1.2718,-0.6586727472873093,1,0.02702702702702703,5,0.13513513513513514,31,0.8378378378378378,0.5335000000000002,0.5135243243243243,0.40540540540540543,0.2972972972972973,0.1891891891891892,0.13513513513513514,0.0,USDJPY:22|EURUSD:7|EURJPY:5|GBPUSD:2|GBPJPY:1,SHORT:23|LONG:14,london_newyork_overlap:15|london:13|tokyo:8|new_york:1
full2025_validation,base,none,not_evaluated,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,none,not_required,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,clean_retest_reconfirm,none,19,5,0.2631578947368421,13.94000000000001,130.05,-116.11,1.1200585651537336,0.4456000000000004,0.023452631578947388,1.089721131581597,62.42999999999999,0.6243,0.22329008489508267,0,0.0,4,0.21052631578947367,15,0.7894736842105263,0.5922,0.42914736842105267,0.5263157894736842,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.0,USDJPY:10|EURUSD:4|EURJPY:2|GBPJPY:2|GBPUSD:1,SHORT:11|LONG:8,london_newyork_overlap:13|tokyo:4|london:2
full2025_validation,light_or_anchor_pullback,failed_close_back_inside,post_anchor_close_back_inside,4,3,0.75,71.17000000000002,95.41,-24.24,3.936056105610561,2.9223,0.730575,3.8993947812282963,24.239999999999995,0.24239999999999995,2.9360561056105623,1,0.25,3,0.75,0,0.0,1.155775,0.657975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback,none,no_anchor_flip_in_entry_direction,37,13,0.35135135135135137,-2.399999999999988,326.94999999999993,-329.35,0.9927129193866704,0.09639999999999976,0.0026054054054053992,1.0070458050416977,158.16,1.5816000000000001,-0.015174506828527997,6,0.16216216216216217,9,0.24324324324324326,22,0.5945945945945946,0.7282999999999998,0.5241837837837837,0.6216216216216216,0.43243243243243246,0.32432432432432434,0.1891891891891892,0.0,USDJPY:20|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:27|LONG:10,london_newyork_overlap:13|new_york:11|london:8|tokyo:5
full2025_validation,light_or_anchor_pullback,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_pullback,retest_only,none,15,4,0.26666666666666666,-10.649999999999999,84.26,-94.91000000000003,0.8877884311452954,-0.5269000000000003,-0.03512666666666668,0.8684098798731301,51.99,0.5199,-0.20484708597807266,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.6315533333333332,0.4349133333333333,0.5333333333333333,0.2,0.2,0.13333333333333333,0.0,USDJPY:8|EURUSD:3|AUDJPY:2|GBPJPY:2,LONG:9|SHORT:6,london_newyork_overlap:6|london:3|new_york:3|tokyo:3
full2025_validation,light_or_anchor_pullback,retest_reconfirm,none,31,7,0.22580645161290322,-157.82,139.18,-297.00000000000006,0.46861952861952855,-6.762400000000001,-0.218141935483871,0.4561888831703551,157.82,1.5782,-1.0,1,0.03225806451612903,3,0.0967741935483871,27,0.8709677419354839,0.4659999999999998,0.5404032258064516,0.3548387096774194,0.22580645161290322,0.12903225806451613,0.0967741935483871,0.0,USDJPY:20|EURUSD:5|EURJPY:3|GBPUSD:2|GBPJPY:1,SHORT:19|LONG:12,london_newyork_overlap:14|london:10|tokyo:6|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,clean_retest_reconfirm,none,9,2,0.2222222222222222,16.15,63.22,-47.06999999999999,1.3431060123220737,0.5889999999999997,0.06544444444444442,1.2917574796909055,22.439999999999998,0.2244,0.7196969696969697,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.6970000000000001,0.40842222222222224,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:5|EURUSD:3|GBPJPY:1,LONG:5|SHORT:4,london_newyork_overlap:5|tokyo:4
full2025_validation,light_or_anchor_pullback_exhaustion,failed_close_back_inside,post_anchor_close_back_inside,4,3,0.75,71.17000000000002,95.41,-24.24,3.936056105610561,2.9223,0.730575,3.8993947812282963,24.239999999999995,0.24239999999999995,2.9360561056105623,1,0.25,3,0.75,0,0.0,1.155775,0.657975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_exhaustion,none,no_anchor_flip_in_entry_direction,38,13,0.34210526315789475,-8.900000000000025,328.62999999999994,-337.53000000000003,0.9736319734542113,-0.22260000000000024,-0.005857894736842111,0.9841010220771523,158.38000000000002,1.5838,-0.05619396388432898,6,0.15789473684210525,9,0.23684210526315788,23,0.6052631578947368,0.7203631578947367,0.5200315789473683,0.6052631578947368,0.42105263157894735,0.3157894736842105,0.18421052631578946,0.0,USDJPY:21|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:27|LONG:11,london_newyork_overlap:14|new_york:11|london:8|tokyo:5
full2025_validation,light_or_anchor_pullback_exhaustion,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_pullback_exhaustion,retest_only,none,7,1,0.14285714285714285,-58.470000000000006,8.82,-67.29,0.13107445385644226,-2.4480999999999997,-0.3497285714285714,0.13375322883125157,58.470000000000006,0.5847000000000001,-1.0,0,0.0,0,0.0,7,1.0,0.47730000000000006,0.43435714285714283,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,USDJPY:3|AUDJPY:2|EURUSD:1|GBPJPY:1,SHORT:4|LONG:3,london_newyork_overlap:4|london:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,retest_reconfirm,none,21,5,0.23809523809523808,-131.56,84.66999999999999,-216.23000000000002,0.3915737871710678,-5.5898,-0.2661809523809524,0.37844148912511666,154.69,1.5469,-0.8504751438360593,1,0.047619047619047616,2,0.09523809523809523,18,0.8571428571428571,0.5958095238095237,0.5288761904761906,0.5714285714285714,0.38095238095238093,0.14285714285714285,0.14285714285714285,0.0,USDJPY:10|EURJPY:4|EURUSD:4|GBPUSD:2|GBPJPY:1,SHORT:14|LONG:7,london:9|london_newyork_overlap:8|tokyo:3|new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,clean_retest_reconfirm,none,17,4,0.23529411764705882,23.180000000000007,125.84,-102.66000000000001,1.225793882719657,0.8727999999999998,0.05134117647058822,1.1998717596409267,53.19,0.5319,0.4357962022936644,0,0.0,4,0.23529411764705882,13,0.7647058823529411,0.6069235294117646,0.4108823529411765,0.5294117647058824,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.0,USDJPY:9|EURUSD:4|GBPJPY:2|EURJPY:1|GBPUSD:1,SHORT:9|LONG:8,london_newyork_overlap:12|tokyo:4|london:1
full2025_validation,light_or_anchor_pullback_m5pattern,failed_close_back_inside,post_anchor_close_back_inside,4,3,0.75,71.17000000000002,95.41,-24.24,3.936056105610561,2.9223,0.730575,3.8993947812282963,24.239999999999995,0.24239999999999995,2.9360561056105623,1,0.25,3,0.75,0,0.0,1.155775,0.657975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,light_or_anchor_pullback_m5pattern,none,no_anchor_flip_in_entry_direction,37,13,0.35135135135135137,-1.6999999999999993,326.94999999999993,-328.65000000000003,0.994827323900806,0.09639999999999976,0.0026054054054053992,1.0070458050416977,158.16,1.5816000000000001,-0.010748609003540714,6,0.16216216216216217,9,0.24324324324324326,22,0.5945945945945946,0.7282999999999998,0.5241837837837837,0.6216216216216216,0.43243243243243246,0.32432432432432434,0.1891891891891892,0.0,USDJPY:20|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:27|LONG:10,london_newyork_overlap:13|new_york:11|london:8|tokyo:5
full2025_validation,light_or_anchor_pullback_m5pattern,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_pullback_m5pattern,retest_only,none,15,4,0.26666666666666666,-10.649999999999999,84.26,-94.91000000000003,0.8877884311452954,-0.5269000000000003,-0.03512666666666668,0.8684098798731301,51.99,0.5199,-0.20484708597807266,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.6315533333333332,0.4349133333333333,0.5333333333333333,0.2,0.2,0.13333333333333333,0.0,USDJPY:8|EURUSD:3|AUDJPY:2|GBPJPY:2,LONG:9|SHORT:6,london_newyork_overlap:6|london:3|new_york:3|tokyo:3
full2025_validation,light_or_anchor_pullback_m5pattern,retest_reconfirm,none,30,7,0.23333333333333334,-148.85000000000002,136.51,-285.36,0.4783781889543033,-6.2839,-0.20946333333333333,0.4744452900884023,148.85000000000002,1.4885000000000002,-1.0,1,0.03333333333333333,3,0.1,26,0.8666666666666667,0.45187999999999984,0.5418533333333334,0.3333333333333333,0.2,0.13333333333333333,0.1,0.0,USDJPY:19|EURUSD:5|EURJPY:3|GBPUSD:2|GBPJPY:1,SHORT:18|LONG:12,london_newyork_overlap:14|london:10|tokyo:5|new_york:1
full2025_validation,one_anchor_pullback,clean_retest_reconfirm,none,13,3,0.23076923076923078,-14.959999999999996,67.94,-82.89999999999999,0.8195416164053076,-0.7315,-0.05626923076923077,0.7922465208747516,42.37,0.42369999999999997,-0.3530800094406419,0,0.0,2,0.15384615384615385,11,0.8461538461538461,0.5628615384615385,0.4511307692307692,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,USDJPY:7|EURUSD:4|EURJPY:2,SHORT:7|LONG:6,london_newyork_overlap:7|tokyo:4|london:2
full2025_validation,one_anchor_pullback,retest_only,none,8,2,0.25,-10.960000000000004,45.23,-56.190000000000005,0.8049474995550808,-0.5168000000000001,-0.06460000000000002,0.7812579361720139,26.770000000000003,0.2677,-0.4094135225999254,0,0.0,1,0.125,7,0.875,0.6572749999999999,0.43505,0.625,0.25,0.25,0.125,0.0,USDJPY:5|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:5|LONG:3,london:2|london_newyork_overlap:2|new_york:2|tokyo:2
full2025_validation,one_anchor_pullback,retest_reconfirm,none,27,8,0.2962962962962963,-22.67,212.2,-234.87,0.9034785200323583,-1.0888,-0.040325925925925925,0.888288103421741,75.6,0.7559999999999999,-0.2998677248677249,1,0.037037037037037035,5,0.18518518518518517,21,0.7777777777777778,0.575337037037037,0.5272407407407408,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.18518518518518517,0.0,USDJPY:17|EURUSD:5|EURJPY:2|GBPUSD:2|GBPJPY:1,SHORT:16|LONG:11,london:10|london_newyork_overlap:9|tokyo:7|new_york:1
full2025_validation,one_light_or_anchor_pullback,clean_retest_reconfirm,none,9,2,0.2222222222222222,11.369999999999996,63.76,-52.38999999999999,1.2170261500286315,0.4096999999999998,0.0455222222222222,1.1856113804195167,26.03,0.26030000000000003,0.43680368805224723,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.606588888888889,0.4275777777777778,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,EURUSD:4|USDJPY:4|EURJPY:1,LONG:5|SHORT:4,london_newyork_overlap:6|tokyo:3
full2025_validation,one_light_or_anchor_pullback,failed_close_back_inside,post_anchor_close_back_inside,4,3,0.75,71.5,96.61,-25.11,3.8474711270410196,2.9223,0.730575,3.8993947812282963,25.11,0.2511,2.8474711270410196,1,0.25,3,0.75,0,0.0,1.155775,0.657975,1.0,0.75,0.75,0.5,0.0,USDJPY:4,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,one_light_or_anchor_pullback,none,no_anchor_flip_in_entry_direction,22,10,0.45454545454545453,86.35000000000001,237.84999999999997,-151.5,1.5699669966996697,3.6157000000000004,0.16435000000000002,1.5819852881999774,46.03,0.46030000000000004,1.8759504670866827,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.77915,0.4926227272727272,0.6363636363636364,0.45454545454545453,0.4090909090909091,0.18181818181818182,0.0,USDJPY:12|EURUSD:5|EURJPY:3|GBPJPY:2,SHORT:15|LONG:7,london_newyork_overlap:8|new_york:8|london:4|tokyo:2
full2025_validation,one_light_or_anchor_pullback,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,one_light_or_anchor_pullback,retest_only,none,4,1,0.25,-8.350000000000001,12.87,-21.22,0.6065032987747409,-0.3469,-0.086725,0.6039502226281539,12.09,0.12090000000000001,-0.6906534325889165,0,0.0,0,0.0,4,1.0,0.69865,0.352525,0.75,0.25,0.25,0.0,0.0,USDJPY:3|AUDJPY:1,LONG:2|SHORT:2,tokyo:2|london:1|new_york:1
full2025_validation,one_light_or_anchor_pullback,retest_reconfirm,none,20,4,0.2,-69.92,119.44,-189.36,0.6307562315166877,-2.9173999999999998,-0.14587,0.6258112510581535,82.38,0.8237999999999999,-0.8487496965282836,0,0.0,3,0.15,17,0.85,0.5297149999999999,0.545625,0.4,0.3,0.2,0.15,0.0,USDJPY:14|EURUSD:2|GBPUSD:2|EURJPY:1|GBPJPY:1,SHORT:12|LONG:8,london:8|london_newyork_overlap:7|tokyo:5
q1_quick,anchor_diag_first_break,none,not_required,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,anchor_flip_first_break,none,not_required,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_first_break_fresh,none,not_required,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_pullback_diag,clean_retest_reconfirm,none,2,0,0.0,-18.24,0,-18.24,0.0,-0.7725000000000001,-0.38625000000000004,0.0,18.24,0.18239999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.77635,0.5687,1.0,0.5,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:1|SHORT:1,london_newyork_overlap:1|tokyo:1
q1_quick,anchor_pullback_diag,failed_close_back_inside,post_anchor_close_back_inside,5,3,0.6,17.549999999999997,36.86,-19.31,1.9088555152770585,0.7116,0.14232,1.8840849795005592,11.78,0.1178,1.4898132427843802,0,0.0,1,0.2,4,0.8,0.7400800000000001,0.4727,1.0,0.2,0.2,0.2,0.0,USDJPY:3|EURJPY:1|EURUSD:1,SHORT:4|LONG:1,london_newyork_overlap:2|new_york:2|tokyo:1
q1_quick,anchor_pullback_diag,none,no_anchor_flip_in_entry_direction,85,19,0.2235294117647059,-521.4899999999998,315.82000000000005,-837.31,0.37718407758177985,-22.0646,-0.2595835294117647,0.3836583396882062,535.3699999999998,5.353699999999998,-0.9740740048938118,14,0.16470588235294117,8,0.09411764705882353,63,0.7411764705882353,0.5533223529411764,0.5755364705882353,0.47058823529411764,0.29411764705882354,0.2,0.08235294117647059,0.0,USDJPY:47|GBPJPY:12|EURJPY:9|EURUSD:8|GBPUSD:6|AUDJPY:3,SHORT:47|LONG:38,london_newyork_overlap:31|new_york:25|tokyo:15|london:14
q1_quick,anchor_pullback_diag,none,post_anchor_pullback_too_old,3,2,0.6666666666666666,41.46,60.33,-18.87,3.197138314785373,1.8184999999999998,0.6061666666666666,3.3051083787552287,18.87,0.1887,2.1971383147853736,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.9512333333333333,0.4079333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,USDJPY:2|GBPJPY:1,SHORT:3,london:2|london_newyork_overlap:1
q1_quick,anchor_pullback_diag,none,post_anchor_retest_missing,3,1,0.3333333333333333,-16.86,30.21,-47.07,0.6418100701083492,-0.6943999999999999,-0.23146666666666663,0.6539247445801146,47.07,0.4707,-0.3581899298916507,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0.7745000000000001,0.8757666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:3,SHORT:3,london_newyork_overlap:2|london:1
