period_id,variant,year,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_diag_first_break,2025,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,anchor_flip_first_break,2025,122,35,0.28688524590163933,-249.90999999999997,806.8999999999999,-1056.8099999999997,0.7635241907249175,-10.601399999999998,-0.0868967213114754,0.762838050965189,275.59999999999997,2.756,-0.9067851959361394,8,0.06557377049180328,23,0.1885245901639344,91,0.7459016393442623,0.6063450819672132,0.5358385245901638,0.5081967213114754,0.3114754098360656,0.23770491803278687,0.1721311475409836,0.00819672131147541,USDJPY:72|EURUSD:18|EURJPY:10|GBPJPY:10|GBPUSD:7|AUDJPY:5,SHORT:77|LONG:45,london_newyork_overlap:53|london:33|tokyo:22|new_york:14
full2025_validation,anchor_flip_first_break_fresh,2025,122,35,0.28688524590163933,-249.90999999999997,806.8999999999999,-1056.8099999999997,0.7635241907249175,-10.601399999999998,-0.0868967213114754,0.762838050965189,275.59999999999997,2.756,-0.9067851959361394,8,0.06557377049180328,23,0.1885245901639344,91,0.7459016393442623,0.6063450819672132,0.5358385245901638,0.5081967213114754,0.3114754098360656,0.23770491803278687,0.1721311475409836,0.00819672131147541,USDJPY:72|EURUSD:18|EURJPY:10|GBPJPY:10|GBPUSD:7|AUDJPY:5,SHORT:77|LONG:45,london_newyork_overlap:53|london:33|tokyo:22|new_york:14
full2025_validation,anchor_pullback_diag,2025,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,anchor_pullback_m5_reconfirm,2025,64,17,0.265625,-132.02,396.77000000000004,-528.7900000000001,0.7503356720059002,-6.016800000000004,-0.09401250000000007,0.7314264288392524,133.26,1.3326,-0.990694882185202,2,0.03125,10,0.15625,52,0.8125,0.5259671875000003,0.49981250000000005,0.421875,0.28125,0.1875,0.15625,0.0,USDJPY:36|EURUSD:13|EURJPY:7|GBPJPY:4|GBPUSD:3|AUDJPY:1,SHORT:36|LONG:28,london_newyork_overlap:33|london:18|tokyo:12|new_york:1
full2025_validation,anchor_pullback_required,2025,73,21,0.2876712328767123,-55.75000000000001,481.07000000000005,-536.82,0.8961476845124996,-2.6655,-0.03651369863013699,0.8816842516434593,112.27000000000001,1.1227,-0.4965707669012203,1,0.0136986301369863,12,0.1643835616438356,60,0.821917808219178,0.577105479452055,0.4670780821917808,0.4657534246575342,0.2876712328767123,0.2054794520547945,0.1643835616438356,0.0,USDJPY:41|EURUSD:15|EURJPY:7|GBPJPY:5|GBPUSD:3|AUDJPY:2,SHORT:42|LONG:31,london_newyork_overlap:35|london:19|tokyo:15|new_york:4
full2025_validation,base,2025,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,2025,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,2025,107,33,0.308411214953271,-53.03999999999999,808.57,-861.6099999999997,0.9384408258957073,-2.5128999999999984,-0.023485046728971948,0.9303820964328061,260.77,2.6077,-0.20339763009548642,8,0.07476635514018691,22,0.205607476635514,77,0.719626168224299,0.6360130841121494,0.505397196261682,0.5327102803738317,0.3364485981308411,0.2523364485981308,0.17757009345794392,0.0,USDJPY:63|EURUSD:20|EURJPY:10|GBPJPY:9|GBPUSD:3|AUDJPY:2,SHORT:67|LONG:40,london_newyork_overlap:47|london:25|tokyo:20|new_york:15
full2025_validation,light_or_anchor_pullback_exhaustion,2025,80,25,0.3125,-78.88999999999999,613.4700000000001,-692.3600000000001,0.8860563868507713,-3.437100000000001,-0.04296375000000001,0.880850282006039,203.51999999999998,2.0351999999999997,-0.387627751572327,8,0.1,17,0.2125,55,0.6875,0.6929387499999999,0.5104574999999998,0.6,0.4125,0.275,0.1875,0.0,USDJPY:44|EURUSD:16|EURJPY:9|GBPJPY:7|AUDJPY:2|GBPUSD:2,SHORT:53|LONG:27,london_newyork_overlap:32|london:20|tokyo:15|new_york:13
full2025_validation,light_or_anchor_pullback_m5pattern,2025,104,32,0.3076923076923077,-34.13000000000008,801.69,-835.8199999999997,0.9591658491062673,-1.6071999999999984,-0.01545384615384614,0.9541028174564645,250.83000000000004,2.5083000000000006,-0.13606825339871656,8,0.07692307692307693,22,0.21153846153846154,74,0.7115384615384616,0.6368240384615386,0.5039596153846152,0.5288461538461539,0.3269230769230769,0.25961538461538464,0.18269230769230768,0.0,USDJPY:61|EURUSD:20|EURJPY:9|GBPJPY:9|GBPUSD:3|AUDJPY:2,SHORT:64|LONG:40,london_newyork_overlap:46|london:24|tokyo:19|new_york:15
full2025_validation,one_anchor_pullback,2025,48,13,0.2708333333333333,-48.59000000000001,325.37,-373.96000000000004,0.8700663172531821,-2.3371000000000013,-0.04868958333333336,0.8504744051541578,90.49000000000001,0.9049000000000001,-0.5369654105426015,1,0.020833333333333332,8,0.16666666666666666,39,0.8125,0.5856145833333336,0.49126249999999994,0.5,0.3125,0.20833333333333334,0.16666666666666666,0.0,USDJPY:29|EURUSD:10|EURJPY:4|GBPJPY:2|GBPUSD:2|AUDJPY:1,SHORT:28|LONG:20,london_newyork_overlap:18|london:14|tokyo:13|new_york:3
full2025_validation,one_light_or_anchor_pullback,2025,60,21,0.35,123.67000000000002,563.25,-439.58,1.2813367305154921,4.995500000000001,0.08325833333333335,1.2759883759474933,92.66,0.9266,1.3346643643427587,3,0.05,15,0.25,42,0.7,0.6987450000000002,0.5043533333333334,0.5833333333333334,0.4,0.3333333333333333,0.2,0.0,USDJPY:38|EURUSD:11|EURJPY:5|GBPJPY:3|GBPUSD:2|AUDJPY:1,SHORT:37|LONG:23,london_newyork_overlap:22|london:15|tokyo:14|new_york:9
q1_quick,anchor_diag_first_break,2025,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,anchor_flip_first_break,2025,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_first_break_fresh,2025,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_pullback_diag,2025,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,anchor_pullback_m5_reconfirm,2025,19,3,0.15789473684210525,-105.72000000000001,64.34,-170.06,0.37833705750911445,-4.5874,-0.24144210526315787,0.36321488062187673,105.72000000000001,1.0572000000000001,-1.0,0,0.0,2,0.10526315789473684,17,0.8947368421052632,0.4149263157894737,0.5249789473684211,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:13|LONG:6,london:8|london_newyork_overlap:6|tokyo:5
q1_quick,anchor_pullback_required,2025,21,4,0.19047619047619047,-99.4,77.21000000000001,-176.60999999999996,0.4371779627427667,-4.2818,-0.20389523809523807,0.42351293857877587,112.27000000000001,1.1227,-0.8853656364122205,0,0.0,2,0.09523809523809523,19,0.9047619047619048,0.4792333333333333,0.4888714285714286,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:8|tokyo:7|london_newyork_overlap:6
