subject_id,subject_type,symbol,market_cluster_id,shock_direction,decision_seconds,horizon_seconds,anchor_msc,server_day,feature_status,feature_reason,primary_population,control_population,episode_class,y_cont,y_rev,continuation_result,reversal_result,continuation_first_touch_msc,reversal_first_touch_msc,continuation_gross_r,reversal_gross_r,continuation_stressed_r,reversal_stressed_r,continuation_mfe,continuation_mae,reversal_mfe,reversal_mae,fold,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
ts15g_economic_path_r3_202503_AUDUSD_mh_160,SHOCK,AUDUSD,4168,SHORT,60,300,1741712401250,2025-03-11,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741712527673.0,1741712499562.0,1.20454545,-1.03409091,1.11931818,-1.12357955,0.00108,0.00027,0.0,0.00091,1,0.54865797979,1.353007366934,-0.004515158947,0.098421808218,1.0,1.0,1.0,-1.0,-1.0,0.00015090803,-0.000135003673,2.382607e-05,0.000135003673,0.010600706714,0.940355329949,0.000193520988,0.000328895599,0.000571430475,0.00015090803,0.000151162145,0.000181781372,0.830162231875,0.559241461815,0.734375,0.00024,1.240175559289,1.917399297652,181.0,195.0,2.0,0.184210526316,250.0,9.0,0.111111111111,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_160,SHOCK,AUDUSD,4168,SHORT,60,600,1741712401250,2025-03-11,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741712527673.0,1741712499562.0,1.20454545,-1.03409091,1.11931818,-1.12357955,0.00108,0.00027,0.0,0.00091,1,0.54865797979,1.353007366934,-0.004515158947,0.098421808218,1.0,1.0,1.0,-1.0,-1.0,0.00015090803,-0.000135003673,2.382607e-05,0.000135003673,0.010600706714,0.940355329949,0.000193520988,0.000328895599,0.000571430475,0.00015090803,0.000151162145,0.000181781372,0.830162231875,0.559241461815,0.734375,0.00024,1.240175559289,1.917399297652,181.0,195.0,2.0,0.184210526316,250.0,9.0,0.111111111111,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_160,SHOCK,AUDUSD,4168,SHORT,60,900,1741712401250,2025-03-11,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741712527673.0,1741712499562.0,1.20454545,-1.03409091,1.11931818,-1.12357955,0.00108,0.00027,0.0,0.00091,1,0.54865797979,1.353007366934,-0.004515158947,0.098421808218,1.0,1.0,1.0,-1.0,-1.0,0.00015090803,-0.000135003673,2.382607e-05,0.000135003673,0.010600706714,0.940355329949,0.000193520988,0.000328895599,0.000571430475,0.00015090803,0.000151162145,0.000181781372,0.830162231875,0.559241461815,0.734375,0.00024,1.240175559289,1.917399297652,181.0,195.0,2.0,0.184210526316,250.0,9.0,0.111111111111,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_169,SHOCK,AUDUSD,4401,LONG,60,900,1741728700000,2025-03-11,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741729456474.0,1741729300727.0,1.20238095,-1.03571429,1.11309524,-1.1235119,0.00102,0.00031,0.0,0.00087,1,-0.121295738707,2.291010250266,0.078398631311,0.338710896857,1.0,1.0,1.0,1.0,1.0,0.000119125618,-0.000293782532,0.000111183469,-0.000293782532,0.053435114504,0.887559808612,0.000171477456,0.000386312194,0.000708555499,0.000119125618,0.000214148936,0.000172756796,0.689556769839,0.769098573116,0.765625,0.00021,1.224650777757,2.153476004725,118.0,387.0,2.0,0.340909090909,250.0,1.0,1.0,0.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_169,SHOCK,AUDUSD,4401,LONG,120,900,1741728700000,2025-03-11,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741729456787.0,1741729300970.0,1.20454545,-1.02272727,1.12073864,-1.10653409,0.00107,0.00031,0.0,0.0009,1,-0.124027850072,2.254322221207,-0.035502528396,0.289387169689,1.0,1.0,1.0,1.0,1.0,-1.5882596e-05,-0.000285848137,0.0,-0.000285848137,0.0,0.887559808612,0.000167086209,0.000386312194,0.000708555499,1.5882596e-05,0.000214001796,0.000171044567,0.092856476751,0.769098573116,0.75,0.00023,1.376534909923,2.358568957555,103.0,163.0,2.0,0.340909090909,250.0,1.0,1.0,0.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_182,SHOCK,AUDUSD,4703,SHORT,60,600,1741793374500,2025-03-12,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741793820204.0,1741793513180.0,1.20535714,-1.00892857,1.1328125,-1.08705357,0.00137,0.00053,3e-05,0.00113,1,17.224687177592,16.109610662931,0.358259701669,-0.012905864742,-1.0,-1.0,-1.0,1.0,1.0,0.000477364955,0.00087534323,0.000509197389,-0.00087534323,0.169312169312,0.824696802646,0.000179654872,0.000277005579,0.000462353356,0.000477364955,0.000387038173,0.000284642367,1.677069225786,0.057425752587,1.0,0.00026,1.447219314222,1.493069567281,115.0,6.0,2.0,0.034482758621,250.0,43.0,-0.06976744186,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_182,SHOCK,AUDUSD,4703,SHORT,60,900,1741793374500,2025-03-12,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741793820204.0,1741793513180.0,1.20535714,-1.00892857,1.1328125,-1.08705357,0.00137,0.00053,3e-05,0.00113,1,17.224687177592,16.109610662931,0.358259701669,-0.012905864742,-1.0,-1.0,-1.0,1.0,1.0,0.000477364955,0.00087534323,0.000509197389,-0.00087534323,0.169312169312,0.824696802646,0.000179654872,0.000277005579,0.000462353356,0.000477364955,0.000387038173,0.000284642367,1.677069225786,0.057425752587,1.0,0.00026,1.447219314222,1.493069567281,115.0,6.0,2.0,0.034482758621,250.0,43.0,-0.06976744186,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_182,SHOCK,AUDUSD,4703,SHORT,120,600,1741793374500,2025-03-12,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741793858408.0,1741793805853.0,1.20192308,-1.01923077,1.125,-1.09615385,0.00127,0.00069,0.0002,0.00106,1,5.200836906286,5.131546403643,0.735777483109,0.241362903306,-1.0,-1.0,-1.0,1.0,1.0,0.004135566556,0.004923340975,0.004676597392,-0.004923340975,0.658100558659,0.691289966924,0.000425393809,0.000277005579,0.000462353356,0.004135566556,0.001889139232,0.00110505555,3.742406031911,0.057480830911,1.0,0.00023,0.540675475228,1.32205911096,185.0,209.0,2.0,0.034482758621,250.0,62.0,-0.032258064516,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_182,SHOCK,AUDUSD,4703,SHORT,120,900,1741793374500,2025-03-12,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1741793858408.0,1741793805853.0,1.20192308,-1.01923077,1.125,-1.09615385,0.00127,0.00069,0.0002,0.00106,1,5.200836906286,5.131546403643,0.735777483109,0.241362903306,-1.0,-1.0,-1.0,1.0,1.0,0.004135566556,0.004923340975,0.004676597392,-0.004923340975,0.658100558659,0.691289966924,0.000425393809,0.000277005579,0.000462353356,0.004135566556,0.001889139232,0.00110505555,3.742406031911,0.057480830911,1.0,0.00023,0.540675475228,1.32205911096,185.0,209.0,2.0,0.034482758621,250.0,62.0,-0.032258064516,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_290,SHOCK,AUDUSD,6764,LONG,60,900,1742419811750,2025-03-19,AVAILABLE,AVAILABLE,True,False,CONT_ONLY,1,0,TP_FIRST,SL_FIRST,1742420540027.0,1742420102950.0,1.20238095,-1.01190476,1.11309524,-1.10119048,0.00102,0.00024,0.0,0.00085,2,0.353800969994,2.041804816308,0.061845225608,0.236844857464,1.0,1.0,-1.0,1.0,-1.0,4.7330557e-05,-0.000465297858,0.00011044145,-0.000465297858,0.042424242424,0.379272326351,0.000220165927,0.000376416327,0.000534743154,4.7330557e-05,0.00019154574,0.000207110609,0.228527920119,0.133109652039,0.7890625,0.00022,0.999246356261,1.464206172421,136.0,203.0,1.0,0.08695652174,250.0,1.0,1.0,1.0,-1.0
