comparison,feature,left_n,right_n,left_mean,right_mean,left_median,right_median,standardized_difference,p_value
CONT_SUCCESS_VS_FAIL,f18,696,9294,0.1177344905070115,0.0460889688641211,0.128903691563,0.000897619767,0.8939463282091087,4.471570817278018e-124
CONT_SUCCESS_VS_FAIL,f19,696,9294,0.0002510381802729,0.0001795213305508,0.00016797858,0.000126256377,0.2522509410185877,5.596195847115069e-10
CONT_SUCCESS_VS_FAIL,f20,696,9294,0.0002516384004568,0.0001775858495639,0.000199098576,0.0001538397689999,0.477699700812101,4.625231642153373e-41
CONT_SUCCESS_VS_FAIL,f21,696,9294,0.0002372262962155,0.0001699683339958,0.000202837412,0.000151569589,0.5316229372218761,1.4192630348316832e-54
CONT_SUCCESS_VS_FAIL,f22,696,9294,1.0371115074511796,1.0390717352343444,0.825016630964,0.873963917555,-0.0023743535184732,0.4730505033215281
CONT_SUCCESS_VS_FAIL,f23,696,9294,0.407059225039454,0.3669246479902833,0.144225757557,0.139483580825,0.0450781808614401,0.2427089981999525
CONT_SUCCESS_VS_FAIL,f24,696,9294,0.6061983656609196,0.594941124650312,0.65625,0.640625,0.0361863257437443,0.4487084562907322
CONT_SUCCESS_VS_FAIL,f25,696,9294,0.0127636781609195,0.0058108349472778,0.017,0.00026,0.8029123266212589,2.3991195853052222e-52
CONT_SUCCESS_VS_FAIL,f26,696,9294,0.5306624080496509,1.117226395794524,0.453924325939,0.951120109083,-0.9446093596996058,2.925684093283233e-160
CONT_SUCCESS_VS_FAIL,f27,696,9294,0.8963370273803392,1.7479843291109147,0.7611135940065,1.463197593845,-0.8020941933608532,1.3444709284178108e-117
CONT_SUCCESS_VS_FAIL,f28,696,9294,144.41091954022988,96.7232623197762,144.5,89.0,0.9932033319830844,1.3286604908472982e-114
CONT_SUCCESS_VS_FAIL,f29,696,9294,345.96264367816093,341.62642565095763,263.0,248.0,0.0164190098998804,0.2853439272395316
