subject_id,subject_type,symbol,market_cluster_id,shock_direction,decision_seconds,horizon_seconds,anchor_msc,server_day,feature_status,feature_reason,primary_population,control_population,episode_class,y_cont,y_rev,continuation_result,reversal_result,continuation_first_touch_msc,reversal_first_touch_msc,continuation_gross_r,reversal_gross_r,continuation_stressed_r,reversal_stressed_r,continuation_mfe,continuation_mae,reversal_mfe,reversal_mae,fold,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
ts15g_economic_path_r3_202503_EURUSD_mh_100,SHOCK,EURUSD,5101,SHORT,60,900,1741864677250,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741864865172.0,1741865024741.0,-1.01315789,1.21052632,-1.10032895,1.12335526,0.0003,0.00077,0.00092,0.00069,1,-1.926986998374,-1.572964610978,0.123047246457,0.098677388283,1.0,-1.0,-1.0,1.0,1.0,-0.000919819412,-0.000919819412,-0.000156429002,0.000919819412,0.071129707113,0.188976377953,0.000284318041,0.000513643243,0.000749360097,0.000919819412,0.000416704427,0.00026376937,3.487210867026,1.536994432798,1.0,0.0002,0.703437599108,1.463804221712,83.0,248.0,2.0,1.166666666666,250.0,39.0,0.589743589744,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_100,SHOCK,EURUSD,5101,SHORT,120,300,1741864677250,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741864859793.0,1741864923232.0,-1.11111111,1.20833333,-1.20138889,1.11805556,0.0,0.0008,0.00088,0.0003,1,-1.939394223563,-1.772024194123,-0.208704942675,-0.046451158218,1.0,-1.0,-1.0,1.0,1.0,-0.000142647773,-0.00115440261,-0.000262272153,0.00115440261,0.11377245509,0.136482939633,0.000352581038,0.000513643243,0.000749360097,0.000142647773,0.000419549559,0.000266158851,0.535949761716,1.537277374227,1.0,0.00018,0.510520931817,1.317666320766,210.0,260.0,2.0,1.166666666666,250.0,42.0,0.52380952381,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_100,SHOCK,EURUSD,5101,SHORT,120,600,1741864677250,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741864859793.0,1741864923232.0,-1.11111111,1.20833333,-1.20138889,1.11805556,0.0,0.0008,0.00088,0.0003,1,-1.939394223563,-1.772024194123,-0.208704942675,-0.046451158218,1.0,-1.0,-1.0,1.0,1.0,-0.000142647773,-0.00115440261,-0.000262272153,0.00115440261,0.11377245509,0.136482939633,0.000352581038,0.000513643243,0.000749360097,0.000142647773,0.000419549559,0.000266158851,0.535949761716,1.537277374227,1.0,0.00018,0.510520931817,1.317666320766,210.0,260.0,2.0,1.166666666666,250.0,42.0,0.52380952381,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_100,SHOCK,EURUSD,5101,SHORT,120,900,1741864677250,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741864859793.0,1741864923232.0,-1.11111111,1.20833333,-1.20138889,1.11805556,0.0,0.0008,0.00088,0.0003,1,-1.939394223563,-1.772024194123,-0.208704942675,-0.046451158218,1.0,-1.0,-1.0,1.0,1.0,-0.000142647773,-0.00115440261,-0.000262272153,0.00115440261,0.11377245509,0.136482939633,0.000352581038,0.000513643243,0.000749360097,0.000142647773,0.000419549559,0.000266158851,0.535949761716,1.537277374227,1.0,0.00018,0.510520931817,1.317666320766,210.0,260.0,2.0,1.166666666666,250.0,42.0,0.52380952381,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_106,SHOCK,EURUSD,5172,LONG,60,300,1741879801750,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741879890971.0,1741879948675.0,-1.02631579,1.21052632,-1.11348684,1.12335526,0.0,0.00078,0.00093,0.00022,1,2.034075297764,1.923321541401,0.436063706398,0.141914158966,-1.0,-1.0,-1.0,-1.0,-1.0,0.000285323775,0.00094832554,0.000736485525,0.00094832554,0.298507462687,0.429657794677,0.000412288241,0.000717207619,0.00100641308,0.000285323775,0.000208291762,0.000194578452,1.466368818921,8.086292938502,0.6171875,0.00018,0.436587761185,1.03596635511,201.0,232.0,2.0,5.017857142856,250.0,15.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_106,SHOCK,EURUSD,5172,LONG,60,600,1741879801750,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741879890971.0,1741879948675.0,-1.02631579,1.21052632,-1.11348684,1.12335526,0.0,0.00078,0.00093,0.00022,1,2.034075297764,1.923321541401,0.436063706398,0.141914158966,-1.0,-1.0,-1.0,-1.0,-1.0,0.000285323775,0.00094832554,0.000736485525,0.00094832554,0.298507462687,0.429657794677,0.000412288241,0.000717207619,0.00100641308,0.000285323775,0.000208291762,0.000194578452,1.466368818921,8.086292938502,0.6171875,0.00018,0.436587761185,1.03596635511,201.0,232.0,2.0,5.017857142856,250.0,15.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_106,SHOCK,EURUSD,5172,LONG,60,900,1741879801750,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741879890971.0,1741879948675.0,-1.02631579,1.21052632,-1.11348684,1.12335526,0.0,0.00078,0.00093,0.00022,1,2.034075297764,1.923321541401,0.436063706398,0.141914158966,-1.0,-1.0,-1.0,-1.0,-1.0,0.000285323775,0.00094832554,0.000736485525,0.00094832554,0.298507462687,0.429657794677,0.000412288241,0.000717207619,0.00100641308,0.000285323775,0.000208291762,0.000194578452,1.466368818921,8.086292938502,0.6171875,0.00018,0.436587761185,1.03596635511,201.0,232.0,2.0,5.017857142856,250.0,15.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_106,SHOCK,EURUSD,5172,LONG,120,600,1741879801750,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741880115944.0,1741880243028.0,-1.01388889,1.20833333,-1.10416667,1.11805556,0.0,0.00073,0.00087,0.00025,1,-0.086803438822,-0.186250973016,0.28957233153,0.095485947358,-1.0,-1.0,-1.0,-1.0,-1.0,-0.000708857526,-5.5253707e-05,0.000193412019,-5.5253707e-05,0.064220183486,0.262357414449,0.000453196224,0.000717207614,0.00100641308,0.000708857526,0.000355681147,0.00026367989,2.688326088424,8.092846272559,0.7734375,0.00018,0.397178949511,1.036805928156,137.0,236.0,2.0,5.017857142856,250.0,15.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_106,SHOCK,EURUSD,5172,LONG,120,900,1741879801750,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741880115944.0,1741880243028.0,-1.01388889,1.20833333,-1.10416667,1.11805556,0.0,0.00073,0.00087,0.00025,1,-0.086803438822,-0.186250973016,0.28957233153,0.095485947358,-1.0,-1.0,-1.0,-1.0,-1.0,-0.000708857526,-5.5253707e-05,0.000193412019,-5.5253707e-05,0.064220183486,0.262357414449,0.000453196224,0.000717207614,0.00100641308,0.000708857526,0.000355681147,0.00026367989,2.688326088424,8.092846272559,0.7734375,0.00018,0.397178949511,1.036805928156,137.0,236.0,2.0,5.017857142856,250.0,15.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_109,SHOCK,EURUSD,5234,SHORT,60,900,1741884650500,2025-03-13,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741885286399.0,1741885401434.0,-1.0,1.20833333,-1.09027778,1.11805556,0.00016,0.00072,0.00094,0.00052,1,2.135464702751,3.281163301025,0.593014559121,0.363446569783,1.0,-1.0,-1.0,1.0,1.0,-0.000248901837,-5.5316874e-05,0.000378080554,5.5316874e-05,0.2,0.349865951743,0.00026740764,0.00079300168,0.001271119483,0.000248901837,0.00013611139,0.000156863399,1.58674259324,0.084160673466,0.125,0.00018,0.673129609448,1.00992808158,98.0,236.0,1.0,0.078947368422,250.0,2.0,-1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_117,SHOCK,EURUSD,5422,SHORT,120,900,1741946401250,2025-03-14,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741946819738.0,1741947178773.0,-1.01388889,1.20833333,-1.10416667,1.11805556,0.0,0.00073,0.00087,0.00028,1,-2.42719345455,-3.642188574852,-0.320119025551,-0.265475990851,-1.0,-1.0,-1.0,1.0,1.0,-0.000193801133,-0.000249165987,-0.000406016431,0.000249165987,0.338461538461,0.012096774193,0.000161252588,0.000295259273,0.000541049829,0.000193801133,0.00011996145,0.000108973455,1.778425155069,0.516742037393,0.71875,0.00018,1.1162611519,1.550226112182,52.0,281.0,2.0,0.333333333333,250.0,1.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_12,SHOCK,EURUSD,1566,SHORT,60,600,1741205248750,2025-03-05,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741205576798.0,1741205763329.0,-1.02777778,1.20833333,-1.11805556,1.11805556,0.0,0.00074,0.00088,0.00021,-1,-4.131771168758,-3.772555718899,-0.386362030637,-0.088277465063,1.0,1.0,1.0,-1.0,-1.0,-0.000695845829,-0.001048222987,-0.000853503591,0.001048222987,0.340740740741,0.89623655914,0.000348914007,0.00080405693,0.001595169894,0.000695845829,0.00033354361,0.000228775073,3.041615587949,0.554263895648,0.6328125,0.00018,0.515886426489,1.108527791299,159.0,213.0,1.0,0.499999999998,250.0,20.0,0.4,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_12,SHOCK,EURUSD,1566,SHORT,60,900,1741205248750,2025-03-05,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741205576798.0,1741205763329.0,-1.02777778,1.20833333,-1.11805556,1.11805556,0.0,0.00074,0.00088,0.00021,-1,-4.131771168758,-3.772555718899,-0.386362030637,-0.088277465063,1.0,1.0,1.0,-1.0,-1.0,-0.000695845829,-0.001048222987,-0.000853503591,0.001048222987,0.340740740741,0.89623655914,0.000348914007,0.00080405693,0.001595169894,0.000695845829,0.00033354361,0.000228775073,3.041615587949,0.554263895648,0.6328125,0.00018,0.515886426489,1.108527791299,159.0,213.0,1.0,0.499999999998,250.0,20.0,0.4,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_12,SHOCK,EURUSD,1566,SHORT,120,900,1741205248750,2025-03-05,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741205656316.0,1741205887563.0,-1.01388889,1.20833333,-1.10416667,1.11805556,3e-05,0.00073,0.00093,0.00039,-1,-3.127854100928,-3.029870491261,-0.712361660187,-0.237634817921,1.0,1.0,1.0,-1.0,-1.0,-0.000557025498,-0.001531074139,-0.001568162,0.001531074139,0.539936102236,0.90376344086,0.000370420149,0.00080405693,0.001595169894,0.000557025498,0.000414977655,0.000267145377,2.085102522108,0.554191849833,0.765625,0.00018,0.485934689319,1.10838369967,180.0,321.0,1.0,0.499999999998,250.0,20.0,0.4,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_123,SHOCK,EURUSD,5563,LONG,120,900,1741970022500,2025-03-14,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741970696678.0,1741970742826.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.00087,0.00027,1,1.522532431329,0.989737753732,0.173970239744,-0.007449445125,-1.0,1.0,1.0,1.0,1.0,0.000201925637,0.00023864377,0.0003212645,0.00023864377,0.195530726257,0.813186813187,0.000279082299,0.000705211062,0.001108463359,0.000201925637,0.000108761749,0.000135066866,1.495004975816,0.681208675013,0.203125,0.00018,0.644971037224,1.226175615027,135.0,495.0,2.0,0.555555555554,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_129,SHOCK,EURUSD,5859,LONG,60,600,1742225402250,2025-03-17,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1742225508934.0,1742225797022.0,-1.03947368,1.21052632,-1.12664474,1.12335526,0.0,0.00079,0.00092,0.00017,2,0.245953757491,-0.113762215192,0.021072273653,-0.039167493344,-1.0,1.0,1.0,1.0,1.0,0.000220175407,0.00033945733,-0.000174271157,0.00033945733,0.107344632768,0.747113163972,0.00031110629,0.000400446182,0.000715549517,0.000220175407,0.000145348514,0.000129198962,1.704157710386,2.057579572987,0.78125,0.00021,0.675010459609,1.838688129049,212.0,213.0,2.0,0.712121212122,250.0,7.0,-0.142857142857,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_129,SHOCK,EURUSD,5859,LONG,60,900,1742225402250,2025-03-17,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1742225508934.0,1742225797022.0,-1.03947368,1.21052632,-1.12664474,1.12335526,0.0,0.00079,0.00092,0.00017,2,0.245953757491,-0.113762215192,0.021072273653,-0.039167493344,-1.0,1.0,1.0,1.0,1.0,0.000220175407,0.00033945733,-0.000174271157,0.00033945733,0.107344632768,0.747113163972,0.00031110629,0.000400446182,0.000715549517,0.000220175407,0.000145348514,0.000129198962,1.704157710386,2.057579572987,0.78125,0.00021,0.675010459609,1.838688129049,212.0,213.0,2.0,0.712121212122,250.0,7.0,-0.142857142857,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_136,SHOCK,EURUSD,6112,SHORT,60,600,1742312259750,2025-03-18,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1742312421278.0,1742312610471.0,-1.01388889,1.20833333,-1.10416667,1.11805556,0.0,0.00073,0.00087,0.00022,2,-6.206507880096,-8.274175688871,-1.221809914367,-0.698849433688,-1.0,-1.0,1.0,1.0,-1.0,-0.000633065296,-0.001348222065,-0.001916315394,0.001348222065,0.743772241993,0.01935483871,0.000277763576,0.000490920403,0.000733423647,0.000633065296,0.000346463438,0.000236620925,2.675440879892,0.105663909942,1.0,0.00018,0.648033130679,0.950975189467,93.0,234.0,2.0,0.111111111112,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_136,SHOCK,EURUSD,6112,SHORT,60,900,1742312259750,2025-03-18,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1742312421278.0,1742312610471.0,-1.01388889,1.20833333,-1.10416667,1.11805556,0.0,0.00073,0.00087,0.00022,2,-6.206507880096,-8.274175688871,-1.221809914367,-0.698849433688,-1.0,-1.0,1.0,1.0,-1.0,-0.000633065296,-0.001348222065,-0.001916315394,0.001348222065,0.743772241993,0.01935483871,0.000277763576,0.000490920403,0.000733423647,0.000633065296,0.000346463438,0.000236620925,2.675440879892,0.105663909942,1.0,0.00018,0.648033130679,0.950975189467,93.0,234.0,2.0,0.111111111112,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_136,SHOCK,EURUSD,6112,SHORT,120,900,1742312259750,2025-03-18,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1742312489227.0,1742313156131.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.00088,0.0002,2,-4.443418217903,-6.646604561704,-1.42910546629,-0.794527544459,-1.0,-1.0,1.0,1.0,-1.0,-9.1781853e-05,-0.00122001015,-0.001971455802,0.00122001015,0.74912891986,0.063709677419,0.00029149475,0.000490920403,0.000733423647,9.1781853e-05,0.000334727119,0.000237616392,0.386260612119,0.105637243175,1.0,0.00019,0.651812769594,1.003553810158,102.0,223.0,2.0,0.111111111112,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_14,SHOCK,EURUSD,1685,LONG,60,300,1741252197500,2025-03-06,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741252391735.0,1741252485947.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.00087,0.00026,-1,3.083713664583,3.078248702289,0.796688947931,0.286060113556,-1.0,1.0,1.0,1.0,1.0,0.000231193561,0.00106393323,0.001313890414,0.00106393323,0.633928571429,0.853185595568,0.000269876713,0.000491577215,0.00078122056,0.000231193561,0.000238370433,0.000167541155,1.37992101338,0.101107519782,0.90625,0.00018,0.666971218716,0.909967678031,91.0,206.0,1.0,0.111111111112,250.0,4.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_14,SHOCK,EURUSD,1685,LONG,60,600,1741252197500,2025-03-06,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741252391735.0,1741252485947.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.00087,0.00026,-1,3.083713664583,3.078248702289,0.796688947931,0.286060113556,-1.0,1.0,1.0,1.0,1.0,0.000231193561,0.00106393323,0.001313890414,0.00106393323,0.633928571429,0.853185595568,0.000269876713,0.000491577215,0.00078122056,0.000231193561,0.000238370433,0.000167541155,1.37992101338,0.101107519782,0.90625,0.00018,0.666971218716,0.909967678031,91.0,206.0,1.0,0.111111111112,250.0,4.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_14,SHOCK,EURUSD,1685,LONG,60,900,1741252197500,2025-03-06,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741252391735.0,1741252485947.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.00087,0.00026,-1,3.083713664583,3.078248702289,0.796688947931,0.286060113556,-1.0,1.0,1.0,1.0,1.0,0.000231193561,0.00106393323,0.001313890414,0.00106393323,0.633928571429,0.853185595568,0.000269876713,0.000491577215,0.00078122056,0.000231193561,0.000238370433,0.000167541155,1.37992101338,0.101107519782,0.90625,0.00018,0.666971218716,0.909967678031,91.0,206.0,1.0,0.111111111112,250.0,4.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_14,SHOCK,EURUSD,1685,LONG,120,600,1741252197500,2025-03-06,AVAILABLE,AVAILABLE,True,False,REV_ONLY,0,1,SL_FIRST,TP_FIRST,1741252471791.0,1741252578388.0,-1.0,1.20833333,-1.09027778,1.11805556,0.0,0.00072,0.0009,0.00017,-1,1.955487109883,2.122157587191,0.830312055338,0.320822556693,1.0,1.0,1.0,1.0,1.0,5.5478502e-05,0.000999084256,0.001286042913,0.000999084256,0.628959276018,0.797783933518,0.00028131409,0.000491577215,0.00078122056,5.5478502e-05,0.000233538639,0.000166770346,0.332664071088,0.101126220886,0.8984375,0.00018,0.639854191955,0.910135987968,115.0,224.0,1.0,0.111111111112,250.0,4.0,1.0,1.0,1.0
