kind,side,context,horizon,expression,test_trades,test_tpd,test_expectancy,test_hit_rate,test_spread_mean_atr,test_spread_floor_atr,test_net_mean_after_spread,test_net_floor_after_spread,rule_a,rule_b
single,long,late,3,(close_vs_ema20 <= -1.7154655841262514),384,4.410096901543247,0.1607089176839336,0.5885416666666666,0.228230669995422,0.2604194635878253,-0.06752175231148838,-0.0997105459038917,,
single,long,late,6,(ema_gap_50_100 <= -1.0509283051126117),1341,16.12492171516847,0.1708952546969031,0.5555555555555556,0.23469263313353314,0.2706089796934968,-0.06379737843663005,-0.0997137249965937,,
single,long,late,6,(stoch_d <= 12.68956804600194),332,3.8125922086207584,0.1702024061976174,0.5753012048192772,0.2385252489941055,0.270103427735967,-0.06832284279648809,-0.09990102153834962,,
single,short,late,12,(stoch_k >= 91.83829208396908),376,4.314434838041356,0.1982268584930462,0.5718085106382979,0.2607201403651279,0.29867944147704417,-0.062493281872081724,-0.10045258298399798,,
single,short,ny,12,(ret_1 >= 0.0012003342236763),1733,19.63430369787569,0.0819299906209198,0.5124062319676861,0.14660228723802307,0.1827103837620333,-0.06467229661710328,-0.1007803931411135,,
single,long,late,12,(close_location <= 0.0402909045074352),374,4.244138854958824,0.2103677885117197,0.5347593582887701,0.26355374388726377,0.311152697945901,-0.053185955375544075,-0.10078490943418131,,
single,short,late,3,(ema_gap_10_20 >= 0.5273471702906508),665,7.631190979001474,0.153440499030019,0.6,0.21666019422655936,0.2543461290813881,-0.06321969519654036,-0.1009056300513691,,
single,short,late,12,(macd_line_atr >= 0.9664991804238436),241,3.01080119724114,0.1171472062935414,0.5933609958506224,0.1928349025371223,0.2189310526447819,-0.07568769624358089,-0.1017838463512405,,
single,short,ny,6,(bb_z >= 1.226781177201727),1789,20.28073213934265,0.1746396600512011,0.5382895472330911,0.23545322664405402,0.2766209914770428,-0.06081356659285292,-0.10198133142584168,,
single,long,late,3,(roc_atr_6 <= -2.0738043374141064),378,4.294776708221556,0.1727985125491571,0.5608465608465608,0.24149748012713038,0.2752787447927959,-0.06869896757797328,-0.10248023224363881,,
single,long,all,12,(bb_width >= 0.0091905377206242),9559,107.5681631696167,0.0503503072461561,0.5140705094675175,0.12491843937807283,0.15300647434758774,-0.07456813213191674,-0.10265616710143163,,
single,short,asia,12,(rsi14 <= 29.75139177227633),897,10.173512385303036,0.1541893076708393,0.4280936454849498,0.21617881716911921,0.2572516926272015,-0.061989509498279916,-0.10306238495636219,,
pair,short,all,6,(rsi7 >= 70.3669) & (ret_6 >= 0.0017),3749,42.13839128907622,0.120942891706334,0.5457455321419045,0.1780036605322189,0.2240129341870555,-0.057060768825884886,-0.1030700424807215,all:rsi7 >= 70.3669,all:ret_6 >= 0.0017
single,short,asia,12,(ret_12 <= -0.0022702622128339),2126,24.1105729474306,0.1077036641430435,0.480244590780809,0.16674785640651152,0.2108829880069794,-0.05904419226346802,-0.10317932386393591,,
single,short,asia,12,(atr_pct >= 0.0025187859570965),1513,17.778212974296206,0.0188306640743818,0.518836748182419,0.10044463314128152,0.122169135526566,-0.08161396906689972,-0.1033384714521842,,
single,long,late,12,(macd_line_atr <= -0.5864360086616169),928,10.902504691196867,0.1388752569949816,0.5862068965517241,0.21238394814455147,0.2424671708228278,-0.07350869114956987,-0.10359191382784619,,
single,short,all,12,(macd_line_atr <= -0.5864360086616169),5313,59.98447606727037,0.1382554336035231,0.4551101072840203,0.21238394814455147,0.2424671708228278,-0.07412851454102837,-0.10421173721930468,,
single,short,london,12,(rsi14 <= 36.51519587286333),2161,24.55778716016257,0.1560552297474076,0.4715409532623785,0.22207760865451323,0.2609069341321797,-0.06602237890710563,-0.1048517043847721,,
single,long,late,3,(range_compression_24 >= 0.0144867314740102),1256,14.257538134090105,0.0211290811037313,0.5031847133757962,0.10388732051477252,0.12600983859264203,-0.08275823941104123,-0.10488075748891074,,
single,long,london,12,(breakout_followthrough_up >= 0.1418608562582516),810,9.190403025647086,0.163055264822298,0.5024691358024691,0.23579830633311746,0.2679662317728349,-0.07274304151081945,-0.1049109669505369,,
single,short,late,12,(stoch_d >= 88.17417392460084),385,4.41805793521138,0.1908134260152837,0.587012987012987,0.25675824893117344,0.2960275054599466,-0.06594482291588974,-0.1052140794446629,,
single,short,ny,3,(spread_atr <= 0.1217566786947735),3315,37.58444216990788,0.0026212483778814,0.5007541478129713,0.09040781342519408,0.1079710436231964,-0.08778656504731268,-0.105349795245315,,
single,short,ny,12,(upper_wick_share >= 0.4406962077052424),2034,23.020080952568083,0.1672909606837165,0.507866273352999,0.22865338939482446,0.2727194619968927,-0.061362428711107975,-0.10542850131317619,,
single,short,ny,12,(spread_atr <= 0.1217566786947735),3315,37.58444216990788,0.0023938787080174,0.4874811463046757,0.09040781342519408,0.1079710436231964,-0.08801393471717668,-0.105577164915179,,
single,short,all,6,(ret_3 >= 0.0012041529462039),6364,71.52236010302036,0.1076394718557897,0.5309553739786298,0.17030817963385275,0.21347224102788678,-0.06266870777806305,-0.10583276917209708,,
single,short,asia,6,(ema50_slope_6 <= -0.4160192354004446),1514,17.21677327647477,0.1350519140285407,0.4332892998678996,0.21382384944586968,0.24142647567983566,-0.07877193541732899,-0.10637456165129497,,
single,short,ny,3,(high_break_12 >= -0.1134786897088242),809,9.16749950816447,0.1819629502325823,0.5822002472187886,0.24729974217617218,0.28844636655380207,-0.06533679194358988,-0.10648341632121977,,
single,long,late,3,(ret_12 <= -0.003978727917854),749,8.506329113924052,0.0655811903642562,0.5460614152202937,0.1393411559136197,0.1741620111731854,-0.0737599655493635,-0.10858082080892918,,
pair,short,all,12,(tick_volume_z >= 0.8232) & (ret_1 >= 0.0007),1685,18.945149326566465,0.0862706623511,0.5121661721068249,0.15780187638420673,0.1951813964437341,-0.07153121403310674,-0.10891073409263412,all:tick_volume_z >= 0.8232,all:ret_1 >= 0.0007
single,long,ny,3,(range_compression_12 >= 0.009998277259564),3360,38.0886404786271,0.0186755711910561,0.5023809523809524,0.10508591126688216,0.1275980713150645,-0.08641034007582606,-0.1089225001240084,,
single,long,late,3,(stoch_k <= 8.865753494455788),320,3.674934205279528,0.1683543613725586,0.55,0.24000774493347474,0.27760467470770495,-0.07165338356091613,-0.10925031333514634,,
single,long,ny,3,(range_compression_24 >= 0.0144867314740102),3321,37.64654018735732,0.0162260649307428,0.5019572417946402,0.10388732051477252,0.12600983859264203,-0.08766125558402972,-0.10978377366189923,,
single,short,all,6,(high_break_24 >= -0.9288411221762012),4454,50.056661203465225,0.1684885882616276,0.5577009429726089,0.23373606080300047,0.27833436603967565,-0.06524747254137286,-0.10984577777804805,,
single,long,late,12,(tick_volume_rel10 <= 0.7119958488402262),524,5.947505320406715,0.1218888700219515,0.5381679389312977,0.1963520987642368,0.232917742333579,-0.07446322874228528,-0.1110288723116275,,
single,long,all,12,(atr_pct >= 0.0019542267425278),11012,124.16631430584918,0.0394035434329991,0.5087177624409734,0.12217689261040632,0.1504760016721483,-0.08277334917740722,-0.11107245823914921,,
single,short,all,6,(high_break_12 >= -0.1134786897088242),2235,25.1182392882229,0.1771677199138283,0.5633109619686801,0.24729974217617218,0.28844636655380207,-0.07013202226234388,-0.11127864663997378,,
single,short,late,3,(macd_line_atr >= 0.6596822978898014),593,6.726162813595368,0.1413719379264169,0.6070826306913997,0.2127397064032706,0.2526958762140454,-0.07136776847685372,-0.11132393828762849,,
single,short,ny,6,(body_atr >= 0.5577033136898673),1712,19.39332913782253,0.1675557024112144,0.5186915887850467,0.2400961995426007,0.2789419443490283,-0.0725404971313863,-0.1113862419378139,,
single,long,late,3,(ema20_slope_3 <= -0.5141696760299509),397,4.559215248424914,0.1369621780686013,0.5768261964735516,0.22140969472274286,0.24860004059315052,-0.08444751665414155,-0.11163786252454921,,
single,short,asia,12,(stoch_spread >= 15.295412263773596),787,8.920303829351804,0.1717193469693475,0.5209656925031766,0.24257910187711293,0.2833814888160221,-0.07085975490776542,-0.11166214184667458,,
single,short,ny,3,(stoch_k >= 91.83829208396908),692,7.841668306118435,0.1869065356676718,0.5780346820809249,0.2607201403651279,0.29867944147704417,-0.07381360469745613,-0.11177290580937238,,
single,short,ny,3,(ema_gap_20_50 >= 1.5873453538050046),615,7.210845580751537,0.1224333067082029,0.5349593495934959,0.20358132114531266,0.23460018771868285,-0.08114801443710976,-0.11216688101047995,,
single,long,late,6,(body_atr <= -0.5541679015951613),698,7.919943266882043,0.1644579225552713,0.5573065902578797,0.23624576700884986,0.2767245751965488,-0.07178784445357855,-0.1122666526412775,,
single,long,all,6,(range_compression_12 >= 0.009998277259564),6042,68.09752279575784,0.0151456341757907,0.5152267461105594,0.10508591126688216,0.1275980713150645,-0.08994027709109145,-0.1124524371392738,,
single,short,late,3,(ret_24 >= 0.0057720307236948),711,8.064589815288882,0.0594489298419774,0.569620253164557,0.1369359641906783,0.1719170055835105,-0.0774870343487009,-0.1124680757415331,,
single,short,asia,6,(rsi7 >= 79.65681343740665),804,9.114426294036608,0.1563655678735569,0.5485074626865671,0.22538914089517736,0.2689062698044863,-0.06902357302162046,-0.11254070193092938,,
single,short,ny,3,(roc_atr_6 >= 2.1092413317187098),772,8.758558203663581,0.1687555528347059,0.5764248704663213,0.24426467219776055,0.2813985528639832,-0.07550911936305466,-0.1126430000292773,,
single,long,late,3,(stoch_k <= 18.887709864485448),736,8.360007887990534,0.1620417080521509,0.5652173913043478,0.23662771636055316,0.2746853957055615,-0.07458600830840226,-0.1126436876534106,,
single,short,ny,3,(macd_hist >= 0.1951514590809691),1766,20.03419072753772,0.156466979937557,0.5594563986409966,0.2354601656488457,0.269459325698741,-0.07899318571128869,-0.11299234576118397,,
single,long,london,6,(bb_width >= 0.0091905377206242),2664,29.96765877665808,0.0397741757144939,0.5063813813813813,0.12491843937807283,0.15300647434758774,-0.08514426366357893,-0.11323229863309384,,
single,short,ny,12,(ret_24 <= -0.0032161800981995),2930,33.21027982211027,0.0865572516563503,0.4948805460750853,0.16065767937578115,0.2004408826838759,-0.07410042771943086,-0.11388363102752559,,
single,short,ny,3,(macd_hist >= 0.2913699637763213),897,10.18434124418513,0.1550732305216109,0.5629877369007804,0.2421703633343315,0.2691851456193432,-0.0870971328127206,-0.1141119150977323,,
single,short,ny,3,(rsi7 >= 79.65681343740665),874,9.917339742326936,0.1545274976258883,0.5766590389016019,0.22538914089517736,0.2689062698044863,-0.07086164326928907,-0.11437877217859799,,
single,short,london,6,(tick_volume_change_3 <= -0.3327824130637644),836,9.401327606403749,0.1434526537892162,0.5358851674641149,0.2186925056819488,0.2580673771969974,-0.0752398518927326,-0.1146147234077812,,
single,short,all,6,(high_break_12 >= -0.5777720755023213),4708,52.911261999531725,0.1695037111860069,0.5448173322005098,0.24307426883224223,0.2842859469141773,-0.07357055764623532,-0.1147822357281704,,
single,long,late,6,(adx14 <= 16.342001468755477),395,4.700826446280992,0.1907837046285602,0.5341772151898734,0.27143485004308626,0.305642605787923,-0.08065114541452606,-0.11485890115936281,,
pair,short,all,3,(rsi7 >= 70.3669) & (ret_3 >= 0.0012),2642,29.690026533479006,0.1063679738642781,0.5681302043906131,0.17775060759625433,0.22132844052276426,-0.07138263373197623,-0.11496046665848617,all:rsi7 >= 70.3669,all:ret_3 >= 0.0012
single,short,ny,12,(tick_acceleration_3 <= -4.289412382515982e+16),606,6.973588524393655,0.3254137042461558,0.5132013201320133,0.389916539301245,0.4409032058497327,-0.06450283505508919,-0.1154895016035769,,
single,short,late,3,(ema_gap_10_20 >= 0.767140635056935),281,3.2334984817004955,0.1132935757596198,0.608540925266904,0.20143859232929773,0.2290129447855241,-0.08814501656967792,-0.11571936902590428,,
single,short,ny,3,(ret_3 >= 0.0020490668046029),1716,19.445524296675192,0.0654770495943348,0.5501165501165501,0.14451559100291692,0.1813422554752534,-0.07903854140858212,-0.1158652058809186,,
single,long,ny,12,(bb_width >= 0.0127187110629336),2972,33.68898335104499,0.013417130140119,0.5104306864064603,0.10570995977979626,0.12937506157549394,-0.09229282963967726,-0.11595793143537494,,
single,short,london,6,(ret_3 <= -0.0020285639190633),1221,13.852044433939968,0.0727787764309717,0.4815724815724815,0.14908457990456403,0.1888239334173363,-0.07630580347359232,-0.1160451569863646,,
single,short,london,6,(ret_24 <= -0.0032161800981995),2399,27.26136363636364,0.0843271083831393,0.4635264693622342,0.16065767937578115,0.2004408826838759,-0.07633057099264186,-0.11611377430073659,,
single,long,ny,6,(bb_width >= 0.0127187110629336),2972,33.68898335104499,0.013210669928829,0.5148048452220727,0.10570995977979626,0.12937506157549394,-0.09249928985096727,-0.11616439164666495,,
single,short,all,6,(ret_6 >= 0.0016806573019202),6412,72.06181222196207,0.0925518178591642,0.5311915159076731,0.1670095007797598,0.2089327173939092,-0.07445768292059558,-0.116380899534745,,
single,long,late,3,(ema_gap_10_20 <= -0.7119073789103236),422,4.95883144967155,0.1108343837228881,0.5758293838862559,0.21036720298060313,0.22745654491224399,-0.09953281925771502,-0.11662216118935588,,
single,long,asia,6,(atr_pct >= 0.0019542267425278),2839,32.57627793936013,0.0337075355960892,0.5206058471292708,0.12217689261040632,0.1504760016721483,-0.08846935701431712,-0.1167684660760591,,
single,short,late,12,(close_vs_ema20 >= 1.196650857257081),677,7.692878279739593,0.1616195266293046,0.5908419497784343,0.23574433625887747,0.2784342285545468,-0.07412480962957288,-0.11681470192524221,,
single,long,ny,6,(range_compression_24 >= 0.0144867314740102),3321,37.64654018735732,0.0090422729107141,0.5112917795844625,0.10388732051477252,0.12600983859264203,-0.09484504760405842,-0.11696756568192793,,
single,short,late,6,(low_break_24 >= 5.73356252078119),304,3.4945318112876187,0.1794503444449436,0.5888157894736842,0.2558105099099185,0.2967634459781099,-0.0763601654649749,-0.11731310153316629,,
single,short,late,6,(close_vs_ema20 >= 1.196650857257081),677,7.692878279739593,0.1607468565358424,0.5923190546528804,0.23574433625887747,0.2784342285545468,-0.07499747972303508,-0.11768737201870441,,
single,long,london,6,(stoch_d <= 12.68956804600194),906,10.387261146496815,0.152337193581374,0.5728476821192053,0.2385252489941055,0.270103427735967,-0.0861880554127315,-0.11776623415459303,,
single,long,late,6,(atr_pct >= 0.0025187859570965),1493,16.9518628030751,0.0040749690686641,0.492967180174146,0.10044463314128152,0.122169135526566,-0.09636966407261742,-0.1180941664579019,,
single,short,ny,6,(body_atr >= 0.8702101274667119),850,9.63172804532578,0.1755420671723935,0.5317647058823529,0.2529701358903921,0.2936932226394108,-0.07742806871799857,-0.11815115546701727,,
single,long,all,6,(atr_pct >= 0.0025187859570965),6711,76.08124704770903,0.0039783157864414,0.5085680226493816,0.10044463314128152,0.122169135526566,-0.09646631735484013,-0.1181908197401246,,
single,long,late,3,(range_compression_24 >= 0.0108041174277655),2141,24.30269588522781,0.0328878731480491,0.5077066791219057,0.12425712227842138,0.151272664254926,-0.09136924913037228,-0.1183847911068769,,
single,long,london,3,(ret_3 >= 0.0020490668046029),1126,12.653660059310129,0.0628245728691899,0.4849023090586146,0.14451559100291692,0.1813422554752534,-0.08169101813372702,-0.1185176826060635,,
single,long,late,6,(upper_wick_share <= 0.0010524004411175),351,3.982194209178649,0.1939077949848491,0.5213675213675214,0.2687641090316499,0.31248098292356585,-0.07485631404680076,-0.11857318793871674,,
single,long,all,6,(range_compression_24 >= 0.0108041174277655),10167,114.5891284780652,0.032612237952463,0.5170650142618275,0.12425712227842138,0.151272664254926,-0.09164488432595838,-0.118660426302463,,
single,short,ny,6,(roc_atr_12 >= 1.9691251375654972),1716,19.466971284515697,0.1505348382004394,0.5413752913752914,0.2343633240236467,0.2692120866326868,-0.08382848582320732,-0.11867724843224742,,
single,short,london,6,(ema50_slope_6 <= -0.4160192354004446),2260,25.89330469029717,0.1227098876059826,0.4730088495575221,0.21382384944586968,0.24142647567983566,-0.09111396183988708,-0.11871658807385306,,
single,short,ny,3,(ret_3 >= 0.0012041529462039),2578,29.18375850005896,0.0941184342533724,0.548099301784329,0.17030817963385275,0.21347224102788678,-0.07618974538048036,-0.11935380677451439,,
single,long,late,3,(ema50_slope_6 <= -0.620545774915175),533,6.41203007518797,0.0996223639986391,0.5684803001876173,0.20024447381897625,0.21909465812311324,-0.10062210982033716,-0.11947229412447415,,
single,short,late,6,(high_break_24 >= -0.9288411221762012),772,8.77238114026435,0.158609433520949,0.5893782383419689,0.23373606080300047,0.27833436603967565,-0.07512662728205147,-0.11972493251872665,,
single,long,asia,6,(atr_pct >= 0.0025187859570965),1513,17.778212974296206,0.0023410832816429,0.5128883013879709,0.10044463314128152,0.122169135526566,-0.09810354985963862,-0.1198280522449231,,
single,short,london,6,(tick_volume_change_3 <= -0.2331270520807953),1785,20.07340882467786,0.1424659323404662,0.5238095238095238,0.22269767961213394,0.2625801165716113,-0.08023174727166774,-0.12011418423114509,,
single,long,ny,3,(bb_width >= 0.0127187110629336),2972,33.68898335104499,0.0087591848246405,0.5016823687752355,0.10570995977979626,0.12937506157549394,-0.09695077495515576,-0.12061587675085345,,
single,long,london,3,(range_compression_12 >= 0.009998277259564),1337,15.927859358841776,0.0066224627736919,0.4988780852655198,0.10508591126688216,0.1275980713150645,-0.09846344849319026,-0.12097560854137261,,
single,short,asia,3,(atr_pct >= 0.0025187859570965),1513,17.778212974296206,0.0009185743112676,0.5029742233972241,0.10044463314128152,0.122169135526566,-0.09952605883001392,-0.1212505612152984,,
single,long,late,6,(roc_atr_3 <= -0.974005597344432),744,8.442885850506325,0.1621028897752341,0.553763440860215,0.2428475841885289,0.2836831029972204,-0.08074469441329479,-0.12158021322198628,,
single,long,all,3,(atr_pct >= 0.0025187859570965),6711,76.08124704770903,0.0002066393928821,0.4975413500223513,0.10044463314128152,0.122169135526566,-0.10023799374839942,-0.1219624961336839,,
single,long,asia,12,(bb_width >= 0.0091905377206242),2676,30.682697667011706,0.0307520381972694,0.5145739910313901,0.12491843937807283,0.15300647434758774,-0.09416640118080342,-0.12225443615031834,,
single,short,ny,6,(ret_12 >= 0.0040504117059118),1752,19.86754341063905,0.049896518091314,0.5205479452054794,0.13805871234594713,0.1721819377462187,-0.08816219425463313,-0.1222854196549047,,
single,short,ny,12,(breakout_persist_up_6 >= 1.0),2629,29.785680566483084,0.1583827260057322,0.5355648535564853,0.2384884716430658,0.2809213867566194,-0.08010574563733361,-0.12253866075088718,,
single,short,late,6,(stoch_k >= 91.83829208396908),376,4.314434838041356,0.1753162612959138,0.5531914893617021,0.2607201403651279,0.29867944147704417,-0.08540387906921412,-0.12336318018113038,,
single,long,london,3,(atr_pct >= 0.0019542267425278),2828,34.055193176116404,0.0263866279608097,0.5148514851485149,0.12217689261040632,0.1504760016721483,-0.09579026464959661,-0.1240893737113386,,
single,short,all,3,(stoch_d >= 88.17417392460084),1981,22.267114198735463,0.1717901617070221,0.5835436648157496,0.25675824893117344,0.2960275054599466,-0.08496808722415133,-0.1242373437529245,,
single,short,ny,3,(roc_atr_3 >= 1.510624513503615),795,9.005663939584645,0.1681351530794702,0.5823899371069182,0.2545442467278521,0.292392810719782,-0.0864090936483819,-0.12425765764031182,,
single,short,ny,6,(tick_volume_change_3 >= 0.5274433901856919),959,10.870704923839886,0.1359619904481953,0.5338894681960376,0.2211676515515689,0.2603078516278176,-0.0852056611033736,-0.12434586117962232,,
single,short,ny,6,(close_location >= 0.9609754142418352),810,9.17738699398088,0.1842738168054927,0.5271604938271605,0.26593996421242966,0.3087029366569001,-0.08166614740693695,-0.12442911985140737,,
single,long,all,3,(range_compression_12 >= 0.009998277259564),6045,68.12333698544373,0.0030968309088529,0.5048800661703887,0.10508591126688216,0.1275980713150645,-0.10198908035802925,-0.1245012404062116,,
single,long,late,12,(stoch_d <= 12.68956804600194),332,3.8125922086207584,0.1455862792711429,0.5813253012048193,0.2385252489941055,0.270103427735967,-0.09293896972296259,-0.12451714846482412,,
single,short,asia,6,(high_break_12 >= -0.5777720755023213),1541,17.446654611211574,0.1597619015971616,0.5528877352368592,0.24307426883224223,0.2842859469141773,-0.08331236723508062,-0.12452404531701569,,
single,short,late,3,(range_compression_12 >= 0.009998277259564),1139,12.93960790501361,0.0027053605565046,0.5013169446883231,0.10508591126688216,0.1275980713150645,-0.10238055071037756,-0.12489271075855991,,
single,short,ny,12,(upper_wick_share >= 0.5825156793782019),1015,11.499606608969316,0.1568543809914951,0.5014778325123153,0.2387505233307943,0.2822875107018794,-0.0818961423392992,-0.1254331297103843,,
single,long,late,3,(ema_gap_50_100 <= -1.6928388037485844),885,10.646616541353383,0.1389496261938296,0.5536723163841808,0.2197004345647458,0.26442758728764976,-0.0807508083709162,-0.12547796109382015,,
single,long,all,6,(atr_pct >= 0.0019542267425278),11013,124.16786720952084,0.0247514133991844,0.516662126577681,0.12217689261040632,0.1504760016721483,-0.09742547921122191,-0.1257245882729639,,
single,short,london,3,(adx14 >= 56.41368804905927),1149,12.921202655212808,0.0692485691551087,0.5056570931244561,0.16705925566429722,0.1957536988344258,-0.09781068650918852,-0.1265051296793171,,
single,long,late,3,(macd_hist <= -0.2943564255777498),345,3.965358981522129,0.1481963646782794,0.5739130434782609,0.23532604146818145,0.27492156189395606,-0.08712967678990205,-0.12672519721567665,,
single,short,ny,6,(rsi7 >= 70.36686618178484),1809,20.51068855556868,0.1425991973066167,0.5395245992260918,0.2303383065493172,0.2694031918018728,-0.08773910924270051,-0.1268039944952561,,
single,long,late,12,(close_location <= 0.1313549451626685),739,8.385154834134426,0.1675841826456278,0.5263870094722598,0.24924733125775064,0.2943963845466231,-0.08166314861212284,-0.1268122019009953,,
single,long,late,3,(ret_3 <= -0.0020285639190633),731,8.29536230741952,0.0619948749732657,0.5348837209302325,0.14908457990456403,0.1888239334173363,-0.08708970493129833,-0.1268290584440706,,
single,long,late,6,(macd_hist <= -0.1986439347413622),765,8.688725006901448,0.1517836595764239,0.5555555555555556,0.2354225335518226,0.2787526545210779,-0.08363887397539871,-0.126968994944654,,
single,long,london,12,(ret_3 >= 0.0020490668046029),1120,12.590163934426233,0.0536456533798368,0.5044642857142857,0.14451559100291692,0.1813422554752534,-0.09086993762308011,-0.1276966020954166,,
single,short,london,12,(ema_gap_50_100 <= -1.0509283051126117),2410,27.638274997013497,0.1425016955683999,0.4962655601659751,0.23469263313353314,0.2706089796934968,-0.09219093756513325,-0.1281072841250969,,
single,short,all,6,(bb_z >= 1.648470938456276),2465,27.703114024818543,0.1423769862644275,0.5561866125760649,0.22983707739061995,0.2705775230187981,-0.08746009112619246,-0.12820053675437063,,
single,short,asia,12,(ema_gap_10_20 <= -0.7119073789103236),752,8.551528073916133,0.0991733385746305,0.4082446808510638,0.21036720298060313,0.22745654491224399,-0.11119386440597263,-0.12828320633761348,,
single,long,asia,12,(atr_pct >= 0.0019542267425278),2839,32.57627793936013,0.0218215622964433,0.4920746741810496,0.12217689261040632,0.1504760016721483,-0.10035533031396301,-0.128654439375705,,
single,short,ny,3,(ema20_slope_3 >= 0.3646463844548016),1613,18.297778478021115,0.1415092171181057,0.5629262244265344,0.23004788851532554,0.2701933047529146,-0.08853867139721983,-0.12868408763480887,,
single,short,all,12,(ema50_slope_6 <= -0.4160192354004446),5468,61.73686686529716,0.112627650697902,0.4555596196049744,0.21382384944586968,0.24142647567983566,-0.10119619874796769,-0.12879882498193368,,
single,long,all,6,(bb_width >= 0.0091905377206242),9565,107.59784391844389,0.02415304083707,0.5139571353894407,0.12491843937807283,0.15300647434758774,-0.10076539854100283,-0.12885343351051773,,
single,short,london,3,(high_break_24 >= -0.3645223794025753),765,8.597518145633341,0.1605351975508978,0.5751633986928104,0.2426644312181028,0.2895803103106365,-0.08212923366720501,-0.12904511275973873,,
single,short,late,6,(rsi7 >= 79.65681343740665),442,5.018964633521271,0.1395859430332955,0.5203619909502263,0.22538914089517736,0.2689062698044863,-0.08580319786188187,-0.1293203267711908,,
single,short,late,12,(ema50_slope_6 >= 0.4766204545106497),690,7.918077857911304,0.1191074902863785,0.5927536231884057,0.2091443940538139,0.24852486534991955,-0.09003690376743541,-0.12941737506354106,,
single,short,late,3,(close_vs_ema20 >= 1.787072065975945),295,3.384995418144149,0.1357854932650997,0.5932203389830508,0.2285534529739979,0.2655461579061237,-0.0927679597088982,-0.12976066464102398,,
single,short,ny,6,(close_location >= 0.8709650864043269),1752,19.831623629289,0.1644444974003971,0.521689497716895,0.2530260265586162,0.29421778910752566,-0.08858152915821912,-0.12977329170712856,,
single,short,late,6,(ret_3 >= 0.0020490668046029),698,7.917135993068411,0.0513203595946489,0.5329512893982808,0.14451559100291692,0.1813422554752534,-0.09319523140826802,-0.1300218958806045,,
single,short,late,3,(ret_6 >= 0.0029074341923988),722,8.294216194654966,0.0444222896797897,0.5249307479224377,0.14078462075451698,0.1748965627786289,-0.09636233107472728,-0.1304742730988392,,
pair,short,all,3,(ret_6 >= 0.0017) & (macd_hist >= 0.1952),3129,35.16690731707317,0.0919689296222149,0.5557686161713007,0.1784335277776718,0.22255934364305627,-0.0864645981554569,-0.13059041402084137,all:ret_6 >= 0.0017,all:macd_hist >= 0.1952
single,short,late,12,(ema_gap_20_50 >= 1.0501044918376623),753,8.5409790870781,0.1229583700036822,0.5551128818061088,0.21052124336970365,0.25365414232993,-0.08756287336602145,-0.1306957723262478,,
single,short,all,6,(roc_atr_3 >= 0.9807277479589356),4733,53.19222664481386,0.1514047505304815,0.541728290724699,0.2436185606184328,0.2823394636140641,-0.09221381008795129,-0.1309347130835826,,
single,short,london,12,(tick_volume_rel10 <= 0.7119958488402262),710,7.984069345203233,0.1019806728417834,0.5140845070422535,0.1963520987642368,0.232917742333579,-0.09437142592245339,-0.13093706949179562,,
single,short,ny,6,(ret_24 >= 0.0057720307236948),1693,19.20832020170186,0.0406913465068876,0.5132900177200236,0.1369359641906783,0.1719170055835105,-0.0962446176837907,-0.1312256590766229,,
single,long,late,6,(ret_12 <= -0.0022702622128339),1186,13.468238634123262,0.078822719208248,0.5438448566610455,0.16674785640651152,0.2108829880069794,-0.08792513719826352,-0.1320602687987314,,
single,long,all,6,(range_compression_12 >= 0.0074818168704777),9941,111.82314572511034,0.019382453575281,0.5170505985313348,0.12441503825345546,0.15162575613954954,-0.10503258467817446,-0.13224330256426853,,
pair,short,all,3,(ret_6 >= 0.0017) & (ret_3 >= 0.0012),3820,42.928047448103634,0.0663038443319894,0.5586387434554974,0.16053302549441528,0.19863267964853032,-0.09422918116242589,-0.13232883531654094,all:ret_6 >= 0.0017,all:ret_3 >= 0.0012
single,short,london,3,(ret_3 <= -0.0020285639190633),1221,13.852044433939968,0.0564938073625567,0.4856674856674857,0.14908457990456403,0.1888239334173363,-0.09259077254200733,-0.13233012605477962,,
single,short,late,6,(high_break_12 >= -0.1134786897088242),387,4.3975537581377,0.1558226576641362,0.5555555555555556,0.24729974217617218,0.28844636655380207,-0.09147708451203598,-0.13262370888966588,,
single,long,late,6,(breakout_followthrough_down >= 0.1432704796532965),350,4.0201005025125625,0.140573566994489,0.5542857142857143,0.235827937619167,0.27320502144770725,-0.09525437062467801,-0.13263145445321825,,
single,long,late,12,(ema_gap_50_100 >= 1.251162287651413),822,9.32435306628855,0.1422999048554867,0.5024330900243309,0.2291525451931342,0.2751447119799627,-0.0868526403376475,-0.13284480712447602,,
single,short,ny,3,(ret_24 >= 0.0057720307236948),1693,19.20832020170186,0.0387018276457108,0.5339633786178382,0.1369359641906783,0.1719170055835105,-0.0982341365449675,-0.1332151779377997,,
single,short,all,12,(ret_1 >= 0.0006927082690149),6235,70.09172879503494,0.0793105901399887,0.5157979149959904,0.17044477865047056,0.2125861523099794,-0.09113418851048186,-0.1332755621699907,,
single,short,ny,6,(breakout_persist_up_6 >= 1.0),2629,29.785680566483084,0.1474976234420052,0.5374667173830354,0.2384884716430658,0.2809213867566194,-0.0909908482010606,-0.13342376331461417,,
