time,event,strategy,symbol,direction,entry_type,range_position,regime_type,failure_type,reason,entry,stop_loss,take_profit,risk_price,reward_r,atr,spread_points,score,zscore,rsi,range_low,range_high,range_mid,distance_to_range_mid_r,distance_to_opposite_boundary_r,room_to_mean,room_to_range_mid,room_to_opposite_boundary,h1_adx_low,h4_adx_low,h1_ma_slope_small,h4_ma_slope_small,range_width_ok,price_middle,strong_trend_break,target_too_far
2025.01.07 17:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,158.16500000,158.46000000,157.32000000,0.29500000,2.864,0.16850000,18.00,5.594,2.5945,67.14,156.23000000,158.40900000,157.31950000,2.8705,6.5693,0.47312500,0.84550000,1.93500000,false,false,true,true,true,false,false,false
2025.01.07 17:30:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,158.16500000,158.46000000,157.32000000,0.29500000,2.864,0.16850000,18.00,5.594,2.5945,67.14,156.23000000,158.40900000,157.31950000,2.8705,6.5693,0.47312500,0.84550000,1.93500000,false,false,true,true,true,false,false,false
2025.01.07 17:45:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,158.10400000,158.46100000,157.32000000,0.35700000,2.196,0.17485714,19.00,5.030,2.0297,61.93,156.23000000,158.40900000,157.31950000,2.1947,5.2426,0.39431250,0.78450000,1.87400000,false,false,true,true,true,false,false,false
2025.01.07 17:45:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,symbol_already_open,158.10400000,158.46100000,157.32000000,0.35700000,2.196,0.17485714,19.00,5.030,2.0297,61.93,156.23000000,158.40900000,157.31950000,2.1947,5.2426,0.39431250,0.78450000,1.87400000,false,false,true,true,true,false,false,false
2025.01.08 12:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.15500000,158.45000000,157.32400000,0.29500000,2.817,0.10821429,18.00,6.405,0.4052,56.96,156.23000000,158.41800000,157.32400000,2.8125,6.5152,0.03571875,0.83100000,1.92500000,false,true,true,true,true,false,false,false
2025.01.08 12:00:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.15500000,158.45000000,157.32400000,0.29500000,2.817,0.10821429,18.00,6.405,0.4052,56.96,156.23000000,158.41800000,157.32400000,2.8125,6.5152,0.03571875,0.83100000,1.92500000,false,true,true,true,true,false,false,false
2025.01.08 16:45:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.36100000,158.58500000,157.50200000,0.22400000,3.835,0.13621429,18.00,6.711,0.7106,49.77,156.45900000,158.54400000,157.50150000,3.8394,8.4962,0.11003125,0.85950000,1.90200000,true,true,false,true,true,false,false,true
2025.01.08 16:45:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.36100000,158.58500000,157.50200000,0.22400000,3.835,0.13621429,18.00,6.711,0.7106,49.77,156.45900000,158.54400000,157.50150000,3.8394,8.4962,0.11003125,0.85950000,1.90200000,true,true,false,true,true,false,false,true
2025.01.08 17:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.34400000,158.58500000,157.86800000,0.24100000,1.975,0.13542857,16.00,6.555,0.5552,43.99,157.19200000,158.54400000,157.86800000,1.9782,4.7875,0.08356250,0.47600000,1.15200000,true,true,false,true,true,false,false,false
2025.01.08 17:00:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.34400000,158.58500000,157.86800000,0.24100000,1.975,0.13542857,16.00,6.555,0.5552,43.99,157.19200000,158.54400000,157.86800000,1.9782,4.7875,0.08356250,0.47600000,1.15200000,true,true,false,true,true,false,false,false
2025.01.08 22:15:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.42400000,158.57400000,157.95600000,0.15000000,3.120,0.09871429,16.00,6.626,0.6263,55.22,157.36800000,158.54400000,157.95600000,3.1280,7.0581,0.04621875,0.46800000,1.05600000,true,true,false,true,true,false,false,true
2025.01.08 22:15:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.42400000,158.57400000,157.95600000,0.15000000,3.120,0.09871429,16.00,6.626,0.6263,55.22,157.36800000,158.54400000,157.95600000,3.1280,7.0581,0.04621875,0.46800000,1.05600000,true,true,false,true,true,false,false,true
2025.01.08 22:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.41600000,158.57200000,157.95600000,0.15600000,2.949,0.09371429,17.00,6.532,0.5324,57.94,157.36800000,158.54400000,157.95600000,2.9466,6.7130,0.03909375,0.46000000,1.04800000,true,true,false,true,true,false,false,false
2025.01.08 22:30:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.41600000,158.57200000,157.95600000,0.15600000,2.949,0.09371429,17.00,6.532,0.5324,57.94,157.36800000,158.54400000,157.95600000,2.9466,6.7130,0.03909375,0.46000000,1.04800000,true,true,false,true,true,false,false,false
2025.01.09 10:15:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,EURJPY,LONG,lower_boundary_reversion,lower_boundary,weak_trend,other,,162.86000000,162.57000000,163.57600000,0.29000000,2.469,0.15371429,30.00,2.847,-0.8468,54.93,162.61600000,164.53600000,163.57600000,2.4680,5.7770,0.09471875,0.71600000,1.67600000,false,false,false,true,true,false,false,false
2025.01.09 10:15:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,EURJPY,LONG,lower_boundary_reversion,lower_boundary,weak_trend,other,,162.86000000,162.57000000,163.57600000,0.29000000,2.469,0.15371429,30.00,2.847,-0.8468,54.93,162.61600000,164.53600000,163.57600000,2.4680,5.7770,0.09471875,0.71600000,1.67600000,false,false,false,true,true,false,false,false
2025.01.09 10:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,EURJPY,LONG,lower_boundary_reversion,lower_boundary,weak_trend,other,,162.87500000,162.57000000,163.57600000,0.30500000,2.298,0.15335714,30.00,2.701,-0.7014,52.27,162.61600000,164.53600000,163.57600000,2.2983,5.4458,0.07100000,0.70100000,1.66100000,false,false,false,true,true,false,false,false
2025.01.09 10:30:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,EURJPY,LONG,lower_boundary_reversion,lower_boundary,weak_trend,other,symbol_already_open,162.87500000,162.57000000,163.57600000,0.30500000,2.298,0.15335714,30.00,2.701,-0.7014,52.27,162.61600000,164.53600000,163.57600000,2.2983,5.4458,0.07100000,0.70100000,1.66100000,false,false,false,true,true,false,false,false
2025.01.10 11:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,157.75100000,157.52600000,158.05600000,0.22500000,1.356,0.13671429,16.00,8.507,-2.5073,20.20,157.56700000,158.54400000,158.05550000,1.3532,3.5242,0.48725000,0.30450000,0.79300000,false,true,true,true,true,false,false,false
2025.01.10 11:30:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,157.75100000,157.52600000,158.05600000,0.22500000,1.356,0.13671429,16.00,8.507,-2.5073,20.20,157.56700000,158.54400000,158.05550000,1.3532,3.5242,0.48725000,0.30450000,0.79300000,false,true,true,true,true,false,false,false
2025.01.10 17:45:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,157.53300000,157.39400000,158.21900000,0.13900000,4.935,0.30864286,17.00,8.665,-1.6649,41.77,157.56700000,158.87100000,158.21900000,4.9392,9.6336,0.47375000,0.68600000,1.33800000,true,true,true,true,true,false,false,true
2025.01.10 17:45:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,157.53300000,157.39400000,158.21900000,0.13900000,4.935,0.30864286,17.00,8.665,-1.6649,41.77,157.56700000,158.87100000,158.21900000,4.9392,9.6336,0.47375000,0.68600000,1.33800000,true,true,true,true,true,false,false,true
2025.01.10 18:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,157.56900000,157.12500000,158.04700000,0.44400000,1.077,0.32500000,16.00,8.452,-1.4518,42.38,157.22200000,158.87100000,158.04650000,1.0742,2.9291,0.41178125,0.47750000,1.30200000,true,true,true,true,true,false,false,false
2025.01.10 18:00:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,symbol_already_open,157.56900000,157.12500000,158.04700000,0.44400000,1.077,0.32500000,16.00,8.452,-1.4518,42.38,157.22200000,158.87100000,158.04650000,1.0742,2.9291,0.41178125,0.47750000,1.30200000,true,true,true,true,true,false,false,false
2025.01.14 17:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,EURUSD,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,1.02672000,1.02812000,1.02273000,0.00140000,2.850,0.00124071,18.00,4.621,1.6214,55.86,1.01771000,1.02775000,1.02273000,2.8455,6.4256,0.00104813,0.00399000,0.00901000,false,true,true,false,true,false,false,false
2025.01.14 17:00:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,EURUSD,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,1.02672000,1.02812000,1.02273000,0.00140000,2.850,0.00124071,18.00,4.621,1.6214,55.86,1.01771000,1.02775000,1.02273000,2.8455,6.4256,0.00104813,0.00399000,0.00901000,false,true,true,false,true,false,false,false
2025.01.14 17:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,EURUSD,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,,1.02690000,1.02815000,1.02273000,0.00125000,3.336,0.00133929,18.00,4.527,1.5274,59.38,1.01771000,1.02775000,1.02273000,3.3312,7.3415,0.00113344,0.00417000,0.00919000,false,true,true,false,true,false,false,true
2025.01.14 17:30:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,EURUSD,SHORT,upper_boundary_reversion,upper_boundary,weak_trend,other,symbol_already_open,1.02690000,1.02815000,1.02273000,0.00125000,3.336,0.00133929,18.00,4.527,1.5274,59.38,1.01771000,1.02775000,1.02273000,3.3312,7.3415,0.00113344,0.00417000,0.00919000,false,true,true,false,true,false,false,true
2025.01.14 17:45:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.00900000,158.21200000,157.53000000,0.20300000,2.360,0.19107143,16.00,7.215,1.2151,46.25,156.90400000,158.15500000,157.52950000,2.3583,5.4347,0.18768750,0.47950000,1.10500000,false,true,true,true,true,false,false,false
2025.01.14 17:45:00,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.00900000,158.21200000,157.53000000,0.20300000,2.360,0.19107143,16.00,7.215,1.2151,46.25,156.90400000,158.15500000,157.52950000,2.3583,5.4347,0.18768750,0.47950000,1.10500000,false,true,true,true,true,false,false,false
2025.01.14 18:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,157.96000000,158.20100000,157.52400000,0.24100000,1.809,0.19071429,16.00,7.855,0.8551,53.65,156.90400000,158.14400000,157.52400000,1.8075,4.3779,0.12490625,0.43600000,1.05600000,true,true,true,true,true,false,false,false
2025.01.14 18:00:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,157.96000000,158.20100000,157.52400000,0.24100000,1.809,0.19071429,16.00,7.855,0.8551,53.65,156.90400000,158.14400000,157.52400000,1.8075,4.3779,0.12490625,0.43600000,1.05600000,true,true,true,true,true,false,false,false
2025.01.14 18:45:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,157.94800000,158.20500000,157.52400000,0.25700000,1.650,0.20250000,19.00,7.698,0.6978,59.72,156.90400000,158.14400000,157.52400000,1.6514,4.0662,0.06781250,0.42400000,1.04400000,true,true,true,true,true,false,false,false
2025.01.14 18:45:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,157.94800000,158.20500000,157.52400000,0.25700000,1.650,0.20250000,19.00,7.698,0.6978,59.72,156.90400000,158.14400000,157.52400000,1.6514,4.0662,0.06781250,0.42400000,1.04400000,true,true,true,true,true,false,false,false
2025.01.14 19:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,157.94500000,158.20200000,157.52400000,0.25700000,1.638,0.19378571,16.00,7.612,0.6122,54.58,156.90400000,158.14400000,157.52400000,1.6373,4.0484,0.05678125,0.42100000,1.04100000,true,true,true,true,true,false,false,false
2025.01.14 19:00:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,157.94500000,158.20200000,157.52400000,0.25700000,1.638,0.19378571,16.00,7.612,0.6122,54.58,156.90400000,158.14400000,157.52400000,1.6373,4.0484,0.05678125,0.42100000,1.04100000,true,true,true,true,true,false,false,false
2025.01.14 20:00:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.12600000,158.23500000,157.54700000,0.10900000,5.312,0.15235714,16.00,7.728,1.7282,69.33,156.90400000,158.18900000,157.54650000,5.3308,11.2412,0.20812500,0.57950000,1.22200000,false,true,true,true,true,false,false,true
2025.01.14 20:00:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.12600000,158.23500000,157.54700000,0.10900000,5.312,0.15235714,16.00,7.728,1.7282,69.33,156.90400000,158.18900000,157.54650000,5.3308,11.2412,0.20812500,0.57950000,1.22200000,false,true,true,true,true,false,false,true
2025.01.14 20:15:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.03700000,158.23200000,157.54700000,0.19500000,2.513,0.14471429,16.00,6.932,0.9325,65.39,156.90400000,158.18900000,157.54650000,2.5101,5.7979,0.11343750,0.49050000,1.13300000,false,true,true,true,true,false,false,false
2025.01.14 20:15:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.03700000,158.23200000,157.54700000,0.19500000,2.513,0.14471429,16.00,6.932,0.9325,65.39,156.90400000,158.18900000,157.54650000,2.5101,5.7979,0.11343750,0.49050000,1.13300000,false,true,true,true,true,false,false,false
2025.01.14 20:30:00,signal,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,,158.03600000,158.23100000,157.54700000,0.19500000,2.508,0.14050000,20.00,6.886,0.8858,63.00,156.90400000,158.18900000,157.54650000,2.5083,5.8007,0.10918750,0.48950000,1.13200000,false,true,true,true,true,false,false,false
2025.01.14 20:30:00,blocked,new_range_boundary_reversion_to_mid_with_boundary_only,USDJPY,SHORT,upper_boundary_reversion,upper_boundary,range,other,symbol_already_open,158.03600000,158.23100000,157.54700000,0.19500000,2.508,0.14050000,20.00,6.886,0.8858,63.00,156.90400000,158.18900000,157.54650000,2.5083,5.8007,0.10918750,0.48950000,1.13200000,false,true,true,true,true,false,false,false
2025.01.16 05:15:01,signal,new_range_boundary_reversion_to_mid_with_boundary_only,AUDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,96.82400000,96.53000000,97.26200000,0.29400000,1.490,0.15678571,28.00,6.811,-1.8114,14.56,96.57700000,97.94600000,97.26150000,1.4879,3.8159,0.43300000,0.43750000,1.12200000,false,true,false,true,true,false,false,false
2025.01.16 05:15:01,order_sent,new_range_boundary_reversion_to_mid_with_boundary_only,AUDJPY,LONG,lower_boundary_reversion,lower_boundary,range,other,,96.82400000,96.53000000,97.26200000,0.29400000,1.490,0.15678571,28.00,6.811,-1.8114,14.56,96.57700000,97.94600000,97.26150000,1.4879,3.8159,0.43300000,0.43750000,1.12200000,false,true,false,true,true,false,false,false
