entry_time,exit_time,strategy,symbol,direction,label,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.02.28 15:00:00,2025.02.28 15:32:39,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,150.67200000,150.86000000,150.52600000,150.85400000,0.14600000,1.2877,31.15,0.00,0.00,31.15,0.250,1.250,2,0.12657143,18.00,3.753,DEAL_REASON_TP,56
2025.03.04 14:30:00,2025.03.04 14:36:14,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,148.09500000,148.29800000,148.29700000,147.84200000,0.20200000,-1.0050,-24.64,0.00,0.00,-24.64,0.180,1.250,0,0.17600000,19.00,7.563,DEAL_REASON_SL,58
2025.03.05 03:30:00,2025.03.05 03:30:53,volatility_breakout,GBPJPY,LONG,h1_trend_m15_compression_breakout,191.97300000,191.64000000,191.65900000,192.36600000,0.31400000,-1.0605,-24.70,0.00,0.00,-24.70,0.110,1.250,0,0.27321429,38.00,3.484,DEAL_REASON_SL,60
2025.03.05 09:30:00,2025.03.05 09:45:56,volatility_breakout,EURJPY,LONG,h1_trend_m15_compression_breakout,159.49900000,159.25800000,159.26200000,159.79600000,0.23700000,-1.0169,-24.38,0.00,0.00,-24.38,0.150,1.250,1,0.20635714,31.00,2.156,DEAL_REASON_SL,62
2025.03.05 10:15:00,2025.03.05 10:36:23,volatility_breakout,GBPJPY,LONG,h1_trend_m15_compression_breakout,192.11100000,191.81000000,191.81400000,192.48200000,0.29700000,-1.0135,-24.36,0.00,0.00,-24.36,0.120,1.250,1,0.25828571,38.00,2.215,DEAL_REASON_SL,64
2025.03.05 11:00:00,2025.03.05 11:35:34,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,149.21900000,149.40700000,149.40700000,148.98400000,0.18800000,-1.0000,-23.91,0.00,0.00,-23.91,0.190,1.250,2,0.16342857,20.00,3.818,DEAL_REASON_SL,66
2025.03.06 08:00:00,2025.03.06 08:45:32,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,148.92800000,148.76600000,149.05600000,148.76800000,0.12800000,1.2656,30.49,0.00,0.00,30.49,0.280,1.250,3,0.11100000,18.00,3.252,DEAL_REASON_TP,68
2025.03.06 09:15:00,2025.03.06 09:41:00,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,148.51600000,148.30900000,148.68000000,148.31100000,0.16400000,1.2622,30.71,0.00,0.00,30.71,0.220,1.250,1,0.14285714,18.00,3.920,DEAL_REASON_TP,70
2025.03.06 09:45:00,2025.03.06 11:02:05,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,148.27500000,148.04800000,148.45600000,148.04800000,0.18100000,1.2541,30.67,0.00,0.00,30.67,0.200,1.250,5,0.15778571,16.00,5.488,DEAL_REASON_TP,72
2025.03.07 05:00:00,2025.03.07 09:06:46,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,190.17100000,190.44900000,190.44800000,189.82500000,0.27700000,-1.0036,-24.41,0.00,0.00,-24.41,0.130,1.250,16,0.24057143,39.00,2.681,DEAL_REASON_SL,74
2025.03.07 09:30:00,2025.03.07 10:01:10,volatility_breakout,EURJPY,LONG,h1_trend_m15_compression_breakout,159.99400000,159.78200000,159.78400000,160.25700000,0.21000000,-1.0095,-24.35,0.00,0.00,-24.35,0.170,1.250,2,0.18292857,31.00,3.313,DEAL_REASON_SL,76
2025.03.10 02:00:00,2025.03.10 02:30:29,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,147.46900000,147.63800000,147.63200000,147.26500000,0.16300000,-1.0368,-25.18,0.00,0.00,-25.18,0.220,1.250,2,0.14207143,18.00,4.385,DEAL_REASON_SL,78
2025.03.10 04:30:00,2025.03.10 04:47:29,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,190.32600000,190.60300000,190.59400000,189.99100000,0.26800000,-1.0336,-24.44,0.00,0.00,-24.44,0.130,1.250,1,0.23328571,38.00,2.362,DEAL_REASON_SL,81
2025.03.10 03:30:00,2025.03.10 05:26:23,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,147.33000000,147.52400000,147.52400000,147.08800000,0.19400000,-1.0000,-23.67,0.00,0.00,-23.67,0.180,1.250,7,0.16857143,17.00,3.808,DEAL_REASON_SL,80
2025.03.10 11:15:00,2025.03.10 11:43:12,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,147.40000000,147.20000000,147.56000000,147.20000000,0.16000000,1.2500,29.89,0.00,0.00,29.89,0.220,1.250,1,0.13942857,18.00,2.116,DEAL_REASON_TP,84
2025.03.10 11:15:00,2025.03.10 11:53:45,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,189.89500000,189.57300000,190.14600000,189.58100000,0.25100000,1.2829,30.62,0.00,0.00,30.62,0.140,1.250,2,0.21828571,38.00,3.225,DEAL_REASON_TP,85
2025.03.10 11:45:00,2025.03.10 13:27:14,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,147.20800000,146.99100000,147.38200000,146.99100000,0.17400000,1.2471,29.53,0.00,0.00,29.53,0.200,1.250,6,0.15092857,16.00,3.220,DEAL_REASON_TP,87
2025.03.11 02:30:00,2025.03.11 02:41:48,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,146.82200000,146.94400000,146.93400000,146.68200000,0.11200000,-1.0893,-26.57,0.00,0.00,-26.57,0.320,1.250,0,0.09735714,16.00,6.420,DEAL_REASON_SL,90
2025.03.11 03:45:00,2025.03.11 04:21:58,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,146.65800000,146.83300000,146.83100000,146.44200000,0.17300000,-1.0116,-23.84,0.00,0.00,-23.84,0.200,1.250,2,0.15000000,18.00,4.160,DEAL_REASON_SL,92
2025.03.12 07:30:00,2025.03.12 08:55:06,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,148.24600000,148.09600000,148.09800000,148.43100000,0.14800000,-1.0135,-24.31,0.00,0.00,-24.31,0.240,1.250,5,0.12878571,17.00,2.663,DEAL_REASON_SL,94
2025.03.12 10:00:00,2025.03.12 10:48:36,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,148.37400000,148.56500000,148.22200000,148.56400000,0.15200000,1.2566,29.57,0.00,0.00,29.57,0.230,1.250,3,0.13242857,18.00,2.756,DEAL_REASON_TP,96
2025.03.12 11:00:00,2025.03.12 11:10:59,volatility_breakout,EURJPY,LONG,h1_trend_m15_compression_breakout,162.00600000,161.81100000,161.81300000,162.24700000,0.19300000,-1.0104,-23.63,0.00,0.00,-23.63,0.180,1.250,0,0.16750000,30.00,3.343,DEAL_REASON_SL,98
2025.03.14 03:45:00,2025.03.14 04:22:02,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,148.22600000,148.38000000,148.10900000,148.37300000,0.11700000,1.3162,32.17,0.00,0.00,32.17,0.310,1.250,2,0.10214286,18.00,3.897,DEAL_REASON_TP,100
2025.03.14 07:45:00,2025.03.14 08:58:20,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,148.55200000,148.43700000,148.44000000,148.69200000,0.11200000,-1.0268,-24.79,0.00,0.00,-24.79,0.320,1.250,4,0.09757143,16.00,4.428,DEAL_REASON_SL,102
2025.03.18 04:00:00,2025.03.18 04:04:06,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,149.47400000,149.36700000,149.37400000,149.59900000,0.10000000,-1.0700,-25.79,0.00,0.00,-25.79,0.360,1.250,0,0.08714286,15.00,4.074,DEAL_REASON_SL,104
2025.03.18 05:45:00,2025.03.18 09:01:19,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,149.60000000,149.75200000,149.48000000,149.75000000,0.12000000,1.2667,30.45,0.00,0.00,30.45,0.300,1.250,13,0.10450000,18.00,3.301,DEAL_REASON_TP,106
2025.03.28 03:45:00,2025.03.28 03:54:59,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,151.16500000,151.05000000,151.05700000,151.30000000,0.10800000,-1.0648,-25.89,0.00,0.00,-25.89,0.340,1.250,0,0.09392857,16.00,3.779,DEAL_REASON_SL,108
2025.03.31 01:15:00,2025.03.31 01:19:24,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,149.59400000,149.71900000,149.70600000,149.45300000,0.11200000,-1.1161,-27.55,0.00,0.00,-27.55,0.330,1.250,0,0.09778571,17.00,5.451,DEAL_REASON_SL,110
2025.03.31 01:45:00,2025.03.31 02:55:19,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,149.41900000,149.54500000,149.54400000,149.26300000,0.12500000,-1.0080,-24.43,0.00,0.00,-24.43,0.290,1.250,4,0.10871429,17.00,4.535,DEAL_REASON_SL,112
2025.04.01 07:15:00,2025.04.01 08:17:06,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,149.59400000,149.73300000,149.72600000,149.43000000,0.13200000,-1.0530,-25.06,0.00,0.00,-25.06,0.270,1.250,4,0.11435714,20.00,3.034,DEAL_REASON_SL,114
2025.04.03 08:45:00,2025.04.03 09:19:51,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.09526000,1.09405000,1.09407000,1.09675000,0.00119000,-1.0168,-24.20,0.00,0.00,-24.20,0.200,1.250,2,0.00103500,18.00,3.739,DEAL_REASON_SL,116
2025.04.03 09:45:00,2025.04.03 10:02:16,volatility_breakout,GBPUSD,LONG,h1_trend_m15_compression_breakout,1.31081000,1.31248000,1.30947000,1.31248000,0.00134000,1.2463,30.06,0.00,0.00,30.06,0.180,1.250,1,0.00116143,20.00,3.857,DEAL_REASON_TP,119
2025.04.03 09:45:00,2025.04.03 10:21:59,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.09786000,1.09631000,1.09635000,1.09975000,0.00151000,-1.0265,-24.80,0.00,0.00,-24.80,0.160,1.250,2,0.00131357,18.00,3.540,DEAL_REASON_SL,118
2025.04.03 15:00:00,2025.04.03 15:09:21,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,192.38700000,192.73500000,192.72600000,191.96300000,0.33900000,-1.0265,-23.24,0.00,0.00,-23.24,0.100,1.250,0,0.29485714,38.00,3.765,DEAL_REASON_SL,122
2025.04.03 15:45:00,2025.04.03 16:56:45,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,192.11400000,191.65900000,192.47700000,191.66000000,0.36300000,1.2534,30.39,0.00,0.00,30.39,0.100,1.250,4,0.31592857,38.00,4.064,DEAL_REASON_TP,124
2025.04.03 21:00:00,2025.04.03 21:24:10,volatility_breakout,EURJPY,SHORT,h1_trend_m15_compression_breakout,161.03900000,161.30200000,161.30000000,160.71300000,0.26100000,-1.0077,-22.83,0.00,0.00,-22.83,0.130,1.250,1,0.22664286,30.00,3.870,DEAL_REASON_SL,126
2025.04.04 01:15:00,2025.04.04 01:20:21,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,145.80100000,145.61800000,145.94700000,145.61900000,0.14600000,1.2534,30.16,0.00,0.00,30.16,0.240,1.250,0,0.12657143,20.00,5.064,DEAL_REASON_TP,128
2025.04.04 01:30:00,2025.04.04 02:04:08,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,145.67000000,145.83100000,145.82400000,145.47800000,0.15400000,-1.0455,-25.39,0.00,0.00,-25.39,0.230,1.250,2,0.13364286,16.00,5.402,DEAL_REASON_SL,130
2025.04.04 01:30:00,2025.04.04 02:19:50,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,190.83700000,191.08600000,191.08500000,190.52700000,0.24800000,-1.0040,-23.90,0.00,0.00,-23.90,0.140,1.250,3,0.21585714,38.00,4.072,DEAL_REASON_SL,131
2025.04.04 05:15:00,2025.04.04 05:24:43,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.10785000,1.10658000,1.10658000,1.10944000,0.00127000,-1.0000,-24.13,0.00,0.00,-24.13,0.190,1.250,0,0.00110500,18.00,3.303,DEAL_REASON_SL,134
2025.04.04 08:00:00,2025.04.04 08:09:54,volatility_breakout,EURJPY,SHORT,h1_trend_m15_compression_breakout,161.22500000,161.47100000,161.46300000,160.92700000,0.23800000,-1.0336,-23.67,0.00,0.00,-23.67,0.140,1.250,0,0.20707143,30.00,3.390,DEAL_REASON_SL,138
2025.04.04 08:00:00,2025.04.04 08:33:24,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,145.42000000,145.64900000,145.64800000,145.13500000,0.22800000,-1.0044,-23.58,0.00,0.00,-23.58,0.150,1.250,2,0.19857143,16.00,4.145,DEAL_REASON_SL,137
2025.04.04 06:45:00,2025.04.04 08:46:44,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.10926000,1.10782000,1.10787000,1.11100000,0.00139000,-1.0360,-24.48,0.00,0.00,-24.48,0.170,1.250,8,0.00120857,18.00,3.541,DEAL_REASON_SL,136
2025.04.07 05:45:00,2025.04.07 06:21:49,volatility_breakout,GBPUSD,SHORT,h1_trend_m15_compression_breakout,1.28537000,1.28766000,1.28766000,1.28251000,0.00229000,-1.0000,-22.90,0.00,0.00,-22.90,0.100,1.250,2,0.00198786,20.00,3.697,DEAL_REASON_SL,142
2025.04.07 08:00:00,2025.04.07 08:54:14,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.09859000,1.10062000,1.09703000,1.10054000,0.00156000,1.3013,30.45,0.00,0.00,30.45,0.150,1.250,3,0.00135429,18.00,4.741,DEAL_REASON_TP,144
2025.04.07 09:00:00,2025.04.07 09:09:02,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.10196000,1.10041000,1.10042000,1.10388000,0.00154000,-1.0065,-23.25,0.00,0.00,-23.25,0.150,1.250,0,0.00133500,18.00,6.105,DEAL_REASON_SL,147
2025.04.07 09:00:00,2025.04.07 09:40:04,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,145.73200000,145.40500000,145.99200000,145.40800000,0.26000000,1.2577,29.24,0.00,0.00,29.24,0.130,1.250,2,0.22571429,22.00,4.616,DEAL_REASON_TP,146
2025.04.07 09:30:00,2025.04.07 09:42:35,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,187.88100000,187.43700000,188.23200000,187.44200000,0.35100000,1.2650,27.48,0.00,0.00,27.48,0.090,1.250,0,0.30528571,38.00,2.591,DEAL_REASON_TP,150
2025.04.07 09:45:00,2025.04.07 09:57:46,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,187.24200000,187.64600000,187.64200000,186.74200000,0.40000000,-1.0100,-22.22,0.00,0.00,-22.22,0.080,1.250,0,0.34807143,38.00,2.922,DEAL_REASON_SL,154
2025.04.07 09:45:00,2025.04.07 10:23:02,volatility_breakout,USDJPY,SHORT,h1_trend_m15_compression_breakout,145.25100000,145.53600000,145.52800000,144.90500000,0.27700000,-1.0289,-23.50,0.00,0.00,-23.50,0.120,1.250,2,0.24078571,19.00,5.441,DEAL_REASON_SL,153
2025.04.07 10:15:00,2025.04.07 10:33:58,volatility_breakout,EURUSD,LONG,h1_trend_m15_compression_breakout,1.10406000,1.10196000,1.10196000,1.10669000,0.00210000,-1.0000,-23.10,0.00,0.00,-23.10,0.110,1.250,1,0.00182929,18.00,5.089,DEAL_REASON_SL,156
2025.04.07 09:15:00,2025.04.07 11:03:57,volatility_breakout,AUDJPY,SHORT,h1_trend_m15_compression_breakout,87.49600000,87.84000000,87.83700000,87.06900000,0.34100000,-1.0088,-23.64,0.00,0.00,-23.64,0.100,1.250,7,0.29692857,28.00,3.391,DEAL_REASON_SL,149
2025.04.07 11:30:00,2025.04.07 11:54:30,volatility_breakout,GBPUSD,SHORT,h1_trend_m15_compression_breakout,1.28679000,1.28896000,1.28892000,1.28413000,0.00213000,-1.0188,-23.87,0.00,0.00,-23.87,0.110,1.250,1,0.00185000,20.00,2.735,DEAL_REASON_SL,160
2025.04.07 23:45:00,2025.04.08 00:53:06,volatility_breakout,EURUSD,SHORT,h1_trend_m15_compression_breakout,1.09046000,1.09212000,1.09206000,1.08846000,0.00160000,-1.0375,-23.24,0.00,0.38,-22.86,0.140,1.250,4,0.00138929,24.00,3.318,DEAL_REASON_SL,162
2025.04.08 07:00:00,2025.04.08 07:57:15,volatility_breakout,EURJPY,LONG,h1_trend_m15_compression_breakout,161.83500000,162.12000000,161.60700000,162.12000000,0.22800000,1.2500,29.38,0.00,0.00,29.38,0.150,1.250,3,0.19807143,30.00,2.943,DEAL_REASON_TP,164
2025.04.08 08:00:00,2025.04.08 08:05:18,volatility_breakout,EURJPY,LONG,h1_trend_m15_compression_breakout,162.19900000,161.99800000,162.00300000,162.44400000,0.19600000,-1.0255,-23.14,0.00,0.00,-23.14,0.170,1.250,0,0.17035714,30.00,3.745,DEAL_REASON_SL,167
2025.04.08 08:00:00,2025.04.08 08:13:19,volatility_breakout,USDJPY,LONG,h1_trend_m15_compression_breakout,147.77400000,147.59600000,147.59600000,147.99600000,0.17800000,-1.0000,-22.91,0.00,0.00,-22.91,0.190,1.250,0,0.15450000,20.00,3.139,DEAL_REASON_SL,166
2025.04.08 10:00:00,2025.04.08 10:18:08,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,188.23700000,187.88600000,188.51700000,187.88700000,0.28000000,1.2536,28.53,0.00,0.00,28.53,0.120,1.250,1,0.24342857,38.00,2.826,DEAL_REASON_TP,170
2025.04.08 10:45:00,2025.04.08 10:54:56,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,187.60900000,187.93800000,187.93100000,187.20700000,0.32200000,-1.0217,-22.29,0.00,0.00,-22.29,0.100,1.250,0,0.27978571,38.00,4.100,DEAL_REASON_SL,172
2025.04.09 02:15:00,2025.04.09 02:55:42,volatility_breakout,EURJPY,SHORT,h1_trend_m15_compression_breakout,159.96000000,160.18400000,160.18400000,159.68000000,0.22400000,-1.0000,-22.76,0.00,0.00,-22.76,0.150,1.250,2,0.19464286,30.00,2.173,DEAL_REASON_SL,174
2025.04.09 02:15:00,2025.04.09 03:00:25,volatility_breakout,GBPJPY,SHORT,h1_trend_m15_compression_breakout,186.31800000,186.59500000,186.59300000,185.97400000,0.27500000,-1.0073,-22.52,0.00,0.00,-22.52,0.120,1.250,3,0.23921429,39.00,3.867,DEAL_REASON_SL,175
2025.04.09 02:15:00,2025.04.09 03:08:03,volatility_breakout,AUDJPY,SHORT,h1_trend_m15_compression_breakout,86.76300000,86.50000000,86.95800000,86.51900000,0.19500000,1.3487,30.29,0.00,0.00,30.29,0.170,1.250,3,0.16950000,28.00,3.086,DEAL_REASON_TP,176
2025.04.09 03:15:00,2025.04.09 03:19:10,volatility_breakout,AUDJPY,SHORT,h1_trend_m15_compression_breakout,86.41300000,86.07300000,86.64800000,86.11900000,0.23500000,1.4468,32.25,0.00,0.00,32.25,0.140,1.250,0,0.20428571,28.00,4.043,DEAL_REASON_TP,180
