episode_id,market_cluster_id,symbol,shock_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,usd_pair_count,usd_factor,ema20_distance_m1,ema50_distance_m1,ema20_slope_m1,ema50_slope_m1,ema_alignment_m1,ema_alignment_m5,ema_alignment_m15,shock_alignment_m5,shock_alignment_m15,return_1m,return_5m,return_15m,shock_pre_momentum_5m,trend_efficiency_15m,daily_range_position,atr14_m1,atr14_m5,atr14_m15,realized_vol_1m,realized_vol_5m,realized_vol_15m,short_long_vol_ratio,shock_pre_vol_ratio,volatility_percentile,entry_spread,spread_atr_ratio,spread_prevol_ratio,tick_activity,quote_age_ms,severity,initial_shock_spread_ratio,confirmation_delay_ms,repeat_count,repeat_direction_balance,origin_recross_available,usd_factor_alignment,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","32","USDJPY","SHORT","60","1741015663500","1741015663742","1741015663906","AVAILABLE","AVAILABLE","6","-1.096069534852","-0.959233106770","-1.111245816400","-0.300556656128","-0.126602884333","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000072772500","0.000072777796","-0.000704347640","-0.000072777796","0.261349693252","0.894950239587","0.044834301437","0.089581335356","0.151298407830","0.000072772500","0.000165419817","0.000248077025","0.293346390456","0.057063609992","0.953125000000","0.019000000000","0.423782670657","0.433683435938","128.000000000000","164.000000000000","1.000000000000","0.131578947368","250.000000000000","1.000000000000","-1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","32","USDJPY","SHORT","120","1741015723500","1741015723736","1741015724258","AVAILABLE","AVAILABLE","6","-0.888797306238","-2.144376003580","-2.366747454907","-0.370735161231","-0.162491405930","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000026464040","-0.000251380111","-0.000535760363","0.000251380111","0.212041884817","0.852930335422","0.044060422763","0.089581335356","0.151298407830","0.000026464040","0.000098891138","0.000243007337","0.108902227658","0.057085135663","0.937500000000","0.017000000000","0.385833792187","0.388178922508","133.000000000000","522.000000000000","1.000000000000","0.131578947368","250.000000000000","1.000000000000","-1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","39","USDJPY","LONG","60","1741016772500","1741016773384","1741016774979","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-2.269579262766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","39","USDJPY","LONG","120","1741016832500","1741016833545","1741016834127","AVAILABLE","AVAILABLE","6","-0.043448805083","-0.243525574092","-1.611434569369","-0.185348358988","-0.242537169090","-1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000062890688","0.000155578911","0.000205236851","0.000155578911","0.142857142857","0.824179874677","0.038010888399","0.088306903871","0.151298116955","0.000062890688","0.000079159407","0.000117808857","0.533836668579","0.028326302434","0.015625000000","0.019000000000","0.499856772634","1.076399492449","91.000000000000","582.000000000000","2.000000000000","0.026315789475","250.000000000000","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","45","USDJPY","LONG","60","1741022651750","1741022652066","1741022653165","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-1.112786779907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","45","USDJPY","LONG","120","1741022711750","1741022711959","1741022712379","AVAILABLE","AVAILABLE","6","-1.335090521779","-0.455278319578","-3.287731252287","-0.104895799849","-0.398532175327","-1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-0.000066554412","0.000119809104","0.000193032846","0.000119809104","0.069544364508","0.221525985993","0.058965795842","0.114067312599","0.179644531046","0.000066554412","0.000110309954","0.000241561910","0.275516994874","0.222254821696","0.718750000000","0.018000000000","0.305261715595","0.421114399003","160.000000000000","420.000000000000","1.000000000000","0.633333333333","250.000000000000","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","64","USDJPY","SHORT","60","1741024295000","1741024295265","1741024296768","EXCLUDED","STALE_OR_INVALID_QUOTE","6","1.599016646000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","64","USDJPY","SHORT","120","1741024355000","1741024355444","1741024358401","EXCLUDED","STALE_OR_INVALID_QUOTE","6","0.889144318001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_10","72","USDJPY","SHORT","60","1741025528250","1741025528378","1741025528725","AVAILABLE","AVAILABLE","6","0.579222781272","0.257934162497","0.083034553742","0.124067614205","0.022527202387","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","0.000046575069","0.000123095963","0.000186313293","-0.000123095963","0.066193853428","0.251382233690","0.056256558160","0.123490124291","0.183109914641","0.000046575069","0.000063110566","0.000253193869","0.183950224272","0.087977310457","0.578125000000","0.019000000000","0.337738401022","0.557189632894","185.000000000000","347.000000000000","1.000000000000","0.157894736841","250.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_10","72","USDJPY","SHORT","120","1741025588250","1741025588784","1741025589194","AVAILABLE","AVAILABLE","6","-0.108740732971","0.076145209213","-0.100357553991","0.070129473575","0.004228736518","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-0.000216259739","-0.000016637025","0.000479265136","0.000016637025","0.189973614776","0.243273129377","0.056095375434","0.123490124291","0.183109914641","0.000216259739","0.000110296554","0.000223469442","0.967737409762","0.087983750212","0.500000000000","0.017000000000","0.303055285188","0.498574584539","165.000000000000","410.000000000000","1.000000000000","0.157894736841","250.000000000000","1.000000000000","-1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_11","78","USDJPY","LONG","60","1741026810500","1741026810618","1741026810921","AVAILABLE","AVAILABLE","6","-1.608374174622","0.172151417137","-0.422157359736","-0.197692945304","-0.148549084269","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000109856637","0.000016644169","-0.000033287508","0.000016644169","0.015432098765","0.207519351272","0.047090009343","0.117645861548","0.179906886368","0.000109856637","0.000110716479","0.000170261038","0.645224760622","0.072629309002","0.250000000000","0.018000000000","0.382246685682","0.653663781018","166.000000000000","303.000000000000","2.000000000000","0.105263157895","250.000000000000","4.000000000000","1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_11","78","USDJPY","LONG","120","1741026870500","1741026870642","1741026877747","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-1.717882622046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_12","86","USDJPY","LONG","60","1741028206500","1741028206527","1741028208593","EXCLUDED","STALE_OR_INVALID_QUOTE","6","2.821449186642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_12","86","USDJPY","LONG","120","1741028266500","1741028266799","1741028267312","AVAILABLE","AVAILABLE","6","1.778696828892","0.641978786540","0.231191440549","0.335995957756","0.067657618611","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000009984275","0.000289584448","0.000988927095","0.000289584448","0.692307692308","0.195724290453","0.039469513945","0.112691902272","0.181908599718","0.000009984275","0.000119226181","0.000142467640","0.070081000774","0.065396922359","0.062500000000","0.018000000000","0.456048179999","0.784763068324","131.000000000000","513.000000000000","2.000000000000","0.093749999998","250.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_13","90","USDJPY","SHORT","60","1741030088500","1741030089223","1741030091611","EXCLUDED","STALE_OR_INVALID_QUOTE","6","0.640609164469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_13","90","USDJPY","SHORT","120","1741030148500","1741030148722","1741030149061","AVAILABLE","AVAILABLE","6","1.019378410747","0.251940218809","0.264688440152","-0.052612405397","-0.019301127724","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000223035582","-0.000026627790","0.000246340677","0.000026627790","0.129370629371","0.195724290453","0.035290869874","0.100881359785","0.177801923537","0.000223035582","0.000141527070","0.000156900778","1.421507171923","0.139147176955","0.039062500000","0.020000000000","0.566718816260","1.113177415640","105.000000000000","339.000000000000","1.000000000000","0.131578947368","250.000000000000","0.000000000000","0.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_14","91","USDJPY","SHORT","60","1741031100250","1741031100476","1741031101433","AVAILABLE","AVAILABLE","6","-0.781360780017","-0.517205434929","0.112362693516","0.295336732778","0.194368954214","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000299476916","-0.000153077184","0.000103173930","0.000153077184","0.053913043478","0.211205307777","0.034803713157","0.093016822259","0.168908290614","0.000299476916","0.000234598779","0.000164195676","1.823902575447","0.424378544772","0.210937500000","0.020000000000","0.574651328436","1.131676119395","106.000000000000","957.000000000000","2.000000000000","0.416666666666","250.000000000000","1.000000000000","1.000000000000","0.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_14","91","USDJPY","SHORT","120","1741031160250","1741031160347","1741031160348","AVAILABLE","AVAILABLE","6","-1.239233092253","-0.477181328396","0.126737047785","0.010441049885","0.084526183067","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000029952625","-0.000186357314","-0.000049920543","0.000186357314","0.027422303473","0.211573903428","0.033282019360","0.093016822259","0.168908290614","0.000029952625","0.000234976179","0.000161273380","0.185725784526","0.424377132385","0.203125000000","0.021000000000","0.630971329383","1.188255970681","119.000000000000","1.000000000000","2.000000000000","0.416666666666","250.000000000000","1.000000000000","1.000000000000","0.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_15","95","USDJPY","LONG","60","1741039114000","1741039114207","1741039114443","AVAILABLE","AVAILABLE","6","1.227232619898","-0.840438751917","-0.751576272614","-0.185058497339","-0.057191977636","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000113178279","-0.000086549248","-0.000579071571","-0.000086549248","0.303135888502","0.176557316624","0.034257266344","0.069674411843","0.142074174007","0.000113178279","0.000220557059","0.000166574934","0.679443636598","0.074719706778","0.820312500000","0.016000000000","0.467054196307","0.597757654236","179.000000000000","236.000000000000","1.000000000000","0.111111111108","250.000000000000","1.000000000000","-1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_15","95","USDJPY","LONG","120","1741039174000","1741039174206","1741039174919","AVAILABLE","AVAILABLE","6","0.264295774026","0.857480318307","0.921068072668","-0.108970168558","-0.030705831366","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000033289059","0.000342930393","-0.000492548549","0.000342930393","0.260563380282","0.218208625138","0.033846033034","0.069674411843","0.142074174007","0.000033289059","0.000132187946","0.000166229247","0.200259939167","0.074691607969","0.820312500000","0.017000000000","0.502274520120","0.634878667748","159.000000000000","713.000000000000","1.000000000000","0.111111111108","250.000000000000","2.000000000000","0.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_16","150","USDJPY","LONG","60","1741040224000","1741040224147","1741040225433","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-0.684154222619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_16","150","USDJPY","LONG","120","1741040284000","1741040284188","1741040284374","AVAILABLE","AVAILABLE","6","-1.291067038851","-3.548683774511","-5.970492011748","-1.046559524034","-0.688404466715","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000531746801","-0.000759074233","-0.004762255432","-0.000759074233","0.757833244822","0.002704895862","0.084861870406","0.116076196238","0.182612759986","0.000531746801","0.000296362767","0.000589668207","0.901772886045","0.271531762303","1.000000000000","0.021000000000","0.247460960965","0.219314115707","193.000000000000","186.000000000000","1.000000000000","1.368421052632","250.000000000000","2.000000000000","1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_17","155","USDJPY","SHORT","60","1741041316000","1741041316066","1741041316610","AVAILABLE","AVAILABLE","6","-0.173902177571","-2.446825182156","-5.452715006998","-0.475668389352","-0.552734000693","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000501954286","-0.000411621107","-0.000117145205","0.000411621107","0.037433155080","0.010938692445","0.066808568742","0.131931240311","0.186907488905","0.000501954286","0.000273600167","0.000310987715","1.614064677151","1.608483901048","0.789062500000","0.016000000000","0.239490237572","0.620138371488","211.000000000000","544.000000000000","1.000000000000","2.305555555555","250.000000000000","4.000000000000","1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_17","155","USDJPY","SHORT","120","1741041376000","1741041376214","1741041379715","EXCLUDED","STALE_OR_INVALID_QUOTE","6","1.205950992781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_18","158","USDJPY","LONG","60","1741042315500","1741042315844","1741042320050","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-2.139627790886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_18","158","USDJPY","LONG","120","1741042375500","1741042375522","1741042376421","AVAILABLE","AVAILABLE","6","-1.865480990238","1.181188507734","-1.447913472830","0.144642945155","-0.287134531701","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000143931368","0.000502176107","0.000451947147","0.000502176107","0.092783505155","0.134270809707","0.068039346859","0.136836707500","0.202812293385","0.000143931368","0.000378615393","0.000372560634","0.386330050628","0.704021266350","0.859375000000","0.019000000000","0.279250182096","0.338643140776","187.000000000000","899.000000000000","2.000000000000","2.194444444446","250.000000000000","2.000000000000","-1.000000000000","1.000000000000","-1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_1","160","USDCAD","SHORT","60","1741042606000","1741042606375","1741042607388","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-1.568885378613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_1","160","USDCAD","SHORT","120","1741042666000","1741042666682","1741042667402","AVAILABLE","AVAILABLE","6","-2.550646779958","-3.019409218412","-1.824294968368","-0.769285152663","-0.126056053495","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000165363853","-0.000857528133","-0.001924106822","0.000857528133","0.704918032787","0.813225058005","0.000532930092","0.001385866483","0.001875812724","0.000165363853","0.000232396397","0.000223709372","0.739190543561","0.209496018199","0.484375000000","0.000280000000","0.525397241094","0.902444386085","138.000000000000","720.000000000000","2.000000000000","0.232142857144","250.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_19","166","USDJPY","SHORT","60","1741044141750","1741044142025","1741044142428","AVAILABLE","AVAILABLE","6","-3.143601787374","1.648680758763","2.265551340663","0.386672722717","0.219498204407","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000096930803","-0.000093588518","0.000471418192","0.000093588518","0.257769652651","0.232252211386","0.041656250265","0.123671531288","0.208067043565","0.000096930803","0.000094560759","0.000138149158","0.701638753483","0.000000000000","0.320312500000","0.019000000000","0.456114025610","0.821743432440","50.000000000000","403.000000000000","1.000000000000","0.000000000000","250.000000000000","0.000000000000","0.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_19","166","USDJPY","SHORT","120","1741044201750","1741044201932","1741044202653","AVAILABLE","AVAILABLE","6","-1.604024493843","1.730062115572","2.423507346001","0.410998378029","0.237493332585","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000153747941","0.000100267715","0.000712118583","-0.000100267715","0.375661375661","0.235881152189","0.040787946674","0.123671531288","0.208067043565","0.000153747941","0.000115532195","0.000141975479","1.082918977975","0.000000000000","0.320312500000","0.021000000000","0.514857984092","0.908194178317","71.000000000000","721.000000000000","1.000000000000","0.000000000000","250.000000000000","0.000000000000","0.000000000000","1.000000000000","1.000000000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_2","165","USDCAD","SHORT","60","1741044134500","1741044134785","1741044140962","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-3.143601787374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_2","165","USDCAD","SHORT","120","1741044194500","1741044194851","1741044195962","EXCLUDED","STALE_OR_INVALID_QUOTE","6","-1.604024493843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_20","168","USDJPY","SHORT","60","1741045640500","1741045641635","1741045642922","EXCLUDED","STALE_OR_INVALID_QUOTE","6","0.406856086225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
